race_key,date,jo_code,jo_name,race_no,car_no,player_id,finish_order,result_status,result_reason,trifecta,trifecta_payout,popularity
20260723_前橋_1R,20260723,22,前橋,1,7,015400,1,NORMAL,,7-3-4,840,3
20260723_前橋_1R,20260723,22,前橋,1,3,015394,2,NORMAL,,7-3-4,840,3
20260723_前橋_1R,20260723,22,前橋,1,4,015773,3,NORMAL,,7-3-4,840,3
20260723_前橋_1R,20260723,22,前橋,1,1,015027,4,NORMAL,,7-3-4,840,3
20260723_前橋_1R,20260723,22,前橋,1,2,015673,5,NORMAL,,7-3-4,840,3
20260723_前橋_1R,20260723,22,前橋,1,5,015946,6,NORMAL,,7-3-4,840,3
20260723_前橋_1R,20260723,22,前橋,1,6,015942,,落車棄権,,7-3-4,840,3
20260723_前橋_2R,20260723,22,前橋,2,4,015218,1,NORMAL,,4-2-6,370,2
20260723_前橋_2R,20260723,22,前橋,2,2,015765,2,NORMAL,,4-2-6,370,2
20260723_前橋_2R,20260723,22,前橋,2,6,015135,3,NORMAL,,4-2-6,370,2
20260723_前橋_2R,20260723,22,前橋,2,3,015957,4,NORMAL,,4-2-6,370,2
20260723_前橋_2R,20260723,22,前橋,2,7,015498,5,NORMAL,,4-2-6,370,2
20260723_前橋_2R,20260723,22,前橋,2,1,015217,6,NORMAL,,4-2-6,370,2
20260723_前橋_2R,20260723,22,前橋,2,5,015945,7,NORMAL,,4-2-6,370,2
20260723_前橋_3R,20260723,22,前橋,3,7,015501,1,NORMAL,,7-4-1,1020,4
20260723_前橋_3R,20260723,22,前橋,3,4,015756,2,NORMAL,,7-4-1,1020,4
20260723_前橋_3R,20260723,22,前橋,3,1,015490,3,NORMAL,,7-4-1,1020,4
20260723_前橋_3R,20260723,22,前橋,3,5,015586,4,NORMAL,,7-4-1,1020,4
20260723_前橋_3R,20260723,22,前橋,3,2,015399,5,NORMAL,,7-4-1,1020,4
20260723_前橋_3R,20260723,22,前橋,3,3,015309,6,NORMAL,,7-4-1,1020,4
20260723_前橋_3R,20260723,22,前橋,3,6,015317,7,NORMAL,,7-4-1,1020,4
20260723_前橋_4R,20260723,22,前橋,4,5,015219,1,NORMAL,,5-3-1,220,1
20260723_前橋_4R,20260723,22,前橋,4,3,015320,2,NORMAL,,5-3-1,220,1
20260723_前橋_4R,20260723,22,前橋,4,1,015669,3,NORMAL,,5-3-1,220,1
20260723_前橋_4R,20260723,22,前橋,4,4,015774,4,NORMAL,,5-3-1,220,1
20260723_前橋_4R,20260723,22,前橋,4,6,015017,5,NORMAL,,5-3-1,220,1
20260723_前橋_4R,20260723,22,前橋,4,2,015944,6,NORMAL,,5-3-1,220,1
20260723_前橋_4R,20260723,22,前橋,4,7,015226,7,NORMAL,,5-3-1,220,1
20260723_前橋_5R,20260723,22,前橋,5,9,015329,1,NORMAL,,9-5-1,2060,2
20260723_前橋_5R,20260723,22,前橋,5,5,014500,2,NORMAL,,9-5-1,2060,2
20260723_前橋_5R,20260723,22,前橋,5,1,014523,3,NORMAL,,9-5-1,2060,2
20260723_前橋_5R,20260723,22,前橋,5,2,014004,4,NORMAL,,9-5-1,2060,2
20260723_前橋_5R,20260723,22,前橋,5,3,014262,5,NORMAL,,9-5-1,2060,2
20260723_前橋_5R,20260723,22,前橋,5,6,013670,6,NORMAL,,9-5-1,2060,2
20260723_前橋_5R,20260723,22,前橋,5,7,013850,7,NORMAL,,9-5-1,2060,2
20260723_前橋_5R,20260723,22,前橋,5,8,015430,8,NORMAL,,9-5-1,2060,2
20260723_前橋_5R,20260723,22,前橋,5,4,014881,9,NORMAL,,9-5-1,2060,2
20260723_前橋_6R,20260723,22,前橋,6,3,015123,1,NORMAL,,3-4-9,26220,84
20260723_前橋_6R,20260723,22,前橋,6,4,015539,2,NORMAL,,3-4-9,26220,84
20260723_前橋_6R,20260723,22,前橋,6,9,014511,3,NORMAL,,3-4-9,26220,84
20260723_前橋_6R,20260723,22,前橋,6,6,012834,4,NORMAL,,3-4-9,26220,84
20260723_前橋_6R,20260723,22,前橋,6,1,015654,5,NORMAL,,3-4-9,26220,84
20260723_前橋_6R,20260723,22,前橋,6,5,015604,6,NORMAL,,3-4-9,26220,84
20260723_前橋_6R,20260723,22,前橋,6,2,014811,7,NORMAL,,3-4-9,26220,84
20260723_前橋_6R,20260723,22,前橋,6,8,013593,8,NORMAL,,3-4-9,26220,84
20260723_前橋_6R,20260723,22,前橋,6,7,014631,9,NORMAL,,3-4-9,26220,84
