race_key,date,jo_code,jo_name,race_no,car_no,player_id,finish_order,result_status,result_reason,trifecta_1st,trifecta_2nd,trifecta_3rd,trifecta_payout,popularity
20260913_奈良_1R,20260913,53,奈良,1,2,014114,1,NORMAL,,2,5,4,5410,19
20260913_奈良_1R,20260913,53,奈良,1,5,015730,2,NORMAL,,2,5,4,5410,19
20260913_奈良_1R,20260913,53,奈良,1,4,015325,3,NORMAL,,2,5,4,5410,19
20260913_奈良_1R,20260913,53,奈良,1,3,015239,4,NORMAL,,2,5,4,5410,19
20260913_奈良_1R,20260913,53,奈良,1,1,014053,5,NORMAL,,2,5,4,5410,19
20260913_奈良_1R,20260913,53,奈良,1,6,015420,6,NORMAL,,2,5,4,5410,19
20260913_奈良_2R,20260913,53,奈良,2,3,015296,1,NORMAL,,3,1,5,3070,8
20260913_奈良_2R,20260913,53,奈良,2,1,015628,2,NORMAL,,3,1,5,3070,8
20260913_奈良_2R,20260913,53,奈良,2,5,013357,3,NORMAL,,3,1,5,3070,8
20260913_奈良_2R,20260913,53,奈良,2,7,014109,4,NORMAL,,3,1,5,3070,8
20260913_奈良_2R,20260913,53,奈良,2,2,013394,5,NORMAL,,3,1,5,3070,8
20260913_奈良_2R,20260913,53,奈良,2,4,015539,6,NORMAL,,3,1,5,3070,8
20260913_奈良_2R,20260913,53,奈良,2,6,015802,7,NORMAL,,3,1,5,3070,8
20260913_奈良_3R,20260913,53,奈良,3,1,015363,1,NORMAL,,1,5,2,810,1
20260913_奈良_3R,20260913,53,奈良,3,5,013118,2,NORMAL,,1,5,2,810,1
20260913_奈良_3R,20260913,53,奈良,3,2,014071,3,NORMAL,,1,5,2,810,1
20260913_奈良_3R,20260913,53,奈良,3,7,015524,4,NORMAL,,1,5,2,810,1
20260913_奈良_3R,20260913,53,奈良,3,6,015729,5,NORMAL,,1,5,2,810,1
20260913_奈良_3R,20260913,53,奈良,3,3,013497,6,NORMAL,,1,5,2,810,1
20260913_奈良_3R,20260913,53,奈良,3,4,015340,7,NORMAL,,1,5,2,810,1
20260913_奈良_4R,20260913,53,奈良,4,7,013656,1,NORMAL,,7,4,1,82540,184
20260913_奈良_4R,20260913,53,奈良,4,4,014137,2,NORMAL,,7,4,1,82540,184
20260913_奈良_4R,20260913,53,奈良,4,1,015572,3,NORMAL,,7,4,1,82540,184
20260913_奈良_4R,20260913,53,奈良,4,9,014574,4,NORMAL,,7,4,1,82540,184
20260913_奈良_4R,20260913,53,奈良,4,5,014729,5,NORMAL,,7,4,1,82540,184
20260913_奈良_4R,20260913,53,奈良,4,6,013864,6,NORMAL,,7,4,1,82540,184
20260913_奈良_4R,20260913,53,奈良,4,2,015793,7,NORMAL,,7,4,1,82540,184
20260913_奈良_4R,20260913,53,奈良,4,3,014177,8,NORMAL,,7,4,1,82540,184
20260913_奈良_4R,20260913,53,奈良,4,8,014571,9,NORMAL,,7,4,1,82540,184
20260913_奈良_5R,20260913,53,奈良,5,5,015096,1,NORMAL,,5,2,7,8710,22
20260913_奈良_5R,20260913,53,奈良,5,2,013966,2,NORMAL,,5,2,7,8710,22
20260913_奈良_5R,20260913,53,奈良,5,7,014795,3,NORMAL,,5,2,7,8710,22
20260913_奈良_5R,20260913,53,奈良,5,9,014264,4,NORMAL,,5,2,7,8710,22
20260913_奈良_5R,20260913,53,奈良,5,1,013604,5,NORMAL,,5,2,7,8710,22
20260913_奈良_5R,20260913,53,奈良,5,8,015463,6,NORMAL,,5,2,7,8710,22
20260913_奈良_5R,20260913,53,奈良,5,4,014292,7,NORMAL,,5,2,7,8710,22
20260913_奈良_5R,20260913,53,奈良,5,3,015703,8,NORMAL,,5,2,7,8710,22
20260913_奈良_5R,20260913,53,奈良,5,6,014514,9,NORMAL,,5,2,7,8710,22
20260913_奈良_6R,20260913,53,奈良,6,7,015540,1,NORMAL,,7,2,5,24570,81
