race_key,date,jo_code,jo_name,race_no,car_no,player_id,finish_order,result_status,result_reason,trifecta_1st,trifecta_2nd,trifecta_3rd,trifecta_payout,popularity
20260902_宇都宮_1R,20260902,24,宇都宮,1,7,014459,1,NORMAL,,7,6,5,26420,100
20260902_宇都宮_1R,20260902,24,宇都宮,1,6,015506,2,NORMAL,,7,6,5,26420,100
20260902_宇都宮_1R,20260902,24,宇都宮,1,5,013932,3,NORMAL,,7,6,5,26420,100
20260902_宇都宮_1R,20260902,24,宇都宮,1,3,013112,4,NORMAL,,7,6,5,26420,100
20260902_宇都宮_1R,20260902,24,宇都宮,1,4,014324,5,NORMAL,,7,6,5,26420,100
20260902_宇都宮_1R,20260902,24,宇都宮,1,2,015180,6,NORMAL,,7,6,5,26420,100
20260902_宇都宮_1R,20260902,24,宇都宮,1,1,015737,7,NORMAL,,7,6,5,26420,100
20260902_宇都宮_2R,20260902,24,宇都宮,2,1,015332,1,NORMAL,,1,7,4,2690,8
20260902_宇都宮_2R,20260902,24,宇都宮,2,7,015459,2,NORMAL,,1,7,4,2690,8
20260902_宇都宮_2R,20260902,24,宇都宮,2,4,013197,3,NORMAL,,1,7,4,2690,8
20260902_宇都宮_2R,20260902,24,宇都宮,2,5,012861,4,NORMAL,,1,7,4,2690,8
20260902_宇都宮_2R,20260902,24,宇都宮,2,3,013695,5,NORMAL,,1,7,4,2690,8
20260902_宇都宮_2R,20260902,24,宇都宮,2,6,015167,6,NORMAL,,1,7,4,2690,8
20260902_宇都宮_2R,20260902,24,宇都宮,2,2,014393,7,NORMAL,,1,7,4,2690,8
20260902_宇都宮_3R,20260902,24,宇都宮,3,7,015845,1,NORMAL,,7,3,6,14380,54
20260902_宇都宮_3R,20260902,24,宇都宮,3,3,014161,2,NORMAL,,7,3,6,14380,54
20260902_宇都宮_3R,20260902,24,宇都宮,3,6,015885,3,NORMAL,,7,3,6,14380,54
20260902_宇都宮_3R,20260902,24,宇都宮,3,4,013915,4,NORMAL,,7,3,6,14380,54
20260902_宇都宮_3R,20260902,24,宇都宮,3,2,012794,5,NORMAL,,7,3,6,14380,54
20260902_宇都宮_3R,20260902,24,宇都宮,3,5,014758,6,NORMAL,,7,3,6,14380,54
20260902_宇都宮_3R,20260902,24,宇都宮,3,1,014040,7,NORMAL,,7,3,6,14380,54
20260902_宇都宮_4R,20260902,24,宇都宮,4,5,015159,1,NORMAL,,5,1,3,73360,113
20260902_宇都宮_4R,20260902,24,宇都宮,4,1,014364,2,NORMAL,,5,1,3,73360,113
20260902_宇都宮_4R,20260902,24,宇都宮,4,3,013568,3,NORMAL,,5,1,3,73360,113
20260902_宇都宮_4R,20260902,24,宇都宮,4,2,014422,4,NORMAL,,5,1,3,73360,113
20260902_宇都宮_4R,20260902,24,宇都宮,4,6,014887,5,NORMAL,,5,1,3,73360,113
20260902_宇都宮_4R,20260902,24,宇都宮,4,7,014059,6,NORMAL,,5,1,3,73360,113
20260902_宇都宮_4R,20260902,24,宇都宮,4,4,015803,7,NORMAL,,5,1,3,73360,113
