race_key,date,jo_code,jo_name,race_no,car_no,player_id,finish_order,result_status,result_reason,trifecta,trifecta_payout,popularity
20260730_弥彦_1R,20260730,21,弥彦,1,7,013568,1,NORMAL,,7-5-1,2480,5
20260730_弥彦_1R,20260730,21,弥彦,1,5,013416,2,NORMAL,,7-5-1,2480,5
20260730_弥彦_1R,20260730,21,弥彦,1,1,014402,3,NORMAL,,7-5-1,2480,5
20260730_弥彦_1R,20260730,21,弥彦,1,3,014992,4,NORMAL,,7-5-1,2480,5
20260730_弥彦_1R,20260730,21,弥彦,1,4,015827,5,NORMAL,,7-5-1,2480,5
20260730_弥彦_1R,20260730,21,弥彦,1,6,014695,6,NORMAL,,7-5-1,2480,5
20260730_弥彦_1R,20260730,21,弥彦,1,2,015330,7,NORMAL,,7-5-1,2480,5
20260730_弥彦_2R,20260730,21,弥彦,2,1,015339,1,NORMAL,,1-4-5,1220,2
20260730_弥彦_2R,20260730,21,弥彦,2,4,012957,2,NORMAL,,1-4-5,1220,2
20260730_弥彦_2R,20260730,21,弥彦,2,5,013641,3,NORMAL,,1-4-5,1220,2
20260730_弥彦_2R,20260730,21,弥彦,2,3,013580,4,NORMAL,,1-4-5,1220,2
20260730_弥彦_2R,20260730,21,弥彦,2,2,013267,5,NORMAL,,1-4-5,1220,2
20260730_弥彦_2R,20260730,21,弥彦,2,6,012953,6,NORMAL,,1-4-5,1220,2
20260730_弥彦_2R,20260730,21,弥彦,2,7,015101,7,NORMAL,,1-4-5,1220,2
20260730_弥彦_3R,20260730,21,弥彦,3,2,015603,1,NORMAL,,2-5-6,9840,38
20260730_弥彦_3R,20260730,21,弥彦,3,5,012718,2,NORMAL,,2-5-6,9840,38
20260730_弥彦_3R,20260730,21,弥彦,3,6,012879,3,NORMAL,,2-5-6,9840,38
20260730_弥彦_3R,20260730,21,弥彦,3,3,014665,4,NORMAL,,2-5-6,9840,38
20260730_弥彦_3R,20260730,21,弥彦,3,7,013333,5,NORMAL,,2-5-6,9840,38
20260730_弥彦_3R,20260730,21,弥彦,3,1,012678,6,NORMAL,,2-5-6,9840,38
20260730_弥彦_3R,20260730,21,弥彦,3,4,015456,7,NORMAL,,2-5-6,9840,38
20260730_弥彦_4R,20260730,21,弥彦,4,4,015894,1,NORMAL,,4-7-5,2090,4
20260730_弥彦_4R,20260730,21,弥彦,4,7,013766,2,NORMAL,,4-7-5,2090,4
20260730_弥彦_4R,20260730,21,弥彦,4,5,015157,3,NORMAL,,4-7-5,2090,4
20260730_弥彦_4R,20260730,21,弥彦,4,1,014204,4,NORMAL,,4-7-5,2090,4
20260730_弥彦_4R,20260730,21,弥彦,4,2,014240,5,NORMAL,,4-7-5,2090,4
20260730_弥彦_4R,20260730,21,弥彦,4,3,014597,6,NORMAL,,4-7-5,2090,4
20260730_弥彦_4R,20260730,21,弥彦,4,6,015360,7,NORMAL,,4-7-5,2090,4
20260730_弥彦_5R,20260730,21,弥彦,5,2,015626,1,NORMAL,,2-5-7,13000,46
20260730_弥彦_5R,20260730,21,弥彦,5,5,015423,2,NORMAL,,2-5-7,13000,46
20260730_弥彦_5R,20260730,21,弥彦,5,7,014981,3,NORMAL,,2-5-7,13000,46
20260730_弥彦_5R,20260730,21,弥彦,5,1,014657,4,NORMAL,,2-5-7,13000,46
20260730_弥彦_5R,20260730,21,弥彦,5,4,014178,5,NORMAL,,2-5-7,13000,46
20260730_弥彦_5R,20260730,21,弥彦,5,6,015796,6,NORMAL,,2-5-7,13000,46
20260730_弥彦_5R,20260730,21,弥彦,5,3,013996,7,NORMAL,,2-5-7,13000,46
20260730_弥彦_6R,20260730,21,弥彦,6,2,014864,1,NORMAL,,2-3-4,1390,3
20260730_弥彦_6R,20260730,21,弥彦,6,3,015256,2,NORMAL,,2-3-4,1390,3
20260730_弥彦_6R,20260730,21,弥彦,6,4,014886,3,NORMAL,,2-3-4,1390,3
20260730_弥彦_6R,20260730,21,弥彦,6,1,014253,4,NORMAL,,2-3-4,1390,3
20260730_弥彦_6R,20260730,21,弥彦,6,5,014710,5,NORMAL,,2-3-4,1390,3
20260730_弥彦_6R,20260730,21,弥彦,6,6,012786,6,NORMAL,,2-3-4,1390,3
20260730_弥彦_7R,20260730,21,弥彦,7,5,015613,1,NORMAL,,5-1-3,360,1
20260730_弥彦_7R,20260730,21,弥彦,7,1,014076,2,NORMAL,,5-1-3,360,1
20260730_弥彦_7R,20260730,21,弥彦,7,3,015342,3,NORMAL,,5-1-3,360,1
20260730_弥彦_7R,20260730,21,弥彦,7,4,013790,4,NORMAL,,5-1-3,360,1
20260730_弥彦_7R,20260730,21,弥彦,7,2,014944,5,NORMAL,,5-1-3,360,1
20260730_弥彦_7R,20260730,21,弥彦,7,6,015724,6,NORMAL,,5-1-3,360,1
20260730_弥彦_8R,20260730,21,弥彦,8,7,015695,1,NORMAL,,7-5-3,4460,12
20260730_弥彦_8R,20260730,21,弥彦,8,5,014878,2,NORMAL,,7-5-3,4460,12
20260730_弥彦_8R,20260730,21,弥彦,8,3,015043,3,NORMAL,,7-5-3,4460,12
20260730_弥彦_8R,20260730,21,弥彦,8,4,014053,4,NORMAL,,7-5-3,4460,12
20260730_弥彦_8R,20260730,21,弥彦,8,1,014830,5,NORMAL,,7-5-3,4460,12
20260730_弥彦_8R,20260730,21,弥彦,8,2,015361,6,NORMAL,,7-5-3,4460,12
20260730_弥彦_8R,20260730,21,弥彦,8,6,015818,7,NORMAL,,7-5-3,4460,12
20260730_弥彦_9R,20260730,21,弥彦,9,1,015096,1,NORMAL,,1-7-4,550,1
20260730_弥彦_9R,20260730,21,弥彦,9,7,013410,2,NORMAL,,1-7-4,550,1
20260730_弥彦_9R,20260730,21,弥彦,9,4,014134,3,NORMAL,,1-7-4,550,1
20260730_弥彦_9R,20260730,21,弥彦,9,5,015703,4,NORMAL,,1-7-4,550,1
20260730_弥彦_9R,20260730,21,弥彦,9,3,014399,5,NORMAL,,1-7-4,550,1
20260730_弥彦_9R,20260730,21,弥彦,9,2,014071,6,NORMAL,,1-7-4,550,1
20260730_弥彦_9R,20260730,21,弥彦,9,6,014947,7,NORMAL,,1-7-4,550,1
20260730_弥彦_10R,20260730,21,弥彦,10,1,015778,1,NORMAL,,1-4-7,640,2
20260730_弥彦_10R,20260730,21,弥彦,10,4,013900,2,NORMAL,,1-4-7,640,2
20260730_弥彦_10R,20260730,21,弥彦,10,7,013912,3,NORMAL,,1-4-7,640,2
20260730_弥彦_10R,20260730,21,弥彦,10,5,015041,4,NORMAL,,1-4-7,640,2
20260730_弥彦_10R,20260730,21,弥彦,10,3,014580,5,NORMAL,,1-4-7,640,2
20260730_弥彦_10R,20260730,21,弥彦,10,2,015816,6,NORMAL,,1-4-7,640,2
20260730_弥彦_10R,20260730,21,弥彦,10,6,014090,7,NORMAL,,1-4-7,640,2
20260730_弥彦_11R,20260730,21,弥彦,11,2,015248,1,NORMAL,,2-5-7,230,1
20260730_弥彦_11R,20260730,21,弥彦,11,5,014506,2,NORMAL,,2-5-7,230,1
20260730_弥彦_11R,20260730,21,弥彦,11,7,014222,3,NORMAL,,2-5-7,230,1
20260730_弥彦_11R,20260730,21,弥彦,11,4,015174,4,NORMAL,,2-5-7,230,1
20260730_弥彦_11R,20260730,21,弥彦,11,1,015097,5,NORMAL,,2-5-7,230,1
20260730_弥彦_11R,20260730,21,弥彦,11,3,014394,6,NORMAL,,2-5-7,230,1
20260730_弥彦_11R,20260730,21,弥彦,11,6,015453,7,NORMAL,,2-5-7,230,1
20260730_弥彦_12R,20260730,21,弥彦,12,1,015341,1,NORMAL,,1-3-2,15020,57
20260730_弥彦_12R,20260730,21,弥彦,12,3,015436,2,NORMAL,,1-3-2,15020,57
20260730_弥彦_12R,20260730,21,弥彦,12,2,014089,3,NORMAL,,1-3-2,15020,57
20260730_弥彦_12R,20260730,21,弥彦,12,7,012596,4,NORMAL,,1-3-2,15020,57
20260730_弥彦_12R,20260730,21,弥彦,12,5,015337,5,NORMAL,,1-3-2,15020,57
20260730_弥彦_12R,20260730,21,弥彦,12,6,012339,6,NORMAL,,1-3-2,15020,57
20260730_弥彦_12R,20260730,21,弥彦,12,4,014317,7,NORMAL,,1-3-2,15020,57
20260730_和歌山_1R,20260730,55,和歌山,1,1,015387,1,NORMAL,,1-4-5,3050,6
20260730_和歌山_1R,20260730,55,和歌山,1,4,013576,2,NORMAL,,1-4-5,3050,6
20260730_和歌山_1R,20260730,55,和歌山,1,5,013547,3,NORMAL,,1-4-5,3050,6
20260730_和歌山_1R,20260730,55,和歌山,1,6,014596,4,NORMAL,,1-4-5,3050,6
20260730_和歌山_1R,20260730,55,和歌山,1,2,013246,5,NORMAL,,1-4-5,3050,6
20260730_和歌山_1R,20260730,55,和歌山,1,3,014387,6,NORMAL,,1-4-5,3050,6
20260730_和歌山_1R,20260730,55,和歌山,1,7,015102,7,NORMAL,,1-4-5,3050,6
20260730_和歌山_2R,20260730,55,和歌山,2,2,014788,1,NORMAL,,2-3-5,7930,24
20260730_和歌山_2R,20260730,55,和歌山,2,3,014282,2,NORMAL,,2-3-5,7930,24
20260730_和歌山_2R,20260730,55,和歌山,2,5,012684,3,NORMAL,,2-3-5,7930,24
20260730_和歌山_2R,20260730,55,和歌山,2,4,013595,4,NORMAL,,2-3-5,7930,24
20260730_和歌山_2R,20260730,55,和歌山,2,7,014598,5,NORMAL,,2-3-5,7930,24
20260730_和歌山_2R,20260730,55,和歌山,2,6,013738,6,NORMAL,,2-3-5,7930,24
20260730_和歌山_2R,20260730,55,和歌山,2,1,015115,7,NORMAL,,2-3-5,7930,24
20260730_和歌山_3R,20260730,55,和歌山,3,3,015839,1,NORMAL,,3-5-2,1260,3
20260730_和歌山_3R,20260730,55,和歌山,3,5,013653,2,NORMAL,,3-5-2,1260,3
20260730_和歌山_3R,20260730,55,和歌山,3,2,015364,3,NORMAL,,3-5-2,1260,3
20260730_和歌山_3R,20260730,55,和歌山,3,7,014527,4,NORMAL,,3-5-2,1260,3
