race_key,date,jo_code,jo_name,race_no,car_no,player_id,finish_order,result_status,result_reason,trifecta_1st,trifecta_2nd,trifecta_3rd,trifecta_payout,popularity
20260916_伊東_1R,20260916,,伊東,1,1,015955,1,NORMAL,,1,5,2,1970,6
20260916_伊東_1R,20260916,,伊東,1,5,014909,2,NORMAL,,1,5,2,1970,6
20260916_伊東_1R,20260916,,伊東,1,2,014902,3,NORMAL,,1,5,2,1970,6
20260916_伊東_1R,20260916,,伊東,1,6,015862,4,NORMAL,,1,5,2,1970,6
20260916_伊東_1R,20260916,,伊東,1,3,015579,5,NORMAL,,1,5,2,1970,6
20260916_伊東_1R,20260916,,伊東,1,4,015942,6,NORMAL,,1,5,2,1970,6
20260916_伊東_1R,20260916,,伊東,1,7,015146,7,NORMAL,,1,5,2,1970,6
20260916_伊東_2R,20260916,,伊東,2,5,015616,1,NORMAL,,5,3,2,3620,9
20260916_伊東_2R,20260916,,伊東,2,3,013410,2,NORMAL,,5,3,2,3620,9
20260916_伊東_2R,20260916,,伊東,2,2,014792,3,NORMAL,,5,3,2,3620,9
20260916_伊東_2R,20260916,,伊東,2,4,014617,4,NORMAL,,5,3,2,3620,9
20260916_伊東_2R,20260916,,伊東,2,1,015036,5,NORMAL,,5,3,2,3620,9
20260916_伊東_2R,20260916,,伊東,2,6,013976,6,NORMAL,,5,3,2,3620,9
20260916_伊東_2R,20260916,,伊東,2,7,014090,7,NORMAL,,5,3,2,3620,9
20260916_伊東_3R,20260916,,伊東,3,1,015541,1,NORMAL,,1,4,3,3120,9
20260916_伊東_3R,20260916,,伊東,3,4,014929,2,NORMAL,,1,4,3,3120,9
20260916_伊東_3R,20260916,,伊東,3,3,014151,3,NORMAL,,1,4,3,3120,9
20260916_伊東_3R,20260916,,伊東,3,2,015104,4,NORMAL,,1,4,3,3120,9
20260916_伊東_3R,20260916,,伊東,3,5,013245,5,NORMAL,,1,4,3,3120,9
20260916_伊東_3R,20260916,,伊東,3,7,014028,6,NORMAL,,1,4,3,3120,9
20260916_伊東_3R,20260916,,伊東,3,6,013436,7,NORMAL,,1,4,3,3120,9
20260916_伊東_4R,20260916,,伊東,4,3,014327,1,NORMAL,,3,1,6,10380,42
20260916_伊東_4R,20260916,,伊東,4,1,015349,2,NORMAL,,3,1,6,10380,42
20260916_伊東_4R,20260916,,伊東,4,6,013537,3,NORMAL,,3,1,6,10380,42
20260916_伊東_4R,20260916,,伊東,4,7,012478,4,NORMAL,,3,1,6,10380,42
20260916_伊東_4R,20260916,,伊東,4,4,013420,5,NORMAL,,3,1,6,10380,42
20260916_伊東_4R,20260916,,伊東,4,5,015823,6,NORMAL,,3,1,6,10380,42
20260916_伊東_4R,20260916,,伊東,4,2,015092,7,NORMAL,,3,1,6,10380,42
20260916_伊東_5R,20260916,,伊東,5,4,015179,1,NORMAL,,4,3,1,18420,80
20260916_伊東_5R,20260916,,伊東,5,3,015390,2,NORMAL,,4,3,1,18420,80
20260916_伊東_5R,20260916,,伊東,5,1,013730,3,NORMAL,,4,3,1,18420,80
20260916_伊東_5R,20260916,,伊東,5,2,013737,4,NORMAL,,4,3,1,18420,80
20260916_伊東_5R,20260916,,伊東,5,7,015161,5,NORMAL,,4,3,1,18420,80
20260916_伊東_5R,20260916,,伊東,5,6,015697,,落車棄権,,4,3,1,18420,80
20260916_伊東_5R,20260916,,伊東,5,5,015517,,失格,斜行,4,3,1,18420,80
20260916_伊東_6R,20260916,,伊東,6,1,013894,1,NORMAL,,1,4,7,9340,37
20260916_伊東_6R,20260916,,伊東,6,4,015807,2,NORMAL,,1,4,7,9340,37
20260916_伊東_6R,20260916,,伊東,6,7,013945,3,NORMAL,,1,4,7,9340,37
20260916_伊東_6R,20260916,,伊東,6,2,014886,4,NORMAL,,1,4,7,9340,37
20260916_伊東_6R,20260916,,伊東,6,5,015468,5,NORMAL,,1,4,7,9340,37
20260916_伊東_6R,20260916,,伊東,6,3,015749,6,NORMAL,,1,4,7,9340,37
20260916_伊東_6R,20260916,,伊東,6,6,014752,7,NORMAL,,1,4,7,9340,37
20260916_伊東_7R,20260916,,伊東,7,2,015373,1,NORMAL,,2,1,3,2220,7
20260916_伊東_7R,20260916,,伊東,7,1,015235,2,NORMAL,,2,1,3,2220,7
20260916_伊東_7R,20260916,,伊東,7,3,014537,3,NORMAL,,2,1,3,2220,7
20260916_伊東_7R,20260916,,伊東,7,5,015093,4,NORMAL,,2,1,3,2220,7
20260916_伊東_7R,20260916,,伊東,7,6,015646,5,NORMAL,,2,1,3,2220,7
20260916_伊東_7R,20260916,,伊東,7,4,015725,6,NORMAL,,2,1,3,2220,7
20260916_伊東_7R,20260916,,伊東,7,7,015453,7,NORMAL,,2,1,3,2220,7
20260916_伊東_8R,20260916,,伊東,8,1,015400,1,NORMAL,,1,3,2,590,1
20260916_伊東_8R,20260916,,伊東,8,3,015939,2,NORMAL,,1,3,2,590,1
20260916_伊東_8R,20260916,,伊東,8,2,015586,3,NORMAL,,1,3,2,590,1
20260916_伊東_8R,20260916,,伊東,8,7,015851,4,NORMAL,,1,3,2,590,1
20260916_伊東_8R,20260916,,伊東,8,6,015776,5,NORMAL,,1,3,2,590,1
20260916_伊東_8R,20260916,,伊東,8,4,015216,6,NORMAL,,1,3,2,590,1
20260916_伊東_8R,20260916,,伊東,8,5,015017,7,NORMAL,,1,3,2,590,1
20260916_伊東_9R,20260916,,伊東,9,2,014794,1,NORMAL,,2,4,3,36250,104
20260916_伊東_9R,20260916,,伊東,9,4,015354,2,NORMAL,,2,4,3,36250,104
20260916_伊東_9R,20260916,,伊東,9,3,015063,3,NORMAL,,2,4,3,36250,104
20260916_伊東_9R,20260916,,伊東,9,1,015051,4,NORMAL,,2,4,3,36250,104
20260916_伊東_9R,20260916,,伊東,9,5,015362,5,NORMAL,,2,4,3,36250,104
20260916_伊東_9R,20260916,,伊東,9,6,015476,6,NORMAL,,2,4,3,36250,104
20260916_伊東_9R,20260916,,伊東,9,7,014800,7,NORMAL,,2,4,3,36250,104
20260916_防府_1R,20260916,63,防府,1,3,015895,1,NORMAL,,3,2,4,3200,5
20260916_防府_1R,20260916,63,防府,1,2,013811,2,NORMAL,,3,2,4,3200,5
20260916_防府_1R,20260916,63,防府,1,4,012684,3,NORMAL,,3,2,4,3200,5
20260916_防府_1R,20260916,63,防府,1,5,015011,4,NORMAL,,3,2,4,3200,5
20260916_防府_1R,20260916,63,防府,1,6,011454,5,NORMAL,,3,2,4,3200,5
20260916_防府_1R,20260916,63,防府,1,7,012128,6,NORMAL,,3,2,4,3200,5
20260916_防府_1R,20260916,63,防府,1,1,013951,7,NORMAL,,3,2,4,3200,5
20260916_防府_2R,20260916,63,防府,2,4,013916,1,NORMAL,,4,3,6,7880,26
20260916_防府_2R,20260916,63,防府,2,3,015293,2,NORMAL,,4,3,6,7880,26
20260916_防府_2R,20260916,63,防府,2,6,015012,3,NORMAL,,4,3,6,7880,26
20260916_防府_2R,20260916,63,防府,2,2,013595,4,NORMAL,,4,3,6,7880,26
20260916_防府_2R,20260916,63,防府,2,1,013219,5,NORMAL,,4,3,6,7880,26
20260916_防府_2R,20260916,63,防府,2,7,013729,6,NORMAL,,4,3,6,7880,26
20260916_防府_2R,20260916,63,防府,2,5,015924,7,NORMAL,,4,3,6,7880,26
20260916_防府_3R,20260916,63,防府,3,1,015914,1,NORMAL,,1,2,4,3810,10
20260916_防府_3R,20260916,63,防府,3,2,015734,2,NORMAL,,1,2,4,3810,10
20260916_防府_3R,20260916,63,防府,3,4,013439,3,NORMAL,,1,2,4,3810,10
20260916_防府_3R,20260916,63,防府,3,7,015114,4,NORMAL,,1,2,4,3810,10
20260916_防府_3R,20260916,63,防府,3,5,015083,5,NORMAL,,1,2,4,3810,10
20260916_防府_3R,20260916,63,防府,3,3,014057,6,NORMAL,,1,2,4,3810,10
20260916_防府_3R,20260916,63,防府,3,6,014056,7,NORMAL,,1,2,4,3810,10
20260916_防府_4R,20260916,63,防府,4,1,015833,1,NORMAL,,1,4,5,7290,23
20260916_防府_4R,20260916,63,防府,4,4,015821,2,NORMAL,,1,4,5,7290,23
20260916_防府_4R,20260916,63,防府,4,5,013435,3,NORMAL,,1,4,5,7290,23
20260916_防府_4R,20260916,63,防府,4,2,015344,4,NORMAL,,1,4,5,7290,23
20260916_防府_4R,20260916,63,防府,4,7,014230,5,NORMAL,,1,4,5,7290,23
20260916_防府_4R,20260916,63,防府,4,3,012283,6,NORMAL,,1,4,5,7290,23
20260916_防府_4R,20260916,63,防府,4,6,014549,7,NORMAL,,1,4,5,7290,23
20260916_防府_5R,20260916,63,防府,5,7,015751,1,NORMAL,,7,2,5,470,1
20260916_防府_5R,20260916,63,防府,5,2,015388,2,NORMAL,,7,2,5,470,1
20260916_防府_5R,20260916,63,防府,5,5,014819,3,NORMAL,,7,2,5,470,1
20260916_防府_5R,20260916,63,防府,5,3,013942,4,NORMAL,,7,2,5,470,1
20260916_防府_5R,20260916,63,防府,5,6,013273,5,NORMAL,,7,2,5,470,1
20260916_防府_5R,20260916,63,防府,5,1,015099,6,NORMAL,,7,2,5,470,1
20260916_防府_5R,20260916,63,防府,5,4,013075,7,NORMAL,,7,2,5,470,1
20260916_防府_6R,20260916,63,防府,6,2,015651,1,NORMAL,,2,6,5,10300,34
20260916_防府_6R,20260916,63,防府,6,6,015610,2,NORMAL,,2,6,5,10300,34
20260916_防府_6R,20260916,63,防府,6,5,013240,3,NORMAL,,2,6,5,10300,34
20260916_防府_6R,20260916,63,防府,6,1,013618,4,NORMAL,,2,6,5,10300,34
20260916_防府_6R,20260916,63,防府,6,7,014286,5,NORMAL,,2,6,5,10300,34
20260916_防府_6R,20260916,63,防府,6,4,013448,6,NORMAL,,2,6,5,10300,34
20260916_防府_6R,20260916,63,防府,6,3,014435,7,NORMAL,,2,6,5,10300,34
20260916_防府_7R,20260916,63,防府,7,4,014879,1,NORMAL,,4,1,3,1870,2
20260916_防府_7R,20260916,63,防府,7,1,015733,2,NORMAL,,4,1,3,1870,2
20260916_防府_7R,20260916,63,防府,7,3,012813,3,NORMAL,,4,1,3,1870,2
20260916_防府_7R,20260916,63,防府,7,6,015366,4,NORMAL,,4,1,3,1870,2
20260916_防府_7R,20260916,63,防府,7,5,014582,5,NORMAL,,4,1,3,1870,2
20260916_防府_7R,20260916,63,防府,7,7,014465,6,NORMAL,,4,1,3,1870,2
20260916_防府_7R,20260916,63,防府,7,2,013878,7,NORMAL,,4,1,3,1870,2
20260916_防府_8R,20260916,63,防府,8,4,013726,1,NORMAL,,4,3,1,9080,26
20260916_防府_8R,20260916,63,防府,8,3,013328,2,NORMAL,,4,3,1,9080,26
20260916_防府_8R,20260916,63,防府,8,1,013744,3,NORMAL,,4,3,1,9080,26
20260916_防府_8R,20260916,63,防府,8,7,014134,4,NORMAL,,4,3,1,9080,26
20260916_防府_8R,20260916,63,防府,8,5,014017,5,NORMAL,,4,3,1,9080,26
20260916_防府_8R,20260916,63,防府,8,6,013443,6,NORMAL,,4,3,1,9080,26
20260916_防府_8R,20260916,63,防府,8,2,013912,7,NORMAL,,4,3,1,9080,26
20260916_防府_9R,20260916,63,防府,9,3,014337,1,NORMAL,,3,5,4,8780,24
20260916_防府_9R,20260916,63,防府,9,5,014633,2,NORMAL,,3,5,4,8780,24
20260916_防府_9R,20260916,63,防府,9,4,014394,3,NORMAL,,3,5,4,8780,24
20260916_防府_9R,20260916,63,防府,9,2,014232,4,NORMAL,,3,5,4,8780,24
20260916_防府_9R,20260916,63,防府,9,7,014511,5,NORMAL,,3,5,4,8780,24
20260916_防府_9R,20260916,63,防府,9,1,013862,6,NORMAL,,3,5,4,8780,24
20260916_防府_9R,20260916,63,防府,9,6,013438,7,NORMAL,,3,5,4,8780,24
20260916_防府_10R,20260916,63,防府,10,7,015049,1,NORMAL,,7,5,3,17780,54
20260916_防府_10R,20260916,63,防府,10,5,014837,2,NORMAL,,7,5,3,17780,54
20260916_防府_10R,20260916,63,防府,10,3,014685,3,NORMAL,,7,5,3,17780,54
20260916_防府_10R,20260916,63,防府,10,4,014641,4,NORMAL,,7,5,3,17780,54
20260916_防府_10R,20260916,63,防府,10,2,015718,5,NORMAL,,7,5,3,17780,54
20260916_防府_10R,20260916,63,防府,10,6,015656,6,NORMAL,,7,5,3,17780,54
20260916_防府_10R,20260916,63,防府,10,1,013978,7,NORMAL,,7,5,3,17780,54
20260916_防府_11R,20260916,63,防府,11,6,015787,1,NORMAL,,6,1,3,10520,31
20260916_防府_11R,20260916,63,防府,11,1,015480,2,NORMAL,,6,1,3,10520,31
20260916_防府_11R,20260916,63,防府,11,3,013982,3,NORMAL,,6,1,3,10520,31
