race_key,date,jo_code,jo_name,race_no,car_no,player_id,finish_order,result_status,result_reason,trifecta_1st,trifecta_2nd,trifecta_3rd,trifecta_payout,popularity
20260920_富山_1R,20260920,46,富山,1,1,014744,1,NORMAL,,1,2,7,5560,16
20260920_富山_1R,20260920,46,富山,1,2,015814,2,NORMAL,,1,2,7,5560,16
20260920_富山_1R,20260920,46,富山,1,7,015096,3,NORMAL,,1,2,7,5560,16
20260920_富山_1R,20260920,46,富山,1,5,014718,4,NORMAL,,1,2,7,5560,16
20260920_富山_1R,20260920,46,富山,1,3,015328,5,NORMAL,,1,2,7,5560,16
20260920_富山_1R,20260920,46,富山,1,8,015628,6,NORMAL,,1,2,7,5560,16
20260920_富山_1R,20260920,46,富山,1,4,014835,7,NORMAL,,1,2,7,5560,16
20260920_富山_1R,20260920,46,富山,1,6,014945,8,NORMAL,,1,2,7,5560,16
20260920_富山_2R,20260920,46,富山,2,6,013815,1,NORMAL,,6,3,9,104260,265
20260920_富山_2R,20260920,46,富山,2,3,015038,2,NORMAL,,6,3,9,104260,265
20260920_富山_2R,20260920,46,富山,2,9,014231,3,NORMAL,,6,3,9,104260,265
20260920_富山_2R,20260920,46,富山,2,5,015199,4,NORMAL,,6,3,9,104260,265
20260920_富山_2R,20260920,46,富山,2,1,012596,5,NORMAL,,6,3,9,104260,265
20260920_富山_2R,20260920,46,富山,2,4,015518,6,NORMAL,,6,3,9,104260,265
20260920_富山_2R,20260920,46,富山,2,2,015474,7,NORMAL,,6,3,9,104260,265
20260920_富山_2R,20260920,46,富山,2,7,015449,8,NORMAL,,6,3,9,104260,265
20260920_富山_2R,20260920,46,富山,2,8,014682,9,NORMAL,,6,3,9,104260,265
20260920_富山_3R,20260920,46,富山,3,2,015440,1,NORMAL,,2,1,5,10530,81
20260920_富山_3R,20260920,46,富山,3,1,014055,2,NORMAL,,2,1,5,10530,81
20260920_富山_3R,20260920,46,富山,3,5,015891,2,NORMAL,,2,1,5,10530,81
20260920_富山_3R,20260920,46,富山,3,4,014700,4,NORMAL,,2,1,5,10530,81
20260920_富山_3R,20260920,46,富山,3,9,015522,5,NORMAL,,2,1,5,10530,81
20260920_富山_3R,20260920,46,富山,3,3,015197,6,NORMAL,,2,1,5,10530,81
20260920_富山_3R,20260920,46,富山,3,7,013745,7,NORMAL,,2,1,5,10530,81
20260920_富山_3R,20260920,46,富山,3,8,015715,8,NORMAL,,2,1,5,10530,81
20260920_富山_3R,20260920,46,富山,3,6,015268,9,NORMAL,,2,1,5,10530,81
