race_key,date,jo_code,jo_name,race_no,car_no,player_id,finish_order,result_status,result_reason,trifecta_1st,trifecta_2nd,trifecta_3rd,trifecta_payout,popularity
20260925_伊東_1R,20260925,,伊東,1,7,013385,1,NORMAL,,7,3,1,1200,1
20260925_伊東_1R,20260925,,伊東,1,3,015883,2,NORMAL,,7,3,1,1200,1
20260925_伊東_1R,20260925,,伊東,1,1,011634,3,NORMAL,,7,3,1,1200,1
20260925_伊東_1R,20260925,,伊東,1,6,014533,4,NORMAL,,7,3,1,1200,1
20260925_伊東_1R,20260925,,伊東,1,5,015126,5,NORMAL,,7,3,1,1200,1
20260925_伊東_1R,20260925,,伊東,1,4,012850,6,NORMAL,,7,3,1,1200,1
20260925_伊東_1R,20260925,,伊東,1,2,013147,7,NORMAL,,7,3,1,1200,1
20260925_伊東_2R,20260925,,伊東,2,1,013039,1,NORMAL,,1,3,7,8730,35
20260925_伊東_2R,20260925,,伊東,2,3,012466,2,NORMAL,,1,3,7,8730,35
20260925_伊東_2R,20260925,,伊東,2,7,014303,3,NORMAL,,1,3,7,8730,35
20260925_伊東_2R,20260925,,伊東,2,4,013042,4,NORMAL,,1,3,7,8730,35
20260925_伊東_2R,20260925,,伊東,2,2,012681,5,NORMAL,,1,3,7,8730,35
20260925_伊東_2R,20260925,,伊東,2,5,015119,6,NORMAL,,1,3,7,8730,35
20260925_伊東_2R,20260925,,伊東,2,6,015112,7,NORMAL,,1,3,7,8730,35
20260925_伊東_3R,20260925,,伊東,3,3,014502,1,NORMAL,,3,4,5,2300,2
20260925_伊東_3R,20260925,,伊東,3,4,014157,2,NORMAL,,3,4,5,2300,2
20260925_伊東_3R,20260925,,伊東,3,5,015265,3,NORMAL,,3,4,5,2300,2
20260925_伊東_3R,20260925,,伊東,3,1,015833,4,NORMAL,,3,4,5,2300,2
20260925_伊東_3R,20260925,,伊東,3,7,012164,5,NORMAL,,3,4,5,2300,2
20260925_伊東_3R,20260925,,伊東,3,6,013069,6,NORMAL,,3,4,5,2300,2
20260925_伊東_3R,20260925,,伊東,3,2,015652,7,NORMAL,,3,4,5,2300,2
20260925_伊東_4R,20260925,,伊東,4,2,015792,1,NORMAL,,2,5,6,4710,17
20260925_伊東_4R,20260925,,伊東,4,5,012718,2,NORMAL,,2,5,6,4710,17
20260925_伊東_4R,20260925,,伊東,4,6,015918,3,NORMAL,,2,5,6,4710,17
20260925_伊東_4R,20260925,,伊東,4,7,012823,4,NORMAL,,2,5,6,4710,17
20260925_伊東_4R,20260925,,伊東,4,1,014737,5,NORMAL,,2,5,6,4710,17
20260925_伊東_4R,20260925,,伊東,4,3,013283,6,NORMAL,,2,5,6,4710,17
20260925_伊東_4R,20260925,,伊東,4,4,014674,7,NORMAL,,2,5,6,4710,17
20260925_伊東_5R,20260925,,伊東,5,1,014896,1,NORMAL,,1,4,5,4070,7
20260925_伊東_5R,20260925,,伊東,5,4,015391,2,NORMAL,,1,4,5,4070,7
20260925_伊東_5R,20260925,,伊東,5,5,015393,3,NORMAL,,1,4,5,4070,7
20260925_伊東_5R,20260925,,伊東,5,3,015140,4,NORMAL,,1,4,5,4070,7
20260925_伊東_5R,20260925,,伊東,5,6,014909,5,NORMAL,,1,4,5,4070,7
20260925_伊東_5R,20260925,,伊東,5,2,015496,6,NORMAL,,1,4,5,4070,7
20260925_伊東_5R,20260925,,伊東,5,7,016041,7,NORMAL,,1,4,5,4070,7
20260925_伊東_6R,20260925,,伊東,6,1,015296,1,NORMAL,,1,4,5,3360,7
20260925_伊東_6R,20260925,,伊東,6,4,015438,2,NORMAL,,1,4,5,3360,7
20260925_伊東_6R,20260925,,伊東,6,5,015195,3,NORMAL,,1,4,5,3360,7
20260925_伊東_6R,20260925,,伊東,6,6,013805,4,NORMAL,,1,4,5,3360,7
20260925_伊東_6R,20260925,,伊東,6,2,014571,5,NORMAL,,1,4,5,3360,7
20260925_伊東_6R,20260925,,伊東,6,3,015366,6,NORMAL,,1,4,5,3360,7
20260925_伊東_6R,20260925,,伊東,6,7,014720,7,NORMAL,,1,4,5,3360,7
20260925_伊東_7R,20260925,,伊東,7,2,013920,1,NORMAL,,2,4,1,2940,9
20260925_伊東_7R,20260925,,伊東,7,4,014465,2,NORMAL,,2,4,1,2940,9
20260925_伊東_7R,20260925,,伊東,7,1,013622,3,NORMAL,,2,4,1,2940,9
20260925_伊東_7R,20260925,,伊東,7,3,015816,4,NORMAL,,2,4,1,2940,9
20260925_伊東_7R,20260925,,伊東,7,5,014071,5,NORMAL,,2,4,1,2940,9
20260925_伊東_7R,20260925,,伊東,7,6,014026,6,NORMAL,,2,4,1,2940,9
20260925_伊東_7R,20260925,,伊東,7,7,014053,7,NORMAL,,2,4,1,2940,9
20260925_伊東_8R,20260925,,伊東,8,4,015619,1,NORMAL,,4,5,1,1640,3
20260925_伊東_8R,20260925,,伊東,8,5,014757,2,NORMAL,,4,5,1,1640,3
20260925_伊東_8R,20260925,,伊東,8,1,014944,3,NORMAL,,4,5,1,1640,3
20260925_伊東_8R,20260925,,伊東,8,2,014641,4,NORMAL,,4,5,1,1640,3
20260925_伊東_8R,20260925,,伊東,8,3,014348,4,NORMAL,,4,5,1,1640,3
20260925_伊東_8R,20260925,,伊東,8,6,014888,6,NORMAL,,4,5,1,1640,3
20260925_伊東_8R,20260925,,伊東,8,7,014946,7,NORMAL,,4,5,1,1640,3
20260925_伊東_9R,20260925,,伊東,9,1,015173,1,NORMAL,,1,7,2,2830,7
20260925_伊東_9R,20260925,,伊東,9,7,015624,2,NORMAL,,1,7,2,2830,7
20260925_伊東_9R,20260925,,伊東,9,2,013637,3,NORMAL,,1,7,2,2830,7
20260925_伊東_9R,20260925,,伊東,9,6,014440,4,NORMAL,,1,7,2,2830,7
20260925_伊東_9R,20260925,,伊東,9,5,014863,5,NORMAL,,1,7,2,2830,7
20260925_伊東_9R,20260925,,伊東,9,3,014588,6,NORMAL,,1,7,2,2830,7
20260925_伊東_9R,20260925,,伊東,9,4,015097,7,NORMAL,,1,7,2,2830,7
20260925_伊東_10R,20260925,,伊東,10,1,014826,1,NORMAL,,1,3,2,4080,13
20260925_伊東_10R,20260925,,伊東,10,3,014714,2,NORMAL,,1,3,2,4080,13
20260925_伊東_10R,20260925,,伊東,10,2,015821,3,NORMAL,,1,3,2,4080,13
20260925_伊東_10R,20260925,,伊東,10,7,014590,4,NORMAL,,1,3,2,4080,13
20260925_伊東_10R,20260925,,伊東,10,6,014984,5,NORMAL,,1,3,2,4080,13
20260925_伊東_10R,20260925,,伊東,10,5,015212,6,NORMAL,,1,3,2,4080,13
20260925_伊東_10R,20260925,,伊東,10,4,015288,7,NORMAL,,1,3,2,4080,13
20260925_伊東_11R,20260925,,伊東,11,5,016043,1,NORMAL,,5,1,3,19120,54
20260925_伊東_11R,20260925,,伊東,11,1,014910,2,NORMAL,,5,1,3,19120,54
20260925_伊東_11R,20260925,,伊東,11,3,015666,3,NORMAL,,5,1,3,19120,54
20260925_伊東_11R,20260925,,伊東,11,7,015947,4,NORMAL,,5,1,3,19120,54
20260925_伊東_11R,20260925,,伊東,11,6,015584,5,NORMAL,,5,1,3,19120,54
20260925_伊東_11R,20260925,,伊東,11,4,015141,6,NORMAL,,5,1,3,19120,54
20260925_伊東_11R,20260925,,伊東,11,2,015948,7,NORMAL,,5,1,3,19120,54
20260925_伊東_12R,20260925,,伊東,12,2,015480,1,NORMAL,,2,5,7,4800,17
20260925_伊東_12R,20260925,,伊東,12,5,015386,2,NORMAL,,2,5,7,4800,17
20260925_伊東_12R,20260925,,伊東,12,7,013059,3,NORMAL,,2,5,7,4800,17
20260925_伊東_12R,20260925,,伊東,12,6,015638,4,NORMAL,,2,5,7,4800,17
20260925_伊東_12R,20260925,,伊東,12,1,013772,5,NORMAL,,2,5,7,4800,17
20260925_伊東_12R,20260925,,伊東,12,4,015261,6,NORMAL,,2,5,7,4800,17
20260925_伊東_12R,20260925,,伊東,12,3,015832,7,NORMAL,,2,5,7,4800,17
20260925_小松島_1R,20260925,73,小松島,1,3,014805,1,NORMAL,,3,5,1,2920,8
20260925_小松島_1R,20260925,73,小松島,1,5,014876,2,NORMAL,,3,5,1,2920,8
20260925_小松島_1R,20260925,73,小松島,1,1,015742,3,NORMAL,,3,5,1,2920,8
20260925_小松島_1R,20260925,73,小松島,1,6,012956,4,NORMAL,,3,5,1,2920,8
20260925_小松島_1R,20260925,73,小松島,1,2,013587,5,NORMAL,,3,5,1,2920,8
20260925_小松島_1R,20260925,73,小松島,1,4,012128,6,NORMAL,,3,5,1,2920,8
20260925_小松島_1R,20260925,73,小松島,1,7,015281,7,NORMAL,,3,5,1,2920,8
20260925_小松島_2R,20260925,73,小松島,2,1,015377,1,NORMAL,,1,5,4,2360,10
20260925_小松島_2R,20260925,73,小松島,2,5,014166,2,NORMAL,,1,5,4,2360,10
20260925_小松島_2R,20260925,73,小松島,2,4,013654,3,NORMAL,,1,5,4,2360,10
20260925_小松島_2R,20260925,73,小松島,2,7,013988,4,NORMAL,,1,5,4,2360,10
20260925_小松島_2R,20260925,73,小松島,2,2,014532,5,NORMAL,,1,5,4,2360,10
20260925_小松島_2R,20260925,73,小松島,2,3,013594,6,NORMAL,,1,5,4,2360,10
20260925_小松島_2R,20260925,73,小松島,2,6,015284,7,NORMAL,,1,5,4,2360,10
20260925_小松島_3R,20260925,73,小松島,3,5,014981,1,NORMAL,,5,7,3,35310,58
20260925_小松島_3R,20260925,73,小松島,3,7,014581,2,NORMAL,,5,7,3,35310,58
20260925_小松島_3R,20260925,73,小松島,3,3,012283,3,NORMAL,,5,7,3,35310,58
20260925_小松島_3R,20260925,73,小松島,3,2,013155,4,NORMAL,,5,7,3,35310,58
20260925_小松島_3R,20260925,73,小松島,3,6,015844,5,NORMAL,,5,7,3,35310,58
20260925_小松島_3R,20260925,73,小松島,3,4,014255,,落車棄権,,5,7,3,35310,58
20260925_小松島_3R,20260925,73,小松島,3,1,014796,,失格,斜行,5,7,3,35310,58
20260925_小松島_4R,20260925,73,小松島,4,1,015532,1,NORMAL,,1,3,2,13240,24
20260925_小松島_4R,20260925,73,小松島,4,3,014403,2,NORMAL,,1,3,2,13240,24
20260925_小松島_4R,20260925,73,小松島,4,2,012960,3,NORMAL,,1,3,2,13240,24
20260925_小松島_4R,20260925,73,小松島,4,4,015255,4,NORMAL,,1,3,2,13240,24
20260925_小松島_4R,20260925,73,小松島,4,6,013494,5,NORMAL,,1,3,2,13240,24
20260925_小松島_4R,20260925,73,小松島,4,7,014891,6,NORMAL,,1,3,2,13240,24
20260925_小松島_4R,20260925,73,小松島,4,5,013582,7,NORMAL,,1,3,2,13240,24
20260925_小松島_5R,20260925,73,小松島,5,1,015728,1,NORMAL,,1,4,2,4050,16
20260925_小松島_5R,20260925,73,小松島,5,4,013436,2,NORMAL,,1,4,2,4050,16
20260925_小松島_5R,20260925,73,小松島,5,2,012487,3,NORMAL,,1,4,2,4050,16
20260925_小松島_5R,20260925,73,小松島,5,3,014450,4,NORMAL,,1,4,2,4050,16
20260925_小松島_5R,20260925,73,小松島,5,5,013070,5,NORMAL,,1,4,2,4050,16
20260925_小松島_5R,20260925,73,小松島,5,6,012688,6,NORMAL,,1,4,2,4050,16
20260925_小松島_6R,20260925,73,小松島,6,2,015276,1,NORMAL,,2,3,5,710,1
20260925_小松島_6R,20260925,73,小松島,6,3,014108,2,NORMAL,,2,3,5,710,1
20260925_小松島_6R,20260925,73,小松島,6,5,014451,3,NORMAL,,2,3,5,710,1
20260925_小松島_6R,20260925,73,小松島,6,4,013762,4,NORMAL,,2,3,5,710,1
20260925_小松島_6R,20260925,73,小松島,6,6,015127,5,NORMAL,,2,3,5,710,1
20260925_小松島_6R,20260925,73,小松島,6,1,014792,6,NORMAL,,2,3,5,710,1
20260925_小松島_7R,20260925,73,小松島,7,1,014327,1,NORMAL,,1,3,6,1370,2
20260925_小松島_7R,20260925,73,小松島,7,3,014330,2,NORMAL,,1,3,6,1370,2
20260925_小松島_7R,20260925,73,小松島,7,6,015729,3,NORMAL,,1,3,6,1370,2
20260925_小松島_7R,20260925,73,小松島,7,5,013744,4,NORMAL,,1,3,6,1370,2
20260925_小松島_7R,20260925,73,小松島,7,2,014264,5,NORMAL,,1,3,6,1370,2
20260925_小松島_7R,20260925,73,小松島,7,4,015416,6,NORMAL,,1,3,6,1370,2
20260925_小松島_8R,20260925,73,小松島,8,2,014767,1,NORMAL,,2,6,5,4820,17
20260925_小松島_8R,20260925,73,小松島,8,6,015723,2,NORMAL,,2,6,5,4820,17
20260925_小松島_8R,20260925,73,小松島,8,5,015118,3,NORMAL,,2,6,5,4820,17
20260925_小松島_8R,20260925,73,小松島,8,1,015529,4,NORMAL,,2,6,5,4820,17
20260925_小松島_8R,20260925,73,小松島,8,4,013855,5,NORMAL,,2,6,5,4820,17
20260925_小松島_8R,20260925,73,小松島,8,7,013420,6,NORMAL,,2,6,5,4820,17
20260925_小松島_8R,20260925,73,小松島,8,3,014882,7,NORMAL,,2,6,5,4820,17
20260925_小松島_9R,20260925,73,小松島,9,5,015041,1,NORMAL,,5,6,3,7630,26
20260925_小松島_9R,20260925,73,小松島,9,6,014163,2,NORMAL,,5,6,3,7630,26
20260925_小松島_9R,20260925,73,小松島,9,3,015340,3,NORMAL,,5,6,3,7630,26
20260925_小松島_9R,20260925,73,小松島,9,4,015239,4,NORMAL,,5,6,3,7630,26
