race_key,date,jo_code,jo_name,race_no,car_no,player_id,finish_order,result_status,result_reason,trifecta_1st,trifecta_2nd,trifecta_3rd,trifecta_payout,popularity
20260907_いわき平_1R,20260907,13,いわき平,1,1,014749,1,NORMAL,,1,3,4,4440,13
20260907_いわき平_1R,20260907,13,いわき平,1,3,013041,2,NORMAL,,1,3,4,4440,13
20260907_いわき平_1R,20260907,13,いわき平,1,4,015277,3,NORMAL,,1,3,4,4440,13
20260907_いわき平_1R,20260907,13,いわき平,1,7,012757,4,NORMAL,,1,3,4,4440,13
20260907_いわき平_1R,20260907,13,いわき平,1,5,012940,5,NORMAL,,1,3,4,4440,13
20260907_いわき平_1R,20260907,13,いわき平,1,6,015906,6,NORMAL,,1,3,4,4440,13
20260907_いわき平_1R,20260907,13,いわき平,1,2,014412,7,NORMAL,,1,3,4,4440,13
20260907_いわき平_2R,20260907,13,いわき平,2,5,014669,1,NORMAL,,5,2,1,3330,12
20260907_いわき平_2R,20260907,13,いわき平,2,2,015931,2,NORMAL,,5,2,1,3330,12
20260907_いわき平_2R,20260907,13,いわき平,2,1,014822,3,NORMAL,,5,2,1,3330,12
20260907_いわき平_2R,20260907,13,いわき平,2,4,014061,4,NORMAL,,5,2,1,3330,12
20260907_いわき平_2R,20260907,13,いわき平,2,7,014341,5,NORMAL,,5,2,1,3330,12
20260907_いわき平_2R,20260907,13,いわき平,2,6,013263,6,NORMAL,,5,2,1,3330,12
20260907_いわき平_2R,20260907,13,いわき平,2,3,013485,7,NORMAL,,5,2,1,3330,12
20260907_いわき平_3R,20260907,13,いわき平,3,5,014035,1,NORMAL,,5,7,2,570,1
20260907_いわき平_3R,20260907,13,いわき平,3,7,015233,2,NORMAL,,5,7,2,570,1
20260907_いわき平_3R,20260907,13,いわき平,3,2,015200,3,NORMAL,,5,7,2,570,1
20260907_いわき平_3R,20260907,13,いわき平,3,1,015563,4,NORMAL,,5,7,2,570,1
20260907_いわき平_3R,20260907,13,いわき平,3,4,014676,5,NORMAL,,5,7,2,570,1
20260907_いわき平_3R,20260907,13,いわき平,3,6,013371,6,NORMAL,,5,7,2,570,1
20260907_いわき平_3R,20260907,13,いわき平,3,3,015114,7,NORMAL,,5,7,2,570,1
20260907_いわき平_4R,20260907,13,いわき平,4,7,015560,1,NORMAL,,7,3,1,8000,20
20260907_いわき平_4R,20260907,13,いわき平,4,3,014403,2,NORMAL,,7,3,1,8000,20
20260907_いわき平_4R,20260907,13,いわき平,4,1,015330,3,NORMAL,,7,3,1,8000,20
20260907_いわき平_4R,20260907,13,いわき平,4,4,015872,4,NORMAL,,7,3,1,8000,20
20260907_いわき平_4R,20260907,13,いわき平,4,5,014240,5,NORMAL,,7,3,1,8000,20
20260907_いわき平_4R,20260907,13,いわき平,4,2,013468,6,NORMAL,,7,3,1,8000,20
20260907_いわき平_4R,20260907,13,いわき平,4,6,014713,7,NORMAL,,7,3,1,8000,20
20260907_いわき平_5R,20260907,13,いわき平,5,6,015015,1,NORMAL,,6,1,3,10100,37
20260907_いわき平_5R,20260907,13,いわき平,5,1,015120,2,NORMAL,,6,1,3,10100,37
20260907_いわき平_5R,20260907,13,いわき平,5,3,015446,3,NORMAL,,6,1,3,10100,37
20260907_いわき平_5R,20260907,13,いわき平,5,5,014139,4,NORMAL,,6,1,3,10100,37
20260907_いわき平_5R,20260907,13,いわき平,5,2,015346,5,NORMAL,,6,1,3,10100,37
20260907_いわき平_5R,20260907,13,いわき平,5,7,013483,6,NORMAL,,6,1,3,10100,37
20260907_いわき平_5R,20260907,13,いわき平,5,4,014130,7,NORMAL,,6,1,3,10100,37
20260907_いわき平_6R,20260907,13,いわき平,6,7,015476,1,NORMAL,,7,4,1,2690,7
20260907_いわき平_6R,20260907,13,いわき平,6,4,014641,2,NORMAL,,7,4,1,2690,7
20260907_いわき平_6R,20260907,13,いわき平,6,1,014105,3,NORMAL,,7,4,1,2690,7
20260907_いわき平_6R,20260907,13,いわき平,6,6,013438,4,NORMAL,,7,4,1,2690,7
20260907_いわき平_6R,20260907,13,いわき平,6,2,014394,5,NORMAL,,7,4,1,2690,7
20260907_いわき平_6R,20260907,13,いわき平,6,5,014750,6,NORMAL,,7,4,1,2690,7
20260907_いわき平_6R,20260907,13,いわき平,6,3,015610,7,NORMAL,,7,4,1,2690,7
20260907_いわき平_7R,20260907,13,いわき平,7,7,015354,1,NORMAL,,7,5,1,2590,9
20260907_いわき平_7R,20260907,13,いわき平,7,5,014677,2,NORMAL,,7,5,1,2590,9
20260907_いわき平_7R,20260907,13,いわき平,7,1,015697,3,NORMAL,,7,5,1,2590,9
