race_key,date,jo_code,jo_name,race_no,car_no,player_id,finish_order,result_status,result_reason,trifecta,trifecta_payout,popularity
20260816_松山_1R,20260816,75,松山,1,4,015649,1,NORMAL,,4-3-7,70620,196
20260816_松山_1R,20260816,75,松山,1,3,015480,2,NORMAL,,4-3-7,70620,196
20260816_松山_1R,20260816,75,松山,1,7,014380,3,NORMAL,,4-3-7,70620,196
20260816_松山_1R,20260816,75,松山,1,2,014190,4,NORMAL,,4-3-7,70620,196
20260816_松山_1R,20260816,75,松山,1,6,013745,5,NORMAL,,4-3-7,70620,196
20260816_松山_1R,20260816,75,松山,1,8,015328,6,NORMAL,,4-3-7,70620,196
20260816_松山_1R,20260816,75,松山,1,1,014524,7,NORMAL,,4-3-7,70620,196
20260816_松山_1R,20260816,75,松山,1,9,013355,8,NORMAL,,4-3-7,70620,196
20260816_松山_1R,20260816,75,松山,1,5,015731,9,NORMAL,,4-3-7,70620,196
20260816_松山_2R,20260816,75,松山,2,2,014377,1,NORMAL,,2-9-3,6550,19
20260816_松山_2R,20260816,75,松山,2,9,013851,2,NORMAL,,2-9-3,6550,19
20260816_松山_2R,20260816,75,松山,2,3,014182,3,NORMAL,,2-9-3,6550,19
20260816_松山_2R,20260816,75,松山,2,5,014054,4,NORMAL,,2-9-3,6550,19
20260816_松山_2R,20260816,75,松山,2,7,014545,5,NORMAL,,2-9-3,6550,19
20260816_松山_2R,20260816,75,松山,2,1,014794,6,NORMAL,,2-9-3,6550,19
20260816_松山_2R,20260816,75,松山,2,8,015628,7,NORMAL,,2-9-3,6550,19
20260816_松山_2R,20260816,75,松山,2,6,013619,8,NORMAL,,2-9-3,6550,19
20260816_松山_2R,20260816,75,松山,2,4,015390,9,NORMAL,,2-9-3,6550,19
20260816_松山_3R,20260816,75,松山,3,7,014462,1,NORMAL,,7-5-8,34780,139
20260816_松山_3R,20260816,75,松山,3,5,015537,2,NORMAL,,7-5-8,34780,139
20260816_松山_3R,20260816,75,松山,3,8,015261,3,NORMAL,,7-5-8,34780,139
20260816_松山_3R,20260816,75,松山,3,2,014317,4,NORMAL,,7-5-8,34780,139
20260816_松山_3R,20260816,75,松山,3,1,013963,5,NORMAL,,7-5-8,34780,139
20260816_松山_3R,20260816,75,松山,3,9,014113,6,NORMAL,,7-5-8,34780,139
20260816_松山_3R,20260816,75,松山,3,6,013059,7,NORMAL,,7-5-8,34780,139
20260816_松山_3R,20260816,75,松山,3,4,014140,8,NORMAL,,7-5-8,34780,139
20260816_松山_3R,20260816,75,松山,3,3,015516,9,NORMAL,,7-5-8,34780,139
20260816_松山_4R,20260816,75,松山,4,3,015868,1,NORMAL,,3-6-5,35870,123
20260816_松山_4R,20260816,75,松山,4,6,015479,2,NORMAL,,3-6-5,35870,123
20260816_松山_4R,20260816,75,松山,4,5,015324,3,NORMAL,,3-6-5,35870,123
20260816_松山_4R,20260816,75,松山,4,8,015661,4,NORMAL,,3-6-5,35870,123
20260816_松山_4R,20260816,75,松山,4,9,013791,5,NORMAL,,3-6-5,35870,123
20260816_松山_4R,20260816,75,松山,4,7,014809,6,NORMAL,,3-6-5,35870,123
20260816_松山_4R,20260816,75,松山,4,1,013162,7,NORMAL,,3-6-5,35870,123
20260816_松山_4R,20260816,75,松山,4,2,015037,8,NORMAL,,3-6-5,35870,123
20260816_松山_4R,20260816,75,松山,4,4,014055,9,NORMAL,,3-6-5,35870,123
20260816_松山_5R,20260816,75,松山,5,3,015051,1,NORMAL,,3-7-1,24630,80
20260816_松山_5R,20260816,75,松山,5,7,015297,2,NORMAL,,3-7-1,24630,80
20260816_松山_5R,20260816,75,松山,5,1,015444,3,NORMAL,,3-7-1,24630,80
20260816_松山_5R,20260816,75,松山,5,6,013920,4,NORMAL,,3-7-1,24630,80
20260816_松山_5R,20260816,75,松山,5,5,015475,5,NORMAL,,3-7-1,24630,80
20260816_松山_5R,20260816,75,松山,5,2,015779,6,NORMAL,,3-7-1,24630,80
20260816_松山_5R,20260816,75,松山,5,8,013673,7,NORMAL,,3-7-1,24630,80
20260816_松山_5R,20260816,75,松山,5,9,014505,8,NORMAL,,3-7-1,24630,80
20260816_松山_5R,20260816,75,松山,5,4,014861,9,NORMAL,,3-7-1,24630,80
20260816_松山_6R,20260816,75,松山,6,2,015061,1,NORMAL,,2-7-3,5590,13
20260816_松山_6R,20260816,75,松山,6,7,015474,2,NORMAL,,2-7-3,5590,13
20260816_松山_6R,20260816,75,松山,6,3,013894,3,NORMAL,,2-7-3,5590,13
20260816_松山_6R,20260816,75,松山,6,5,015464,4,NORMAL,,2-7-3,5590,13
20260816_松山_6R,20260816,75,松山,6,9,015094,5,NORMAL,,2-7-3,5590,13
20260816_松山_6R,20260816,75,松山,6,4,015443,6,NORMAL,,2-7-3,5590,13
20260816_松山_6R,20260816,75,松山,6,1,014860,7,NORMAL,,2-7-3,5590,13
20260816_松山_6R,20260816,75,松山,6,6,015354,8,NORMAL,,2-7-3,5590,13
20260816_松山_6R,20260816,75,松山,6,8,014507,9,NORMAL,,2-7-3,5590,13
20260816_松山_7R,20260816,75,松山,7,9,015413,1,NORMAL,,9-7-3,6650,13
20260816_松山_7R,20260816,75,松山,7,7,015412,2,NORMAL,,9-7-3,6650,13
20260816_松山_7R,20260816,75,松山,7,3,013249,3,NORMAL,,9-7-3,6650,13
20260816_松山_7R,20260816,75,松山,7,1,014097,4,NORMAL,,9-7-3,6650,13
20260816_松山_7R,20260816,75,松山,7,4,013730,5,NORMAL,,9-7-3,6650,13
20260816_松山_7R,20260816,75,松山,7,2,015439,6,NORMAL,,9-7-3,6650,13
20260816_松山_7R,20260816,75,松山,7,8,013387,7,NORMAL,,9-7-3,6650,13
20260816_松山_7R,20260816,75,松山,7,5,015436,8,NORMAL,,9-7-3,6650,13
20260816_松山_7R,20260816,75,松山,7,6,015620,9,NORMAL,,9-7-3,6650,13
20260816_松山_8R,20260816,75,松山,8,9,014047,1,NORMAL,,9-6-2,291000,450
20260816_松山_8R,20260816,75,松山,8,6,013880,2,NORMAL,,9-6-2,291000,450
20260816_松山_8R,20260816,75,松山,8,2,014534,3,NORMAL,,9-6-2,291000,450
20260816_松山_8R,20260816,75,松山,8,3,014681,4,NORMAL,,9-6-2,291000,450
20260816_松山_8R,20260816,75,松山,8,8,014659,5,NORMAL,,9-6-2,291000,450
20260816_松山_8R,20260816,75,松山,8,1,015213,6,NORMAL,,9-6-2,291000,450
20260816_松山_8R,20260816,75,松山,8,5,015035,7,NORMAL,,9-6-2,291000,450
20260816_松山_8R,20260816,75,松山,8,4,014744,8,NORMAL,,9-6-2,291000,450
20260816_松山_8R,20260816,75,松山,8,7,015596,9,NORMAL,,9-6-2,291000,450
20260816_松山_9R,20260816,75,松山,9,1,015597,1,NORMAL,,1-8-2,3360,4
20260816_松山_9R,20260816,75,松山,9,8,014038,2,NORMAL,,1-8-2,3360,4
20260816_松山_9R,20260816,75,松山,9,2,015343,3,NORMAL,,1-8-2,3360,4
20260816_松山_9R,20260816,75,松山,9,9,015431,4,NORMAL,,1-8-2,3360,4
20260816_松山_9R,20260816,75,松山,9,5,014129,5,NORMAL,,1-8-2,3360,4
20260816_松山_9R,20260816,75,松山,9,3,014396,6,NORMAL,,1-8-2,3360,4
