race_key,date,jo_code,jo_name,race_no,car_no,player_id,finish_order,result_status,result_reason,trifecta_1st,trifecta_2nd,trifecta_3rd,trifecta_payout,popularity
20260827_前橋_1R,20260827,22,前橋,1,7,014837,1,NORMAL,,7,9,1,6070,14
20260827_前橋_1R,20260827,22,前橋,1,9,015296,2,NORMAL,,7,9,1,6070,14
20260827_前橋_1R,20260827,22,前橋,1,1,015822,3,NORMAL,,7,9,1,6070,14
20260827_前橋_1R,20260827,22,前橋,1,3,015123,4,NORMAL,,7,9,1,6070,14
20260827_前橋_1R,20260827,22,前橋,1,2,013815,5,NORMAL,,7,9,1,6070,14
20260827_前橋_1R,20260827,22,前橋,1,5,014558,6,NORMAL,,7,9,1,6070,14
20260827_前橋_1R,20260827,22,前橋,1,6,014514,7,NORMAL,,7,9,1,6070,14
20260827_前橋_1R,20260827,22,前橋,1,4,015289,8,NORMAL,,7,9,1,6070,14
20260827_前橋_1R,20260827,22,前橋,1,8,015519,9,NORMAL,,7,9,1,6070,14
20260827_前橋_2R,20260827,22,前橋,2,7,014996,1,NORMAL,,7,3,1,2210,4
20260827_前橋_2R,20260827,22,前橋,2,3,015449,2,NORMAL,,7,3,1,2210,4
20260827_前橋_2R,20260827,22,前橋,2,1,014322,3,NORMAL,,7,3,1,2210,4
20260827_前橋_2R,20260827,22,前橋,2,4,015648,4,NORMAL,,7,3,1,2210,4
20260827_前橋_2R,20260827,22,前橋,2,5,013619,5,NORMAL,,7,3,1,2210,4
20260827_前橋_2R,20260827,22,前橋,2,9,014350,6,NORMAL,,7,3,1,2210,4
20260827_前橋_2R,20260827,22,前橋,2,8,013074,7,NORMAL,,7,3,1,2210,4
20260827_前橋_2R,20260827,22,前橋,2,6,013438,8,NORMAL,,7,3,1,2210,4
20260827_前橋_2R,20260827,22,前橋,2,2,015605,,事故棄権,,7,3,1,2210,4
20260827_前橋_3R,20260827,22,前橋,3,5,013618,1,NORMAL,,5,1,8,1910,1
20260827_前橋_3R,20260827,22,前橋,3,1,015522,2,NORMAL,,5,1,8,1910,1
20260827_前橋_3R,20260827,22,前橋,3,8,014512,3,NORMAL,,5,1,8,1910,1
20260827_前橋_3R,20260827,22,前橋,3,2,013855,4,NORMAL,,5,1,8,1910,1
20260827_前橋_3R,20260827,22,前橋,3,7,015168,5,NORMAL,,5,1,8,1910,1
20260827_前橋_3R,20260827,22,前橋,3,3,014939,6,NORMAL,,5,1,8,1910,1
20260827_前橋_3R,20260827,22,前橋,3,4,014983,7,NORMAL,,5,1,8,1910,1
20260827_前橋_3R,20260827,22,前橋,3,9,015002,8,NORMAL,,5,1,8,1910,1
20260827_前橋_3R,20260827,22,前橋,3,6,014440,9,NORMAL,,5,1,8,1910,1
20260827_前橋_4R,20260827,22,前橋,4,9,015197,1,NORMAL,,9,5,2,4250,15
20260827_前橋_4R,20260827,22,前橋,4,5,013442,2,NORMAL,,9,5,2,4250,15
20260827_前橋_4R,20260827,22,前橋,4,2,015117,3,NORMAL,,9,5,2,4250,15
20260827_前橋_4R,20260827,22,前橋,4,1,014718,4,NORMAL,,9,5,2,4250,15
20260827_前橋_4R,20260827,22,前橋,4,8,012948,5,NORMAL,,9,5,2,4250,15
20260827_前橋_4R,20260827,22,前橋,4,3,014878,6,NORMAL,,9,5,2,4250,15
20260827_前橋_4R,20260827,22,前橋,4,6,012881,7,NORMAL,,9,5,2,4250,15
20260827_前橋_4R,20260827,22,前橋,4,4,015786,8,NORMAL,,9,5,2,4250,15
20260827_前橋_4R,20260827,22,前橋,4,7,013800,9,NORMAL,,9,5,2,4250,15
20260827_前橋_5R,20260827,22,前橋,5,3,015106,1,NORMAL,,3,2,4,91900,143
20260827_前橋_5R,20260827,22,前橋,5,2,015521,2,NORMAL,,3,2,4,91900,143
20260827_前橋_5R,20260827,22,前橋,5,4,013448,3,NORMAL,,3,2,4,91900,143
20260827_前橋_5R,20260827,22,前橋,5,1,015097,4,NORMAL,,3,2,4,91900,143
20260827_前橋_5R,20260827,22,前橋,5,8,015724,5,NORMAL,,3,2,4,91900,143
20260827_前橋_5R,20260827,22,前橋,5,9,014140,6,NORMAL,,3,2,4,91900,143
20260827_前橋_5R,20260827,22,前橋,5,5,013912,7,NORMAL,,3,2,4,91900,143
20260827_前橋_5R,20260827,22,前橋,5,6,015524,8,NORMAL,,3,2,4,91900,143
20260827_前橋_5R,20260827,22,前橋,5,7,015282,9,NORMAL,,3,2,4,91900,143
20260827_前橋_6R,20260827,22,前橋,6,9,015663,1,NORMAL,,9,3,7,5630,16
20260827_前橋_6R,20260827,22,前橋,6,3,015043,2,NORMAL,,9,3,7,5630,16
20260827_前橋_6R,20260827,22,前橋,6,7,015702,3,NORMAL,,9,3,7,5630,16
20260827_前橋_6R,20260827,22,前橋,6,1,014117,4,NORMAL,,9,3,7,5630,16
20260827_前橋_6R,20260827,22,前橋,6,5,013443,5,NORMAL,,9,3,7,5630,16
20260827_前橋_6R,20260827,22,前橋,6,4,014286,6,NORMAL,,9,3,7,5630,16
20260827_前橋_6R,20260827,22,前橋,6,2,013990,7,NORMAL,,9,3,7,5630,16
20260827_前橋_6R,20260827,22,前橋,6,8,014712,8,NORMAL,,9,3,7,5630,16
20260827_前橋_6R,20260827,22,前橋,6,6,015782,9,NORMAL,,9,3,7,5630,16
20260827_前橋_7R,20260827,22,前橋,7,7,015807,1,NORMAL,,7,5,6,69060,135
20260827_前橋_7R,20260827,22,前橋,7,5,015518,2,NORMAL,,7,5,6,69060,135
20260827_前橋_7R,20260827,22,前橋,7,6,015729,3,NORMAL,,7,5,6,69060,135
20260827_前橋_7R,20260827,22,前橋,7,9,014310,4,NORMAL,,7,5,6,69060,135
20260827_前橋_7R,20260827,22,前橋,7,1,013719,5,NORMAL,,7,5,6,69060,135
20260827_前橋_7R,20260827,22,前橋,7,2,014995,6,NORMAL,,7,5,6,69060,135
20260827_前橋_7R,20260827,22,前橋,7,8,014065,7,NORMAL,,7,5,6,69060,135
20260827_前橋_7R,20260827,22,前橋,7,3,014769,8,NORMAL,,7,5,6,69060,135
20260827_前橋_7R,20260827,22,前橋,7,4,015694,,落車棄権,,7,5,6,69060,135
20260827_前橋_8R,20260827,22,前橋,8,5,015199,1,NORMAL,,5,9,2,870,3
20260827_前橋_8R,20260827,22,前橋,8,9,015731,2,NORMAL,,5,9,2,870,3
20260827_前橋_8R,20260827,22,前橋,8,2,014330,3,NORMAL,,5,9,2,870,3
20260827_前橋_8R,20260827,22,前橋,8,8,015178,4,NORMAL,,5,9,2,870,3
20260827_前橋_8R,20260827,22,前橋,8,6,013864,5,NORMAL,,5,9,2,870,3
20260827_前橋_8R,20260827,22,前橋,8,1,013407,6,NORMAL,,5,9,2,870,3
20260827_前橋_8R,20260827,22,前橋,8,3,013252,7,NORMAL,,5,9,2,870,3
20260827_前橋_8R,20260827,22,前橋,8,4,015251,8,NORMAL,,5,9,2,870,3
20260827_前橋_8R,20260827,22,前橋,8,7,015619,9,NORMAL,,5,9,2,870,3
20260827_前橋_9R,20260827,22,前橋,9,3,015436,1,NORMAL,,3,9,5,700,1
20260827_前橋_9R,20260827,22,前橋,9,9,013772,2,NORMAL,,3,9,5,700,1
20260827_前橋_9R,20260827,22,前橋,9,5,014537,3,NORMAL,,3,9,5,700,1
20260827_前橋_9R,20260827,22,前橋,9,4,015201,4,NORMAL,,3,9,5,700,1
20260827_前橋_9R,20260827,22,前橋,9,2,015340,5,NORMAL,,3,9,5,700,1
20260827_前橋_9R,20260827,22,前橋,9,7,014580,6,NORMAL,,3,9,5,700,1
20260827_前橋_9R,20260827,22,前橋,9,6,014825,7,NORMAL,,3,9,5,700,1
20260827_前橋_9R,20260827,22,前橋,9,8,015453,8,NORMAL,,3,9,5,700,1
20260827_前橋_9R,20260827,22,前橋,9,1,014109,9,NORMAL,,3,9,5,700,1
20260827_前橋_10R,20260827,22,前橋,10,1,015749,1,NORMAL,,1,2,9,72460,112
20260827_前橋_10R,20260827,22,前橋,10,2,015426,2,NORMAL,,1,2,9,72460,112
20260827_前橋_10R,20260827,22,前橋,10,9,014041,3,NORMAL,,1,2,9,72460,112
20260827_前橋_10R,20260827,22,前橋,10,7,015272,4,NORMAL,,1,2,9,72460,112
20260827_前橋_10R,20260827,22,前橋,10,8,015244,5,NORMAL,,1,2,9,72460,112
20260827_前橋_10R,20260827,22,前橋,10,5,015386,6,NORMAL,,1,2,9,72460,112
20260827_前橋_10R,20260827,22,前橋,10,3,014835,7,NORMAL,,1,2,9,72460,112
20260827_前橋_10R,20260827,22,前橋,10,6,013394,8,NORMAL,,1,2,9,72460,112
20260827_前橋_10R,20260827,22,前橋,10,4,013790,9,NORMAL,,1,2,9,72460,112
20260827_前橋_11R,20260827,22,前橋,11,4,014134,1,NORMAL,,4,7,8,1296460,456
20260827_前橋_11R,20260827,22,前橋,11,7,014883,2,NORMAL,,4,7,8,1296460,456
20260827_前橋_11R,20260827,22,前橋,11,8,015366,3,事故入,,4,7,8,1296460,456
20260827_前橋_11R,20260827,22,前橋,11,1,015243,4,落再入,,4,7,8,1296460,456
20260827_前橋_11R,20260827,22,前橋,11,6,015601,5,落再入,,4,7,8,1296460,456
20260827_前橋_11R,20260827,22,前橋,11,2,014398,,落車棄権,,4,7,8,1296460,456
20260827_前橋_11R,20260827,22,前橋,11,3,014548,,落車棄権,,4,7,8,1296460,456
20260827_前橋_11R,20260827,22,前橋,11,5,014860,,落車棄権,,4,7,8,1296460,456
20260827_前橋_11R,20260827,22,前橋,11,9,014806,,落車棄権,,4,7,8,1296460,456
20260827_前橋_12R,20260827,22,前橋,12,7,014089,1,NORMAL,,7,8,4,45020,176
20260827_前橋_12R,20260827,22,前橋,12,8,014462,2,NORMAL,,7,8,4,45020,176
20260827_前橋_12R,20260827,22,前橋,12,4,014794,3,NORMAL,,7,8,4,45020,176
20260827_前橋_12R,20260827,22,前橋,12,5,014659,4,NORMAL,,7,8,4,45020,176
20260827_前橋_12R,20260827,22,前橋,12,9,014002,5,NORMAL,,7,8,4,45020,176
20260827_前橋_12R,20260827,22,前橋,12,6,015475,6,NORMAL,,7,8,4,45020,176
20260827_前橋_12R,20260827,22,前橋,12,2,015343,7,NORMAL,,7,8,4,45020,176
20260827_前橋_12R,20260827,22,前橋,12,3,014417,8,NORMAL,,7,8,4,45020,176
20260827_前橋_12R,20260827,22,前橋,12,1,013962,9,NORMAL,,7,8,4,45020,176
20260827_奈良_1R,20260827,53,奈良,1,7,014717,1,NORMAL,,7,1,5,1700,3
20260827_奈良_1R,20260827,53,奈良,1,1,013910,2,NORMAL,,7,1,5,1700,3
20260827_奈良_1R,20260827,53,奈良,1,5,015831,3,NORMAL,,7,1,5,1700,3
20260827_奈良_1R,20260827,53,奈良,1,6,013371,4,NORMAL,,7,1,5,1700,3
20260827_奈良_1R,20260827,53,奈良,1,2,014549,5,NORMAL,,7,1,5,1700,3
20260827_奈良_1R,20260827,53,奈良,1,4,013036,6,NORMAL,,7,1,5,1700,3
20260827_奈良_1R,20260827,53,奈良,1,3,015567,7,NORMAL,,7,1,5,1700,3
20260827_奈良_2R,20260827,53,奈良,2,7,014153,1,NORMAL,,7,3,1,390,2
20260827_奈良_2R,20260827,53,奈良,2,3,015796,2,NORMAL,,7,3,1,390,2
