race_key,date,jo_code,jo_name,race_no,car_no,player_id,finish_order,result_status,result_reason,trifecta,trifecta_payout,popularity
20260808_佐世保_1R,20260808,85,佐世保,1,2,015982,1,NORMAL,,2-1-5,2640,10
20260808_佐世保_1R,20260808,85,佐世保,1,1,016019,2,NORMAL,,2-1-5,2640,10
20260808_佐世保_1R,20260808,85,佐世保,1,5,015993,3,NORMAL,,2-1-5,2640,10
20260808_佐世保_1R,20260808,85,佐世保,1,4,015964,4,NORMAL,,2-1-5,2640,10
20260808_佐世保_1R,20260808,85,佐世保,1,3,016001,5,NORMAL,,2-1-5,2640,10
20260808_佐世保_1R,20260808,85,佐世保,1,7,016015,6,NORMAL,,2-1-5,2640,10
20260808_佐世保_1R,20260808,85,佐世保,1,6,015968,7,NORMAL,,2-1-5,2640,10
20260808_佐世保_2R,20260808,85,佐世保,2,6,016016,1,NORMAL,,6-1-2,58570,81
20260808_佐世保_2R,20260808,85,佐世保,2,1,015995,2,NORMAL,,6-1-2,58570,81
20260808_佐世保_2R,20260808,85,佐世保,2,2,016023,3,NORMAL,,6-1-2,58570,81
20260808_佐世保_2R,20260808,85,佐世保,2,5,015975,4,NORMAL,,6-1-2,58570,81
20260808_佐世保_2R,20260808,85,佐世保,2,3,015980,5,NORMAL,,6-1-2,58570,81
20260808_佐世保_2R,20260808,85,佐世保,2,4,016007,6,NORMAL,,6-1-2,58570,81
20260808_佐世保_2R,20260808,85,佐世保,2,7,015973,7,NORMAL,,6-1-2,58570,81
20260808_佐世保_3R,20260808,85,佐世保,3,5,014966,1,NORMAL,,5-4-6,11380,40
20260808_佐世保_3R,20260808,85,佐世保,3,4,015761,2,NORMAL,,5-4-6,11380,40
20260808_佐世保_3R,20260808,85,佐世保,3,6,015492,3,NORMAL,,5-4-6,11380,40
20260808_佐世保_3R,20260808,85,佐世保,3,7,015153,4,NORMAL,,5-4-6,11380,40
20260808_佐世保_3R,20260808,85,佐世保,3,3,015317,5,NORMAL,,5-4-6,11380,40
20260808_佐世保_3R,20260808,85,佐世保,3,2,015950,6,NORMAL,,5-4-6,11380,40
20260808_佐世保_3R,20260808,85,佐世保,3,1,015222,7,NORMAL,,5-4-6,11380,40
20260808_佐世保_4R,20260808,85,佐世保,4,1,015955,1,NORMAL,,1-3-4,960,3
20260808_佐世保_4R,20260808,85,佐世保,4,3,015684,2,NORMAL,,1-3-4,960,3
20260808_佐世保_4R,20260808,85,佐世保,4,4,015141,3,NORMAL,,1-3-4,960,3
20260808_佐世保_4R,20260808,85,佐世保,4,2,015309,4,NORMAL,,1-3-4,960,3
20260808_佐世保_4R,20260808,85,佐世保,4,6,015394,5,NORMAL,,1-3-4,960,3
20260808_佐世保_4R,20260808,85,佐世保,4,5,014908,6,NORMAL,,1-3-4,960,3
20260808_佐世保_4R,20260808,85,佐世保,4,7,015776,7,NORMAL,,1-3-4,960,3
20260808_佐世保_5R,20260808,85,佐世保,5,5,015678,1,NORMAL,,5-4-1,4520,19
20260808_佐世保_5R,20260808,85,佐世保,5,4,015392,2,NORMAL,,5-4-1,4520,19
20260808_佐世保_5R,20260808,85,佐世保,5,1,015027,3,NORMAL,,5-4-1,4520,19
20260808_佐世保_5R,20260808,85,佐世保,5,3,015852,4,NORMAL,,5-4-1,4520,19
20260808_佐世保_5R,20260808,85,佐世保,5,2,015766,5,NORMAL,,5-4-1,4520,19
20260808_佐世保_5R,20260808,85,佐世保,5,6,015680,6,NORMAL,,5-4-1,4520,19
20260808_佐世保_5R,20260808,85,佐世保,5,7,015147,7,NORMAL,,5-4-1,4520,19
20260808_佐世保_6R,20260808,85,佐世保,6,5,015486,1,NORMAL,,5-4-6,5700,21
20260808_佐世保_6R,20260808,85,佐世保,6,4,015216,2,NORMAL,,5-4-6,5700,21
20260808_佐世保_6R,20260808,85,佐世保,6,6,015948,3,NORMAL,,5-4-6,5700,21
20260808_佐世保_6R,20260808,85,佐世保,6,2,014910,4,NORMAL,,5-4-6,5700,21
20260808_佐世保_6R,20260808,85,佐世保,6,1,015777,5,NORMAL,,5-4-6,5700,21
20260808_佐世保_6R,20260808,85,佐世保,6,7,015310,6,NORMAL,,5-4-6,5700,21
20260808_佐世保_6R,20260808,85,佐世保,6,3,015082,7,NORMAL,,5-4-6,5700,21
20260808_佐世保_7R,20260808,85,佐世保,7,7,015230,1,NORMAL,,7-1-5,15880,60
20260808_佐世保_7R,20260808,85,佐世保,7,1,015032,2,NORMAL,,7-1-5,15880,60
20260808_佐世保_7R,20260808,85,佐世保,7,5,015666,3,NORMAL,,7-1-5,15880,60
20260808_佐世保_7R,20260808,85,佐世保,7,3,015769,4,NORMAL,,7-1-5,15880,60
20260808_佐世保_7R,20260808,85,佐世保,7,4,015485,5,NORMAL,,7-1-5,15880,60
