race_key,date,jo_code,jo_name,race_no,car_no,player_id,finish_order,result_status,result_reason,trifecta_1st,trifecta_2nd,trifecta_3rd,trifecta_payout,popularity
20260820_川崎_1R,20260820,34,川崎,1,7,013988,1,NORMAL,,7,5,1,7790,24
20260820_川崎_1R,20260820,34,川崎,1,5,015109,2,NORMAL,,7,5,1,7790,24
20260820_川崎_1R,20260820,34,川崎,1,1,015533,3,NORMAL,,7,5,1,7790,24
20260820_川崎_1R,20260820,34,川崎,1,2,012164,4,NORMAL,,7,5,1,7790,24
20260820_川崎_1R,20260820,34,川崎,1,3,015506,5,NORMAL,,7,5,1,7790,24
20260820_川崎_1R,20260820,34,川崎,1,6,013595,6,NORMAL,,7,5,1,7790,24
20260820_川崎_1R,20260820,34,川崎,1,4,012473,7,NORMAL,,7,5,1,7790,24
20260820_川崎_2R,20260820,34,川崎,2,1,014823,1,NORMAL,,1,5,3,1090,2
20260820_川崎_2R,20260820,34,川崎,2,5,015507,2,NORMAL,,1,5,3,1090,2
20260820_川崎_2R,20260820,34,川崎,2,3,014236,3,NORMAL,,1,5,3,1090,2
20260820_川崎_2R,20260820,34,川崎,2,7,013951,4,NORMAL,,1,5,3,1090,2
20260820_川崎_2R,20260820,34,川崎,2,2,015827,5,NORMAL,,1,5,3,1090,2
20260820_川崎_2R,20260820,34,川崎,2,6,014227,6,NORMAL,,1,5,3,1090,2
20260820_川崎_2R,20260820,34,川崎,2,4,013654,7,NORMAL,,1,5,3,1090,2
20260820_川崎_3R,20260820,34,川崎,3,1,015750,1,NORMAL,,1,3,7,18930,74
20260820_川崎_3R,20260820,34,川崎,3,3,013653,2,NORMAL,,1,3,7,18930,74
20260820_川崎_3R,20260820,34,川崎,3,7,015594,3,NORMAL,,1,3,7,18930,74
20260820_川崎_3R,20260820,34,川崎,3,2,013473,4,NORMAL,,1,3,7,18930,74
20260820_川崎_3R,20260820,34,川崎,3,5,013903,5,NORMAL,,1,3,7,18930,74
20260820_川崎_3R,20260820,34,川崎,3,4,015194,6,NORMAL,,1,3,7,18930,74
20260820_川崎_3R,20260820,34,川崎,3,6,013075,7,NORMAL,,1,3,7,18930,74
20260820_川崎_4R,20260820,34,川崎,4,2,012895,1,NORMAL,,2,4,7,6410,18
20260820_川崎_4R,20260820,34,川崎,4,4,015277,2,NORMAL,,2,4,7,6410,18
20260820_川崎_4R,20260820,34,川崎,4,7,012380,3,NORMAL,,2,4,7,6410,18
20260820_川崎_4R,20260820,34,川崎,4,1,014867,,落車棄権,,2,4,7,6410,18
20260820_川崎_4R,20260820,34,川崎,4,5,015048,,落車棄権,,2,4,7,6410,18
20260820_川崎_4R,20260820,34,川崎,4,6,014077,,落車棄権,,2,4,7,6410,18
