race_key,date,jo_code,jo_name,race_no,car_no,player_id,finish_order,result_status,result_reason,trifecta,trifecta_payout,popularity
20260801_小田原_1R,20260801,36,小田原,1,5,015094,1,NORMAL,,5-1-9,400,1
20260801_小田原_1R,20260801,36,小田原,1,1,015527,2,NORMAL,,5-1-9,400,1
20260801_小田原_1R,20260801,36,小田原,1,9,012889,3,NORMAL,,5-1-9,400,1
20260801_小田原_1R,20260801,36,小田原,1,7,015660,4,NORMAL,,5-1-9,400,1
20260801_小田原_1R,20260801,36,小田原,1,6,015519,5,NORMAL,,5-1-9,400,1
20260801_小田原_1R,20260801,36,小田原,1,3,014852,6,NORMAL,,5-1-9,400,1
20260801_小田原_1R,20260801,36,小田原,1,4,014051,7,NORMAL,,5-1-9,400,1
20260801_小田原_1R,20260801,36,小田原,1,8,014571,8,NORMAL,,5-1-9,400,1
20260801_小田原_1R,20260801,36,小田原,1,2,013074,9,NORMAL,,5-1-9,400,1
20260801_小田原_2R,20260801,36,小田原,2,9,015653,1,NORMAL,,9-4-5,506950,385
20260801_小田原_2R,20260801,36,小田原,2,4,014017,2,NORMAL,,9-4-5,506950,385
20260801_小田原_2R,20260801,36,小田原,2,5,014576,3,NORMAL,,9-4-5,506950,385
20260801_小田原_2R,20260801,36,小田原,2,8,015539,4,NORMAL,,9-4-5,506950,385
20260801_小田原_2R,20260801,36,小田原,2,6,015529,5,NORMAL,,9-4-5,506950,385
20260801_小田原_2R,20260801,36,小田原,2,7,013619,6,NORMAL,,9-4-5,506950,385
20260801_小田原_2R,20260801,36,小田原,2,1,013808,7,NORMAL,,9-4-5,506950,385
20260801_小田原_2R,20260801,36,小田原,2,2,015235,,落車棄権,,9-4-5,506950,385
20260801_小田原_2R,20260801,36,小田原,2,3,013783,,失格,押上げ,9-4-5,506950,385
20260801_小田原_3R,20260801,36,小田原,3,3,015832,1,NORMAL,,3-9-5,10290,42
20260801_小田原_3R,20260801,36,小田原,3,9,013963,2,NORMAL,,3-9-5,10290,42
20260801_小田原_3R,20260801,36,小田原,3,5,015334,3,NORMAL,,3-9-5,10290,42
20260801_小田原_3R,20260801,36,小田原,3,1,014055,4,NORMAL,,3-9-5,10290,42
20260801_小田原_3R,20260801,36,小田原,3,7,013618,5,NORMAL,,3-9-5,10290,42
20260801_小田原_3R,20260801,36,小田原,3,4,014613,6,NORMAL,,3-9-5,10290,42
20260801_小田原_3R,20260801,36,小田原,3,8,012533,7,NORMAL,,3-9-5,10290,42
20260801_小田原_3R,20260801,36,小田原,3,2,015363,8,NORMAL,,3-9-5,10290,42
20260801_小田原_3R,20260801,36,小田原,3,6,014750,9,NORMAL,,3-9-5,10290,42
20260801_小田原_4R,20260801,36,小田原,4,7,014523,1,NORMAL,,7-5-2,20650,61
20260801_小田原_4R,20260801,36,小田原,4,5,014940,2,NORMAL,,7-5-2,20650,61
20260801_小田原_4R,20260801,36,小田原,4,2,014188,3,NORMAL,,7-5-2,20650,61
20260801_小田原_4R,20260801,36,小田原,4,3,014700,4,NORMAL,,7-5-2,20650,61
20260801_小田原_4R,20260801,36,小田原,4,1,015891,5,NORMAL,,7-5-2,20650,61
20260801_小田原_4R,20260801,36,小田原,4,4,014511,6,NORMAL,,7-5-2,20650,61
20260801_小田原_4R,20260801,36,小田原,4,8,014307,7,NORMAL,,7-5-2,20650,61
20260801_小田原_4R,20260801,36,小田原,4,6,015205,,落車棄権,,7-5-2,20650,61
20260801_小田原_4R,20260801,36,小田原,4,9,014846,,落車棄権,,7-5-2,20650,61
20260801_小田原_5R,20260801,36,小田原,5,7,014640,1,NORMAL,,7-3-9,30010,92
20260801_小田原_5R,20260801,36,小田原,5,3,015509,2,NORMAL,,7-3-9,30010,92
20260801_小田原_5R,20260801,36,小田原,5,9,014262,3,NORMAL,,7-3-9,30010,92
20260801_小田原_5R,20260801,36,小田原,5,8,014622,4,NORMAL,,7-3-9,30010,92
20260801_小田原_5R,20260801,36,小田原,5,6,013357,5,NORMAL,,7-3-9,30010,92
20260801_小田原_5R,20260801,36,小田原,5,4,013230,6,NORMAL,,7-3-9,30010,92
20260801_小田原_5R,20260801,36,小田原,5,1,015122,,落車棄権,,7-3-9,30010,92
20260801_小田原_5R,20260801,36,小田原,5,5,013894,,落車棄権,,7-3-9,30010,92
20260801_小田原_5R,20260801,36,小田原,5,2,015473,,失格,外帯線内進入,7-3-9,30010,92
20260801_小田原_6R,20260801,36,小田原,6,9,014103,1,NORMAL,,9-5-1,5330,13
20260801_小田原_6R,20260801,36,小田原,6,5,015169,2,NORMAL,,9-5-1,5330,13
20260801_小田原_6R,20260801,36,小田原,6,1,015274,3,NORMAL,,9-5-1,5330,13
20260801_小田原_6R,20260801,36,小田原,6,8,015804,4,NORMAL,,9-5-1,5330,13
20260801_小田原_6R,20260801,36,小田原,6,2,014081,5,NORMAL,,9-5-1,5330,13
20260801_小田原_6R,20260801,36,小田原,6,4,013679,6,NORMAL,,9-5-1,5330,13
20260801_小田原_6R,20260801,36,小田原,6,3,014588,7,NORMAL,,9-5-1,5330,13
20260801_小田原_6R,20260801,36,小田原,6,7,012487,8,NORMAL,,9-5-1,5330,13
20260801_小田原_6R,20260801,36,小田原,6,6,013798,9,NORMAL,,9-5-1,5330,13
20260801_小田原_7R,20260801,36,小田原,7,7,015789,1,NORMAL,,7-2-1,1940,4
20260801_小田原_7R,20260801,36,小田原,7,2,013673,2,NORMAL,,7-2-1,1940,4
20260801_小田原_7R,20260801,36,小田原,7,1,014175,3,NORMAL,,7-2-1,1940,4
