race_key,date,jo_code,jo_name,race_no,car_no,player_id,finish_order,result_status,result_reason,trifecta_1st,trifecta_2nd,trifecta_3rd,trifecta_payout,popularity
20260824_松戸_1R,20260824,31,松戸,1,7,015703,1,NORMAL,,7,6,5,86090,149
20260824_松戸_1R,20260824,31,松戸,1,6,014208,2,NORMAL,,7,6,5,86090,149
20260824_松戸_1R,20260824,31,松戸,1,5,015727,3,NORMAL,,7,6,5,86090,149
20260824_松戸_1R,20260824,31,松戸,1,1,015610,4,NORMAL,,7,6,5,86090,149
20260824_松戸_1R,20260824,31,松戸,1,3,014142,5,NORMAL,,7,6,5,86090,149
20260824_松戸_1R,20260824,31,松戸,1,4,014233,,落車棄権,,7,6,5,86090,149
20260824_松戸_1R,20260824,31,松戸,1,2,014409,,失格,押上げ,7,6,5,86090,149
20260824_松戸_2R,20260824,31,松戸,2,2,014143,1,NORMAL,,2,3,7,8870,40
20260824_松戸_2R,20260824,31,松戸,2,3,015130,2,NORMAL,,2,3,7,8870,40
20260824_松戸_2R,20260824,31,松戸,2,7,015612,3,NORMAL,,2,3,7,8870,40
20260824_松戸_2R,20260824,31,松戸,2,4,015615,4,NORMAL,,2,3,7,8870,40
20260824_松戸_2R,20260824,31,松戸,2,5,014448,5,NORMAL,,2,3,7,8870,40
20260824_松戸_2R,20260824,31,松戸,2,1,014710,6,NORMAL,,2,3,7,8870,40
20260824_松戸_2R,20260824,31,松戸,2,6,012786,7,NORMAL,,2,3,7,8870,40
20260824_松戸_3R,20260824,31,松戸,3,7,014138,1,NORMAL,,7,2,1,1070,1
20260824_松戸_3R,20260824,31,松戸,3,2,015614,2,NORMAL,,7,2,1,1070,1
20260824_松戸_3R,20260824,31,松戸,3,1,015641,3,NORMAL,,7,2,1,1070,1
20260824_松戸_3R,20260824,31,松戸,3,5,015258,4,NORMAL,,7,2,1,1070,1
20260824_松戸_3R,20260824,31,松戸,3,3,014982,5,NORMAL,,7,2,1,1070,1
20260824_松戸_3R,20260824,31,松戸,3,4,013803,6,NORMAL,,7,2,1,1070,1
20260824_松戸_3R,20260824,31,松戸,3,6,015595,7,NORMAL,,7,2,1,1070,1
20260824_松戸_4R,20260824,31,松戸,4,9,015269,1,NORMAL,,9,1,5,6990,14
20260824_松戸_4R,20260824,31,松戸,4,1,014946,2,NORMAL,,9,1,5,6990,14
20260824_松戸_4R,20260824,31,松戸,4,5,014633,3,NORMAL,,9,1,5,6990,14
20260824_松戸_4R,20260824,31,松戸,4,2,013685,4,NORMAL,,9,1,5,6990,14
20260824_松戸_4R,20260824,31,松戸,4,4,015249,5,NORMAL,,9,1,5,6990,14
