race_key,date,jo_code,jo_name,race_no,car_no,player_id,finish_order,result_status,result_reason,trifecta_1st,trifecta_2nd,trifecta_3rd,trifecta_payout,popularity
20260906_青森_1R,20260906,12,青森,1,6,014882,1,NORMAL,,6,3,1,5390,14
20260906_青森_1R,20260906,12,青森,1,3,013306,2,NORMAL,,6,3,1,5390,14
20260906_青森_1R,20260906,12,青森,1,1,015745,3,NORMAL,,6,3,1,5390,14
20260906_青森_1R,20260906,12,青森,1,7,012889,4,NORMAL,,6,3,1,5390,14
20260906_青森_1R,20260906,12,青森,1,5,014264,5,NORMAL,,6,3,1,5390,14
20260906_青森_1R,20260906,12,青森,1,2,012592,6,NORMAL,,6,3,1,5390,14
20260906_青森_1R,20260906,12,青森,1,4,015361,7,NORMAL,,6,3,1,5390,14
20260906_青森_2R,20260906,12,青森,2,1,013679,1,NORMAL,,1,5,4,5390,15
20260906_青森_2R,20260906,12,青森,2,5,015614,2,NORMAL,,1,5,4,5390,15
20260906_青森_2R,20260906,12,青森,2,4,013798,3,NORMAL,,1,5,4,5390,15
20260906_青森_2R,20260906,12,青森,2,3,015178,4,NORMAL,,1,5,4,5390,15
20260906_青森_2R,20260906,12,青森,2,2,013070,5,NORMAL,,1,5,4,5390,15
20260906_青森_2R,20260906,12,青森,2,6,013670,,落車棄権,,1,5,4,5390,15
20260906_青森_2R,20260906,12,青森,2,7,015651,,失格,外帯線内進入,1,5,4,5390,15
20260906_青森_3R,20260906,12,青森,3,2,015630,1,NORMAL,,2,3,1,2240,2
20260906_青森_3R,20260906,12,青森,3,3,013420,2,NORMAL,,2,3,1,2240,2
20260906_青森_3R,20260906,12,青森,3,1,015546,3,NORMAL,,2,3,1,2240,2
20260906_青森_3R,20260906,12,青森,3,8,015612,4,NORMAL,,2,3,1,2240,2
20260906_青森_3R,20260906,12,青森,3,5,014515,5,NORMAL,,2,3,1,2240,2
20260906_青森_3R,20260906,12,青森,3,6,013805,6,NORMAL,,2,3,1,2240,2
20260906_青森_3R,20260906,12,青森,3,7,014350,7,NORMAL,,2,3,1,2240,2
20260906_青森_3R,20260906,12,青森,3,4,013976,8,NORMAL,,2,3,1,2240,2
20260906_青森_4R,20260906,12,青森,4,5,014177,1,NORMAL,,5,2,7,91880,189
20260906_青森_4R,20260906,12,青森,4,2,013533,2,NORMAL,,5,2,7,91880,189
20260906_青森_4R,20260906,12,青森,4,7,015201,3,NORMAL,,5,2,7,91880,189
20260906_青森_4R,20260906,12,青森,4,1,013724,4,NORMAL,,5,2,7,91880,189
20260906_青森_4R,20260906,12,青森,4,6,014982,5,NORMAL,,5,2,7,91880,189
20260906_青森_4R,20260906,12,青森,4,3,015891,6,NORMAL,,5,2,7,91880,189
20260906_青森_4R,20260906,12,青森,4,8,015064,7,NORMAL,,5,2,7,91880,189
20260906_青森_4R,20260906,12,青森,4,9,014465,8,NORMAL,,5,2,7,91880,189
20260906_青森_4R,20260906,12,青森,4,4,015601,9,NORMAL,,5,2,7,91880,189
20260906_青森_5R,20260906,12,青森,5,3,014029,1,NORMAL,,3,5,7,5580,14
20260906_青森_5R,20260906,12,青森,5,5,015825,2,NORMAL,,3,5,7,5580,14
20260906_青森_5R,20260906,12,青森,5,7,014232,3,NORMAL,,3,5,7,5580,14
20260906_青森_5R,20260906,12,青森,5,9,014664,4,NORMAL,,3,5,7,5580,14
20260906_青森_5R,20260906,12,青森,5,4,014683,5,NORMAL,,3,5,7,5580,14
20260906_青森_5R,20260906,12,青森,5,1,015782,6,NORMAL,,3,5,7,5580,14
20260906_青森_5R,20260906,12,青森,5,8,014325,7,NORMAL,,3,5,7,5580,14
20260906_青森_5R,20260906,12,青森,5,2,014551,8,NORMAL,,3,5,7,5580,14
20260906_青森_5R,20260906,12,青森,5,6,015191,9,NORMAL,,3,5,7,5580,14
20260906_青森_6R,20260906,12,青森,6,5,015836,1,NORMAL,,5,1,4,16050,49
20260906_青森_6R,20260906,12,青森,6,1,014184,2,NORMAL,,5,1,4,16050,49
20260906_青森_6R,20260906,12,青森,6,4,013115,3,NORMAL,,5,1,4,16050,49
20260906_青森_6R,20260906,12,青森,6,8,014881,4,NORMAL,,5,1,4,16050,49
20260906_青森_6R,20260906,12,青森,6,2,015525,5,NORMAL,,5,1,4,16050,49
20260906_青森_6R,20260906,12,青森,6,6,015250,6,NORMAL,,5,1,4,16050,49
20260906_青森_6R,20260906,12,青森,6,3,014786,7,NORMAL,,5,1,4,16050,49
20260906_青森_6R,20260906,12,青森,6,9,014852,8,NORMAL,,5,1,4,16050,49
20260906_青森_6R,20260906,12,青森,6,7,015129,9,NORMAL,,5,1,4,16050,49
20260906_青森_7R,20260906,12,青森,7,9,015324,1,NORMAL,,9,4,2,32560,105
20260906_青森_7R,20260906,12,青森,7,4,015696,2,NORMAL,,9,4,2,32560,105
20260906_青森_7R,20260906,12,青森,7,2,014499,3,NORMAL,,9,4,2,32560,105
20260906_青森_7R,20260906,12,青森,7,8,015174,4,NORMAL,,9,4,2,32560,105
20260906_青森_7R,20260906,12,青森,7,5,013619,5,NORMAL,,9,4,2,32560,105
