race_key,date,jo_code,jo_name,race_no,car_no,player_id,finish_order,result_status,result_reason,trifecta_1st,trifecta_2nd,trifecta_3rd,trifecta_payout,popularity
20260924_立川_1R,20260924,28,立川,1,7,013908,1,NORMAL,,7,5,2,14210,36
20260924_立川_1R,20260924,28,立川,1,5,015699,2,NORMAL,,7,5,2,14210,36
20260924_立川_1R,20260924,28,立川,1,2,013556,3,NORMAL,,7,5,2,14210,36
20260924_立川_1R,20260924,28,立川,1,4,012216,4,NORMAL,,7,5,2,14210,36
20260924_立川_1R,20260924,28,立川,1,6,012242,5,NORMAL,,7,5,2,14210,36
20260924_立川_1R,20260924,28,立川,1,3,012298,6,NORMAL,,7,5,2,14210,36
20260924_立川_1R,20260924,28,立川,1,1,012544,7,NORMAL,,7,5,2,14210,36
20260924_立川_2R,20260924,28,立川,2,1,015885,1,NORMAL,,1,6,7,1570,1
20260924_立川_2R,20260924,28,立川,2,6,014366,2,NORMAL,,1,6,7,1570,1
20260924_立川_2R,20260924,28,立川,2,7,014003,3,NORMAL,,1,6,7,1570,1
20260924_立川_2R,20260924,28,立川,2,4,011907,4,NORMAL,,1,6,7,1570,1
20260924_立川_2R,20260924,28,立川,2,5,014037,5,NORMAL,,1,6,7,1570,1
20260924_立川_2R,20260924,28,立川,2,2,013183,6,NORMAL,,1,6,7,1570,1
20260924_立川_2R,20260924,28,立川,2,3,014951,7,NORMAL,,1,6,7,1570,1
20260924_立川_3R,20260924,28,立川,3,5,014144,1,NORMAL,,5,7,1,2600,4
20260924_立川_3R,20260924,28,立川,3,7,013246,2,NORMAL,,5,7,1,2600,4
20260924_立川_3R,20260924,28,立川,3,1,015617,3,NORMAL,,5,7,1,2600,4
20260924_立川_3R,20260924,28,立川,3,2,012747,4,NORMAL,,5,7,1,2600,4
20260924_立川_3R,20260924,28,立川,3,3,012380,5,NORMAL,,5,7,1,2600,4
20260924_立川_3R,20260924,28,立川,3,4,015811,6,NORMAL,,5,7,1,2600,4
20260924_立川_3R,20260924,28,立川,3,6,014950,7,NORMAL,,5,7,1,2600,4
20260924_立川_4R,20260924,28,立川,4,4,014646,1,NORMAL,,4,5,3,400,1
20260924_立川_4R,20260924,28,立川,4,5,015182,2,NORMAL,,4,5,3,400,1
20260924_立川_4R,20260924,28,立川,4,3,012261,3,NORMAL,,4,5,3,400,1
20260924_立川_4R,20260924,28,立川,4,7,015432,4,NORMAL,,4,5,3,400,1
20260924_立川_4R,20260924,28,立川,4,1,012326,5,NORMAL,,4,5,3,400,1
20260924_立川_4R,20260924,28,立川,4,2,013400,6,NORMAL,,4,5,3,400,1
20260924_立川_4R,20260924,28,立川,4,6,015659,7,NORMAL,,4,5,3,400,1
20260924_立川_5R,20260924,28,立川,5,3,014883,1,NORMAL,,3,1,4,1280,4
