race_key,date,jo_code,jo_name,race_no,car_no,player_id,finish_order,result_status,result_reason,trifecta_1st,trifecta_2nd,trifecta_3rd,trifecta_payout,popularity
20260822_松戸_1R,20260822,31,松戸,1,2,013355,1,NORMAL,,2,5,3,4560,12
20260822_松戸_1R,20260822,31,松戸,1,5,015385,2,NORMAL,,2,5,3,4560,12
20260822_松戸_1R,20260822,31,松戸,1,3,015249,3,NORMAL,,2,5,3,4560,12
20260822_松戸_1R,20260822,31,松戸,1,1,015268,4,NORMAL,,2,5,3,4560,12
20260822_松戸_1R,20260822,31,松戸,1,4,014371,5,NORMAL,,2,5,3,4560,12
20260822_松戸_1R,20260822,31,松戸,1,9,014174,6,NORMAL,,2,5,3,4560,12
20260822_松戸_1R,20260822,31,松戸,1,7,013685,7,NORMAL,,2,5,3,4560,12
20260822_松戸_1R,20260822,31,松戸,1,8,015615,8,NORMAL,,2,5,3,4560,12
20260822_松戸_1R,20260822,31,松戸,1,6,015258,9,NORMAL,,2,5,3,4560,12
20260822_松戸_2R,20260822,31,松戸,2,1,012887,1,NORMAL,,1,9,3,3830,8
20260822_松戸_2R,20260822,31,松戸,2,9,015706,2,NORMAL,,1,9,3,3830,8
20260822_松戸_2R,20260822,31,松戸,2,3,014680,3,NORMAL,,1,9,3,3830,8
20260822_松戸_2R,20260822,31,松戸,2,2,015246,4,NORMAL,,1,9,3,3830,8
20260822_松戸_2R,20260822,31,松戸,2,6,013944,5,NORMAL,,1,9,3,3830,8
20260822_松戸_2R,20260822,31,松戸,2,5,014152,6,NORMAL,,1,9,3,3830,8
20260822_松戸_2R,20260822,31,松戸,2,7,014633,7,NORMAL,,1,9,3,3830,8
20260822_松戸_2R,20260822,31,松戸,2,4,015130,8,NORMAL,,1,9,3,3830,8
20260822_松戸_2R,20260822,31,松戸,2,8,015728,9,NORMAL,,1,9,3,3830,8
20260822_松戸_3R,20260822,31,松戸,3,5,015094,1,NORMAL,,5,3,7,180,1
20260822_松戸_3R,20260822,31,松戸,3,3,015896,2,NORMAL,,5,3,7,180,1
