race_key,date,jo_code,jo_name,race_no,car_no,player_id,finish_order,result_status,result_reason,trifecta_1st,trifecta_2nd,trifecta_3rd,trifecta_payout,popularity
20260819_川崎_1R,20260819,34,川崎,1,4,015556,1,NORMAL,,4,7,1,3060,11
20260819_川崎_1R,20260819,34,川崎,1,7,014867,2,NORMAL,,4,7,1,3060,11
20260819_川崎_1R,20260819,34,川崎,1,1,015594,3,NORMAL,,4,7,1,3060,11
20260819_川崎_1R,20260819,34,川崎,1,3,012380,4,NORMAL,,4,7,1,3060,11
20260819_川崎_1R,20260819,34,川崎,1,5,014823,5,NORMAL,,4,7,1,3060,11
20260819_川崎_1R,20260819,34,川崎,1,2,013988,6,NORMAL,,4,7,1,3060,11
20260819_川崎_1R,20260819,34,川崎,1,6,015506,7,NORMAL,,4,7,1,3060,11
20260819_川崎_2R,20260819,34,川崎,2,7,015048,1,NORMAL,,7,2,3,2100,8
20260819_川崎_2R,20260819,34,川崎,2,2,013903,2,NORMAL,,7,2,3,2100,8
20260819_川崎_2R,20260819,34,川崎,2,3,013075,3,NORMAL,,7,2,3,2100,8
20260819_川崎_2R,20260819,34,川崎,2,1,013951,4,NORMAL,,7,2,3,2100,8
20260819_川崎_2R,20260819,34,川崎,2,4,015533,5,NORMAL,,7,2,3,2100,8
20260819_川崎_2R,20260819,34,川崎,2,6,013595,6,NORMAL,,7,2,3,2100,8
20260819_川崎_2R,20260819,34,川崎,2,5,014227,7,NORMAL,,7,2,3,2100,8
20260819_川崎_3R,20260819,34,川崎,3,3,014688,1,NORMAL,,3,4,1,820,2
20260819_川崎_3R,20260819,34,川崎,3,4,015750,2,NORMAL,,3,4,1,820,2
20260819_川崎_3R,20260819,34,川崎,3,1,014077,3,NORMAL,,3,4,1,820,2
20260819_川崎_3R,20260819,34,川崎,3,7,012164,4,NORMAL,,3,4,1,820,2
20260819_川崎_3R,20260819,34,川崎,3,2,015109,5,NORMAL,,3,4,1,820,2
20260819_川崎_3R,20260819,34,川崎,3,5,015827,6,NORMAL,,3,4,1,820,2
20260819_川崎_3R,20260819,34,川崎,3,6,012473,7,NORMAL,,3,4,1,820,2
20260819_川崎_4R,20260819,34,川崎,4,4,013473,1,NORMAL,,4,7,6,124360,126
20260819_川崎_4R,20260819,34,川崎,4,7,015277,2,NORMAL,,4,7,6,124360,126
20260819_川崎_4R,20260819,34,川崎,4,6,013399,3,NORMAL,,4,7,6,124360,126
20260819_川崎_4R,20260819,34,川崎,4,3,015060,4,NORMAL,,4,7,6,124360,126
20260819_川崎_4R,20260819,34,川崎,4,2,013654,5,NORMAL,,4,7,6,124360,126
20260819_川崎_4R,20260819,34,川崎,4,1,015507,6,NORMAL,,4,7,6,124360,126
20260819_川崎_4R,20260819,34,川崎,4,5,014236,7,NORMAL,,4,7,6,124360,126
20260819_川崎_5R,20260819,34,川崎,5,7,012895,1,NORMAL,,7,2,1,4950,9
20260819_川崎_5R,20260819,34,川崎,5,2,015626,2,NORMAL,,7,2,1,4950,9
20260819_川崎_5R,20260819,34,川崎,5,1,013653,3,NORMAL,,7,2,1,4950,9
20260819_川崎_5R,20260819,34,川崎,5,6,015344,4,NORMAL,,7,2,1,4950,9
20260819_川崎_5R,20260819,34,川崎,5,5,015927,5,NORMAL,,7,2,1,4950,9
20260819_川崎_5R,20260819,34,川崎,5,4,013582,6,NORMAL,,7,2,1,4950,9
20260819_川崎_5R,20260819,34,川崎,5,3,015194,7,NORMAL,,7,2,1,4950,9
20260819_川崎_6R,20260819,34,川崎,6,1,014955,1,NORMAL,,1,4,2,1910,4
20260819_川崎_6R,20260819,34,川崎,6,4,014852,2,NORMAL,,1,4,2,1910,4
20260819_川崎_6R,20260819,34,川崎,6,2,014310,3,NORMAL,,1,4,2,1910,4
20260819_川崎_6R,20260819,34,川崎,6,7,014604,4,NORMAL,,1,4,2,1910,4
20260819_川崎_6R,20260819,34,川崎,6,6,014825,5,NORMAL,,1,4,2,1910,4
20260819_川崎_6R,20260819,34,川崎,6,5,014929,6,NORMAL,,1,4,2,1910,4
20260819_川崎_6R,20260819,34,川崎,6,3,013335,7,NORMAL,,1,4,2,1910,4
20260819_川崎_7R,20260819,34,川崎,7,1,014833,1,NORMAL,,1,4,3,10190,32
20260819_川崎_7R,20260819,34,川崎,7,4,015117,2,NORMAL,,1,4,3,10190,32
20260819_川崎_7R,20260819,34,川崎,7,3,015836,3,NORMAL,,1,4,3,10190,32
20260819_川崎_7R,20260819,34,川崎,7,5,013990,4,NORMAL,,1,4,3,10190,32
20260819_川崎_7R,20260819,34,川崎,7,7,014246,5,NORMAL,,1,4,3,10190,32
20260819_川崎_7R,20260819,34,川崎,7,2,014582,6,NORMAL,,1,4,3,10190,32
20260819_川崎_7R,20260819,34,川崎,7,6,014053,7,NORMAL,,1,4,3,10190,32
20260819_川崎_8R,20260819,34,川崎,8,2,015572,1,NORMAL,,2,1,4,10410,29
20260819_川崎_8R,20260819,34,川崎,8,1,015725,2,NORMAL,,2,1,4,10410,29
20260819_川崎_8R,20260819,34,川崎,8,4,013442,3,NORMAL,,2,1,4,10410,29
20260819_川崎_8R,20260819,34,川崎,8,3,014134,4,NORMAL,,2,1,4,10410,29
20260819_川崎_8R,20260819,34,川崎,8,5,014264,5,NORMAL,,2,1,4,10410,29
20260819_川崎_8R,20260819,34,川崎,8,7,014631,6,NORMAL,,2,1,4,10410,29
20260819_川崎_8R,20260819,34,川崎,8,6,015127,7,NORMAL,,2,1,4,10410,29
20260819_川崎_9R,20260819,34,川崎,9,5,013737,1,NORMAL,,5,7,3,3010,12
20260819_川崎_9R,20260819,34,川崎,9,7,015380,2,NORMAL,,5,7,3,3010,12
20260819_川崎_9R,20260819,34,川崎,9,3,015256,3,NORMAL,,5,7,3,3010,12
20260819_川崎_9R,20260819,34,川崎,9,2,015118,4,NORMAL,,5,7,3,3010,12
20260819_川崎_9R,20260819,34,川崎,9,1,014286,5,NORMAL,,5,7,3,3010,12
20260819_川崎_9R,20260819,34,川崎,9,4,014864,6,NORMAL,,5,7,3,3010,12
20260819_川崎_9R,20260819,34,川崎,9,6,013722,7,NORMAL,,5,7,3,3010,12
20260819_川崎_10R,20260819,34,川崎,10,1,014500,1,NORMAL,,1,4,7,660,2
20260819_川崎_10R,20260819,34,川崎,10,4,015096,2,NORMAL,,1,4,7,660,2
20260819_川崎_10R,20260819,34,川崎,10,7,014576,3,NORMAL,,1,4,7,660,2
20260819_川崎_10R,20260819,34,川崎,10,6,014163,4,NORMAL,,1,4,7,660,2
20260819_川崎_10R,20260819,34,川崎,10,2,014752,5,NORMAL,,1,4,7,660,2
20260819_川崎_10R,20260819,34,川崎,10,5,013118,6,NORMAL,,1,4,7,660,2
20260819_川崎_10R,20260819,34,川崎,10,3,014313,7,NORMAL,,1,4,7,660,2
20260819_川崎_11R,20260819,34,川崎,11,7,015440,1,NORMAL,,7,4,2,5690,13
20260819_川崎_11R,20260819,34,川崎,11,4,014730,2,NORMAL,,7,4,2,5690,13
20260819_川崎_11R,20260819,34,川崎,11,2,014450,3,NORMAL,,7,4,2,5690,13
20260819_川崎_11R,20260819,34,川崎,11,1,015050,4,NORMAL,,7,4,2,5690,13
20260819_川崎_11R,20260819,34,川崎,11,5,012881,5,NORMAL,,7,4,2,5690,13
