race_key,date,jo_code,jo_name,race_no,car_no,player_id,finish_order,result_status,result_reason,trifecta,trifecta_payout,popularity
20260807_佐世保_1R,20260807,85,佐世保,1,3,016019,1,NORMAL,,3-1-2,2630,6
20260807_佐世保_1R,20260807,85,佐世保,1,1,015982,2,NORMAL,,3-1-2,2630,6
20260807_佐世保_1R,20260807,85,佐世保,1,2,015980,3,NORMAL,,3-1-2,2630,6
20260807_佐世保_1R,20260807,85,佐世保,1,4,016007,4,NORMAL,,3-1-2,2630,6
20260807_佐世保_1R,20260807,85,佐世保,1,5,015993,5,NORMAL,,3-1-2,2630,6
20260807_佐世保_1R,20260807,85,佐世保,1,6,016016,6,NORMAL,,3-1-2,2630,6
20260807_佐世保_1R,20260807,85,佐世保,1,7,015973,7,NORMAL,,3-1-2,2630,6
20260807_佐世保_2R,20260807,85,佐世保,2,2,015995,1,NORMAL,,2-1-3,830,2
20260807_佐世保_2R,20260807,85,佐世保,2,1,016023,2,NORMAL,,2-1-3,830,2
20260807_佐世保_2R,20260807,85,佐世保,2,3,016001,3,NORMAL,,2-1-3,830,2
20260807_佐世保_2R,20260807,85,佐世保,2,6,015964,4,NORMAL,,2-1-3,830,2
20260807_佐世保_2R,20260807,85,佐世保,2,4,015975,5,NORMAL,,2-1-3,830,2
20260807_佐世保_2R,20260807,85,佐世保,2,7,015968,6,NORMAL,,2-1-3,830,2
20260807_佐世保_2R,20260807,85,佐世保,2,5,016015,7,NORMAL,,2-1-3,830,2
20260807_佐世保_3R,20260807,85,佐世保,3,6,015027,1,NORMAL,,6-4-5,4340,13
20260807_佐世保_3R,20260807,85,佐世保,3,4,015492,2,NORMAL,,6-4-5,4340,13
20260807_佐世保_3R,20260807,85,佐世保,3,5,015216,3,NORMAL,,6-4-5,4340,13
20260807_佐世保_3R,20260807,85,佐世保,3,3,015309,4,NORMAL,,6-4-5,4340,13
20260807_佐世保_3R,20260807,85,佐世保,3,2,015680,5,NORMAL,,6-4-5,4340,13
20260807_佐世保_3R,20260807,85,佐世保,3,7,015141,6,NORMAL,,6-4-5,4340,13
