race_key,date,jo_code,jo_name,race_no,car_no,player_id,finish_order,result_status,result_reason,trifecta,trifecta_payout,popularity
20260806_和歌山_1R,20260806,55,和歌山,1,1,015692,1,NORMAL,,1-2-7,10970,30
20260806_和歌山_1R,20260806,55,和歌山,1,2,015690,2,NORMAL,,1-2-7,10970,30
20260806_和歌山_1R,20260806,55,和歌山,1,7,014500,3,NORMAL,,1-2-7,10970,30
20260806_和歌山_1R,20260806,55,和歌山,1,4,013804,4,NORMAL,,1-2-7,10970,30
20260806_和歌山_1R,20260806,55,和歌山,1,6,015643,5,NORMAL,,1-2-7,10970,30
20260806_和歌山_1R,20260806,55,和歌山,1,3,014942,6,NORMAL,,1-2-7,10970,30
20260806_和歌山_1R,20260806,55,和歌山,1,8,014143,7,NORMAL,,1-2-7,10970,30
20260806_和歌山_1R,20260806,55,和歌山,1,9,014253,8,NORMAL,,1-2-7,10970,30
20260806_和歌山_1R,20260806,55,和歌山,1,5,014580,9,NORMAL,,1-2-7,10970,30
20260806_和歌山_2R,20260806,55,和歌山,2,7,014497,1,NORMAL,,7-2-5,1460,3
20260806_和歌山_2R,20260806,55,和歌山,2,2,015598,2,NORMAL,,7-2-5,1460,3
20260806_和歌山_2R,20260806,55,和歌山,2,5,014682,3,NORMAL,,7-2-5,1460,3
20260806_和歌山_2R,20260806,55,和歌山,2,8,014712,4,NORMAL,,7-2-5,1460,3
20260806_和歌山_2R,20260806,55,和歌山,2,1,014184,5,NORMAL,,7-2-5,1460,3
20260806_和歌山_2R,20260806,55,和歌山,2,6,014947,6,NORMAL,,7-2-5,1460,3
20260806_和歌山_2R,20260806,55,和歌山,2,9,014076,7,NORMAL,,7-2-5,1460,3
20260806_和歌山_2R,20260806,55,和歌山,2,4,014450,8,NORMAL,,7-2-5,1460,3
20260806_和歌山_2R,20260806,55,和歌山,2,3,014878,,欠場,,7-2-5,1460,3
20260806_和歌山_3R,20260806,55,和歌山,3,6,015723,1,NORMAL,,6-2-1,22230,81
20260806_和歌山_3R,20260806,55,和歌山,3,2,015123,2,NORMAL,,6-2-1,22230,81
20260806_和歌山_3R,20260806,55,和歌山,3,1,013628,3,NORMAL,,6-2-1,22230,81
20260806_和歌山_3R,20260806,55,和歌山,3,7,015706,4,NORMAL,,6-2-1,22230,81
20260806_和歌山_3R,20260806,55,和歌山,3,9,015129,5,NORMAL,,6-2-1,22230,81
20260806_和歌山_3R,20260806,55,和歌山,3,3,013514,6,NORMAL,,6-2-1,22230,81
20260806_和歌山_3R,20260806,55,和歌山,3,5,013744,7,NORMAL,,6-2-1,22230,81
20260806_和歌山_3R,20260806,55,和歌山,3,8,015250,8,NORMAL,,6-2-1,22230,81
20260806_和歌山_3R,20260806,55,和歌山,3,4,014863,9,NORMAL,,6-2-1,22230,81
20260806_和歌山_4R,20260806,55,和歌山,4,9,014421,1,NORMAL,,9-7-1,1190,1
20260806_和歌山_4R,20260806,55,和歌山,4,7,015066,2,NORMAL,,9-7-1,1190,1
20260806_和歌山_4R,20260806,55,和歌山,4,1,014199,3,NORMAL,,9-7-1,1190,1
20260806_和歌山_4R,20260806,55,和歌山,4,2,015630,4,NORMAL,,9-7-1,1190,1
20260806_和歌山_4R,20260806,55,和歌山,4,5,015106,5,NORMAL,,9-7-1,1190,1
20260806_和歌山_4R,20260806,55,和歌山,4,6,012688,6,NORMAL,,9-7-1,1190,1
20260806_和歌山_4R,20260806,55,和歌山,4,4,014147,7,NORMAL,,9-7-1,1190,1
20260806_和歌山_4R,20260806,55,和歌山,4,8,014372,8,NORMAL,,9-7-1,1190,1
20260806_和歌山_4R,20260806,55,和歌山,4,3,015289,9,NORMAL,,9-7-1,1190,1
20260806_和歌山_5R,20260806,55,和歌山,5,2,015373,1,NORMAL,,2-1-7,2960,7
20260806_和歌山_5R,20260806,55,和歌山,5,1,014606,2,NORMAL,,2-1-7,2960,7
20260806_和歌山_5R,20260806,55,和歌山,5,7,014259,3,NORMAL,,2-1-7,2960,7
20260806_和歌山_5R,20260806,55,和歌山,5,9,014427,4,NORMAL,,2-1-7,2960,7
20260806_和歌山_5R,20260806,55,和歌山,5,8,014839,5,NORMAL,,2-1-7,2960,7
20260806_和歌山_5R,20260806,55,和歌山,5,4,013436,6,NORMAL,,2-1-7,2960,7
20260806_和歌山_5R,20260806,55,和歌山,5,6,014163,7,NORMAL,,2-1-7,2960,7
20260806_和歌山_5R,20260806,55,和歌山,5,3,015687,8,NORMAL,,2-1-7,2960,7
20260806_和歌山_5R,20260806,55,和歌山,5,5,015458,,落車棄権,,2-1-7,2960,7
20260806_和歌山_6R,20260806,55,和歌山,6,5,015014,1,NORMAL,,5-8-7,460550,377
20260806_和歌山_6R,20260806,55,和歌山,6,8,013593,2,NORMAL,,5-8-7,460550,377
20260806_和歌山_6R,20260806,55,和歌山,6,7,015541,3,NORMAL,,5-8-7,460550,377
20260806_和歌山_6R,20260806,55,和歌山,6,1,015186,4,NORMAL,,5-8-7,460550,377
20260806_和歌山_6R,20260806,55,和歌山,6,9,014096,5,NORMAL,,5-8-7,460550,377
20260806_和歌山_6R,20260806,55,和歌山,6,6,015514,6,NORMAL,,5-8-7,460550,377
20260806_和歌山_6R,20260806,55,和歌山,6,2,014806,7,NORMAL,,5-8-7,460550,377
20260806_和歌山_6R,20260806,55,和歌山,6,4,015697,8,NORMAL,,5-8-7,460550,377
20260806_和歌山_6R,20260806,55,和歌山,6,3,015282,9,NORMAL,,5-8-7,460550,377
20260806_和歌山_7R,20260806,55,和歌山,7,5,012987,1,NORMAL,,5-9-1,37320,105
20260806_和歌山_7R,20260806,55,和歌山,7,9,013900,2,NORMAL,,5-9-1,37320,105
20260806_和歌山_7R,20260806,55,和歌山,7,1,013921,3,NORMAL,,5-9-1,37320,105
20260806_和歌山_7R,20260806,55,和歌山,7,8,014186,4,NORMAL,,5-9-1,37320,105
20260806_和歌山_7R,20260806,55,和歌山,7,7,015716,5,NORMAL,,5-9-1,37320,105
20260806_和歌山_7R,20260806,55,和歌山,7,2,015546,6,NORMAL,,5-9-1,37320,105
20260806_和歌山_7R,20260806,55,和歌山,7,3,013862,7,NORMAL,,5-9-1,37320,105
20260806_和歌山_7R,20260806,55,和歌山,7,4,013990,8,NORMAL,,5-9-1,37320,105
20260806_和歌山_7R,20260806,55,和歌山,7,6,013335,9,NORMAL,,5-9-1,37320,105
20260806_和歌山_8R,20260806,55,和歌山,8,2,015613,1,NORMAL,,2-1-6,47980,120
20260806_和歌山_8R,20260806,55,和歌山,8,1,015050,2,NORMAL,,2-1-6,47980,120
20260806_和歌山_8R,20260806,55,和歌山,8,6,015118,3,NORMAL,,2-1-6,47980,120
20260806_和歌山_8R,20260806,55,和歌山,8,7,014506,4,NORMAL,,2-1-6,47980,120
20260806_和歌山_8R,20260806,55,和歌山,8,9,014677,5,NORMAL,,2-1-6,47980,120
20260806_和歌山_8R,20260806,55,和歌山,8,8,014983,6,NORMAL,,2-1-6,47980,120
20260806_和歌山_8R,20260806,55,和歌山,8,4,014286,7,NORMAL,,2-1-6,47980,120
20260806_和歌山_8R,20260806,55,和歌山,8,5,015173,8,NORMAL,,2-1-6,47980,120
20260806_和歌山_8R,20260806,55,和歌山,8,3,015211,9,NORMAL,,2-1-6,47980,120
20260806_和歌山_9R,20260806,55,和歌山,9,5,015696,1,NORMAL,,5-9-7,8120,20
20260806_和歌山_9R,20260806,55,和歌山,9,9,015006,2,NORMAL,,5-9-7,8120,20
20260806_和歌山_9R,20260806,55,和歌山,9,7,015629,3,NORMAL,,5-9-7,8120,20
20260806_和歌山_9R,20260806,55,和歌山,9,4,014108,4,NORMAL,,5-9-7,8120,20
20260806_和歌山_9R,20260806,55,和歌山,9,3,014141,5,NORMAL,,5-9-7,8120,20
20260806_和歌山_9R,20260806,55,和歌山,9,2,014222,6,NORMAL,,5-9-7,8120,20
20260806_和歌山_9R,20260806,55,和歌山,9,8,015191,7,NORMAL,,5-9-7,8120,20
20260806_和歌山_9R,20260806,55,和歌山,9,1,014944,8,NORMAL,,5-9-7,8120,20
20260806_和歌山_9R,20260806,55,和歌山,9,6,013520,9,NORMAL,,5-9-7,8120,20
20260806_和歌山_10R,20260806,55,和歌山,10,3,130127,1,NORMAL,,3-1-9,6080,15
20260806_和歌山_10R,20260806,55,和歌山,10,1,015836,2,NORMAL,,3-1-9,6080,15
20260806_和歌山_10R,20260806,55,和歌山,10,9,015096,3,NORMAL,,3-1-9,6080,15
20260806_和歌山_10R,20260806,55,和歌山,10,5,015198,4,NORMAL,,3-1-9,6080,15
20260806_和歌山_10R,20260806,55,和歌山,10,7,013855,5,NORMAL,,3-1-9,6080,15
