race_key,date,jo_code,jo_name,race_no,car_no,player_id,finish_order,result_status,result_reason,trifecta_1st,trifecta_2nd,trifecta_3rd,trifecta_payout,popularity
20260915_伊東_1R,20260915,,伊東,1,1,015939,1,NORMAL,,1,6,4,7280,19
20260915_伊東_1R,20260915,,伊東,1,6,015851,2,NORMAL,,1,6,4,7280,19
20260915_伊東_1R,20260915,,伊東,1,4,015216,3,NORMAL,,1,6,4,7280,19
20260915_伊東_1R,20260915,,伊東,1,5,014909,4,NORMAL,,1,6,4,7280,19
20260915_伊東_1R,20260915,,伊東,1,3,015579,5,NORMAL,,1,6,4,7280,19
20260915_伊東_1R,20260915,,伊東,1,2,015955,6,NORMAL,,1,6,4,7280,19
20260915_伊東_1R,20260915,,伊東,1,7,015146,7,NORMAL,,1,6,4,7280,19
20260915_伊東_2R,20260915,,伊東,2,2,015586,1,NORMAL,,2,1,4,4230,14
20260915_伊東_2R,20260915,,伊東,2,1,015400,2,NORMAL,,2,1,4,4230,14
20260915_伊東_2R,20260915,,伊東,2,4,015017,3,NORMAL,,2,1,4,4230,14
20260915_伊東_2R,20260915,,伊東,2,3,014902,4,NORMAL,,2,1,4,4230,14
20260915_伊東_2R,20260915,,伊東,2,6,015776,5,NORMAL,,2,1,4,4230,14
20260915_伊東_2R,20260915,,伊東,2,7,015862,6,NORMAL,,2,1,4,4230,14
20260915_伊東_2R,20260915,,伊東,2,5,015942,7,NORMAL,,2,1,4,4230,14
20260915_伊東_3R,20260915,,伊東,3,4,015646,1,NORMAL,,4,2,1,1880,3
20260915_伊東_3R,20260915,,伊東,3,2,014617,2,NORMAL,,4,2,1,1880,3
20260915_伊東_3R,20260915,,伊東,3,1,015104,3,NORMAL,,4,2,1,1880,3
20260915_伊東_3R,20260915,,伊東,3,3,014929,4,NORMAL,,4,2,1,1880,3
20260915_伊東_3R,20260915,,伊東,3,6,015823,5,NORMAL,,4,2,1,1880,3
20260915_伊東_3R,20260915,,伊東,3,7,012478,6,NORMAL,,4,2,1,1880,3
20260915_伊東_3R,20260915,,伊東,3,5,013436,7,NORMAL,,4,2,1,1880,3
20260915_伊東_4R,20260915,,伊東,4,2,015161,1,NORMAL,,2,6,7,19370,60
20260915_伊東_4R,20260915,,伊東,4,6,014028,2,NORMAL,,2,6,7,19370,60
20260915_伊東_4R,20260915,,伊東,4,7,014090,3,NORMAL,,2,6,7,19370,60
20260915_伊東_4R,20260915,,伊東,4,4,013245,4,NORMAL,,2,6,7,19370,60
20260915_伊東_4R,20260915,,伊東,4,1,014792,5,NORMAL,,2,6,7,19370,60
20260915_伊東_4R,20260915,,伊東,4,5,013537,6,NORMAL,,2,6,7,19370,60
20260915_伊東_4R,20260915,,伊東,4,3,013976,7,NORMAL,,2,6,7,19370,60
20260915_伊東_5R,20260915,,伊東,5,2,015725,1,NORMAL,,2,4,7,5190,13
20260915_伊東_5R,20260915,,伊東,5,4,015468,2,NORMAL,,2,4,7,5190,13
20260915_伊東_5R,20260915,,伊東,5,7,014752,3,NORMAL,,2,4,7,5190,13
20260915_伊東_5R,20260915,,伊東,5,5,014327,4,NORMAL,,2,4,7,5190,13
20260915_伊東_5R,20260915,,伊東,5,6,013410,5,NORMAL,,2,4,7,5190,13
20260915_伊東_5R,20260915,,伊東,5,3,015092,6,NORMAL,,2,4,7,5190,13
