レースキー,開催日,競輪場,レース番号,車番,登録番号,着順,結果ステータス,結果理由,3連単組番,3連単払戻,人気,払戻分類,is_20000_plus,is_50000_plus
20260718_高知_4R,20260718,高知,4,5,015051,5,NORMAL,,9-3-2,50000,(156),50000_PLUS,1,1
20260718_高知_4R,20260718,高知,4,4,015479,6,NORMAL,,9-3-2,50000,(156),50000_PLUS,1,1
20260718_高知_4R,20260718,高知,4,7,015517,7,NORMAL,,9-3-2,50000,(156),50000_PLUS,1,1
20260718_高知_4R,20260718,高知,4,8,015807,8,NORMAL,,9-3-2,50000,(156),50000_PLUS,1,1
20260718_高知_4R,20260718,高知,4,6,014830,9,NORMAL,,9-3-2,50000,(156),50000_PLUS,1,1
20260718_高知_5R,20260718,高知,5,5,014484,1,NORMAL,,5-7-2,600,(1),UNDER_10000,0,0
20260718_高知_5R,20260718,高知,5,7,015061,2,NORMAL,,5-7-2,600,(1),UNDER_10000,0,0
20260718_高知_5R,20260718,高知,5,2,014322,3,NORMAL,,5-7-2,600,(1),UNDER_10000,0,0
20260718_高知_5R,20260718,高知,5,4,013815,4,NORMAL,,5-7-2,600,(1),UNDER_10000,0,0
20260718_高知_5R,20260718,高知,5,9,014055,5,NORMAL,,5-7-2,600,(1),UNDER_10000,0,0
20260718_高知_5R,20260718,高知,5,1,015390,6,NORMAL,,5-7-2,600,(1),UNDER_10000,0,0
20260718_高知_5R,20260718,高知,5,6,015289,7,NORMAL,,5-7-2,600,(1),UNDER_10000,0,0
20260718_高知_5R,20260718,高知,5,8,015715,8,NORMAL,,5-7-2,600,(1),UNDER_10000,0,0
20260718_高知_5R,20260718,高知,5,3,015268,9,NORMAL,,5-7-2,600,(1),UNDER_10000,0,0
20260718_高知_6R,20260718,高知,6,7,013894,1,NORMAL,,7-6-1,55940,(221),50000_PLUS,1,1
20260718_高知_6R,20260718,高知,6,6,015199,2,NORMAL,,7-6-1,55940,(221),50000_PLUS,1,1
20260718_高知_6R,20260718,高知,6,1,015203,3,NORMAL,,7-6-1,55940,(221),50000_PLUS,1,1
20260718_高知_6R,20260718,高知,6,2,014417,4,NORMAL,,7-6-1,55940,(221),50000_PLUS,1,1
20260718_高知_6R,20260718,高知,6,5,014659,5,NORMAL,,7-6-1,55940,(221),50000_PLUS,1,1
20260718_高知_6R,20260718,高知,6,9,015779,6,NORMAL,,7-6-1,55940,(221),50000_PLUS,1,1
20260718_高知_6R,20260718,高知,6,3,014129,7,NORMAL,,7-6-1,55940,(221),50000_PLUS,1,1
20260718_高知_6R,20260718,高知,6,4,015094,8,NORMAL,,7-6-1,55940,(221),50000_PLUS,1,1
20260718_高知_6R,20260718,高知,6,8,015516,9,NORMAL,,7-6-1,55940,(221),50000_PLUS,1,1
20260718_高知_7R,20260718,高知,7,2,015731,1,NORMAL,,2-5-7,8430,(9),UNDER_10000,0,0
20260718_高知_7R,20260718,高知,7,5,014564,2,NORMAL,,2-5-7,8430,(9),UNDER_10000,0,0
20260718_高知_7R,20260718,高知,7,7,014252,3,NORMAL,,2-5-7,8430,(9),UNDER_10000,0,0
20260718_高知_7R,20260718,高知,7,9,015362,4,NORMAL,,2-5-7,8430,(9),UNDER_10000,0,0
20260718_高知_7R,20260718,高知,7,6,015799,5,NORMAL,,2-5-7,8430,(9),UNDER_10000,0,0
20260718_高知_7R,20260718,高知,7,3,014089,6,NORMAL,,2-5-7,8430,(9),UNDER_10000,0,0
20260718_高知_7R,20260718,高知,7,1,014210,7,NORMAL,,2-5-7,8430,(9),UNDER_10000,0,0
20260718_高知_7R,20260718,高知,7,8,015090,8,NORMAL,,2-5-7,8430,(9),UNDER_10000,0,0
20260718_高知_7R,20260718,高知,7,4,014501,,落車棄権,,2-5-7,8430,(9),UNDER_10000,0,0
20260718_高知_8R,20260718,高知,8,3,015034,1,NORMAL,,3-8-7,13640,(89),10000_TO_19999,0,0
20260718_高知_8R,20260718,高知,8,8,014873,1,NORMAL,,3-8-7,13640,(89),10000_TO_19999,0,0
20260718_高知_8R,20260718,高知,8,7,013904,3,NORMAL,,3-8-7,13640,(89),10000_TO_19999,0,0
20260718_高知_8R,20260718,高知,8,4,015038,4,NORMAL,,3-8-7,13640,(89),10000_TO_19999,0,0
20260718_高知_8R,20260718,高知,8,5,014935,5,NORMAL,,3-8-7,13640,(89),10000_TO_19999,0,0
20260718_高知_8R,20260718,高知,8,1,014744,6,NORMAL,,3-8-7,13640,(89),10000_TO_19999,0,0
20260718_高知_8R,20260718,高知,8,9,015343,7,NORMAL,,3-8-7,13640,(89),10000_TO_19999,0,0
20260718_高知_8R,20260718,高知,8,6,015695,,落車棄権,,3-8-7,13640,(89),10000_TO_19999,0,0
20260718_高知_8R,20260718,高知,8,2,013791,,失格,内側追い抜き,3-8-7,13640,(89),10000_TO_19999,0,0
20260718_高知_9R,20260718,高知,9,7,013516,1,NORMAL,,7-2-1,6330,(19),UNDER_10000,0,0
20260718_高知_9R,20260718,高知,9,2,015298,2,NORMAL,,7-2-1,6330,(19),UNDER_10000,0,0
20260718_高知_9R,20260718,高知,9,1,014002,3,NORMAL,,7-2-1,6330,(19),UNDER_10000,0,0
20260718_高知_9R,20260718,高知,9,9,014054,4,NORMAL,,7-2-1,6330,(19),UNDER_10000,0,0
20260718_高知_9R,20260718,高知,9,5,015037,5,NORMAL,,7-2-1,6330,(19),UNDER_10000,0,0
20260718_高知_9R,20260718,高知,9,3,014140,6,NORMAL,,7-2-1,6330,(19),UNDER_10000,0,0
20260718_高知_9R,20260718,高知,9,6,015789,7,NORMAL,,7-2-1,6330,(19),UNDER_10000,0,0
20260718_高知_9R,20260718,高知,9,4,015009,8,NORMAL,,7-2-1,6330,(19),UNDER_10000,0,0
20260718_高知_9R,20260718,高知,9,8,015464,9,NORMAL,,7-2-1,6330,(19),UNDER_10000,0,0
20260718_高知_10R,20260718,高知,10,2,014681,1,NORMAL,,2-9-5,3730,(8),UNDER_10000,0,0
20260718_高知_10R,20260718,高知,10,9,015597,2,NORMAL,,2-9-5,3730,(8),UNDER_10000,0,0
20260718_高知_10R,20260718,高知,10,5,015596,3,NORMAL,,2-9-5,3730,(8),UNDER_10000,0,0
20260718_高知_10R,20260718,高知,10,8,015248,4,NORMAL,,2-9-5,3730,(8),UNDER_10000,0,0
20260718_高知_10R,20260718,高知,10,7,015451,5,NORMAL,,2-9-5,3730,(8),UNDER_10000,0,0
20260718_高知_10R,20260718,高知,10,3,015035,6,NORMAL,,2-9-5,3730,(8),UNDER_10000,0,0
20260718_高知_10R,20260718,高知,10,4,014103,7,NORMAL,,2-9-5,3730,(8),UNDER_10000,0,0
20260718_高知_10R,20260718,高知,10,1,015431,8,NORMAL,,2-9-5,3730,(8),UNDER_10000,0,0
20260718_高知_10R,20260718,高知,10,6,014861,9,NORMAL,,2-9-5,3730,(8),UNDER_10000,0,0
20260718_高知_11R,20260718,高知,11,1,015242,1,NORMAL,,1-5-9,3440,(5),UNDER_10000,0,0
20260718_高知_11R,20260718,高知,11,5,015341,2,NORMAL,,1-5-9,3440,(5),UNDER_10000,0,0
20260718_高知_11R,20260718,高知,11,9,014097,3,NORMAL,,1-5-9,3440,(5),UNDER_10000,0,0
20260718_高知_11R,20260718,高知,11,2,014524,4,NORMAL,,1-5-9,3440,(5),UNDER_10000,0,0
20260718_高知_11R,20260718,高知,11,6,015868,5,NORMAL,,1-5-9,3440,(5),UNDER_10000,0,0
20260718_高知_11R,20260718,高知,11,7,015527,6,NORMAL,,1-5-9,3440,(5),UNDER_10000,0,0
20260718_高知_11R,20260718,高知,11,4,013880,7,NORMAL,,1-5-9,3440,(5),UNDER_10000,0,0
20260718_高知_11R,20260718,高知,11,8,014380,8,NORMAL,,1-5-9,3440,(5),UNDER_10000,0,0
20260718_高知_11R,20260718,高知,11,3,015213,,落車棄権,,1-5-9,3440,(5),UNDER_10000,0,0
20260718_高知_12R,20260718,高知,12,2,015553,1,NORMAL,,2-5-7,26090,(101),20000_TO_49999,1,0
20260718_高知_12R,20260718,高知,12,5,014534,2,NORMAL,,2-5-7,26090,(101),20000_TO_49999,1,0
20260718_高知_12R,20260718,高知,12,7,015039,3,NORMAL,,2-5-7,26090,(101),20000_TO_49999,1,0
20260718_高知_12R,20260718,高知,12,1,014741,4,NORMAL,,2-5-7,26090,(101),20000_TO_49999,1,0
20260718_高知_12R,20260718,高知,12,9,014838,5,NORMAL,,2-5-7,26090,(101),20000_TO_49999,1,0
20260718_高知_12R,20260718,高知,12,8,015474,6,NORMAL,,2-5-7,26090,(101),20000_TO_49999,1,0
20260718_高知_12R,20260718,高知,12,3,014396,7,NORMAL,,2-5-7,26090,(101),20000_TO_49999,1,0
20260718_高知_12R,20260718,高知,12,4,015465,8,NORMAL,,2-5-7,26090,(101),20000_TO_49999,1,0
20260718_高知_12R,20260718,高知,12,6,015261,9,NORMAL,,2-5-7,26090,(101),20000_TO_49999,1,0
20260718_静岡_1R,20260718,静岡,1,3,014110,1,NORMAL,,3-5-2,3810,(12),UNDER_10000,0,0
20260718_静岡_1R,20260718,静岡,1,5,015833,2,NORMAL,,3-5-2,3810,(12),UNDER_10000,0,0
20260718_静岡_1R,20260718,静岡,1,2,015359,3,NORMAL,,3-5-2,3810,(12),UNDER_10000,0,0
20260718_静岡_1R,20260718,静岡,1,7,013952,4,NORMAL,,3-5-2,3810,(12),UNDER_10000,0,0
20260718_静岡_1R,20260718,静岡,1,6,013298,5,NORMAL,,3-5-2,3810,(12),UNDER_10000,0,0
20260718_静岡_1R,20260718,静岡,1,4,013828,6,NORMAL,,3-5-2,3810,(12),UNDER_10000,0,0
20260718_静岡_1R,20260718,静岡,1,1,013916,7,NORMAL,,3-5-2,3810,(12),UNDER_10000,0,0
20260718_静岡_2R,20260718,静岡,2,4,015003,1,NORMAL,,4-2-5,1160,(2),UNDER_10000,0,0
20260718_静岡_2R,20260718,静岡,2,2,015108,2,NORMAL,,4-2-5,1160,(2),UNDER_10000,0,0
20260718_静岡_2R,20260718,静岡,2,5,014581,3,NORMAL,,4-2-5,1160,(2),UNDER_10000,0,0
20260718_静岡_2R,20260718,静岡,2,1,015351,4,NORMAL,,4-2-5,1160,(2),UNDER_10000,0,0
20260718_静岡_2R,20260718,静岡,2,3,015563,5,NORMAL,,4-2-5,1160,(2),UNDER_10000,0,0
20260718_静岡_2R,20260718,静岡,2,6,012717,6,NORMAL,,4-2-5,1160,(2),UNDER_10000,0,0
20260718_静岡_2R,20260718,静岡,2,7,015238,7,NORMAL,,4-2-5,1160,(2),UNDER_10000,0,0
20260718_静岡_3R,20260718,静岡,3,1,015726,1,NORMAL,,1-4-7,460,(1),UNDER_10000,0,0
20260718_静岡_3R,20260718,静岡,3,4,013859,2,NORMAL,,1-4-7,460,(1),UNDER_10000,0,0
20260718_静岡_3R,20260718,静岡,3,7,013192,3,NORMAL,,1-4-7,460,(1),UNDER_10000,0,0
20260718_静岡_3R,20260718,静岡,3,3,014502,4,NORMAL,,1-4-7,460,(1),UNDER_10000,0,0
20260718_静岡_3R,20260718,静岡,3,6,014364,5,NORMAL,,1-4-7,460,(1),UNDER_10000,0,0
20260718_静岡_3R,20260718,静岡,3,2,015102,6,NORMAL,,1-4-7,460,(1),UNDER_10000,0,0
20260718_静岡_3R,20260718,静岡,3,5,013233,7,NORMAL,,1-4-7,460,(1),UNDER_10000,0,0
20260718_静岡_4R,20260718,静岡,4,4,015902,1,NORMAL,,4-1-7,710,(3),UNDER_10000,0,0
20260718_静岡_4R,20260718,静岡,4,1,014999,2,NORMAL,,4-1-7,710,(3),UNDER_10000,0,0
20260718_静岡_4R,20260718,静岡,4,7,014630,3,NORMAL,,4-1-7,710,(3),UNDER_10000,0,0
20260718_静岡_4R,20260718,静岡,4,3,013374,4,NORMAL,,4-1-7,710,(3),UNDER_10000,0,0
20260718_静岡_4R,20260718,静岡,4,6,014324,5,NORMAL,,4-1-7,710,(3),UNDER_10000,0,0
20260718_静岡_4R,20260718,静岡,4,5,015506,6,NORMAL,,4-1-7,710,(3),UNDER_10000,0,0
20260718_静岡_4R,20260718,静岡,4,2,014522,7,NORMAL,,4-1-7,710,(3),UNDER_10000,0,0
20260718_静岡_5R,20260718,静岡,5,5,014139,1,NORMAL,,5-7-4,27980,(97),20000_TO_49999,1,0
20260718_静岡_5R,20260718,静岡,5,7,015331,2,NORMAL,,5-7-4,27980,(97),20000_TO_49999,1,0
20260718_静岡_5R,20260718,静岡,5,4,014679,3,NORMAL,,5-7-4,27980,(97),20000_TO_49999,1,0
20260718_静岡_5R,20260718,静岡,5,1,015208,4,NORMAL,,5-7-4,27980,(97),20000_TO_49999,1,0
20260718_静岡_5R,20260718,静岡,5,6,013863,5,NORMAL,,5-7-4,27980,(97),20000_TO_49999,1,0
20260718_静岡_5R,20260718,静岡,5,3,015719,6,NORMAL,,5-7-4,27980,(97),20000_TO_49999,1,0
20260718_静岡_5R,20260718,静岡,5,2,012886,7,NORMAL,,5-7-4,27980,(97),20000_TO_49999,1,0
20260718_静岡_6R,20260718,静岡,6,1,015220,1,NORMAL,,1-7-4,2010,(7),UNDER_10000,0,0
20260718_静岡_6R,20260718,静岡,6,7,015392,2,NORMAL,,1-7-4,2010,(7),UNDER_10000,0,0
20260718_静岡_6R,20260718,静岡,6,4,015313,3,NORMAL,,1-7-4,2010,(7),UNDER_10000,0,0
20260718_静岡_6R,20260718,静岡,6,5,016031,4,NORMAL,,1-7-4,2010,(7),UNDER_10000,0,0
20260718_静岡_6R,20260718,静岡,6,3,015849,5,NORMAL,,1-7-4,2010,(7),UNDER_10000,0,0
20260718_静岡_6R,20260718,静岡,6,6,015147,6,NORMAL,,1-7-4,2010,(7),UNDER_10000,0,0
20260718_静岡_6R,20260718,静岡,6,2,015397,7,NORMAL,,1-7-4,2010,(7),UNDER_10000,0,0
20260718_静岡_7R,20260718,静岡,7,6,015144,1,NORMAL,,6-3-7,630,(2),UNDER_10000,0,0
20260718_静岡_7R,20260718,静岡,7,3,015854,2,NORMAL,,6-3-7,630,(2),UNDER_10000,0,0
20260718_静岡_7R,20260718,静岡,7,7,015018,3,NORMAL,,6-3-7,630,(2),UNDER_10000,0,0
20260718_静岡_7R,20260718,静岡,7,4,016034,4,NORMAL,,6-3-7,630,(2),UNDER_10000,0,0
20260718_静岡_7R,20260718,静岡,7,2,015670,5,NORMAL,,6-3-7,630,(2),UNDER_10000,0,0
20260718_静岡_7R,20260718,静岡,7,1,015321,6,NORMAL,,6-3-7,630,(2),UNDER_10000,0,0
20260718_静岡_7R,20260718,静岡,7,5,015078,7,NORMAL,,6-3-7,630,(2),UNDER_10000,0,0
20260718_静岡_8R,20260718,静岡,8,7,013737,1,NORMAL,,7-2-5,970,(1),UNDER_10000,0,0
20260718_静岡_8R,20260718,静岡,8,2,015837,2,NORMAL,,7-2-5,970,(1),UNDER_10000,0,0
20260718_静岡_8R,20260718,静岡,8,5,014945,3,NORMAL,,7-2-5,970,(1),UNDER_10000,0,0
20260718_静岡_8R,20260718,静岡,8,1,013726,4,NORMAL,,7-2-5,970,(1),UNDER_10000,0,0
20260718_静岡_8R,20260718,静岡,8,6,012533,5,NORMAL,,7-2-5,970,(1),UNDER_10000,0,0
20260718_静岡_8R,20260718,静岡,8,4,015694,6,NORMAL,,7-2-5,970,(1),UNDER_10000,0,0
20260718_静岡_8R,20260718,静岡,8,3,014504,7,NORMAL,,7-2-5,970,(1),UNDER_10000,0,0
20260718_静岡_9R,20260718,静岡,9,6,014558,1,NORMAL,,6-2-3,32170,(80),20000_TO_49999,1,0
20260718_静岡_9R,20260718,静岡,9,2,015749,2,NORMAL,,6-2-3,32170,(80),20000_TO_49999,1,0
20260718_静岡_9R,20260718,静岡,9,3,015613,3,NORMAL,,6-2-3,32170,(80),20000_TO_49999,1,0
20260718_静岡_9R,20260718,静岡,9,5,014664,4,NORMAL,,6-2-3,32170,(80),20000_TO_49999,1,0
20260718_静岡_9R,20260718,静岡,9,1,015036,5,NORMAL,,6-2-3,32170,(80),20000_TO_49999,1,0
20260718_静岡_9R,20260718,静岡,9,4,014143,6,NORMAL,,6-2-3,32170,(80),20000_TO_49999,1,0
20260718_静岡_9R,20260718,静岡,9,7,015333,,失格,押圧,6-2-3,32170,(80),20000_TO_49999,1,0
20260718_静岡_10R,20260718,静岡,10,7,015528,1,NORMAL,,7-1-5,3340,(12),UNDER_10000,0,0
20260718_静岡_10R,20260718,静岡,10,1,015246,2,NORMAL,,7-1-5,3340,(12),UNDER_10000,0,0
20260718_静岡_10R,20260718,静岡,10,5,015692,3,NORMAL,,7-1-5,3340,(12),UNDER_10000,0,0
20260718_静岡_10R,20260718,静岡,10,3,014889,4,NORMAL,,7-1-5,3340,(12),UNDER_10000,0,0
20260718_静岡_10R,20260718,静岡,10,4,014888,5,NORMAL,,7-1-5,3340,(12),UNDER_10000,0,0
20260718_静岡_10R,20260718,静岡,10,6,013864,6,NORMAL,,7-1-5,3340,(12),UNDER_10000,0,0
20260718_静岡_10R,20260718,静岡,10,2,015525,7,NORMAL,,7-1-5,3340,(12),UNDER_10000,0,0
20260718_静岡_11R,20260718,静岡,11,4,014995,1,NORMAL,,4-1-7,290,(1),UNDER_10000,0,0
20260718_静岡_11R,20260718,静岡,11,1,015896,2,NORMAL,,4-1-7,290,(1),UNDER_10000,0,0
20260718_静岡_11R,20260718,静岡,11,7,013115,3,NORMAL,,4-1-7,290,(1),UNDER_10000,0,0
20260718_静岡_11R,20260718,静岡,11,3,013803,4,NORMAL,,4-1-7,290,(1),UNDER_10000,0,0
20260718_静岡_11R,20260718,静岡,11,6,015191,5,NORMAL,,4-1-7,290,(1),UNDER_10000,0,0
20260718_静岡_11R,20260718,静岡,11,2,013878,6,NORMAL,,4-1-7,290,(1),UNDER_10000,0,0
20260718_静岡_11R,20260718,静岡,11,5,015540,7,NORMAL,,4-1-7,290,(1),UNDER_10000,0,0
20260718_静岡_12R,20260718,静岡,12,7,014421,1,NORMAL,,7-2-5,26940,(124),20000_TO_49999,1,0
20260718_静岡_12R,20260718,静岡,12,2,013772,2,NORMAL,,7-2-5,26940,(124),20000_TO_49999,1,0
20260718_静岡_12R,20260718,静岡,12,5,014253,3,NORMAL,,7-2-5,26940,(124),20000_TO_49999,1,0
20260718_静岡_12R,20260718,静岡,12,6,015049,4,NORMAL,,7-2-5,26940,(124),20000_TO_49999,1,0
20260718_静岡_12R,20260718,静岡,12,1,015647,5,NORMAL,,7-2-5,26940,(124),20000_TO_49999,1,0
20260718_静岡_12R,20260718,静岡,12,4,015620,6,NORMAL,,7-2-5,26940,(124),20000_TO_49999,1,0
20260718_静岡_12R,20260718,静岡,12,3,015417,7,NORMAL,,7-2-5,26940,(124),20000_TO_49999,1,0
20260718_松阪_1R,20260718,松阪,1,7,014951,1,NORMAL,,7-2-5,2560,(5),UNDER_10000,0,0
20260718_松阪_1R,20260718,松阪,1,2,013792,2,NORMAL,,7-2-5,2560,(5),UNDER_10000,0,0
20260718_松阪_1R,20260718,松阪,1,5,013484,3,NORMAL,,7-2-5,2560,(5),UNDER_10000,0,0
20260718_松阪_1R,20260718,松阪,1,4,013506,4,NORMAL,,7-2-5,2560,(5),UNDER_10000,0,0
20260718_松阪_1R,20260718,松阪,1,6,014079,5,NORMAL,,7-2-5,2560,(5),UNDER_10000,0,0
20260718_松阪_1R,20260718,松阪,1,3,015659,6,NORMAL,,7-2-5,2560,(5),UNDER_10000,0,0
20260718_松阪_1R,20260718,松阪,1,1,015175,7,NORMAL,,7-2-5,2560,(5),UNDER_10000,0,0
20260718_松阪_2R,20260718,松阪,2,1,013121,1,NORMAL,,1-4-5,3880,(10),UNDER_10000,0,0
20260718_松阪_2R,20260718,松阪,2,4,014305,2,NORMAL,,1-4-5,3880,(10),UNDER_10000,0,0
20260718_松阪_2R,20260718,松阪,2,5,015699,3,NORMAL,,1-4-5,3880,(10),UNDER_10000,0,0
20260718_松阪_2R,20260718,松阪,2,7,014654,4,NORMAL,,1-4-5,3880,(10),UNDER_10000,0,0
20260718_松阪_2R,20260718,松阪,2,6,013784,5,NORMAL,,1-4-5,3880,(10),UNDER_10000,0,0
20260718_松阪_2R,20260718,松阪,2,3,013172,6,NORMAL,,1-4-5,3880,(10),UNDER_10000,0,0
20260718_松阪_2R,20260718,松阪,2,2,013738,7,NORMAL,,1-4-5,3880,(10),UNDER_10000,0,0
20260718_松阪_3R,20260718,松阪,3,7,012452,1,NORMAL,,7-1-3,5580,(20),UNDER_10000,0,0
20260718_松阪_3R,20260718,松阪,3,1,014263,2,NORMAL,,7-1-3,5580,(20),UNDER_10000,0,0
20260718_松阪_3R,20260718,松阪,3,3,014473,3,NORMAL,,7-1-3,5580,(20),UNDER_10000,0,0
20260718_松阪_3R,20260718,松阪,3,6,013117,4,NORMAL,,7-1-3,5580,(20),UNDER_10000,0,0
20260718_松阪_3R,20260718,松阪,3,2,013907,5,NORMAL,,7-1-3,5580,(20),UNDER_10000,0,0
20260718_松阪_3R,20260718,松阪,3,4,013914,6,NORMAL,,7-1-3,5580,(20),UNDER_10000,0,0
20260718_松阪_3R,20260718,松阪,3,5,015483,7,NORMAL,,7-1-3,5580,(20),UNDER_10000,0,0
20260718_松阪_4R,20260718,松阪,4,2,014495,1,NORMAL,,2-3-1,5510,(19),UNDER_10000,0,0
20260718_松阪_4R,20260718,松阪,4,3,013465,2,NORMAL,,2-3-1,5510,(19),UNDER_10000,0,0
20260718_松阪_4R,20260718,松阪,4,1,015348,3,NORMAL,,2-3-1,5510,(19),UNDER_10000,0,0
20260718_松阪_4R,20260718,松阪,4,7,014332,4,NORMAL,,2-3-1,5510,(19),UNDER_10000,0,0
20260718_松阪_4R,20260718,松阪,4,4,014115,5,NORMAL,,2-3-1,5510,(19),UNDER_10000,0,0
20260718_松阪_4R,20260718,松阪,4,5,014476,6,NORMAL,,2-3-1,5510,(19),UNDER_10000,0,0
20260718_松阪_4R,20260718,松阪,4,6,014155,7,NORMAL,,2-3-1,5510,(19),UNDER_10000,0,0
20260718_松阪_5R,20260718,松阪,5,1,015178,1,NORMAL,,1-2-5,4280,(13),UNDER_10000,0,0
20260718_松阪_5R,20260718,松阪,5,2,015097,2,NORMAL,,1-2-5,4280,(13),UNDER_10000,0,0
20260718_松阪_5R,20260718,松阪,5,5,015448,3,NORMAL,,1-2-5,4280,(13),UNDER_10000,0,0
20260718_松阪_5R,20260718,松阪,5,3,014134,4,NORMAL,,1-2-5,4280,(13),UNDER_10000,0,0
20260718_松阪_5R,20260718,松阪,5,4,013944,5,NORMAL,,1-2-5,4280,(13),UNDER_10000,0,0
20260718_松阪_5R,20260718,松阪,5,7,013438,6,NORMAL,,1-2-5,4280,(13),UNDER_10000,0,0
20260718_松阪_5R,20260718,松阪,5,6,015595,7,NORMAL,,1-2-5,4280,(13),UNDER_10000,0,0
20260718_松阪_6R,20260718,松阪,6,1,014313,1,NORMAL,,1-6-2,9890,(31),UNDER_10000,0,0
20260718_松阪_6R,20260718,松阪,6,6,014947,2,NORMAL,,1-6-2,9890,(31),UNDER_10000,0,0
20260718_松阪_6R,20260718,松阪,6,2,013306,3,NORMAL,,1-6-2,9890,(31),UNDER_10000,0,0
20260718_松阪_6R,20260718,松阪,6,3,013436,4,NORMAL,,1-6-2,9890,(31),UNDER_10000,0,0
20260718_松阪_6R,20260718,松阪,6,5,015040,5,NORMAL,,1-6-2,9890,(31),UNDER_10000,0,0
20260718_松阪_6R,20260718,松阪,6,4,014863,6,NORMAL,,1-6-2,9890,(31),UNDER_10000,0,0
20260718_松阪_6R,20260718,松阪,6,7,012786,7,NORMAL,,1-6-2,9890,(31),UNDER_10000,0,0
20260718_松阪_7R,20260718,松阪,7,5,015543,1,NORMAL,,5-4-3,14850,(46),10000_TO_19999,0,0
20260718_松阪_7R,20260718,松阪,7,4,014148,2,NORMAL,,5-4-3,14850,(46),10000_TO_19999,0,0
20260718_松阪_7R,20260718,松阪,7,3,014264,3,NORMAL,,5-4-3,14850,(46),10000_TO_19999,0,0
20260718_松阪_7R,20260718,松阪,7,2,014176,4,NORMAL,,5-4-3,14850,(46),10000_TO_19999,0,0
