race_key,date,jo_code,jo_name,race_no,car_no,player_id,finish_order,result_status,result_reason,trifecta,trifecta_payout,popularity
20260802_小田原_1R,20260802,36,小田原,1,1,014833,1,NORMAL,,1-5-7,820,1
20260802_小田原_1R,20260802,36,小田原,1,5,014945,2,NORMAL,,1-5-7,820,1
20260802_小田原_1R,20260802,36,小田原,1,7,013798,3,NORMAL,,1-5-7,820,1
20260802_小田原_1R,20260802,36,小田原,1,3,015420,4,NORMAL,,1-5-7,820,1
20260802_小田原_1R,20260802,36,小田原,1,2,013679,5,NORMAL,,1-5-7,820,1
20260802_小田原_1R,20260802,36,小田原,1,4,014645,6,NORMAL,,1-5-7,820,1
20260802_小田原_1R,20260802,36,小田原,1,6,015615,7,NORMAL,,1-5-7,820,1
20260802_小田原_2R,20260802,36,小田原,2,7,014852,1,NORMAL,,7-3-2,3920,10
20260802_小田原_2R,20260802,36,小田原,2,3,013230,2,NORMAL,,7-3-2,3920,10
20260802_小田原_2R,20260802,36,小田原,2,2,015654,3,NORMAL,,7-3-2,3920,10
20260802_小田原_2R,20260802,36,小田原,2,6,014982,4,NORMAL,,7-3-2,3920,10
20260802_小田原_2R,20260802,36,小田原,2,5,014292,5,NORMAL,,7-3-2,3920,10
20260802_小田原_2R,20260802,36,小田原,2,4,013074,6,NORMAL,,7-3-2,3920,10
20260802_小田原_2R,20260802,36,小田原,2,1,014051,7,NORMAL,,7-3-2,3920,10
20260802_小田原_3R,20260802,36,小田原,3,3,015807,1,NORMAL,,3-1-7,8670,29
20260802_小田原_3R,20260802,36,小田原,3,1,014613,2,NORMAL,,3-1-7,8670,29
20260802_小田原_3R,20260802,36,小田原,3,7,014588,3,NORMAL,,3-1-7,8670,29
20260802_小田原_3R,20260802,36,小田原,3,5,012487,4,NORMAL,,3-1-7,8670,29
20260802_小田原_3R,20260802,36,小田原,3,8,012834,5,NORMAL,,3-1-7,8670,29
20260802_小田原_3R,20260802,36,小田原,3,4,014811,6,NORMAL,,3-1-7,8670,29
20260802_小田原_3R,20260802,36,小田原,3,6,014481,7,NORMAL,,3-1-7,8670,29
20260802_小田原_3R,20260802,36,小田原,3,2,014137,8,NORMAL,,3-1-7,8670,29
20260802_小田原_4R,20260802,36,小田原,4,7,013808,1,NORMAL,,7-2-5,11550,43
20260802_小田原_4R,20260802,36,小田原,4,2,013070,2,NORMAL,,7-2-5,11550,43
20260802_小田原_4R,20260802,36,小田原,4,5,014754,3,NORMAL,,7-2-5,11550,43
20260802_小田原_4R,20260802,36,小田原,4,6,014750,4,NORMAL,,7-2-5,11550,43
20260802_小田原_4R,20260802,36,小田原,4,4,013619,5,NORMAL,,7-2-5,11550,43
20260802_小田原_4R,20260802,36,小田原,4,3,014831,6,NORMAL,,7-2-5,11550,43
20260802_小田原_4R,20260802,36,小田原,4,8,014068,7,NORMAL,,7-2-5,11550,43
20260802_小田原_4R,20260802,36,小田原,4,1,015713,8,NORMAL,,7-2-5,11550,43
20260802_小田原_5R,20260802,36,小田原,5,6,015430,1,NORMAL,,6-2-3,14030,46
20260802_小田原_5R,20260802,36,小田原,5,2,014511,2,NORMAL,,6-2-3,14030,46
20260802_小田原_5R,20260802,36,小田原,5,3,015328,3,NORMAL,,6-2-3,14030,46
20260802_小田原_5R,20260802,36,小田原,5,5,012533,4,NORMAL,,6-2-3,14030,46
20260802_小田原_5R,20260802,36,小田原,5,8,014571,5,NORMAL,,6-2-3,14030,46
20260802_小田原_5R,20260802,36,小田原,5,1,014307,6,NORMAL,,6-2-3,14030,46
20260802_小田原_5R,20260802,36,小田原,5,4,015363,,落車棄権,,6-2-3,14030,46
20260802_小田原_5R,20260802,36,小田原,5,7,014978,,落車棄権,,6-2-3,14030,46
20260802_小田原_6R,20260802,36,小田原,6,7,014252,1,NORMAL,,7-2-4,3880,8
20260802_小田原_6R,20260802,36,小田原,6,2,015274,2,NORMAL,,7-2-4,3880,8
20260802_小田原_6R,20260802,36,小田原,6,4,015347,3,NORMAL,,7-2-4,3880,8
20260802_小田原_6R,20260802,36,小田原,6,1,015653,4,NORMAL,,7-2-4,3880,8
20260802_小田原_6R,20260802,36,小田原,6,3,014640,5,NORMAL,,7-2-4,3880,8
20260802_小田原_6R,20260802,36,小田原,6,8,014004,6,NORMAL,,7-2-4,3880,8
20260802_小田原_6R,20260802,36,小田原,6,5,015322,7,NORMAL,,7-2-4,3880,8
20260802_小田原_6R,20260802,36,小田原,6,9,014188,8,NORMAL,,7-2-4,3880,8
20260802_小田原_6R,20260802,36,小田原,6,6,014622,9,NORMAL,,7-2-4,3880,8
20260802_小田原_7R,20260802,36,小田原,7,2,014744,1,NORMAL,,2-9-3,2320,5
20260802_小田原_7R,20260802,36,小田原,7,9,015451,2,NORMAL,,2-9-3,2320,5
20260802_小田原_7R,20260802,36,小田原,7,3,014940,3,NORMAL,,2-9-3,2320,5
20260802_小田原_7R,20260802,36,小田原,7,5,014175,4,NORMAL,,2-9-3,2320,5
20260802_小田原_7R,20260802,36,小田原,7,8,014592,5,NORMAL,,2-9-3,2320,5
20260802_小田原_7R,20260802,36,小田原,7,1,013673,6,NORMAL,,2-9-3,2320,5
20260802_小田原_7R,20260802,36,小田原,7,7,015891,7,NORMAL,,2-9-3,2320,5
20260802_小田原_7R,20260802,36,小田原,7,4,015509,8,NORMAL,,2-9-3,2320,5
20260802_小田原_7R,20260802,36,小田原,7,6,013357,9,NORMAL,,2-9-3,2320,5
20260802_小田原_8R,20260802,36,小田原,8,2,015356,1,NORMAL,,2-7-1,1070,3
20260802_小田原_8R,20260802,36,小田原,8,7,015037,2,NORMAL,,2-7-1,1070,3
20260802_小田原_8R,20260802,36,小田原,8,1,013140,3,NORMAL,,2-7-1,1070,3
20260802_小田原_8R,20260802,36,小田原,8,4,014148,4,NORMAL,,2-7-1,1070,3
20260802_小田原_8R,20260802,36,小田原,8,8,014262,5,NORMAL,,2-7-1,1070,3
20260802_小田原_8R,20260802,36,小田原,8,9,015832,6,NORMAL,,2-7-1,1070,3
20260802_小田原_8R,20260802,36,小田原,8,5,015660,7,NORMAL,,2-7-1,1070,3
20260802_小田原_8R,20260802,36,小田原,8,6,015529,8,NORMAL,,2-7-1,1070,3
20260802_小田原_8R,20260802,36,小田原,8,3,012889,9,NORMAL,,2-7-1,1070,3
20260802_小田原_9R,20260802,36,小田原,9,7,013963,1,NORMAL,,7-9-3,23610,62
20260802_小田原_9R,20260802,36,小田原,9,9,015527,2,NORMAL,,7-9-3,23610,62
20260802_小田原_9R,20260802,36,小田原,9,3,014484,3,NORMAL,,7-9-3,23610,62
20260802_小田原_9R,20260802,36,小田原,9,1,014524,4,NORMAL,,7-9-3,23610,62
20260802_小田原_9R,20260802,36,小田原,9,2,015620,5,NORMAL,,7-9-3,23610,62
20260802_小田原_9R,20260802,36,小田原,9,4,014017,6,NORMAL,,7-9-3,23610,62
20260802_小田原_9R,20260802,36,小田原,9,8,013966,7,NORMAL,,7-9-3,23610,62
20260802_小田原_9R,20260802,36,小田原,9,5,014700,8,NORMAL,,7-9-3,23610,62
