race_key,date,jo_code,jo_name,race_no,car_no,line_no,line_position,is_seri
20260804_別府_1R,20260804,86,別府,1,1,3,1,0
20260804_別府_1R,20260804,86,別府,1,2,2,3,0
20260804_別府_1R,20260804,86,別府,1,3,1,2,0
20260804_別府_1R,20260804,86,別府,1,4,2,2,0
20260804_別府_1R,20260804,86,別府,1,5,1,1,0
20260804_別府_1R,20260804,86,別府,1,6,3,2,0
20260804_別府_1R,20260804,86,別府,1,7,2,1,0
20260804_別府_1R,20260804,86,別府,1,8,,,0
20260804_別府_1R,20260804,86,別府,1,9,,,0
20260804_別府_2R,20260804,86,別府,2,1,1,2,0
20260804_別府_2R,20260804,86,別府,2,2,3,2,0
20260804_別府_2R,20260804,86,別府,2,3,2,1,0
20260804_別府_2R,20260804,86,別府,2,4,3,1,0
20260804_別府_2R,20260804,86,別府,2,5,1,3,0
20260804_別府_2R,20260804,86,別府,2,6,1,1,0
20260804_別府_2R,20260804,86,別府,2,7,2,2,0
20260804_別府_2R,20260804,86,別府,2,8,,,0
20260804_別府_2R,20260804,86,別府,2,9,,,0
20260804_別府_3R,20260804,86,別府,3,1,2,1,0
20260804_別府_3R,20260804,86,別府,3,2,1,2,0
20260804_別府_3R,20260804,86,別府,3,3,3,1,0
20260804_別府_3R,20260804,86,別府,3,4,2,2,0
20260804_別府_3R,20260804,86,別府,3,5,1,1,0
20260804_別府_3R,20260804,86,別府,3,6,3,3,0
20260804_別府_3R,20260804,86,別府,3,7,3,2,0
20260804_別府_3R,20260804,86,別府,3,8,,,0
20260804_別府_3R,20260804,86,別府,3,9,,,0
20260804_別府_4R,20260804,86,別府,4,1,2,2,0
20260804_別府_4R,20260804,86,別府,4,2,1,1,0
20260804_別府_4R,20260804,86,別府,4,3,3,1,0
20260804_別府_4R,20260804,86,別府,4,4,1,2,0
20260804_別府_4R,20260804,86,別府,4,5,3,2,0
20260804_別府_4R,20260804,86,別府,4,6,2,3,0
20260804_別府_4R,20260804,86,別府,4,7,2,1,0
20260804_別府_4R,20260804,86,別府,4,8,,,0
20260804_別府_4R,20260804,86,別府,4,9,,,0
20260804_別府_5R,20260804,86,別府,5,1,1,1,0
20260804_別府_5R,20260804,86,別府,5,2,3,1,0
20260804_別府_5R,20260804,86,別府,5,3,2,2,0
20260804_別府_5R,20260804,86,別府,5,4,1,2,0
