race_key,date,jo_code,jo_name,race_no,1-2-3,1-2-4,1-2-5,1-2-6,1-2-7,1-2-8,1-2-9,1-3-2,1-3-4,1-3-5,1-3-6,1-3-7,1-3-8,1-3-9,1-4-2,1-4-3,1-4-5,1-4-6,1-4-7,1-4-8,1-4-9,1-5-2,1-5-3,1-5-4,1-5-6,1-5-7,1-5-8,1-5-9,1-6-2,1-6-3,1-6-4,1-6-5,1-6-7,1-6-8,1-6-9,1-7-2,1-7-3,1-7-4,1-7-5,1-7-6,1-7-8,1-7-9,1-8-2,1-8-3,1-8-4,1-8-5,1-8-6,1-8-7,1-8-9,1-9-2,1-9-3,1-9-4,1-9-5,1-9-6,1-9-7,1-9-8,2-1-3,2-1-4,2-1-5,2-1-6,2-1-7,2-1-8,2-1-9,2-3-1,2-3-4,2-3-5,2-3-6,2-3-7,2-3-8,2-3-9,2-4-1,2-4-3,2-4-5,2-4-6,2-4-7,2-4-8,2-4-9,2-5-1,2-5-3,2-5-4,2-5-6,2-5-7,2-5-8,2-5-9,2-6-1,2-6-3,2-6-4,2-6-5,2-6-7,2-6-8,2-6-9,2-7-1,2-7-3,2-7-4,2-7-5,2-7-6,2-7-8,2-7-9,2-8-1,2-8-3,2-8-4,2-8-5,2-8-6,2-8-7,2-8-9,2-9-1,2-9-3,2-9-4,2-9-5,2-9-6,2-9-7,2-9-8,3-1-2,3-1-4,3-1-5,3-1-6,3-1-7,3-1-8,3-1-9,3-2-1,3-2-4,3-2-5,3-2-6,3-2-7,3-2-8,3-2-9,3-4-1,3-4-2,3-4-5,3-4-6,3-4-7,3-4-8,3-4-9,3-5-1,3-5-2,3-5-4,3-5-6,3-5-7,3-5-8,3-5-9,3-6-1,3-6-2,3-6-4,3-6-5,3-6-7,3-6-8,3-6-9,3-7-1,3-7-2,3-7-4,3-7-5,3-7-6,3-7-8,3-7-9,3-8-1,3-8-2,3-8-4,3-8-5,3-8-6,3-8-7,3-8-9,3-9-1,3-9-2,3-9-4,3-9-5,3-9-6,3-9-7,3-9-8,4-1-2,4-1-3,4-1-5,4-1-6,4-1-7,4-1-8,4-1-9,4-2-1,4-2-3,4-2-5,4-2-6,4-2-7,4-2-8,4-2-9,4-3-1,4-3-2,4-3-5,4-3-6,4-3-7,4-3-8,4-3-9,4-5-1,4-5-2,4-5-3,4-5-6,4-5-7,4-5-8,4-5-9,4-6-1,4-6-2,4-6-3,4-6-5,4-6-7,4-6-8,4-6-9,4-7-1,4-7-2,4-7-3,4-7-5,4-7-6,4-7-8,4-7-9,4-8-1,4-8-2,4-8-3,4-8-5,4-8-6,4-8-7,4-8-9,4-9-1,4-9-2,4-9-3,4-9-5,4-9-6,4-9-7,4-9-8,5-1-2,5-1-3,5-1-4,5-1-6,5-1-7,5-1-8,5-1-9,5-2-1,5-2-3,5-2-4,5-2-6,5-2-7,5-2-8,5-2-9,5-3-1,5-3-2,5-3-4,5-3-6,5-3-7,5-3-8,5-3-9,5-4-1,5-4-2,5-4-3,5-4-6,5-4-7,5-4-8,5-4-9,5-6-1,5-6-2,5-6-3,5-6-4,5-6-7,5-6-8,5-6-9,5-7-1,5-7-2,5-7-3,5-7-4,5-7-6,5-7-8,5-7-9,5-8-1,5-8-2,5-8-3,5-8-4,5-8-6,5-8-7,5-8-9,5-9-1,5-9-2,5-9-3,5-9-4,5-9-6,5-9-7,5-9-8,6-1-2,6-1-3,6-1-4,6-1-5,6-1-7,6-1-8,6-1-9,6-2-1,6-2-3,6-2-4,6-2-5,6-2-7,6-2-8,6-2-9,6-3-1,6-3-2,6-3-4,6-3-5,6-3-7,6-3-8,6-3-9,6-4-1,6-4-2,6-4-3,6-4-5,6-4-7,6-4-8,6-4-9,6-5-1,6-5-2,6-5-3,6-5-4,6-5-7,6-5-8,6-5-9,6-7-1,6-7-2,6-7-3,6-7-4,6-7-5,6-7-8,6-7-9,6-8-1,6-8-2,6-8-3,6-8-4,6-8-5,6-8-7,6-8-9,6-9-1,6-9-2,6-9-3,6-9-4,6-9-5,6-9-7,6-9-8,7-1-2,7-1-3,7-1-4,7-1-5,7-1-6,7-1-8,7-1-9,7-2-1,7-2-3,7-2-4,7-2-5,7-2-6,7-2-8,7-2-9,7-3-1,7-3-2,7-3-4,7-3-5,7-3-6,7-3-8,7-3-9,7-4-1,7-4-2,7-4-3,7-4-5,7-4-6,7-4-8,7-4-9,7-5-1,7-5-2,7-5-3,7-5-4,7-5-6,7-5-8,7-5-9,7-6-1,7-6-2,7-6-3,7-6-4,7-6-5,7-6-8,7-6-9,7-8-1,7-8-2,7-8-3,7-8-4,7-8-5,7-8-6,7-8-9,7-9-1,7-9-2,7-9-3,7-9-4,7-9-5,7-9-6,7-9-8,8-1-2,8-1-3,8-1-4,8-1-5,8-1-6,8-1-7,8-1-9,8-2-1,8-2-3,8-2-4,8-2-5,8-2-6,8-2-7,8-2-9,8-3-1,8-3-2,8-3-4,8-3-5,8-3-6,8-3-7,8-3-9,8-4-1,8-4-2,8-4-3,8-4-5,8-4-6,8-4-7,8-4-9,8-5-1,8-5-2,8-5-3,8-5-4,8-5-6,8-5-7,8-5-9,8-6-1,8-6-2,8-6-3,8-6-4,8-6-5,8-6-7,8-6-9,8-7-1,8-7-2,8-7-3,8-7-4,8-7-5,8-7-6,8-7-9,8-9-1,8-9-2,8-9-3,8-9-4,8-9-5,8-9-6,8-9-7,9-1-2,9-1-3,9-1-4,9-1-5,9-1-6,9-1-7,9-1-8,9-2-1,9-2-3,9-2-4,9-2-5,9-2-6,9-2-7,9-2-8,9-3-1,9-3-2,9-3-4,9-3-5,9-3-6,9-3-7,9-3-8,9-4-1,9-4-2,9-4-3,9-4-5,9-4-6,9-4-7,9-4-8,9-5-1,9-5-2,9-5-3,9-5-4,9-5-6,9-5-7,9-5-8,9-6-1,9-6-2,9-6-3,9-6-4,9-6-5,9-6-7,9-6-8,9-7-1,9-7-2,9-7-3,9-7-4,9-7-5,9-7-6,9-7-8,9-8-1,9-8-2,9-8-3,9-8-4,9-8-5,9-8-6,9-8-7
20260915_青森_1R,20260915,12,青森,1,9.1,3.9,37.7,132.3,78.7,,,22.5,38.8,126.2,466.2,431.4,,,7.9,23.9,66.4,274.6,177.9,,,142.4,238.8,204.3,1287.1,1171.0,,,714.4,1605.6,1153.6,2938.5,2049.2,,,297.2,731.1,572.5,1557.4,1790.1,,,,,,,,,,,,,,,,,11.1,5.8,45.8,164.8,101.1,,,24.6,51.0,195.4,721.0,546.4,,,13.7,44.8,156.6,526.1,309.6,,,173.8,346.0,325.8,1589.2,1245.9,,,763.4,1922.7,1876.4,3460.9,2639.7,,,395.2,1198.0,832.8,1832.2,2553.1,,,,,,,,,,,,,,,,,161.2,292.2,659.9,2104.6,1946.7,,,199.9,353.1,855.7,2472.1,2595.7,,,533.3,519.1,701.5,3798.6,3313.6,,,1996.7,2553.1,2995.0,8652.4,8652.4,,,4209.2,7416.3,8652.4,9999.9,9999.9,,,3893.5,4866.9,4326.2,9733.9,9733.9,,,,,,,,,,,,,,,,,49.0,100.7,329.2,1031.4,620.4,,,59.2,182.3,542.6,1542.0,865.2,,,360.5,400.3,1226.3,4719.5,2257.1,,,1276.5,1469.2,2193.5,5768.2,4098.5,,,3798.6,4866.9,7787.1,9733.9,7079.2,,,2324.5,2324.5,3798.6,5370.4,6771.4,,,,,,,,,,,,,,,,,1145.1,2396.0,1971.4,9999.9,3798.6,,,1162.2,2257.1,2359.7,9999.9,2433.4,,,2781.1,2359.7,4719.5,9999.9,9999.9,,,2595.7,3178.4,5191.4,9999.9,9733.9,,,9999.9,9999.9,9999.9,9999.9,7079.2,,,9733.9,4209.2,9999.9,8197.0,8197.0,,,,,,,,,,,,,,,,,3798.6,6229.7,6229.7,9999.9,9733.9,,,5023.9,9733.9,5562.2,9999.9,9999.9,,,8197.0,9733.9,7079.2,9999.9,9999.9,,,9733.9,9161.3,9999.9,9999.9,8652.4,,,9999.9,9999.9,9999.9,9999.9,9161.3,,,7416.3,9999.9,9999.9,9161.3,9999.9,,,,,,,,,,,,,,,,,905.4,3178.4,1455.5,5768.2,6771.4,,,1112.4,3313.6,2359.7,3114.8,9999.9,,,3539.6,5562.2,4449.8,9999.9,9999.9,,,3178.4,3244.6,5191.4,5370.4,7416.3,,,9733.9,9999.9,9999.9,5990.1,9999.9,,,6771.4,9999.9,9999.9,8197.0,6229.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20260915_青森_2R,20260915,12,青森,2,3.6,3.2,11.3,33.0,155.8,,,8.2,20.3,36.2,102.9,328.5,,,8.2,21.3,31.4,103.8,304.2,,,24.2,49.9,41.6,189.1,495.4,,,83.3,187.5,143.2,310.1,840.3,,,458.8,1006.4,912.6,1152.2,1299.1,,,,,,,,,,,,,,,,,100.0,110.6,300.9,551.1,893.4,,,287.4,609.1,2195.1,2926.9,6882.1,,,347.3,735.9,1831.9,2652.5,5417.8,,,971.9,3183.0,2861.1,5305.0,7275.4,,,1591.5,4315.9,4629.8,9999.9,9999.9,,,3586.4,9999.9,8488.0,9999.9,9999.9,,,,,,,,,,,,,,,,,305.6,599.1,1236.1,2070.2,3800.6,,,457.1,1157.4,4244.0,4467.3,9431.1,,,943.1,1224.2,4107.1,6882.1,9999.9,,,3105.3,6529.2,5535.6,9999.9,9999.9,,,5305.0,6210.7,9999.9,9999.9,6529.2,,,9999.9,9999.9,9999.9,9999.9,9999.9,,,,,,,,,,,,,,,,,446.7,721.3,1414.6,2995.7,6210.7,,,639.8,1230.1,3917.5,5092.8,9999.9,,,1107.1,1543.2,4244.0,9094.3,9999.9,,,3223.3,5921.8,6882.1,9431.1,7073.3,,,6529.2,7489.4,9094.3,9999.9,9999.9,,,9999.9,9999.9,9999.9,9999.9,9431.1,,,,,,,,,,,,,,,,,1708.9,2273.5,2357.7,6366.0,6882.1,,,2087.2,7073.3,7073.3,9999.9,9999.9,,,3264.6,4315.9,7957.5,9999.9,9999.9,,,3744.7,9431.1,8488.0,9999.9,9999.9,,,9999.9,9999.9,9999.9,9999.9,9999.9,,,9999.9,9999.9,9999.9,9999.9,9999.9,,,,,,,,,,,,,,,,,2680.4,5305.0,7073.3,9999.9,9999.9,,,4992.9,7073.3,7275.4,9999.9,9999.9,,,7275.4,9431.1,9094.3,9999.9,9999.9,,,9793.8,9094.3,9999.9,9999.9,9999.9,,,9999.9,9999.9,9999.9,9999.9,9999.9,,,9999.9,9999.9,9999.9,9999.9,9999.9,,,,,,,,,,,,,,,,,6062.8,9999.9,9999.9,9999.9,9999.9,,,9431.1,9999.9,9999.9,9999.9,9999.9,,,9999.9,9999.9,9999.9,9999.9,9999.9,,,9999.9,9999.9,9999.9,9999.9,9999.9,,,9999.9,9999.9,9999.9,9999.9,9999.9,,,9999.9,9999.9,9999.9,9999.9,9999.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20260915_青森_3R,20260915,12,青森,3,12.5,31.4,95.2,77.7,42.2,,,7.2,17.3,32.3,31.2,5.8,,,116.0,71.2,379.0,331.0,152.9,,,206.4,102.0,315.3,229.6,204.4,,,157.2,85.0,258.7,236.5,172.7,,,108.1,34.4,132.1,181.8,174.7,,,,,,,,,,,,,,,,,19.5,29.3,94.6,85.6,53.8,,,64.8,127.9,327.3,223.3,263.5,,,49.5,102.9,172.8,132.6,255.0,,,300.5,538.2,375.5,410.9,802.8,,,243.2,454.4,341.0,486.2,752.8,,,413.0,648.3,835.6,1378.6,1286.3,,,,,,,,,,,,,,,,,42.0,45.4,140.8,123.4,19.9,,,114.8,243.6,625.9,518.6,307.6,,,378.6,577.2,1625.5,1361.4,1175.3,,,422.6,1134.5,1378.6,1115.1,1296.6,,,372.5,707.2,1188.1,1074.8,1445.7,,,308.2,883.0,1350.1,1805.2,1728.8,,,,,,,,,,,,,,,,,345.3,437.4,1333.6,1138.4,1005.3,,,218.1,401.8,652.1,544.5,1100.1,,,693.7,710.3,2094.5,2700.3,2192.9,,,1856.5,1188.1,2635.0,1992.3,4876.7,,,1011.5,767.0,2317.3,2475.3,3984.6,,,2284.9,3082.4,3984.6,4735.4,4667.7,,,,,,,,,,,,,,,,,221.0,103.1,260.1,275.5,172.8,,,292.7,846.4,435.0,842.1,1710.7,,,190.5,930.8,1439.4,1071.2,1609.5,,,699.6,1040.5,1766.1,1317.5,2081.1,,,176.5,608.4,661.4,777.9,869.0,,,1107.6,2792.6,2420.3,3799.3,1586.1,,,,,,,,,,,,,,,,,163.3,70.9,218.4,186.3,195.3,,,270.2,467.4,380.8,513.7,1166.9,,,131.9,263.5,693.7,309.4,910.1,,,540.0,618.8,1158.6,1219.1,1719.7,,,126.6,304.2,253.4,628.3,779.8,,,1154.5,2192.9,1756.6,2042.1,1692.9,,,,,,,,,,,,,,,,,812.7,413.6,1350.1,1071.2,961.0,,,1067.7,1541.2,2769.0,3476.0,4084.3,,,558.5,1658.6,2943.6,3235.0,3439.4,,,2420.3,3755.6,4475.9,5732.3,5356.4,,,1625.5,4356.5,2997.6,5445.7,2004.5,,,1465.2,4950.6,3755.6,4356.5,1728.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20260915_青森_4R,20260915,12,青森,4,21.9,49.5,154.6,140.9,133.2,,,7.9,16.4,48.1,76.1,70.2,,,104.7,68.1,378.9,325.6,377.9,,,391.7,233.4,614.7,882.6,475.4,,,370.7,265.3,490.7,1019.4,988.1,,,214.6,166.2,361.9,312.6,723.8,,,,,,,,,,,,,,,,,19.9,47.0,209.1,132.3,156.4,,,20.6,39.5,191.8,129.2,262.9,,,66.4,49.0,194.4,130.6,288.0,,,428.9,348.8,391.2,901.9,558.9,,,314.3,277.3,210.8,786.7,919.1,,,284.9,418.9,413.6,451.6,827.2,,,,,,,,,,,,,,,,,11.6,21.8,69.1,85.2,110.8,,,19.1,48.4,164.4,166.4,324.5,,,64.0,94.5,520.7,338.2,695.9,,,351.3,415.3,761.9,1447.6,1096.6,,,249.5,451.6,673.3,1523.8,2227.1,,,348.4,681.2,930.9,924.9,1723.3,,,,,,,,,,,,,,,,,60.3,48.9,330.1,285.5,421.4,,,38.6,28.8,125.2,83.5,241.8,,,44.2,48.6,369.7,171.2,535.1,,,450.2,270.8,485.7,834.3,606.9,,,235.0,123.3,226.9,659.5,885.3,,,514.2,391.7,601.9,508.8,1316.0,,,,,,,,,,,,,,,,,949.2,772.0,1372.1,2160.6,991.5,,,765.9,707.8,523.5,1328.0,702.7,,,746.1,841.6,1264.3,1969.5,1292.5,,,1298.3,667.1,1454.8,1359.2,1064.4,,,1917.3,1983.0,1765.3,1582.1,1122.1,,,515.1,436.0,667.1,626.6,718.4,,,,,,,,,,,,,,,,,320.2,176.2,564.3,1352.9,1754.6,,,292.1,224.9,219.6,795.3,1372.1,,,267.3,402.1,625.3,1269.8,2160.6,,,330.1,162.0,335.0,827.2,1477.1,,,1564.9,1310.0,1844.1,1500.1,1433.2,,,1969.5,1703.0,2038.9,2010.5,1419.2,,,,,,,,,,,,,,,,,297.8,321.6,551.4,493.2,1264.3,,,393.3,616.0,679.6,442.6,1365.6,,,336.6,543.1,998.3,810.9,1744.1,,,859.1,776.2,1117.8,829.5,1765.3,,,310.6,273.6,364.1,472.3,765.9,,,1723.3,1776.2,2010.5,2279.7,1322.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20260915_青森_5R,20260915,12,青森,5,20.6,45.4,33.8,61.8,36.7,,,62.8,182.4,206.9,278.6,216.0,,,152.3,204.1,223.3,284.4,276.6,,,50.8,145.8,167.1,220.9,65.0,,,177.3,322.1,381.1,352.0,400.2,,,76.0,222.0,255.4,57.6,300.4,,,,,,,,,,,,,,,,,26.7,59.8,64.3,73.8,70.7,,,55.9,169.8,281.5,308.4,274.4,,,148.5,230.6,365.1,476.1,621.2,,,113.8,300.7,437.0,470.2,229.2,,,176.6,368.2,612.4,656.1,755.6,,,188.0,354.4,673.5,277.6,719.8,,,,,,,,,,,,,,,,,140.8,227.5,257.2,429.0,369.5,,,167.3,271.4,451.3,491.5,538.6,,,203.0,234.5,272.6,262.7,409.4,,,299.5,418.4,366.4,526.4,315.4,,,427.2,483.7,346.3,562.5,656.1,,,449.3,605.1,553.3,394.5,719.8,,,,,,,,,,,,,,,,,97.0,172.7,119.1,139.4,228.0,,,192.6,265.7,399.1,348.7,530.1,,,180.0,193.2,221.8,211.9,309.3,,,125.9,192.8,235.3,178.2,160.2,,,168.8,210.3,279.7,219.8,414.9,,,302.8,433.9,408.3,206.7,376.4,,,,,,,,,,,,,,,,,38.2,97.6,106.9,173.0,38.8,,,71.5,170.9,254.4,302.8,116.3,,,135.1,176.8,258.7,348.3,106.5,,,168.7,236.5,260.9,355.7,150.7,,,264.3,343.6,333.4,405.5,182.9,,,20.4,37.0,30.9,55.8,76.3,,,,,,,,,,,,,,,,,142.6,306.2,353.6,263.9,448.7,,,248.1,399.1,506.2,365.1,750.0,,,232.6,297.2,234.9,321.4,525.5,,,337.5,373.6,279.7,398.6,532.0,,,192.6,231.8,264.1,345.9,209.5,,,402.8,511.4,502.9,477.6,241.8,,,,,,,,,,,,,,,,,83.3,335.6,305.6,54.6,336.0,,,133.1,481.4,563.5,125.0,647.7,,,370.9,642.2,558.4,250.6,748.2,,,437.7,675.0,605.1,234.3,627.6,,,35.7,56.9,75.2,105.6,85.1,,,434.5,649.0,676.5,597.9,196.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20260915_青森_6R,20260915,12,青森,6,2.4,24.6,71.2,28.5,64.2,,,14.6,137.1,271.7,106.9,325.2,,,118.5,198.0,517.2,448.3,767.0,,,360.1,655.6,807.7,1225.2,1308.4,,,198.3,281.2,385.5,1332.5,1784.9,,,337.0,717.5,1018.1,1142.9,1268.2,,,,,,,,,,,,,,,,,2.6,26.0,58.6,30.4,66.4,,,41.8,210.7,367.8,142.3,309.9,,,98.3,154.7,279.3,352.2,347.9,,,274.8,394.4,591.3,790.0,845.5,,,299.6,414.8,713.9,1087.0,1138.4,,,219.5,231.1,308.2,371.1,651.2,,,,,,,,,,,,,,,,,94.9,411.3,773.1,472.4,951.1,,,129.1,674.0,1251.7,715.7,1410.5,,,1156.6,1351.2,3076.1,2920.8,3362.3,,,2294.9,3012.1,3212.9,4190.7,4130.8,,,1273.8,1633.6,2862.9,3012.1,4518.1,,,2981.0,2110.6,3804.7,5354.8,5669.8,,,,,,,,,,,,,,,,,261.4,472.4,1180.2,767.0,1521.9,,,284.8,623.1,1029.0,1235.7,1363.9,,,976.9,1070.9,2294.9,2389.7,2862.9,,,1383.5,1671.4,1914.9,2095.3,1180.2,,,2141.9,1538.0,2891.6,3249.0,3855.5,,,2008.0,1763.1,2471.4,1580.1,3212.9,,,,,,,,,,,,,,,,,993.6,1513.9,2331.9,2862.9,2891.6,,,1194.8,2581.8,2241.5,2492.7,2862.9,,,3076.1,2981.0,4315.8,5257.5,6884.8,,,2141.9,2981.0,3076.1,3907.6,2110.6,,,4315.8,5073.0,6884.8,5073.0,5073.0,,,2981.0,3855.5,5669.8,2008.0,4072.7,,,,,,,,,,,,,,,,,1043.9,1204.8,2981.0,3961.1,5560.8,,,1087.0,2110.6,3285.9,4819.3,5901.2,,,1774.0,2492.7,4016.1,7414.4,5783.2,,,3109.2,3076.1,4985.5,5560.8,7052.7,,,5073.0,4663.9,7052.7,5783.2,6884.8,,,6425.8,7229.0,9999.9,7052.7,7052.7,,,,,,,,,,,,,,,,,713.9,1460.4,2224.3,2492.7,3076.1,,,593.7,1302.5,1314.3,1642.9,2141.9,,,2065.4,3483.8,3401.9,4663.9,5354.8,,,3043.8,2652.8,3569.9,2389.7,4072.7,,,3401.9,4130.8,3569.9,2331.9,4448.6,,,5257.5,5560.8,7229.0,5901.2,5560.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20260915_青森_7R,20260915,12,青森,7,123.4,28.0,137.6,109.8,220.2,,,176.0,123.6,137.6,231.1,565.8,,,9.7,35.6,41.8,30.2,61.4,,,216.3,188.9,151.0,293.4,594.2,,,128.1,216.8,75.9,267.9,111.8,,,422.3,779.6,263.3,653.3,190.2,,,,,,,,,,,,,,,,,139.6,40.1,167.9,180.8,377.4,,,120.8,111.8,83.1,262.7,522.4,,,24.8,85.7,93.9,157.5,334.3,,,233.5,140.2,203.8,316.1,636.9,,,209.6,300.9,180.2,311.1,255.4,,,650.9,1101.7,659.4,958.8,398.6,,,,,,,,,,,,,,,,,248.7,184.8,157.6,266.5,646.1,,,240.5,193.3,112.5,283.5,746.8,,,207.4,214.3,192.7,461.3,1133.4,,,90.2,51.7,70.7,73.4,242.9,,,254.3,321.0,422.3,172.2,476.8,,,1182.5,1223.3,1612.5,695.6,691.5,,,,,,,,,,,,,,,,,12.8,44.6,49.6,51.2,108.1,,,22.5,116.9,119.5,176.0,439.0,,,127.3,216.0,251.7,553.4,1231.8,,,171.5,281.7,340.1,468.0,951.1,,,159.2,239.2,631.2,498.9,455.4,,,355.1,648.5,1665.5,1231.8,660.6,,,,,,,,,,,,,,,,,383.9,236.0,341.1,359.7,740.6,,,375.0,152.4,289.8,369.5,867.3,,,124.0,81.9,131.9,124.3,302.4,,,355.4,411.0,350.5,477.4,1091.5,,,366.8,405.4,239.3,495.4,330.9,,,836.7,1133.4,673.1,1338.7,437.9,,,,,,,,,,,,,,,,,149.4,249.4,135.9,252.3,99.0,,,88.6,159.9,99.9,220.6,119.3,,,299.8,329.7,494.0,243.8,364.2,,,148.6,160.3,461.3,430.0,180.0,,,278.0,316.7,253.9,430.0,280.2,,,55.3,73.9,161.8,81.3,156.0,,,,,,,,,,,,,,,,,838.6,1186.4,442.8,1081.5,317.8,,,884.6,1472.0,1088.2,1478.1,520.1,,,1364.4,1730.5,2086.8,1062.1,811.8,,,579.6,1094.9,2050.6,1598.0,577.7,,,1318.8,1496.8,1037.3,1619.9,560.4,,,142.5,173.9,404.5,164.7,292.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20260915_青森_8R,20260915,12,青森,8,64.5,83.1,273.6,121.5,144.0,,,134.2,191.3,418.6,290.7,354.7,,,44.2,70.2,107.2,30.0,63.9,,,544.8,539.8,341.8,481.7,326.2,,,188.0,219.5,91.0,338.3,235.1,,,201.6,331.7,149.2,197.8,280.9,,,,,,,,,,,,,,,,,21.0,42.8,165.9,54.7,91.2,,,7.8,28.9,27.1,65.5,24.6,,,50.7,80.5,243.6,380.3,171.8,,,260.5,158.9,368.2,641.4,129.7,,,446.3,458.8,875.1,1052.7,875.1,,,107.2,63.5,136.7,84.2,406.2,,,,,,,,,,,,,,,,,132.8,366.7,521.7,505.5,445.1,,,37.0,75.1,59.1,197.8,55.2,,,493.7,279.8,920.1,1503.9,790.1,,,639.1,300.2,986.0,1431.7,420.1,,,1360.9,951.9,2324.2,1966.6,2156.2,,,423.0,157.3,579.1,328.0,1282.9,,,,,,,,,,,,,,,,,46.5,72.1,91.2,38.7,66.7,,,90.7,134.3,429.1,699.0,272.1,,,282.0,252.2,802.5,1234.2,677.9,,,407.2,860.4,1125.5,1503.9,596.5,,,359.0,1657.1,1576.8,2069.0,1729.1,,,165.1,322.1,586.7,310.7,1049.6,,,,,,,,,,,,,,,,,811.6,747.2,674.0,1118.5,372.4,,,443.5,296.5,590.6,994.2,204.4,,,602.5,386.5,957.0,1729.1,324.5,,,881.6,1414.7,1345.6,2840.7,700.4,,,2117.9,2818.4,2774.7,3509.2,1398.1,,,156.0,143.9,144.9,258.2,423.5,,,,,,,,,,,,,,,,,920.1,986.0,620.3,1536.2,1536.2,,,1217.4,1556.2,2294.4,2958.1,2169.3,,,2143.3,2022.2,2651.4,3345.2,2556.7,,,922.5,2209.5,2818.4,3441.7,2863.5,,,2933.9,3728.5,3615.5,3977.1,2732.3,,,2143.3,2434.9,2886.6,3224.6,2796.3,,,,,,,,,,,,,,,,,123.1,167.1,107.8,113.6,182.4,,,76.5,51.2,93.8,70.1,343.1,,,146.8,71.9,167.7,91.7,519.5,,,121.6,185.4,334.5,212.6,763.1,,,30.7,44.8,34.1,91.7,219.5,,,838.2,983.3,1115.0,1251.5,836.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
