race_key,date,jo_code,jo_name,race_no,car_no,player_id,player_name,prefecture,age,term,class,previous_class,style,average_score,win_rate,quinella_rate,trio_rate,escape_count,makuri_count,sashi_count,mark_count,back_count,home_count,start_count
20260802_小田原_1R,20260802,36,小田原,1,1,014833,高久保 雄介,京 都,39,100,S2,S1,両,104.26,25.0,30.0,50.0,1,1,4,0,2,2,4
20260802_小田原_1R,20260802,36,小田原,1,2,013679,真崎 新太郎,栃 木,47,85,S2,S2,追,98.33,8.0,25.0,50.0,0,0,5,1,0,0,0
20260802_小田原_1R,20260802,36,小田原,1,3,015420,梁島 邦友,茨 城,27,117,S2,S2,逃,97.89,0.0,5.0,31.0,0,0,0,1,6,9,5
20260802_小田原_1R,20260802,36,小田原,1,4,014645,三浦 翔大,宮 城,36,98,S2,S2,追,97.3,11.0,19.0,26.0,0,0,5,0,0,0,2
20260802_小田原_1R,20260802,36,小田原,1,5,014945,中井 俊亮,奈 良,33,103,S2,S1,両,104.3,19.0,34.0,50.0,0,2,5,2,0,0,6
20260802_小田原_1R,20260802,36,小田原,1,6,015615,荒川 仁,千 葉,28,121,S2,A1,逃,92.5,11.0,22.0,44.0,4,0,0,0,6,4,1
20260802_小田原_1R,20260802,36,小田原,1,7,013798,木村 直隆,兵 庫,48,86,S2,A1,追,93.42,4.0,23.0,38.0,0,0,3,2,0,0,7
20260802_小田原_2R,20260802,36,小田原,2,1,014051,早坂 秀悟,茨 城,40,90,S2,S2,逃,94.47,5.0,16.0,22.0,2,1,0,0,4,6,1
20260802_小田原_2R,20260802,36,小田原,2,2,015654,梅崎 隆介,長 崎,36,121,S2,S2,両,99.57,10.0,25.0,40.0,0,4,1,0,4,5,3
20260802_小田原_2R,20260802,36,小田原,2,3,013230,開坂 秀明,青 森,51,79,S2,S2,追,98.16,3.0,26.0,30.0,0,0,5,2,0,0,0
20260802_小田原_2R,20260802,36,小田原,2,4,013074,島田 竜二,熊 本,52,76,S2,S2,追,95.5,0.0,33.0,33.0,0,0,1,1,0,0,0
