race_key,date,jo_code,jo_name,race_no,car_no,player_id,player_name,prefecture,age,term,class,previous_class,style,average_score,win_rate,quinella_rate,trio_rate,escape_count,makuri_count,sashi_count,mark_count,back_count,home_count,start_count
20260729_立川_1R,20260729,28,立川,1,1,014456,亀井 久幸,千 葉,44,95,A2,A1,追,79.72,0.0,5.0,21.0,0,0,0,1,0,1,0
20260729_立川_1R,20260729,28,立川,1,2,014172,山田 隼司,岐 阜,39,91,A2,A2,両,81.85,14.0,22.0,37.0,3,0,3,0,7,8,1
20260729_立川_1R,20260729,28,立川,1,3,013799,真田 晃,兵 庫,47,86,A2,A1,追,85.69,3.0,27.0,48.0,0,0,4,5,0,0,7
20260729_立川_1R,20260729,28,立川,1,4,014586,近藤 寛央,東 京,39,97,A2,A1,追,84.22,0.0,7.0,29.0,0,0,1,1,0,1,15
20260729_立川_1R,20260729,28,立川,1,5,014584,井上 嵩,神奈川,37,97,A2,A2,両,78.55,0.0,0.0,0.0,0,0,0,0,0,0,0
20260729_立川_1R,20260729,28,立川,1,6,015829,油谷 蒼,兵 庫,31,125,A2,A2,逃,77.5,0.0,0.0,0.0,0,0,0,0,0,0,1
20260729_立川_1R,20260729,28,立川,1,7,012800,豊田 一馬,群 馬,51,73,A2,A2,追,80.87,4.0,16.0,20.0,0,0,2,2,0,0,0
20260729_立川_2R,20260729,28,立川,2,1,012779,田川 辰二,熊 本,52,72,A2,A2,追,80.47,4.0,9.0,28.0,0,0,1,1,0,0,1
20260729_立川_2R,20260729,28,立川,2,2,013914,小谷田 公則,福 島,45,88,A1,A2,追,87.0,14.0,37.0,48.0,0,0,8,2,0,0,2
20260729_立川_2R,20260729,28,立川,2,3,015705,鳥海 創,千 葉,24,123,A2,A2,逃,83.36,27.0,31.0,45.0,6,1,0,0,8,10,1
20260729_立川_2R,20260729,28,立川,2,4,014532,柴田 竜史,静 岡,38,96,A2,A2,追,80.56,0.0,16.0,27.0,0,0,2,1,0,0,4
20260729_立川_2R,20260729,28,立川,2,5,015838,森 柾斗,徳 島,26,125,A2,A2,逃,86.12,16.0,33.0,41.0,3,4,0,1,8,8,1
20260729_立川_2R,20260729,28,立川,2,6,013399,塚本 勝士,栃 木,49,81,A2,A3,両,71.54,8.0,16.0,33.0,2,2,0,0,3,3,1
20260729_立川_2R,20260729,28,立川,2,7,012708,野木 義規,北海道,53,72,A2,A3,追,75.33,10.0,42.0,52.0,0,0,3,5,0,0,1
20260729_立川_3R,20260729,28,立川,3,1,014502,相笠 翔太,福 島,36,96,A2,A2,両,84.3,26.0,33.0,43.0,0,3,7,0,0,2,1
20260729_立川_3R,20260729,28,立川,3,2,012452,伊藤 健詞,石 川,56,68,A2,A1,追,87.74,7.0,29.0,44.0,0,0,5,3,0,0,2
20260729_立川_3R,20260729,28,立川,3,3,014326,福島 栄一,香 川,42,93,A1,S2,追,94.84,6.0,12.0,28.0,0,0,3,1,0,1,20
20260729_立川_3R,20260729,28,立川,3,4,013901,山田 敦也,北海道,43,88,A1,S2,追,98.54,12.0,33.0,58.0,0,0,6,2,0,0,1
20260729_立川_3R,20260729,28,立川,3,5,015843,松本 昂大,長 崎,22,125,A1,A2,逃,83.44,29.0,29.0,33.0,6,2,0,0,12,14,0
20260729_立川_3R,20260729,28,立川,3,6,013358,行成 大祐,香 川,51,80,A2,A3,追,72.5,3.0,6.0,37.0,0,0,1,1,0,0,0
20260729_立川_3R,20260729,28,立川,3,7,013263,田中 雅史,愛 知,49,79,A2,A1,追,83.92,22.0,33.0,44.0,0,2,6,1,0,1,4
20260729_立川_4R,20260729,28,立川,4,1,015721,内山 慧大,福 井,24,123,A1,A1,逃,90.44,33.0,44.0,48.0,5,5,2,0,16,10,15
20260729_立川_4R,20260729,28,立川,4,2,014709,松岡 孝高,熊 本,40,98,A1,A1,両,86.83,25.0,29.0,45.0,0,2,5,0,0,0,1
20260729_立川_4R,20260729,28,立川,4,3,013465,春日 勇人,千 葉,50,82,A1,A1,追,86.5,15.0,26.0,57.0,0,0,5,2,0,0,3
