race_key,date,jo_code,jo_name,race_no,car_no,player_id,player_name,prefecture,age,term,class,previous_class,style,average_score,win_rate,quinella_rate,trio_rate,escape_count,makuri_count,sashi_count,mark_count,back_count,home_count,start_count
20260910_奈良_1R,20260910,53,奈良,1,1,015814,岩井 芯,岐 阜,21,125,S2,S2,逃,107.38,27.0,45.0,50.0,4,6,0,0,8,7,2
20260910_奈良_1R,20260910,53,奈良,1,2,015793,川上 隆義,栃 木,25,125,S2,S2,逃,99.66,20.0,37.0,45.0,8,0,0,1,12,12,2
20260910_奈良_1R,20260910,53,奈良,1,3,015730,黒瀬 浩太郎,広 島,26,123,S2,S1,逃,105.26,20.0,45.0,50.0,3,6,0,0,7,5,8
20260910_奈良_1R,20260910,53,奈良,1,4,015097,長谷部 翔,静 岡,32,109,S2,S2,両,97.73,0.0,12.0,37.0,0,0,0,3,0,0,3
20260910_奈良_1R,20260910,53,奈良,1,5,014152,宿口 陽一,埼 玉,42,91,S1,S1,両,109.3,13.0,26.0,34.0,0,0,5,1,0,1,3
20260910_奈良_1R,20260910,53,奈良,1,6,015524,栗本 武典,千 葉,30,119,S2,A1,両,91.0,4.0,17.0,30.0,2,1,0,1,2,3,1
20260910_奈良_1R,20260910,53,奈良,1,7,014322,片岡 迪之,岡 山,39,93,S1,S1,両,104.56,3.0,15.0,42.0,0,0,2,2,0,0,6
20260910_奈良_1R,20260910,53,奈良,1,8,014350,佐藤 雅春,宮 城,39,94,S2,S2,追,93.76,5.0,5.0,11.0,0,0,1,0,0,0,1
20260910_奈良_1R,20260910,53,奈良,1,9,014700,川口 公太朗,岐 阜,36,98,S1,S1,追,103.88,11.0,29.0,48.0,0,0,6,2,0,0,2
20260910_奈良_2R,20260910,53,奈良,2,1,015474,阿部 将大,大 分,30,117,S1,S1,逃,110.14,11.0,29.0,40.0,1,3,2,2,5,6,8
20260910_奈良_2R,20260910,53,奈良,2,2,014020,松坂 洋平,神奈川,44,89,S1,S1,両,106.13,16.0,41.0,51.0,0,2,8,3,0,0,5
20260910_奈良_2R,20260910,53,奈良,2,3,014754,横関 裕樹,岐 阜,38,99,S2,S2,両,100.6,8.0,24.0,52.0,0,0,5,1,0,0,13
20260910_奈良_2R,20260910,53,奈良,2,4,014574,佐伯 翔,福 島,39,97,S2,S2,追,99.04,0.0,13.0,17.0,0,0,3,0,0,0,2
20260910_奈良_2R,20260910,53,奈良,2,5,013821,中村 圭志,熊 本,45,86,S1,S1,追,106.88,17.0,28.0,42.0,0,0,7,1,0,0,3
20260910_奈良_2R,20260910,53,奈良,2,6,015539,上杉 嘉槻,福 井,28,119,S2,S2,逃,96.09,9.0,21.0,31.0,6,1,0,0,21,23,0
20260910_奈良_2R,20260910,53,奈良,2,7,015132,瓜生 崇智,熊 本,31,109,S2,S2,追,100.1,14.0,42.0,53.0,0,0,6,6,0,0,12
20260910_奈良_2R,20260910,53,奈良,2,8,015325,後藤 悠,岩 手,31,115,S2,S2,逃,97.27,5.0,15.0,31.0,0,3,0,0,4,5,7
20260910_奈良_2R,20260910,53,奈良,2,9,015896,丸山 留依,静 岡,20,127,S2,S2,逃,102.04,13.0,39.0,52.0,6,3,0,0,13,11,8
20260910_奈良_3R,20260910,53,奈良,3,1,013249,諸橋 愛,新 潟,49,79,S1,S1,追,108.94,10.0,15.0,35.0,0,0,2,1,0,0,1
20260910_奈良_3R,20260910,53,奈良,3,2,012887,新田 康仁,静 岡,52,74,S2,S1,追,106.61,26.0,34.0,57.0,0,0,9,0,0,0,0
