race_key,date,jo_code,jo_name,race_no,car_no,player_id,player_name,prefecture,age,term,class,previous_class,style,average_score,win_rate,quinella_rate,trio_rate,escape_count,makuri_count,sashi_count,mark_count,back_count,home_count,start_count
20260821_西武園_1R,20260821,26,西武園,1,1,014225,伊藤 亮,埼 玉,43,92,A1,A1,追,89.32,3.0,30.0,38.0,0,0,4,4,0,0,2
20260821_西武園_1R,20260821,26,西武園,1,2,011634,中澤 央治,大 阪,59,59,A2,A1,追,86.53,12.0,25.0,43.0,0,0,2,2,0,0,1
20260821_西武園_1R,20260821,26,西武園,1,3,012953,矢内 良和,群 馬,51,75,A2,A2,追,81.34,10.0,13.0,20.0,0,0,3,1,0,0,0
20260821_西武園_1R,20260821,26,西武園,1,4,015701,石田 典大,東 京,28,123,A1,A2,逃,89.0,33.0,52.0,52.0,10,1,0,0,15,15,1
20260821_西武園_1R,20260821,26,西武園,1,5,014950,市村 昌樹,兵 庫,35,103,A1,A1,両,83.09,21.0,26.0,30.0,0,4,1,1,1,0,1
20260821_西武園_1R,20260821,26,西武園,1,6,013384,金子 兼久,宮 城,48,81,A2,A2,追,80.1,0.0,5.0,21.0,0,0,0,1,0,0,0
20260821_西武園_1R,20260821,26,西武園,1,7,014941,江端 隆司,福 井,33,103,A2,A2,逃,84.04,25.0,33.0,33.0,3,1,4,0,6,7,3
20260821_西武園_2R,20260821,26,西武園,2,1,013608,鈴木 誠,福 島,49,84,A1,A2,追,82.09,9.0,22.0,40.0,0,0,4,1,0,0,13
20260821_西武園_2R,20260821,26,西武園,2,2,014404,岩本 純,岡 山,45,94,A1,A1,両,88.55,33.0,51.0,62.0,0,1,7,6,0,0,1
20260821_西武園_2R,20260821,26,西武園,2,3,014226,大畑 裕貴,埼 玉,41,92,A2,A2,両,85.33,12.0,29.0,41.0,5,2,0,0,6,7,4
20260821_西武園_2R,20260821,26,西武園,2,4,014061,塚本 和宏,栃 木,43,90,A2,A1,追,90.5,25.0,25.0,50.0,0,0,1,0,0,0,0
20260821_西武園_2R,20260821,26,西武園,2,5,015926,諸隈 健太郎,高 知,25,127,A2,A2,逃,91.85,38.0,66.0,71.0,11,2,0,1,15,14,0
20260821_西武園_2R,20260821,26,西武園,2,6,012681,辻 力,石 川,52,71,A2,A3,追,73.93,6.0,13.0,26.0,0,1,2,1,1,1,0
20260821_西武園_2R,20260821,26,西武園,2,7,013434,石黒 健,広 島,50,81,A2,A1,両,82.51,11.0,11.0,29.0,0,1,2,0,1,1,1
20260821_西武園_3R,20260821,26,西武園,3,1,014267,一ノ瀬 匠,佐 賀,38,92,A1,A1,逃,86.79,34.0,51.0,55.0,10,5,0,0,14,16,0
20260821_西武園_3R,20260821,26,西武園,3,2,015788,平根 優大,福 島,23,125,A2,A2,逃,92.53,53.0,66.0,80.0,7,3,0,0,8,7,11
20260821_西武園_3R,20260821,26,西武園,3,3,013349,三宅 旬,岡 山,49,80,A2,A2,追,80.74,0.0,14.0,22.0,0,0,2,2,0,0,3
20260821_西武園_3R,20260821,26,西武園,3,4,012963,荻野 哲,神奈川,52,75,A2,A2,追,85.0,0.0,29.0,44.0,0,0,3,5,0,0,0
20260821_西武園_3R,20260821,26,西武園,3,5,014333,阿部 兼士,福 岡,42,93,A1,A2,追,88.35,17.0,57.0,64.0,0,0,8,8,0,0,9
20260821_西武園_3R,20260821,26,西武園,3,6,013069,白川 有司,福 岡,51,76,A2,A3,追,77.15,3.0,24.0,45.0,0,0,3,5,0,0,1
20260821_西武園_3R,20260821,26,西武園,3,7,013695,岡本 英之,千 葉,47,85,A1,A1,追,89.58,16.0,37.0,41.0,0,0,7,2,0,0,4
20260821_西武園_4R,20260821,26,西武園,4,1,013950,松山 桂輔,愛 知,42,88,A1,A1,追,87.82,17.0,34.0,58.0,0,1,6,3,1,0,2
20260821_西武園_4R,20260821,26,西武園,4,2,012590,山崎 敦雄,静 岡,53,70,A1,A1,追,87.33,8.0,25.0,45.0,0,0,4,2,0,0,3
20260821_西武園_4R,20260821,26,西武園,4,3,012326,國武 耕二,佐 賀,56,66,A2,A2,追,86.08,16.0,25.0,45.0,0,0,4,2,0,0,1
20260821_西武園_4R,20260821,26,西武園,4,4,015907,上杉 有弘,福 井,24,127,A2,A2,逃,93.04,58.0,75.0,75.0,9,8,1,0,13,14,0
20260821_西武園_4R,20260821,26,西武園,4,5,015181,栗田 万生,千 葉,32,111,A2,A1,逃,82.1,5.0,20.0,40.0,2,1,1,0,11,9,3
20260821_西武園_4R,20260821,26,西武園,4,6,014470,板橋 慎治,岐 阜,45,95,A2,A2,追,81.8,7.0,15.0,34.0,0,0,2,2,0,0,7
20260821_西武園_4R,20260821,26,西武園,4,7,015742,堀越 翔己,福 岡,28,123,A2,A1,逃,84.34,26.0,42.0,53.0,4,7,0,0,6,7,6
20260821_西武園_5R,20260821,26,西武園,5,1,014953,和田 誠寿,広 島,35,103,A1,S2,追,93.31,9.0,15.0,21.0,0,1,3,1,0,0,12
20260821_西武園_5R,20260821,26,西武園,5,2,015685,小笠原 一真,青 森,26,123,A1,A1,逃,92.83,29.0,45.0,70.0,8,3,0,0,14,15,5
20260821_西武園_5R,20260821,26,西武園,5,3,015003,小笹 隼人,奈 良,36,105,A1,A1,両,91.8,23.0,33.0,57.0,0,0,5,2,0,0,3
20260821_西武園_5R,20260821,26,西武園,5,4,013650,吉本 哲郎,広 島,46,84,A1,A1,両,91.45,29.0,41.0,58.0,0,0,8,2,1,2,6
20260821_西武園_5R,20260821,26,西武園,5,5,014954,日野 博幸,愛 媛,42,103,A1,A1,逃,90.45,25.0,35.0,45.0,3,2,2,0,6,5,3
20260821_西武園_5R,20260821,26,西武園,5,6,015469,犬塚 貴之,愛 知,26,117,A1,A2,両,90.36,42.0,57.0,66.0,1,7,2,2,1,1,14
20260821_西武園_5R,20260821,26,西武園,5,7,014657,野中 祐志,埼 玉,39,98,A1,S2,追,92.58,0.0,25.0,33.0,0,0,2,1,0,0,3
20260821_西武園_6R,20260821,26,西武園,6,1,014004,松永 将,茨 城,45,89,S2,S2,追,99.76,5.0,13.0,30.0,0,0,3,2,0,0,6
20260821_西武園_6R,20260821,26,西武園,6,2,014327,北村 信明,徳 島,40,93,S2,S2,追,99.57,7.0,32.0,50.0,0,0,5,4,0,0,3
20260821_西武園_6R,20260821,26,西武園,6,3,014176,笹倉 慎也,富 山,40,91,S2,S2,追,96.06,3.0,15.0,27.0,0,0,1,4,0,0,8
20260821_西武園_6R,20260821,26,西武園,6,4,015609,安倍 大成,埼 玉,27,121,S2,S2,逃,99.42,10.0,32.0,50.0,4,4,0,1,9,10,7
20260821_西武園_6R,20260821,26,西武園,6,5,015646,塩崎 隼秀,愛 媛,25,121,S2,A1,両,95.52,15.0,30.0,34.0,1,5,2,0,3,3,1
20260821_西武園_6R,20260821,26,西武園,6,6,015178,伊藤 稔真,三 重,29,111,S2,A1,両,91.94,5.0,10.0,10.0,0,0,1,1,3,4,3
20260821_西武園_6R,20260821,26,西武園,6,7,014071,朝倉 佳弘,東 京,45,90,S2,S1,追,103.04,4.0,23.0,42.0,0,0,2,3,0,0,2
20260821_西武園_7R,20260821,26,西武園,7,1,015334,朝倉 智仁,茨 城,27,115,S2,S2,逃,102.27,20.0,27.0,48.0,3,4,1,0,12,13,6
20260821_西武園_7R,20260821,26,西武園,7,2,014108,山中 貴雄,高 知,43,90,S2,S2,追,98.32,0.0,11.0,26.0,0,0,1,2,0,0,2
20260821_西武園_7R,20260821,26,西武園,7,3,015717,児玉 虎之介,岐 阜,25,123,S2,S2,逃,98.12,8.0,25.0,45.0,1,2,3,0,8,11,7
