race_key,date,jo_code,jo_name,race_no,car_no,player_id,player_name,prefecture,age,term,class,previous_class,style,average_score,win_rate,quinella_rate,trio_rate,escape_count,makuri_count,sashi_count,mark_count,back_count,home_count,start_count
20260918_富山_1R,20260918,46,富山,1,1,015731,西田 優大,広 島,28,123,S1,S1,逃,109.88,14.0,33.0,48.0,3,4,2,0,8,11,5
20260918_富山_1R,20260918,46,富山,1,2,014152,宿口 陽一,埼 玉,42,91,S1,S1,両,109.08,15.0,26.0,34.0,0,0,6,1,0,1,4
20260918_富山_1R,20260918,46,富山,1,3,014534,深谷 知広,静 岡,36,96,S1,S1,逃,115.6,43.0,60.0,70.0,4,11,2,1,10,8,6
20260918_富山_1R,20260918,46,富山,1,4,015778,小堀 敢太,北海道,26,125,S2,S2,逃,108.8,47.0,57.0,76.0,6,6,0,0,12,10,6
20260918_富山_1R,20260918,46,富山,1,5,014317,山田 久徳,京 都,39,93,S1,S1,両,108.85,13.0,26.0,46.0,0,1,7,0,0,0,7
20260918_富山_1R,20260918,46,富山,1,6,015815,栗山 和樹,岐 阜,29,125,S2,S2,逃,108.0,14.0,57.0,78.0,0,6,2,0,1,1,1
20260918_富山_1R,20260918,46,富山,1,7,015009,清水 裕友,山 口,31,105,S1,S1,両,114.52,21.0,47.0,57.0,0,2,2,5,0,1,2
20260918_富山_1R,20260918,46,富山,1,8,015516,木村 皆斗,茨 城,25,119,S1,S1,逃,108.33,24.0,33.0,51.0,7,4,0,0,17,18,3
20260918_富山_1R,20260918,46,富山,1,9,014112,小川 勇介,福 岡,41,90,S1,S1,追,109.0,7.0,26.0,46.0,0,1,5,1,1,0,2
20260918_富山_2R,20260918,46,富山,2,1,013516,荒井 崇博,長 崎,48,82,S1,S1,両,115.57,26.0,42.0,57.0,0,1,4,3,0,0,4
20260918_富山_2R,20260918,46,富山,2,2,015522,堀江 省吾,長 野,29,119,S2,S2,逃,109.0,28.0,71.0,85.0,3,2,0,0,5,5,0
20260918_富山_2R,20260918,46,富山,2,3,015094,佐々木 龍,神奈川,35,109,S1,S1,追,109.93,16.0,26.0,40.0,0,0,6,2,0,0,5
20260918_富山_2R,20260918,46,富山,2,4,014190,木村 隆弘,徳 島,40,91,S1,S1,追,108.29,16.0,29.0,37.0,0,0,6,1,0,1,1
20260918_富山_2R,20260918,46,富山,2,5,014129,菅田 壱道,宮 城,40,91,S1,S1,両,114.89,30.0,50.0,65.0,0,0,7,3,1,0,4
20260918_富山_2R,20260918,46,富山,2,6,015891,野中 龍之介,神奈川,24,127,S2,S2,逃,105.9,16.0,48.0,54.0,10,4,1,0,15,16,5
20260918_富山_2R,20260918,46,富山,2,7,015061,取鳥 雄吾,岡 山,31,107,S1,S1,逃,112.3,39.0,52.0,56.0,3,6,3,0,6,6,12
20260918_富山_2R,20260918,46,富山,2,8,013745,中川 誠一郎,熊 本,47,85,S1,S1,両,108.05,23.0,35.0,58.0,0,3,3,0,0,0,5
20260918_富山_2R,20260918,46,富山,2,9,014507,長島 大介,栃 木,37,96,S1,S1,両,108.61,19.0,30.0,46.0,0,0,8,0,0,0,3
20260918_富山_3R,20260918,46,富山,3,1,015444,渡邉 雅也,静 岡,25,117,S1,S1,両,110.4,28.0,44.0,60.0,1,7,2,1,6,5,5
20260918_富山_3R,20260918,46,富山,3,2,015034,新山 響平,青 森,32,107,S1,S1,逃,115.21,17.0,41.0,58.0,5,6,0,1,15,13,3
20260918_富山_3R,20260918,46,富山,3,3,015645,室井 蓮太朗,徳 島,25,121,S2,S2,両,107.83,15.0,30.0,38.0,1,3,0,0,4,1,2
20260918_富山_3R,20260918,46,富山,3,4,014545,岡崎 智哉,大 阪,41,96,S1,S1,両,107.3,12.0,33.0,45.0,0,2,6,0,0,0,5
20260918_富山_3R,20260918,46,富山,3,5,014681,松浦 悠士,広 島,35,98,S1,S1,両,115.34,34.0,51.0,58.0,0,0,13,2,0,0,7
20260918_富山_3R,20260918,46,富山,3,6,015466,久田 裕也,徳 島,26,117,S2,S1,逃,104.84,19.0,61.0,69.0,5,9,1,1,7,9,2
20260918_富山_3R,20260918,46,富山,3,7,015272,中釜 章成,大 阪,29,113,S1,S1,逃,110.26,23.0,30.0,50.0,1,6,1,1,13,6,13
20260918_富山_3R,20260918,46,富山,3,8,014231,河村 雅章,東 京,43,92,S1,S2,追,105.33,28.0,47.0,52.0,0,0,7,3,0,0,5
20260918_富山_3R,20260918,46,富山,3,9,014380,根田 空史,千 葉,38,94,S1,S1,逃,111.83,16.0,46.0,63.0,4,8,1,1,16,9,0
20260918_富山_4R,20260918,46,富山,4,1,015553,犬伏 湧也,徳 島,31,119,S1,S1,逃,119.66,48.0,60.0,72.0,5,10,0,0,15,5,0
20260918_富山_4R,20260918,46,富山,4,2,013162,佐藤 慎太郎,福 島,49,78,S1,S1,追,112.61,5.0,31.0,47.0,0,0,4,2,0,0,1
20260918_富山_4R,20260918,46,富山,4,3,015213,山崎 賢人,長 崎,33,111,S1,S1,逃,114.0,35.0,53.0,64.0,9,6,0,0,16,12,1
20260918_富山_4R,20260918,46,富山,4,4,015297,上野 優太,熊 本,29,113,S1,S1,追,108.53,10.0,24.0,34.0,0,0,3,4,0,0,7
20260918_富山_4R,20260918,46,富山,4,5,015248,森田 優弥,埼 玉,28,113,S2,S1,逃,111.71,37.0,44.0,58.0,3,10,0,0,11,7,2
20260918_富山_4R,20260918,46,富山,4,6,014835,窓場 千加頼,京 都,34,100,S2,S1,両,104.47,27.0,40.0,50.0,0,3,5,1,1,1,4
20260918_富山_4R,20260918,46,富山,4,7,014744,和田 真久留,神奈川,35,99,S1,S1,両,112.55,17.0,28.0,42.0,0,1,5,2,0,0,5
20260918_富山_4R,20260918,46,富山,4,8,015199,田尾 駿介,高 知,34,111,S1,S1,追,105.81,22.0,27.0,36.0,0,0,6,0,0,0,3
20260918_富山_4R,20260918,46,富山,4,9,015649,後藤 大輝,福 岡,25,121,S1,S1,逃,109.91,43.0,52.0,56.0,12,0,0,0,20,17,0
