race_key,date,jo_code,jo_name,race_no,car_no,player_id,player_name,prefecture,age,term,class,previous_class,style,average_score,win_rate,quinella_rate,trio_rate,escape_count,makuri_count,sashi_count,mark_count,back_count,home_count,start_count
20260812_松山_1R,20260812,75,松山,1,1,015868,市田 龍生都,福 井,24,127,S2,S2,逃,108.05,41.0,52.0,64.0,8,1,0,0,13,13,1
20260812_松山_1R,20260812,75,松山,1,2,014358,須永 優太,福 島,38,94,S1,S1,追,107.47,15.0,40.0,50.0,0,0,5,3,0,0,0
20260812_松山_1R,20260812,75,松山,1,3,014020,松坂 洋平,神奈川,43,89,S1,S1,両,106.2,16.0,43.0,50.0,0,1,9,3,0,0,4
20260812_松山_1R,20260812,75,松山,1,4,015840,阿部 英斗,福 岡,22,125,S2,S2,逃,105.59,36.0,50.0,63.0,1,8,2,0,9,8,1
20260812_松山_1R,20260812,75,松山,1,5,014886,山本 伸一,奈 良,43,101,S2,S1,両,105.7,5.0,15.0,36.0,0,1,1,1,0,0,1
20260812_松山_1R,20260812,75,松山,1,6,015807,塩島 嵩一朗,神奈川,26,125,S1,S2,逃,100.36,23.0,34.0,46.0,5,4,0,0,12,10,3
20260812_松山_1R,20260812,75,松山,1,7,014554,山形 一気,徳 島,37,96,S1,S1,追,106.5,4.0,9.0,27.0,0,1,1,0,0,0,2
20260812_松山_1R,20260812,75,松山,1,8,014318,椎木尾 拓哉,和歌山,40,93,S2,S1,追,105.08,16.0,32.0,36.0,0,0,8,0,0,0,2
20260812_松山_1R,20260812,75,松山,1,9,014718,小松崎 大地,福 島,43,99,S1,S1,両,109.15,25.0,37.0,51.0,0,2,7,1,3,3,7
20260812_松山_2R,20260812,75,松山,2,1,015383,原井 博斗,福 岡,30,115,S1,S2,追,107.17,15.0,42.0,47.0,0,0,6,2,0,0,8
20260812_松山_2R,20260812,75,松山,2,2,014029,上田 国広,三 重,43,89,S1,S1,追,107.36,9.0,40.0,54.0,0,0,3,6,0,0,3
20260812_松山_2R,20260812,75,松山,2,3,013963,柏野 智典,岡 山,48,88,S1,S1,追,111.13,15.0,33.0,54.0,0,0,8,3,0,0,2
20260812_松山_2R,20260812,75,松山,2,4,014052,飯野 祐太,福 島,41,90,S2,S1,両,106.25,11.0,29.0,40.0,0,2,3,3,0,0,1
20260812_松山_2R,20260812,75,松山,2,5,014472,坂口 晃輔,三 重,38,95,S1,S1,追,108.15,10.0,31.0,52.0,0,0,4,2,0,0,2
20260812_松山_2R,20260812,75,松山,2,6,015479,松岡 辰泰,熊 本,29,117,S1,S1,逃,103.85,21.0,32.0,35.0,0,6,2,1,4,2,8
20260812_松山_2R,20260812,75,松山,2,7,015789,山崎 歩夢,福 島,21,125,S2,S2,逃,109.47,35.0,50.0,60.0,6,4,0,0,14,10,2
20260812_松山_2R,20260812,75,松山,2,8,015268,山田 諒,岐 阜,27,113,S1,S1,両,105.0,12.0,25.0,29.0,1,3,2,0,1,1,5
20260812_松山_2R,20260812,75,松山,2,9,014484,河端 朋之,岡 山,41,95,S1,S1,逃,110.97,25.0,45.0,60.0,2,8,5,1,8,7,8
20260812_松山_3R,20260812,75,松山,3,1,014356,佐藤 一伸,福 島,39,94,S2,S1,両,109.9,14.0,28.0,52.0,0,2,4,0,1,0,1
20260812_松山_3R,20260812,75,松山,3,2,015731,西田 優大,広 島,28,123,S1,S1,逃,110.77,18.0,31.0,50.0,2,4,1,0,8,11,5
20260812_松山_3R,20260812,75,松山,3,3,015038,山岸 佳太,茨 城,36,107,S1,S1,両,107.66,14.0,25.0,44.0,0,1,5,1,1,2,5
20260812_松山_3R,20260812,75,松山,3,4,015179,皿屋 豊,三 重,43,111,S1,S1,両,105.08,12.0,20.0,33.0,0,4,1,0,5,5,1
