race_key,date,jo_code,jo_name,race_no,car_no,player_id,player_name,prefecture,age,term,class,previous_class,style,average_score,win_rate,quinella_rate,trio_rate,escape_count,makuri_count,sashi_count,mark_count,back_count,home_count,start_count
20260822_松戸_1R,20260822,31,松戸,1,1,015268,山田 諒,岐 阜,27,113,S1,S1,両,104.51,11.0,22.0,25.0,1,3,2,0,1,1,5
20260822_松戸_1R,20260822,31,松戸,1,2,013355,桑原 大志,山 口,50,80,S1,S1,追,111.09,22.0,36.0,45.0,0,0,7,1,0,0,2
20260822_松戸_1R,20260822,31,松戸,1,3,015249,磯川 勝裕,東 京,31,113,S2,A1,逃,96.5,33.0,50.0,83.0,4,2,0,0,5,5,0
20260822_松戸_1R,20260822,31,松戸,1,4,014371,岡 光良,埼 玉,44,94,S2,A1,追,94.5,0.0,31.0,50.0,0,0,3,4,0,0,1
20260822_松戸_1R,20260822,31,松戸,1,5,015385,立部 楓真,佐 賀,28,115,S1,S2,逃,102.18,14.0,32.0,42.0,2,6,1,0,10,4,3
20260822_松戸_1R,20260822,31,松戸,1,6,015258,栗本 尚宗,千 葉,32,113,S2,A1,両,90.04,0.0,0.0,22.0,0,0,0,0,5,9,2
20260822_松戸_1R,20260822,31,松戸,1,7,013685,岡田 征陽,東 京,46,85,S2,S2,追,102.14,13.0,43.0,52.0,0,1,5,4,1,1,6
20260822_松戸_1R,20260822,31,松戸,1,8,015615,荒川 仁,千 葉,28,121,S2,A1,逃,93.56,8.0,28.0,44.0,5,0,0,2,7,5,1
20260822_松戸_1R,20260822,31,松戸,1,9,014174,柴崎 淳,三 重,39,91,S1,S1,両,106.75,21.0,32.0,50.0,0,1,6,2,1,1,0
20260822_松戸_2R,20260822,31,松戸,2,1,012887,新田 康仁,静 岡,52,74,S2,S1,追,106.94,31.0,36.0,57.0,0,0,7,0,0,0,0
20260822_松戸_2R,20260822,31,松戸,2,2,015246,黒沢 征治,埼 玉,34,113,S2,S1,両,103.8,25.0,35.0,50.0,1,4,1,1,2,5,3
20260822_松戸_2R,20260822,31,松戸,2,3,014680,増原 正人,広 島,43,98,S2,S2,両,101.08,11.0,37.0,51.0,0,2,6,5,2,1,1
20260822_松戸_2R,20260822,31,松戸,2,4,015130,瀬戸 栄作,長 崎,33,109,S2,S2,両,96.76,8.0,20.0,40.0,1,3,1,0,3,5,1
20260822_松戸_2R,20260822,31,松戸,2,5,014152,宿口 陽一,埼 玉,42,91,S1,S1,両,110.21,15.0,36.0,42.0,0,0,9,3,0,1,5
20260822_松戸_2R,20260822,31,松戸,2,6,013944,桐山 敬太郎,神奈川,44,88,S2,A1,追,94.56,8.0,17.0,34.0,0,2,1,1,0,0,5
