race_key,date,jo_code,jo_name,race_no,car_no,player_id,player_name,prefecture,age,term,class,previous_class,style,average_score,win_rate,quinella_rate,trio_rate,escape_count,makuri_count,sashi_count,mark_count,back_count,home_count,start_count
20260919_富山_1R,20260919,46,富山,1,1,014996,岡本 総,愛 知,39,105,S1,S1,追,106.68,20.0,31.0,37.0,0,1,7,1,0,0,8
20260919_富山_1R,20260919,46,富山,1,2,015199,田尾 駿介,高 知,34,111,S1,S1,追,105.81,22.0,27.0,36.0,0,0,6,0,0,0,3
20260919_富山_1R,20260919,46,富山,1,3,015337,佐藤 礼文,茨 城,35,115,S1,S1,追,109.84,21.0,36.0,47.0,0,0,5,2,0,0,2
20260919_富山_1R,20260919,46,富山,1,4,015518,吉田 有希,岐 阜,25,119,S1,S1,逃,105.11,11.0,34.0,38.0,6,2,1,0,11,13,1
20260919_富山_1R,20260919,46,富山,1,5,014545,岡崎 智哉,大 阪,41,96,S1,S1,両,107.3,12.0,33.0,45.0,0,2,6,0,0,0,5
20260919_富山_1R,20260919,46,富山,1,6,015197,川口 雄太,徳 島,29,111,S2,S2,両,103.75,23.0,26.0,46.0,0,5,2,1,2,1,4
20260919_富山_1R,20260919,46,富山,1,7,015356,杉浦 侑吾,栃 木,31,115,S1,S1,逃,111.64,26.0,47.0,64.0,5,10,0,1,13,9,0
20260919_富山_1R,20260919,46,富山,1,8,014835,窓場 千加頼,京 都,34,100,S2,S1,両,104.47,27.0,40.0,50.0,0,3,5,1,1,1,4
20260919_富山_1R,20260919,46,富山,1,9,014718,小松崎 大地,福 島,44,99,S1,S1,両,107.55,14.0,25.0,42.0,0,2,4,1,5,4,8
20260919_富山_2R,20260919,46,富山,2,1,015473,青柳 靖起,佐 賀,26,117,S1,S2,逃,106.05,30.0,52.0,61.0,12,3,3,1,18,16,0
20260919_富山_2R,20260919,46,富山,2,2,015096,大石 剣士,静 岡,30,109,S2,S2,逃,105.6,30.0,54.0,63.0,7,9,2,0,11,11,1
20260919_富山_2R,20260919,46,富山,2,3,014152,宿口 陽一,埼 玉,42,91,S1,S1,両,109.08,15.0,26.0,34.0,0,0,6,1,0,1,4
20260919_富山_2R,20260919,46,富山,2,4,015268,山田 諒,岐 阜,27,113,S1,S1,両,103.14,18.0,29.0,33.0,1,3,3,1,2,2,7
20260919_富山_2R,20260919,46,富山,2,5,015522,堀江 省吾,長 野,29,119,S2,S2,逃,109.0,28.0,71.0,85.0,3,2,0,0,5,5,0
20260919_富山_2R,20260919,46,富山,2,6,015628,村田 祐樹,富 山,28,121,S1,S1,逃,102.7,7.0,25.0,33.0,3,4,0,0,14,11,7
20260919_富山_2R,20260919,46,富山,2,7,015444,渡邉 雅也,静 岡,25,117,S1,S1,両,110.4,28.0,44.0,60.0,1,7,2,1,6,5,5
20260919_富山_2R,20260919,46,富山,2,8,014864,土屋 壮登,埼 玉,39,101,S2,S2,追,102.89,21.0,42.0,52.0,0,0,5,3,0,0,4
20260919_富山_2R,20260919,46,富山,2,9,013815,井上 昌己,長 崎,47,86,S1,S1,追,104.16,12.0,16.0,32.0,0,0,3,1,0,0,2
20260919_富山_3R,20260919,46,富山,3,1,015090,高橋 築,東 京,34,109,S1,S1,両,106.73,7.0,15.0,30.0,0,0,4,0,0,0,3
20260919_富山_3R,20260919,46,富山,3,2,015537,志田 龍星,岐 阜,28,119,S1,S1,逃,108.6,17.0,34.0,43.0,1,5,1,1,9,6,3
20260919_富山_3R,20260919,46,富山,3,3,014744,和田 真久留,神奈川,35,99,S1,S1,両,112.55,17.0,28.0,42.0,0,1,5,2,0,0,5
20260919_富山_3R,20260919,46,富山,3,4,015891,野中 龍之介,神奈川,24,127,S2,S2,逃,105.9,16.0,48.0,54.0,10,4,1,0,15,16,5
20260919_富山_3R,20260919,46,富山,3,5,015474,阿部 将大,大 分,30,117,S1,S1,逃,109.32,12.0,29.0,38.0,1,4,2,2,6,6,11
