race_key,date,jo_code,jo_name,race_no,car_no,player_id,player_name,prefecture,age,term,class,previous_class,style,average_score,win_rate,quinella_rate,trio_rate,escape_count,makuri_count,sashi_count,mark_count,back_count,home_count,start_count
20260830_前橋_1R,20260830,22,前橋,1,1,013800,中村 一将,兵 庫,50,86,S2,A1,両,96.95,29.0,50.0,58.0,4,5,3,0,6,5,2
20260830_前橋_1R,20260830,22,前橋,1,2,015168,染谷 幸喜,千 葉,38,111,S2,S2,逃,100.34,13.0,27.0,48.0,3,3,2,0,5,7,6
20260830_前橋_1R,20260830,22,前橋,1,3,014177,小堺 浩二,石 川,43,91,S2,S2,両,100.88,20.0,26.0,44.0,0,3,8,1,2,3,6
20260830_前橋_1R,20260830,22,前橋,1,4,014350,佐藤 雅春,宮 城,39,94,S2,S2,追,96.91,15.0,15.0,30.0,0,0,2,0,0,0,1
20260830_前橋_1R,20260830,22,前橋,1,5,012881,白戸 淳太郎,神奈川,53,74,S2,A1,追,93.21,5.0,5.0,26.0,0,0,1,0,0,0,1
20260830_前橋_1R,20260830,22,前橋,1,6,013394,飯嶋 則之,栃 木,47,81,S2,A1,追,90.76,11.0,16.0,27.0,0,0,2,1,0,0,0
20260830_前橋_1R,20260830,22,前橋,1,7,015002,神田 龍,三 重,37,105,S2,S2,逃,101.6,12.0,28.0,36.0,3,3,1,0,7,6,6
20260830_前橋_2R,20260830,22,前橋,2,1,014983,高木 翔,岩 手,32,105,S2,A1,追,96.5,18.0,50.0,54.0,0,0,7,4,0,0,1
20260830_前橋_2R,20260830,22,前橋,2,2,015289,橋本 瑠偉,栃 木,31,113,S1,S1,逃,98.96,16.0,23.0,26.0,3,4,0,0,9,10,0
20260830_前橋_2R,20260830,22,前橋,2,3,014878,伊代野 貴照,奈 良,45,101,S2,S2,追,101.2,3.0,24.0,31.0,0,0,6,1,0,0,3
20260830_前橋_2R,20260830,22,前橋,2,4,014710,花田 将司,千 葉,39,99,S2,S2,両,94.63,0.0,2.0,10.0,0,0,1,0,0,0,8
20260830_前橋_2R,20260830,22,前橋,2,5,014580,久木原 洋,埼 玉,42,97,S1,S1,追,101.61,13.0,31.0,40.0,0,1,2,4,0,0,2
20260830_前橋_2R,20260830,22,前橋,2,6,015524,栗本 武典,千 葉,30,119,S2,A1,両,91.2,8.0,28.0,40.0,3,2,1,1,3,3,4
