race_key,date,jo_code,jo_name,race_no,car_no,player_id,player_name,prefecture,age,term,class,previous_class,style,average_score,win_rate,quinella_rate,trio_rate,escape_count,makuri_count,sashi_count,mark_count,back_count,home_count,start_count
20260806_和歌山_1R,20260806,55,和歌山,1,1,015692,松崎 広太,茨 城,27,123,S2,S2,逃,106.13,31.0,54.0,72.0,7,4,1,0,12,10,2
20260806_和歌山_1R,20260806,55,和歌山,1,2,015690,斉藤 樂,宮 城,24,123,S2,S2,逃,99.28,14.0,21.0,35.0,0,0,2,1,3,3,1
20260806_和歌山_1R,20260806,55,和歌山,1,3,014942,清水 剛志,福 井,35,103,S2,S2,両,101.58,27.0,37.0,51.0,0,0,9,2,2,2,9
20260806_和歌山_1R,20260806,55,和歌山,1,4,013804,湊 聖二,徳 島,49,86,S1,S1,追,98.69,0.0,23.0,38.0,0,0,1,2,0,0,1
20260806_和歌山_1R,20260806,55,和歌山,1,5,014580,久木原 洋,埼 玉,42,97,S1,S1,追,102.5,14.0,35.0,50.0,0,1,1,3,0,0,1
20260806_和歌山_1R,20260806,55,和歌山,1,6,015643,小川 将二郎,徳 島,24,121,S2,S2,逃,97.53,7.0,19.0,23.0,1,4,0,0,5,4,0
20260806_和歌山_1R,20260806,55,和歌山,1,7,014500,竹村 勇祐,秋 田,36,96,S2,S2,追,104.4,9.0,45.0,54.0,0,0,4,6,0,0,1
20260806_和歌山_1R,20260806,55,和歌山,1,8,014143,天田 裕輝,群 馬,41,91,S2,S2,追,98.32,12.0,24.0,36.0,0,0,4,2,0,0,0
20260806_和歌山_1R,20260806,55,和歌山,1,9,014253,伊藤 信,大 阪,42,92,S1,S2,逃,102.76,18.0,29.0,40.0,1,7,0,0,1,2,5
20260806_和歌山_2R,20260806,55,和歌山,2,1,014184,池田 良,広 島,40,91,S2,S2,追,103.42,19.0,38.0,61.0,0,0,8,2,0,0,0
20260806_和歌山_2R,20260806,55,和歌山,2,2,015598,大川 剛,青 森,27,121,S1,S2,逃,104.78,34.0,52.0,60.0,8,4,0,0,14,14,9
20260806_和歌山_2R,20260806,55,和歌山,2,3,014878,伊代野 貴照,奈 良,45,101,S2,S2,追,101.07,3.0,23.0,30.0,0,0,5,1,0,0,3
20260806_和歌山_2R,20260806,55,和歌山,2,4,014450,金子 哲大,埼 玉,37,95,S2,S2,両,98.0,7.0,28.0,35.0,1,1,2,0,1,2,2
20260806_和歌山_2R,20260806,55,和歌山,2,5,014682,原田 研太朗,徳 島,35,98,S1,S1,逃,104.24,24.0,35.0,45.0,3,9,1,0,6,5,5
20260806_和歌山_2R,20260806,55,和歌山,2,6,014947,北川 大五郎,大 阪,35,103,S2,A1,両,90.54,12.0,16.0,25.0,1,1,1,1,5,5,6
20260806_和歌山_2R,20260806,55,和歌山,2,7,014497,川津 悠揮,北海道,38,96,S1,S1,追,104.82,8.0,21.0,39.0,0,0,5,0,0,0,5
20260806_和歌山_2R,20260806,55,和歌山,2,8,014712,泉 慶輔,宮 城,36,99,S2,A1,追,94.61,14.0,38.0,66.0,0,0,5,3,0,0,10
20260806_和歌山_2R,20260806,55,和歌山,2,9,014076,志村 太賀,山 梨,43,90,S1,S2,追,98.72,0.0,22.0,31.0,0,0,4,1,0,0,6
20260806_和歌山_3R,20260806,55,和歌山,3,1,013628,石毛 克幸,千 葉,49,84,S1,S2,追,102.5,13.0,31.0,45.0,0,2,3,2,1,0,3
20260806_和歌山_3R,20260806,55,和歌山,3,2,015123,清水 一幸,大 阪,39,109,S2,S2,追,101.1,23.0,33.0,43.0,0,1,9,0,0,0,6
20260806_和歌山_3R,20260806,55,和歌山,3,3,013514,山口 貴嗣,福 岡,47,82,S2,S2,追,102.13,13.0,21.0,43.0,0,0,3,2,0,0,1
20260806_和歌山_3R,20260806,55,和歌山,3,4,014863,一戸 康宏,埼 玉,38,101,S2,S2,両,96.63,0.0,15.0,47.0,1,0,1,1,3,3,0
20260806_和歌山_3R,20260806,55,和歌山,3,5,013744,菅原 晃,大 分,47,85,S2,S2,追,97.81,0.0,17.0,23.0,0,0,0,3,0,0,1
20260806_和歌山_3R,20260806,55,和歌山,3,6,015723,稲毛 知也,和歌山,28,123,S2,A1,逃,92.63,31.0,40.0,45.0,2,7,0,0,11,6,9
20260806_和歌山_3R,20260806,55,和歌山,3,7,015706,山田 駿斗,千 葉,22,123,S2,S2,逃,101.5,31.0,37.0,43.0,1,2,3,0,3,4,3
20260806_和歌山_3R,20260806,55,和歌山,3,8,015250,今井 聡,東 京,38,113,S2,A1,追,94.52,33.0,47.0,57.0,1,0,9,0,1,1,8
20260806_和歌山_3R,20260806,55,和歌山,3,9,015129,林 大悟,福 岡,31,109,S1,S1,逃,104.35,21.0,35.0,42.0,4,1,0,0,6,4,2
20260806_和歌山_4R,20260806,55,和歌山,4,1,014199,松岡 孔明,熊 本,44,91,S2,S2,追,100.56,15.0,34.0,46.0,0,1,7,3,0,0,0
20260806_和歌山_4R,20260806,55,和歌山,4,2,015630,原田 翔真,和歌山,25,121,S2,S2,逃,101.0,15.0,35.0,55.0,1,3,3,0,1,2,4
20260806_和歌山_4R,20260806,55,和歌山,4,3,015289,橋本 瑠偉,栃 木,31,113,S1,S1,逃,99.0,17.0,17.0,21.0,1,3,0,0,7,8,0
20260806_和歌山_4R,20260806,55,和歌山,4,4,014147,柿沼 信也,埼 玉,42,91,S2,S2,追,98.93,0.0,18.0,37.0,0,0,1,2,0,0,3
20260806_和歌山_4R,20260806,55,和歌山,4,5,015106,大石 崇晴,大 阪,33,109,S1,S2,両,101.64,12.0,28.0,44.0,0,3,4,0,2,2,3
