race_key,date,jo_code,jo_name,race_no,car_no,player_id,player_name,prefecture,age,term,class,previous_class,style,average_score,win_rate,quinella_rate,trio_rate,escape_count,makuri_count,sashi_count,mark_count,back_count,home_count,start_count
20260826_岐阜_1R,20260826,43,岐阜,1,1,014119,中村 雅仁,熊 本,44,90,A1,A1,追,91.57,14.0,38.0,61.0,0,0,5,3,0,0,2
20260826_岐阜_1R,20260826,43,岐阜,1,2,015357,藤井 稜也,岐 阜,30,115,A2,A2,両,80.77,7.0,22.0,33.0,1,1,2,2,3,3,1
20260826_岐阜_1R,20260826,43,岐阜,1,3,014587,鈴木 謙二,東 京,40,97,A1,A1,追,85.14,3.0,22.0,29.0,0,0,3,3,1,1,5
20260826_岐阜_1R,20260826,43,岐阜,1,4,014891,小岩 哲也,大 分,40,101,A2,A2,両,80.7,0.0,7.0,29.0,0,0,2,0,0,0,0
20260826_岐阜_1R,20260826,43,岐阜,1,5,015281,増田 仁,広 島,41,113,A2,A2,逃,81.71,17.0,28.0,42.0,5,3,0,0,9,11,3
20260826_岐阜_1R,20260826,43,岐阜,1,6,014596,中村 賢二,愛 知,43,97,A2,A3,追,76.92,3.0,21.0,32.0,1,0,2,3,1,1,6
20260826_岐阜_1R,20260826,43,岐阜,1,7,014859,小林 申太,茨 城,43,101,A2,A1,両,87.11,29.0,44.0,55.0,5,4,2,1,10,8,3
20260826_岐阜_2R,20260826,43,岐阜,2,1,014320,在本 直樹,岡 山,49,93,A2,A2,両,86.33,16.0,29.0,37.0,1,4,2,0,3,1,1
20260826_岐阜_2R,20260826,43,岐阜,2,2,013196,竹田 和幸,岐 阜,49,78,A1,A1,追,85.37,8.0,20.0,37.0,0,0,3,2,0,0,0
20260826_岐阜_2R,20260826,43,岐阜,2,3,012861,小坂 敏之,栃 木,53,74,A2,A2,追,81.77,0.0,11.0,18.0,0,0,1,2,0,0,0
20260826_岐阜_2R,20260826,43,岐阜,2,4,013146,八谷 誠賢,福 岡,51,77,A1,A1,逃,92.37,25.0,44.0,55.0,2,3,6,1,5,5,2
20260826_岐阜_2R,20260826,43,岐阜,2,5,014087,高橋 隆太,静 岡,43,90,A2,A2,追,79.55,0.0,11.0,22.0,0,0,0,1,0,0,0
20260826_岐阜_2R,20260826,43,岐阜,2,6,013738,眞鍋 伸也,香 川,46,85,A2,A3,追,71.83,2.0,10.0,27.0,0,2,0,2,0,0,5
20260826_岐阜_2R,20260826,43,岐阜,2,7,015792,貝原 涼太,栃 木,29,125,A1,A2,逃,87.4,23.0,36.0,53.0,10,0,0,1,18,21,6
20260826_岐阜_3R,20260826,43,岐阜,3,1,014731,山崎 輝夫,埼 玉,35,99,A1,A1,追,88.94,29.0,47.0,47.0,0,2,3,3,0,0,1
20260826_岐阜_3R,20260826,43,岐阜,3,2,015845,稲留 敦貴,鹿児島,25,125,A2,A2,逃,87.75,25.0,41.0,62.0,6,1,2,1,14,14,1
20260826_岐阜_3R,20260826,43,岐阜,3,3,014933,奥原 亨,神奈川,37,103,A2,A1,追,88.51,15.0,39.0,57.0,1,0,7,5,1,1,5
20260826_岐阜_3R,20260826,43,岐阜,3,4,015095,遠藤 勝弥,静 岡,36,109,A1,A1,両,86.41,12.0,24.0,40.0,2,2,2,0,4,5,4
20260826_岐阜_3R,20260826,43,岐阜,3,5,014193,玉手 翔,兵 庫,42,91,A1,A2,追,87.54,15.0,27.0,48.0,0,0,5,4,0,0,3
20260826_岐阜_3R,20260826,43,岐阜,3,6,013616,渡邉 高志,栃 木,49,84,A1,A2,追,84.33,10.0,13.0,40.0,0,1,2,1,0,0,2
20260826_岐阜_3R,20260826,43,岐阜,3,7,014180,坂本 匡洋,大 阪,42,91,A2,A2,追,88.72,30.0,45.0,54.0,1,0,10,4,1,1,6
20260826_岐阜_4R,20260826,43,岐阜,4,1,014204,大崎 和也,青 森,39,92,A1,A1,追,87.14,14.0,29.0,44.0,0,0,4,4,0,0,7
20260826_岐阜_4R,20260826,43,岐阜,4,2,012283,富永 益生,愛 知,55,66,A1,A1,追,87.66,11.0,11.0,22.0,0,0,1,0,0,0,1
20260826_岐阜_4R,20260826,43,岐阜,4,3,015233,渋谷 海,香 川,29,113,A1,A1,逃,84.36,20.0,35.0,40.0,2,4,1,0,7,4,4
20260826_岐阜_4R,20260826,43,岐阜,4,4,015901,真木 寛斗,愛 知,23,127,A2,A2,逃,85.16,66.0,76.0,86.0,20,3,0,0,25,21,9
20260826_岐阜_4R,20260826,43,岐阜,4,5,015414,大森 光明,北海道,27,117,A2,A2,両,85.14,14.0,33.0,55.0,3,3,2,1,5,5,1
20260826_岐阜_4R,20260826,43,岐阜,4,6,013285,吉川 悟,大 阪,49,79,A2,A3,追,76.44,11.0,33.0,40.0,0,1,5,3,0,1,0
20260826_岐阜_4R,20260826,43,岐阜,4,7,013601,工藤 政志,青 森,46,84,A2,A1,追,85.4,11.0,22.0,44.0,0,0,3,3,0,0,2
20260826_岐阜_5R,20260826,43,岐阜,5,1,015314,向井 円,大 阪,32,114,L1,L1,追,47.29,0.0,3.0,11.0,0,0,0,1,0,0,13
20260826_岐阜_5R,20260826,43,岐阜,5,2,015954,北津留 千羽,福 岡,20,128,L1,L1,両,49.38,0.0,0.0,33.0,0,0,0,0,1,3,4
20260826_岐阜_5R,20260826,43,岐阜,5,3,014909,浦部 郁里,千 葉,39,102,L1,L1,追,47.19,0.0,2.0,16.0,0,0,1,0,1,4,13
20260826_岐阜_5R,20260826,43,岐阜,5,4,015147,佐々木 恵理,愛 知,36,110,L1,L1,両,48.2,2.0,8.0,20.0,0,0,1,2,1,4,2
20260826_岐阜_5R,20260826,43,岐阜,5,5,015671,小泉 夢菜,埼 玉,27,122,L1,L1,追,52.3,3.0,33.0,54.0,0,0,4,7,0,0,0
20260826_岐阜_5R,20260826,43,岐阜,5,6,015854,伊澤 茉那,千 葉,29,126,L1,L1,両,53.3,14.0,44.0,59.0,0,3,2,7,2,4,4
20260826_岐阜_5R,20260826,43,岐阜,5,7,015953,土井 柚姫,岡 山,23,128,L1,L1,両,50.7,4.0,16.0,37.0,0,0,1,3,0,4,13
20260826_岐阜_6R,20260826,43,岐阜,6,1,015329,板垣 昴,北海道,34,115,S2,S2,逃,101.85,21.0,32.0,46.0,2,5,2,0,7,6,1
20260826_岐阜_6R,20260826,43,岐阜,6,2,015540,徳田 匠,京 都,29,119,S2,S2,逃,98.14,14.0,25.0,39.0,5,2,0,0,13,17,12
20260826_岐阜_6R,20260826,43,岐阜,6,3,013497,藤田 昌宏,岡 山,52,82,S2,A1,両,95.16,22.0,38.0,45.0,6,1,3,2,7,10,1
20260826_岐阜_6R,20260826,43,岐阜,6,4,014137,房州 輝也,福 島,40,91,S2,S2,両,94.78,0.0,2.0,19.0,0,0,1,0,0,0,1
20260826_岐阜_6R,20260826,43,岐阜,6,5,014767,藤井 栄二,兵 庫,35,99,S2,S2,両,99.68,36.0,48.0,68.0,0,4,7,1,1,1,16
