race_key,date,jo_code,jo_name,race_no,car_no,player_id,player_name,prefecture,age,term,class,previous_class,style,average_score,win_rate,quinella_rate,trio_rate,escape_count,makuri_count,sashi_count,mark_count,back_count,home_count,start_count
20260809_佐世保_1R,20260809,85,佐世保,1,1,015948,西田 美菜,奈 良,28,128,L1,L1,両,47.6,0.0,0.0,20.0,0,0,0,0,0,1,2
20260809_佐世保_1R,20260809,85,佐世保,1,2,015394,三森 彩桜,福 島,26,116,L1,L1,追,50.5,0.0,22.0,50.0,0,0,0,4,0,0,0
20260809_佐世保_1R,20260809,85,佐世保,1,3,015216,加藤 恵,青 森,40,112,L1,L1,両,49.79,2.0,14.0,38.0,2,1,1,1,9,18,4
20260809_佐世保_1R,20260809,85,佐世保,1,4,015310,梶原 百香,福 岡,29,114,L1,L1,両,47.92,0.0,3.0,15.0,0,0,0,1,2,2,2
20260809_佐世保_1R,20260809,85,佐世保,1,5,015147,佐々木 恵理,愛 知,36,110,L1,L1,両,48.58,3.0,10.0,24.0,0,0,1,2,1,3,2
20260809_佐世保_1R,20260809,85,佐世保,1,6,015777,谷元 音羽,山 口,22,124,L1,L1,両,50.05,25.0,30.0,40.0,0,2,4,0,0,0,0
20260809_佐世保_1R,20260809,85,佐世保,1,7,015027,長澤 彩,福 岡,38,106,L1,L1,両,50.71,4.0,14.0,38.0,0,0,1,2,0,0,2
20260809_佐世保_2R,20260809,85,佐世保,2,1,015141,黒河内 由実,長 野,31,110,L1,L1,追,48.62,0.0,5.0,20.0,1,0,1,0,1,7,8
20260809_佐世保_2R,20260809,85,佐世保,2,2,014908,藤原 亜衣里,新 潟,45,102,L1,L1,追,45.55,0.0,0.0,0.0,0,0,0,0,0,0,0
20260809_佐世保_2R,20260809,85,佐世保,2,3,015153,林 真奈美,福 岡,40,110,L1,L1,両,52.66,9.0,33.0,66.0,2,0,3,2,3,6,8
20260809_佐世保_2R,20260809,85,佐世保,2,4,015082,高橋 朋恵,東 京,31,108,L1,L1,追,49.17,0.0,10.0,28.0,0,0,0,3,0,1,5
20260809_佐世保_2R,20260809,85,佐世保,2,5,014910,篠崎 新純,千 葉,41,102,L1,L1,両,50.14,0.0,14.0,38.0,0,0,0,3,2,2,7
20260809_佐世保_2R,20260809,85,佐世保,2,6,015222,高橋 智香,愛 知,29,112,L1,L1,両,50.33,16.0,33.0,33.0,0,0,1,1,0,1,1
20260809_佐世保_2R,20260809,85,佐世保,2,7,015950,石田 春海,大 阪,27,128,L1,L1,両,48.25,0.0,8.0,16.0,0,0,0,2,1,3,0
20260809_佐世保_3R,20260809,85,佐世保,3,1,015776,高本 美穂,熊 本,23,124,L1,L1,追,48.61,3.0,6.0,16.0,1,0,1,0,5,5,5
