race_key,date,jo_code,jo_name,race_no,car_no,player_id,player_name,prefecture,age,term,class,previous_class,style,average_score,win_rate,quinella_rate,trio_rate,escape_count,makuri_count,sashi_count,mark_count,back_count,home_count,start_count
20260825_松戸_1R,20260825,31,松戸,1,1,015728,保田 浩輔,岡 山,27,123,S2,A1,逃,94.59,27.0,36.0,40.0,3,5,0,0,9,8,4
20260825_松戸_1R,20260825,31,松戸,1,2,014710,花田 将司,千 葉,39,99,S2,S2,両,94.73,0.0,2.0,11.0,0,0,1,0,0,0,7
20260825_松戸_1R,20260825,31,松戸,1,3,015610,永井 哉多,東 京,24,121,S2,A1,逃,97.0,50.0,62.0,66.0,6,9,0,0,13,10,0
20260825_松戸_1R,20260825,31,松戸,1,4,013498,西田 雅志,広 島,48,82,S2,S2,追,96.11,7.0,10.0,28.0,0,0,2,1,0,0,0
20260825_松戸_1R,20260825,31,松戸,1,5,013240,小林 大介,群 馬,48,79,S2,S2,追,99.83,13.0,23.0,36.0,0,0,7,0,0,0,0
20260825_松戸_1R,20260825,31,松戸,1,6,015258,栗本 尚宗,千 葉,32,113,S2,A1,両,90.04,0.0,0.0,22.0,0,0,0,0,5,9,2
20260825_松戸_2R,20260825,31,松戸,2,1,012786,佐藤 康紀,青 森,51,73,S2,S2,追,92.78,0.0,3.0,6.0,0,0,0,1,0,0,0
20260825_松戸_2R,20260825,31,松戸,2,2,014053,鈴木 謙太郎,茨 城,41,90,S2,S2,両,95.89,0.0,10.0,24.0,1,1,1,0,4,5,4
20260825_松戸_2R,20260825,31,松戸,2,3,013803,三ツ石 康洋,徳 島,45,86,S2,A1,両,92.7,8.0,25.0,37.0,0,1,2,3,0,0,0
20260825_松戸_2R,20260825,31,松戸,2,4,015745,小柳 智徳,長 崎,28,123,S2,A1,逃,94.0,26.0,31.0,42.0,2,4,0,0,6,5,2
20260825_松戸_2R,20260825,31,松戸,2,5,015041,伊藤 慶太郎,埼 玉,32,107,S2,S2,両,99.57,28.0,42.0,47.0,2,1,5,1,4,4,0
20260825_松戸_2R,20260825,31,松戸,2,6,015595,邊見 光輝,福 島,24,119,S2,S2,逃,89.83,0.0,0.0,0.0,0,0,0,0,3,9,0
20260825_松戸_2R,20260825,31,松戸,2,7,015654,梅崎 隆介,長 崎,36,121,S2,S2,両,99.45,11.0,23.0,38.0,0,4,2,0,5,6,4
20260825_松戸_3R,20260825,31,松戸,3,1,014448,相川 永伍,埼 玉,42,95,S2,S2,追,95.77,10.0,15.0,15.0,0,0,2,1,0,0,1
20260825_松戸_3R,20260825,31,松戸,3,2,014348,坂本 貴史,青 森,37,94,S2,S2,両,98.78,10.0,39.0,46.0,1,5,4,1,1,1,8
20260825_松戸_3R,20260825,31,松戸,3,3,015615,荒川 仁,千 葉,28,121,S2,A1,逃,93.56,8.0,28.0,44.0,5,0,0,2,7,5,1
20260825_松戸_3R,20260825,31,松戸,3,4,014177,小堺 浩二,石 川,43,91,S2,S2,両,100.83,18.0,25.0,43.0,0,3,7,1,2,3,6
20260825_松戸_3R,20260825,31,松戸,3,5,014142,矢野 昌彦,栃 木,44,91,S2,S2,逃,93.66,0.0,0.0,33.0,0,0,0,0,0,0,0
20260825_松戸_3R,20260825,31,松戸,3,6,014982,坂本 周作,青 森,34,105,S2,S2,逃,92.28,4.0,4.0,8.0,0,1,0,0,3,5,0
20260825_松戸_3R,20260825,31,松戸,3,7,015543,福元 啓太,大 阪,29,119,S2,A1,逃,92.68,25.0,32.0,41.0,1,7,2,0,4,6,4
20260825_松戸_4R,20260825,31,松戸,4,1,015733,都築 巧,高 知,26,123,S2,A1,両,98.72,16.0,33.0,41.0,0,0,3,1,0,0,2
20260825_松戸_4R,20260825,31,松戸,4,2,015417,櫻井 祐太郎,宮 城,26,117,S1,S1,逃,104.2,10.0,23.0,23.0,6,1,0,0,11,16,7
20260825_松戸_4R,20260825,31,松戸,4,3,014143,天田 裕輝,群 馬,41,91,S2,S2,追,97.82,10.0,20.0,34.0,0,0,4,2,0,0,0
20260825_松戸_4R,20260825,31,松戸,4,4,015552,上野 雅彦,香 川,24,119,S2,S2,逃,95.24,4.0,8.0,24.0,1,0,1,0,5,5,0
20260825_松戸_4R,20260825,31,松戸,4,5,015130,瀬戸 栄作,長 崎,33,109,S2,S2,両,96.76,8.0,20.0,40.0,1,3,1,0,3,5,1
20260825_松戸_4R,20260825,31,松戸,4,6,015612,小榑 佑弥,群 馬,27,121,S2,A1,逃,92.87,5.0,23.0,29.0,0,1,0,3,1,7,2
20260825_松戸_4R,20260825,31,松戸,4,7,015046,山本 紳貴,千 葉,41,107,S2,S2,追,97.27,6.0,20.0,27.0,0,0,2,4,0,0,3
20260825_松戸_4R,20260825,31,松戸,4,8,014043,中園 和剛,福 岡,44,89,S2,S2,追,95.23,0.0,2.0,14.0,0,0,0,1,0,0,7
20260825_松戸_4R,20260825,31,松戸,4,9,015703,牧田 悠生,新 潟,27,123,S2,S2,両,99.6,13.0,21.0,34.0,0,2,3,0,0,2,2
20260825_松戸_5R,20260825,31,松戸,5,1,013744,菅原 晃,大 分,47,85,S2,S2,追,99.04,0.0,20.0,29.0,0,0,0,5,0,0,1
20260825_松戸_5R,20260825,31,松戸,5,2,015641,富 武大,山 口,29,121,S2,A1,逃,95.23,29.0,47.0,52.0,2,2,3,1,4,3,12
20260825_松戸_5R,20260825,31,松戸,5,3,014138,山下 渡,茨 城,42,91,S1,S2,追,104.17,7.0,21.0,57.0,0,0,3,3,0,0,2
20260825_松戸_5R,20260825,31,松戸,5,4,013976,明田 春喜,北海道,45,89,S2,A2,追,94.06,22.0,54.0,64.0,0,0,10,7,0,0,0
20260825_松戸_5R,20260825,31,松戸,5,5,015614,治田 知也,新 潟,28,121,S2,S2,逃,102.4,36.0,44.0,56.0,6,4,1,0,7,7,2
20260825_松戸_5R,20260825,31,松戸,5,6,014512,長井 妙樹,東 京,37,96,S2,A1,追,93.83,6.0,23.0,40.0,1,0,4,2,1,1,0
20260825_松戸_5R,20260825,31,松戸,5,7,015326,照井 拓成,岩 手,30,115,S2,S2,両,102.03,3.0,29.0,59.0,0,2,4,2,1,2,0
20260825_松戸_5R,20260825,31,松戸,5,8,015727,中原 航大,岡 山,26,123,S2,A1,逃,93.9,23.0,46.0,56.0,9,4,1,0,16,14,5
20260825_松戸_5R,20260825,31,松戸,5,9,015385,立部 楓真,佐 賀,28,115,S1,S2,逃,102.18,14.0,32.0,42.0,2,6,1,0,10,4,3
20260825_松戸_6R,20260825,31,松戸,6,1,014830,大洞 翔平,岐 阜,34,100,S2,S2,追,97.15,6.0,13.0,13.0,0,0,2,0,0,0,2
20260825_松戸_6R,20260825,31,松戸,6,2,014239,鈴木 裕,千 葉,41,92,S2,S2,両,99.0,11.0,17.0,38.0,1,1,4,0,3,5,7
20260825_松戸_6R,20260825,31,松戸,6,3,015249,磯川 勝裕,東 京,31,113,S2,A1,逃,96.5,33.0,50.0,83.0,4,2,0,0,5,5,0
20260825_松戸_6R,20260825,31,松戸,6,4,014371,岡 光良,埼 玉,44,94,S2,A1,追,94.5,0.0,31.0,50.0,0,0,3,4,0,0,1
20260825_松戸_6R,20260825,31,松戸,6,5,015706,山田 駿斗,千 葉,22,123,S2,S2,逃,101.91,21.0,39.0,47.0,3,2,4,0,6,8,3
20260825_松戸_6R,20260825,31,松戸,6,6,015818,佐藤 大地,三 重,26,125,S2,A2,逃,91.2,16.0,29.0,37.0,4,3,0,0,15,14,6
20260825_松戸_6R,20260825,31,松戸,6,7,013685,岡田 征陽,東 京,46,85,S2,S2,追,102.14,13.0,43.0,52.0,0,1,5,4,1,1,6
20260825_松戸_6R,20260825,31,松戸,6,8,014208,安部 貴之,宮 城,43,92,S2,S2,追,92.77,0.0,0.0,11.0,0,0,0,0,0,0,1
20260825_松戸_6R,20260825,31,松戸,6,9,012592,水谷 良和,愛 知,55,70,S2,A1,追,96.0,10.0,15.0,36.0,0,0,2,1,0,0,2
20260825_松戸_7R,20260825,31,松戸,7,1,012887,新田 康仁,静 岡,52,74,S2,S1,追,106.94,31.0,36.0,57.0,0,0,7,0,0,0,0
20260825_松戸_7R,20260825,31,松戸,7,2,015378,今野 有樹,愛 媛,29,115,S2,S2,追,100.54,3.0,25.0,41.0,0,0,5,3,0,0,5
20260825_松戸_7R,20260825,31,松戸,7,3,015418,原 大智,宮 城,29,117,S2,S2,両,103.16,16.0,32.0,56.0,0,5,2,1,3,3,0
20260825_松戸_7R,20260825,31,松戸,7,4,012813,成清 貴之,千 葉,52,73,S2,S2,追,99.75,6.0,18.0,30.0,0,0,4,2,0,0,0
20260825_松戸_7R,20260825,31,松戸,7,5,013355,桑原 大志,山 口,50,80,S1,S1,追,111.09,22.0,36.0,45.0,0,0,7,1,0,0,2
20260825_松戸_7R,20260825,31,松戸,7,6,013306,齋藤 登志信,宮 城,53,80,S2,S2,追,95.52,0.0,12.0,24.0,0,0,1,2,0,0,0
20260825_松戸_7R,20260825,31,松戸,7,7,015638,昼田 達哉,岡 山,27,121,S2,S2,逃,101.07,18.0,44.0,62.0,5,5,0,2,10,11,1
20260825_松戸_7R,20260825,31,松戸,7,8,014574,佐伯 翔,福 島,39,97,S2,S2,追,97.84,0.0,10.0,15.0,0,0,2,0,0,0,2
20260825_松戸_7R,20260825,31,松戸,7,9,015268,山田 諒,岐 阜,27,113,S1,S1,両,104.51,11.0,22.0,25.0,1,3,2,0,1,1,5
20260825_松戸_8R,20260825,31,松戸,8,1,015793,川上 隆義,栃 木,25,125,S2,S2,逃,100.05,25.0,35.0,45.0,6,0,0,1,9,10,1
20260825_松戸_8R,20260825,31,松戸,8,2,014196,小林 弘和,佐 賀,43,91,S2,S2,追,102.22,9.0,31.0,36.0,0,0,6,1,0,0,2
20260825_松戸_8R,20260825,31,松戸,8,3,015269,佐山 寛明,奈 良,39,113,S2,S2,逃,98.9,13.0,27.0,36.0,0,3,2,1,1,1,1
20260825_松戸_8R,20260825,31,松戸,8,4,013295,佐々木 則幸,高 知,49,79,S2,S2,追,98.76,12.0,24.0,32.0,0,0,4,2,0,0,1
20260825_松戸_8R,20260825,31,松戸,8,5,015649,後藤 大輝,福 岡,25,121,S1,S1,逃,109.24,28.0,36.0,52.0,8,1,0,0,19,13,0
20260825_松戸_8R,20260825,31,松戸,8,6,014946,元砂 勇雪,奈 良,34,103,S2,S2,追,97.78,14.0,21.0,42.0,0,0,3,0,0,0,2
20260825_松戸_8R,20260825,31,松戸,8,7,015090,高橋 築,東 京,34,109,S1,S1,両,107.36,4.0,8.0,30.0,0,0,2,0,0,0,2
20260825_松戸_8R,20260825,31,松戸,8,8,014633,田中 陽平,熊 本,36,97,S2,S2,追,98.12,8.0,12.0,40.0,0,0,2,1,0,0,1
20260825_松戸_8R,20260825,31,松戸,8,9,014680,増原 正人,広 島,43,98,S2,S2,両,101.08,11.0,37.0,51.0,0,2,6,5,2,1,1
20260825_松戸_9R,20260825,31,松戸,9,1,015814,岩井 芯,岐 阜,21,125,S2,S2,逃,109.04,40.0,60.0,64.0,6,9,0,0,11,9,1
20260825_松戸_9R,20260825,31,松戸,9,2,014504,杉本 正隆,茨 城,40,96,S1,S2,追,104.2,33.0,53.0,53.0,0,0,7,1,0,0,1
20260825_松戸_9R,20260825,31,松戸,9,3,013059,香川 雄介,香 川,52,76,S1,S1,追,106.18,5.0,20.0,25.0,0,0,4,3,0,0,0
20260825_松戸_9R,20260825,31,松戸,9,4,014253,伊藤 信,大 阪,42,92,S1,S2,逃,103.27,17.0,32.0,44.0,1,9,1,0,1,2,6
20260825_松戸_9R,20260825,31,松戸,9,5,015692,松崎 広太,茨 城,27,123,S2,S2,逃,106.96,27.0,55.0,75.0,10,4,1,1,18,16,3
20260825_松戸_9R,20260825,31,松戸,9,6,014888,佐藤 健太,福 岡,38,101,S2,A1,追,94.54,0.0,18.0,54.0,0,0,2,2,0,0,4
20260825_松戸_9R,20260825,31,松戸,9,7,013923,武田 豊樹,茨 城,52,88,S1,S2,追,103.46,7.0,25.0,42.0,0,0,5,2,0,0,1
20260825_松戸_9R,20260825,31,松戸,9,8,013961,松村 友和,大 阪,46,88,S2,S2,追,103.06,6.0,24.0,41.0,0,0,3,4,0,0,1
20260825_松戸_9R,20260825,31,松戸,9,9,013880,岩津 裕介,岡 山,44,87,S1,S1,追,111.67,21.0,39.0,44.0,0,0,10,5,0,0,2
20260825_松戸_10R,20260825,31,松戸,10,1,014318,椎木尾 拓哉,和歌山,40,93,S2,S1,追,105.07,13.0,31.0,34.0,0,0,9,0,0,0,2
20260825_松戸_10R,20260825,31,松戸,10,2,015896,丸山 留依,静 岡,20,127,S2,S2,逃,104.09,31.0,54.0,63.0,6,6,0,0,11,9,5
20260825_松戸_10R,20260825,31,松戸,10,3,015480,松本 秀之介,熊 本,26,117,S1,S1,逃,109.86,24.0,48.0,55.0,0,10,2,2,2,1,0
20260825_松戸_10R,20260825,31,松戸,10,4,015246,黒沢 征治,埼 玉,34,113,S2,S1,両,103.8,25.0,35.0,50.0,1,4,1,1,2,5,3
20260825_松戸_10R,20260825,31,松戸,10,5,015297,上野 優太,熊 本,29,113,S1,S1,追,109.92,11.0,40.0,48.0,0,0,5,6,0,0,11
20260825_松戸_10R,20260825,31,松戸,10,6,014451,武藤 篤弘,埼 玉,41,95,S2,S2,追,97.55,0.0,14.0,40.0,0,0,0,4,0,0,2
20260825_松戸_10R,20260825,31,松戸,10,7,014097,稲川 翔,大 阪,41,90,S1,S2,両,112.83,16.0,20.0,48.0,0,1,4,0,0,0,5
20260825_松戸_10R,20260825,31,松戸,10,8,015174,菊池 竣太朗,静 岡,29,111,S2,A1,両,97.66,40.0,46.0,60.0,1,6,0,0,2,0,1
20260825_松戸_10R,20260825,31,松戸,10,9,015061,取鳥 雄吾,岡 山,31,107,S1,S1,逃,113.76,36.0,52.0,60.0,2,6,5,0,6,6,15
20260825_松戸_11R,20260825,31,松戸,11,1,015125,佐々木 豪,愛 媛,30,109,S1,S1,逃,111.82,32.0,39.0,50.0,3,4,4,0,8,4,2
20260825_松戸_11R,20260825,31,松戸,11,2,013982,五日市 誠,青 森,42,89,S1,S1,追,109.89,17.0,51.0,58.0,0,0,9,6,1,1,8
20260825_松戸_11R,20260825,31,松戸,11,3,013387,野田 源一,福 岡,47,81,S1,S2,両,105.81,17.0,32.0,46.0,0,6,3,0,0,0,0
20260825_松戸_11R,20260825,31,松戸,11,4,015477,兼本 将太,熊 本,29,117,S2,S1,逃,102.84,10.0,31.0,42.0,1,3,1,1,3,2,0
20260825_松戸_11R,20260825,31,松戸,11,5,014029,上田 国広,三 重,43,89,S1,S1,追,106.88,8.0,36.0,48.0,0,0,3,6,0,0,3
