race_key,date,jo_code,jo_name,race_no,car_no,player_id,player_name,prefecture,age,term,class,previous_class,style,average_score,win_rate,quinella_rate,trio_rate,escape_count,makuri_count,sashi_count,mark_count,back_count,home_count,start_count
20260923_青森_1R,20260923,12,青森,1,1,015903,谷澤 優貴,三 重,21,127,A2,A2,逃,87.03,40.0,48.0,62.0,8,5,0,0,11,10,2
20260923_青森_1R,20260923,12,青森,1,2,013608,鈴木 誠,福 島,49,84,A1,A2,追,82.12,6.0,12.0,37.0,0,0,2,0,0,0,7
20260923_青森_1R,20260923,12,青森,1,3,014061,塚本 和宏,栃 木,43,90,A2,A1,追,86.11,0.0,11.0,33.0,0,0,1,0,0,0,0
20260923_青森_1R,20260923,12,青森,1,4,013209,奥谷 広巳,兵 庫,49,78,A2,A1,追,85.9,9.0,27.0,50.0,0,0,3,3,0,0,0
20260923_青森_1R,20260923,12,青森,1,5,015506,佐藤 啓斗,青 森,29,119,A2,A2,逃,79.2,6.0,10.0,20.0,0,3,0,0,11,11,0
20260923_青森_1R,20260923,12,青森,1,6,014335,中園 朋亨,福 岡,40,93,A2,A2,追,78.7,0.0,0.0,11.0,0,0,0,0,0,1,7
20260923_青森_1R,20260923,12,青森,1,7,013838,山田 武,群 馬,49,87,A2,A2,追,78.9,4.0,4.0,9.0,0,0,1,0,0,0,0
20260923_青森_2R,20260923,12,青森,2,1,012336,高谷 雅彦,青 森,55,67,A2,A1,両,85.69,22.0,37.0,59.0,1,6,2,1,4,4,4
20260923_青森_2R,20260923,12,青森,2,2,014181,藤原 悠斗,岡 山,40,91,A2,A2,追,83.75,0.0,18.0,37.0,0,0,0,6,0,0,0
20260923_青森_2R,20260923,12,青森,2,3,014782,山口 幸太郎,長 崎,47,99,A2,A2,追,81.11,0.0,14.0,25.0,0,0,1,3,1,2,9
20260923_青森_2R,20260923,12,青森,2,4,014556,小川 祐司,愛 媛,44,96,A2,A2,両,87.0,22.0,45.0,50.0,5,4,1,0,7,8,2
20260923_青森_2R,20260923,12,青森,2,5,013006,佐々木 健司,青 森,52,76,A2,A2,追,81.35,7.0,10.0,35.0,0,0,3,0,0,0,7
20260923_青森_2R,20260923,12,青森,2,6,015115,堀 僚介,大 阪,31,109,A2,A1,逃,78.92,13.0,17.0,17.0,0,0,5,0,6,7,1
20260923_青森_2R,20260923,12,青森,2,7,013888,細川 貴史,広 島,46,87,A1,A2,追,83.82,8.0,26.0,47.0,0,0,3,3,0,0,0
20260923_青森_3R,20260923,12,青森,3,1,014822,関根 健太郎,神奈川,35,100,A1,A1,両,90.32,15.0,42.0,57.0,2,1,5,3,5,4,9
20260923_青森_3R,20260923,12,青森,3,2,015752,石川 航大,宮 崎,27,123,A1,A1,逃,89.62,20.0,50.0,66.0,8,4,0,0,12,11,1
