race_key,date,jo_code,jo_name,race_no,car_no,player_id,player_name,prefecture,age,term,class,previous_class,style,average_score,win_rate,quinella_rate,trio_rate,escape_count,makuri_count,sashi_count,mark_count,back_count,home_count,start_count
20260722_前橋_1R,20260722,22,前橋,1,1,015400,久米 詩,静 岡,26,116,L1,L1,両,56.26,50.0,70.0,83.0,7,6,6,2,11,7,5
20260722_前橋_1R,20260722,22,前橋,1,2,015498,國村 美留莉,山 口,26,118,L1,L1,追,50.85,14.0,29.0,48.0,0,1,4,3,0,0,0
20260722_前橋_1R,20260722,22,前橋,1,3,015945,橋本 のこ,愛 知,21,128,L1,L1,両,45.48,0.0,0.0,6.0,0,0,0,0,1,4,0
20260722_前橋_1R,20260722,22,前橋,1,4,015027,長澤 彩,福 岡,38,106,L1,L1,両,50.41,4.0,16.0,37.0,0,0,1,3,1,3,4
20260722_前橋_1R,20260722,22,前橋,1,5,015765,竹野 百香,三 重,23,124,L1,L1,両,56.27,52.0,63.0,73.0,6,3,2,1,12,9,0
20260722_前橋_1R,20260722,22,前橋,1,6,015673,塩田 日海,神奈川,27,122,L1,L1,追,47.29,0.0,8.0,16.0,0,1,1,0,1,0,3
20260722_前橋_1R,20260722,22,前橋,1,7,015957,成海 綾香,沖 縄,25,128,L1,L1,両,48.05,0.0,5.0,10.0,0,0,0,1,0,3,2
20260722_前橋_2R,20260722,22,前橋,2,1,015773,枝光 美奈,福 岡,28,124,L1,L1,両,51.18,2.0,18.0,36.0,0,2,3,2,0,1,5
20260722_前橋_2R,20260722,22,前橋,2,2,015946,伊藤 木々音,岐 阜,23,128,L1,L1,両,45.53,0.0,0.0,6.0,0,0,0,0,0,2,2
20260722_前橋_2R,20260722,22,前橋,2,3,015135,荒川 ひかり,茨 城,31,110,L1,L1,追,49.63,9.0,18.0,36.0,0,0,2,2,0,0,0
20260722_前橋_2R,20260722,22,前橋,2,4,015942,齊藤 由莉,神奈川,28,128,L1,L1,両,49.0,6.0,16.0,35.0,2,0,1,2,5,10,3
20260722_前橋_2R,20260722,22,前橋,2,5,015394,三森 彩桜,福 島,26,116,L1,L1,追,51.62,0.0,29.0,62.0,0,0,0,7,0,0,0
20260722_前橋_2R,20260722,22,前橋,2,6,015217,南 彩乃,群 馬,28,112,L1,L1,追,46.5,0.0,8.0,8.0,0,0,0,1,0,0,0
