race_key,date,jo_code,jo_name,race_no,car_no,player_id,player_name,prefecture,age,term,class,previous_class,style,average_score,win_rate,quinella_rate,trio_rate,escape_count,makuri_count,sashi_count,mark_count,back_count,home_count,start_count
20260723_前橋_1R,20260723,22,前橋,1,1,015027,長澤 彩,福 岡,38,106,L1,L1,両,50.41,4.0,16.0,37.0,0,0,1,3,1,3,4
20260723_前橋_1R,20260723,22,前橋,1,2,015673,塩田 日海,神奈川,27,122,L1,L1,追,47.29,0.0,8.0,16.0,0,1,1,0,1,0,3
20260723_前橋_1R,20260723,22,前橋,1,3,015394,三森 彩桜,福 島,26,116,L1,L1,追,51.62,0.0,29.0,62.0,0,0,0,7,0,0,0
20260723_前橋_1R,20260723,22,前橋,1,4,015773,枝光 美奈,福 岡,28,124,L1,L1,両,51.18,2.0,18.0,36.0,0,2,3,2,0,1,5
20260723_前橋_1R,20260723,22,前橋,1,5,015946,伊藤 木々音,岐 阜,23,128,L1,L1,両,45.53,0.0,0.0,6.0,0,0,0,0,0,2,2
20260723_前橋_1R,20260723,22,前橋,1,6,015942,齊藤 由莉,神奈川,28,128,L1,L1,両,49.0,6.0,16.0,35.0,2,0,1,2,5,10,3
20260723_前橋_1R,20260723,22,前橋,1,7,015400,久米 詩,静 岡,26,116,L1,L1,両,56.26,50.0,70.0,83.0,7,6,6,2,11,7,5
20260723_前橋_2R,20260723,22,前橋,2,1,015217,南 彩乃,群 馬,28,112,L1,L1,追,46.5,0.0,8.0,8.0,0,0,0,1,0,0,0
20260723_前橋_2R,20260723,22,前橋,2,2,015765,竹野 百香,三 重,23,124,L1,L1,両,56.27,52.0,63.0,73.0,6,3,2,1,12,9,0
20260723_前橋_2R,20260723,22,前橋,2,3,015957,成海 綾香,沖 縄,25,128,L1,L1,両,48.05,0.0,5.0,10.0,0,0,0,1,0,3,2
20260723_前橋_2R,20260723,22,前橋,2,4,015218,太田 りゆ,埼 玉,31,112,L1,L1,逃,57.45,66.0,79.0,91.0,0,16,0,3,11,2,3
20260723_前橋_2R,20260723,22,前橋,2,5,015945,橋本 のこ,愛 知,21,128,L1,L1,両,45.48,0.0,0.0,6.0,0,0,0,0,1,4,0
20260723_前橋_2R,20260723,22,前橋,2,6,015135,荒川 ひかり,茨 城,31,110,L1,L1,追,49.63,9.0,18.0,36.0,0,0,2,2,0,0,0
20260723_前橋_2R,20260723,22,前橋,2,7,015498,國村 美留莉,山 口,26,118,L1,L1,追,50.85,14.0,29.0,48.0,0,1,4,3,0,0,0
20260723_前橋_3R,20260723,22,前橋,3,1,015490,杉浦 菜留,愛 知,25,118,L1,L1,両,50.3,10.0,23.0,26.0,0,2,2,3,1,1,1
20260723_前橋_3R,20260723,22,前橋,3,2,015399,高木 佑真,神奈川,27,116,L1,L1,両,50.48,3.0,19.0,42.0,0,2,1,2,1,2,3
20260723_前橋_3R,20260723,22,前橋,3,3,015309,黒沢 夢姫,埼 玉,28,114,L1,L1,追,48.6,0.0,6.0,20.0,0,0,0,1,0,0,0
20260723_前橋_3R,20260723,22,前橋,3,4,015756,熊谷 芽緯,岩 手,22,124,L1,L1,逃,53.75,29.0,50.0,66.0,4,7,0,1,14,9,4
20260723_前橋_3R,20260723,22,前橋,3,5,015586,太田 瑛美,三 重,25,120,L1,L1,両,54.92,29.0,62.0,81.0,1,6,7,3,3,2,1
20260723_前橋_3R,20260723,22,前橋,3,6,015317,佐伯 智恵,愛 媛,27,114,L1,L1,両,47.16,0.0,6.0,10.0,0,0,0,2,0,3,7
20260723_前橋_3R,20260723,22,前橋,3,7,015501,尾方 真生,福 岡,27,118,L1,L1,逃,56.46,73.0,83.0,86.0,10,14,1,0,17,6,1
20260723_前橋_4R,20260723,22,前橋,4,1,015669,河内 桜雪,群 馬,23,122,L1,L1,追,52.82,7.0,39.0,71.0,0,1,4,6,1,1,3
20260723_前橋_4R,20260723,22,前橋,4,2,015944,赤池 七虹,静 岡,23,128,L1,L1,両,48.39,0.0,7.0,25.0,0,0,2,0,1,5,11
20260723_前橋_4R,20260723,22,前橋,4,3,015320,那須 萌美,宮 崎,35,114,L1,L1,両,56.0,42.0,75.0,82.0,0,4,13,4,0,0,4
20260723_前橋_4R,20260723,22,前橋,4,4,015774,金田 舞夏,福 岡,23,124,L1,L1,両,48.16,6.0,16.0,29.0,0,3,1,1,3,3,1
20260723_前橋_4R,20260723,22,前橋,4,5,015219,梅川 風子,東 京,35,112,L1,L1,逃,56.57,71.0,76.0,80.0,7,9,0,0,14,8,2
20260723_前橋_4R,20260723,22,前橋,4,6,015017,青木 美優,栃 木,32,106,L1,L1,追,47.59,7.0,11.0,25.0,0,0,2,1,0,0,4
