race_key,date,jo_code,jo_name,race_no,car_no,player_id,player_name,prefecture,age,term,class,previous_class,style,average_score,win_rate,quinella_rate,trio_rate,escape_count,makuri_count,sashi_count,mark_count,back_count,home_count,start_count
20260814_松山_1R,20260814,75,松山,1,1,014112,小川 勇介,福 岡,41,90,S1,S1,追,108.8,4.0,16.0,36.0,0,0,4,0,0,0,2
20260814_松山_1R,20260814,75,松山,1,2,015449,橋本 優己,岐 阜,26,117,S1,S2,逃,108.58,44.0,50.0,61.0,2,6,1,0,2,2,2
20260814_松山_1R,20260814,75,松山,1,3,014152,宿口 陽一,埼 玉,42,91,S1,S1,両,110.83,16.0,40.0,46.0,0,0,9,3,0,1,4
20260814_松山_1R,20260814,75,松山,1,4,014996,岡本 総,愛 知,39,105,S1,S1,追,108.03,20.0,37.0,37.0,0,1,8,2,0,0,6
20260814_松山_1R,20260814,75,松山,1,5,014940,谷口 遼平,三 重,32,103,S1,S1,逃,109.62,27.0,44.0,55.0,3,5,3,2,5,5,8
20260814_松山_1R,20260814,75,松山,1,6,015608,山口 多聞,埼 玉,24,121,S1,S2,逃,99.07,7.0,19.0,30.0,3,1,1,0,17,18,1
20260814_松山_1R,20260814,75,松山,1,7,015272,中釜 章成,大 阪,29,113,S1,S1,逃,111.66,27.0,38.0,61.0,0,6,0,1,9,3,7
20260814_松山_1R,20260814,75,松山,1,8,014322,片岡 迪之,岡 山,39,93,S1,S1,両,104.85,3.0,7.0,35.0,0,0,1,1,0,0,8
20260814_松山_1R,20260814,75,松山,1,9,014472,坂口 晃輔,三 重,38,95,S1,S1,追,108.15,10.0,31.0,52.0,0,0,4,2,0,0,2
20260814_松山_2R,20260814,75,松山,2,1,015730,黒瀬 浩太郎,広 島,26,123,S2,S1,逃,107.1,15.0,50.0,55.0,4,6,0,0,8,6,9
20260814_松山_2R,20260814,75,松山,2,2,014020,松坂 洋平,神奈川,43,89,S1,S1,両,106.2,16.0,43.0,50.0,0,1,9,3,0,0,4
20260814_松山_2R,20260814,75,松山,2,3,014029,上田 国広,三 重,43,89,S1,S1,追,107.36,9.0,40.0,54.0,0,0,3,6,0,0,3
20260814_松山_2R,20260814,75,松山,2,4,015179,皿屋 豊,三 重,43,111,S1,S1,両,105.08,12.0,20.0,33.0,0,4,1,0,5,5,1
20260814_松山_2R,20260814,75,松山,2,5,012596,志智 俊夫,岐 阜,53,70,S1,S1,追,109.45,22.0,45.0,45.0,0,0,6,4,0,0,2
20260814_松山_2R,20260814,75,松山,2,6,013815,井上 昌己,長 崎,47,86,S1,S1,追,104.8,14.0,19.0,33.0,0,0,3,1,0,0,4
20260814_松山_2R,20260814,75,松山,2,7,013656,渡部 哲男,愛 媛,46,84,S1,S1,追,106.03,25.0,35.0,53.0,0,1,7,2,0,0,2
