race_key,date,jo_code,jo_name,race_no,car_no,player_id,player_name,prefecture,age,term,class,previous_class,style,average_score,win_rate,quinella_rate,trio_rate,escape_count,makuri_count,sashi_count,mark_count,back_count,home_count,start_count
20260922_青森_1R,20260922,12,青森,1,1,014061,塚本 和宏,栃 木,43,90,A2,A1,追,86.11,0.0,11.0,33.0,0,0,1,0,0,0,0
20260922_青森_1R,20260922,12,青森,1,2,014782,山口 幸太郎,長 崎,47,99,A2,A2,追,81.11,0.0,14.0,25.0,0,0,1,3,1,2,9
20260922_青森_1R,20260922,12,青森,1,3,013888,細川 貴史,広 島,46,87,A1,A2,追,83.82,8.0,26.0,47.0,0,0,3,3,0,0,0
20260922_青森_1R,20260922,12,青森,1,4,015057,小林 史也,和歌山,40,107,A2,A1,逃,84.66,18.0,29.0,44.0,6,1,0,1,12,16,2
20260922_青森_1R,20260922,12,青森,1,5,014181,藤原 悠斗,岡 山,40,91,A2,A2,追,83.75,0.0,18.0,37.0,0,0,0,6,0,0,0
20260922_青森_1R,20260922,12,青森,1,6,014335,中園 朋亨,福 岡,40,93,A2,A2,追,78.7,0.0,0.0,11.0,0,0,0,0,0,1,7
20260922_青森_1R,20260922,12,青森,1,7,013854,川田 忍,神奈川,48,87,A2,A2,両,85.93,20.0,33.0,53.0,1,2,2,0,2,1,1
20260922_青森_2R,20260922,12,青森,2,1,013209,奥谷 広巳,兵 庫,49,78,A2,A1,追,85.9,9.0,27.0,50.0,0,0,3,3,0,0,0
20260922_青森_2R,20260922,12,青森,2,2,014556,小川 祐司,愛 媛,44,96,A2,A2,両,87.0,22.0,45.0,50.0,5,4,1,0,7,8,2
20260922_青森_2R,20260922,12,青森,2,3,015506,佐藤 啓斗,青 森,29,119,A2,A2,逃,79.2,6.0,10.0,20.0,0,3,0,0,11,11,0
20260922_青森_2R,20260922,12,青森,2,4,014843,峰重 祐之介,岡 山,36,100,A2,A2,追,83.81,3.0,7.0,22.0,0,0,2,0,0,0,11
20260922_青森_2R,20260922,12,青森,2,5,015115,堀 僚介,大 阪,31,109,A2,A1,逃,78.92,13.0,17.0,17.0,0,0,5,0,6,7,1
20260922_青森_2R,20260922,12,青森,2,6,013838,山田 武,群 馬,49,87,A2,A2,追,78.9,4.0,4.0,9.0,0,0,1,0,0,0,0
20260922_青森_2R,20260922,12,青森,2,7,013506,田村 浩章,徳 島,50,82,A2,A1,追,81.16,0.0,4.0,32.0,0,0,1,0,0,0,1
20260922_青森_3R,20260922,12,青森,3,1,015332,鈴木 涼介,福 島,29,115,A1,S2,逃,91.57,25.0,33.0,33.0,4,5,0,0,16,13,5
20260922_青森_3R,20260922,12,青森,3,2,015748,田中 会心,熊 本,26,123,A1,A2,逃,87.46,16.0,40.0,60.0,10,2,0,0,21,20,0
20260922_青森_3R,20260922,12,青森,3,3,014614,高橋 清太郎,岡 山,41,97,A1,A1,追,85.59,25.0,37.0,51.0,0,1,7,2,1,0,1
20260922_青森_3R,20260922,12,青森,3,4,013747,伊藤 大志,青 森,47,86,A1,S2,追,95.11,22.0,50.0,72.0,0,0,6,3,0,0,2
20260922_青森_3R,20260922,12,青森,3,5,014119,中村 雅仁,熊 本,44,90,A1,A1,追,89.71,14.0,33.0,52.0,0,0,5,2,0,0,2
20260922_青森_3R,20260922,12,青森,3,6,013006,佐々木 健司,青 森,52,76,A2,A2,追,81.35,7.0,10.0,35.0,0,0,3,0,0,0,7
20260922_青森_3R,20260922,12,青森,3,7,014115,原田 礼,福 岡,46,90,A2,A2,追,83.7,10.0,23.0,33.0,0,0,5,2,0,0,2
20260922_青森_4R,20260922,12,青森,4,1,015752,石川 航大,宮 崎,27,123,A1,A1,逃,89.62,20.0,50.0,66.0,8,4,0,0,12,11,1
20260922_青森_4R,20260922,12,青森,4,2,015903,谷澤 優貴,三 重,21,127,A2,A2,逃,87.03,40.0,48.0,62.0,8,5,0,0,11,10,2
