race_key,date,jo_code,jo_name,race_no,car_no,player_id,player_name,prefecture,age,term,class,previous_class,style,average_score,win_rate,quinella_rate,trio_rate,escape_count,makuri_count,sashi_count,mark_count,back_count,home_count,start_count
20260731_いわき平_1R,20260731,13,いわき平,1,1,014758,中野 智公,和歌山,36,99,A2,A2,追,84.22,0.0,16.0,44.0,0,0,1,2,0,0,1
20260731_いわき平_1R,20260731,13,いわき平,1,2,013971,内山 拓,福 岡,43,88,A1,A1,追,87.12,12.0,29.0,45.0,0,0,4,3,0,0,6
20260731_いわき平_1R,20260731,13,いわき平,1,3,015904,辻田 祥大,三 重,23,127,A2,A3,逃,79.9,47.0,66.0,76.0,12,2,0,0,17,16,2
20260731_いわき平_1R,20260731,13,いわき平,1,4,015657,高橋 優斗,大 分,29,121,A1,A1,逃,86.26,0.0,20.0,60.0,0,1,1,1,2,1,3
20260731_いわき平_1R,20260731,13,いわき平,1,5,014091,伊原 弘幸,福 井,41,90,A1,A1,追,82.3,8.0,16.0,33.0,0,0,3,1,0,0,0
20260731_いわき平_1R,20260731,13,いわき平,1,6,014075,松根 真,東 京,45,90,A2,A3,追,73.29,0.0,29.0,37.0,0,0,1,6,2,2,0
20260731_いわき平_1R,20260731,13,いわき平,1,7,015471,中村 翔平,福 岡,33,117,A2,A2,両,90.53,23.0,47.0,64.0,0,0,5,3,0,0,3
20260731_いわき平_2R,20260731,13,いわき平,2,1,015642,眞砂 英作,香 川,31,121,A2,A2,逃,84.23,14.0,33.0,47.0,2,1,3,1,4,7,1
20260731_いわき平_2R,20260731,13,いわき平,2,2,013570,加藤 寛治,愛 知,48,83,A1,A1,両,87.5,25.0,45.0,50.0,0,1,8,2,1,0,8
20260731_いわき平_2R,20260731,13,いわき平,2,3,014181,藤原 悠斗,岡 山,40,91,A2,A2,追,81.92,0.0,7.0,29.0,0,0,0,2,0,0,0
20260731_いわき平_2R,20260731,13,いわき平,2,4,014169,富安 保充,愛 知,43,91,A2,A2,追,81.8,4.0,14.0,28.0,0,0,3,0,0,0,3
20260731_いわき平_2R,20260731,13,いわき平,2,5,015187,鮫島 康治,大 阪,44,111,A2,A2,逃,87.94,27.0,33.0,61.0,1,5,0,0,6,4,0
20260731_いわき平_2R,20260731,13,いわき平,2,6,013069,白川 有司,福 岡,51,76,A2,A3,追,75.88,3.0,29.0,44.0,0,0,3,5,0,0,1
20260731_いわき平_2R,20260731,13,いわき平,2,7,013296,林 明宏,高 知,50,79,A1,A1,追,85.55,11.0,33.0,38.0,0,0,4,2,0,0,0
20260731_いわき平_3R,20260731,13,いわき平,3,1,015264,渡邉 直弥,静 岡,30,113,A2,A2,両,83.85,9.0,28.0,42.0,1,0,4,1,4,4,4
20260731_いわき平_3R,20260731,13,いわき平,3,2,014797,佐々木 吉徳,秋 田,38,100,A1,A1,逃,85.16,12.0,33.0,41.0,6,1,1,0,12,10,1
20260731_いわき平_3R,20260731,13,いわき平,3,3,013353,吉永 好宏,広 島,51,80,A1,A1,追,84.68,10.0,15.0,31.0,0,1,1,1,1,0,2
20260731_いわき平_3R,20260731,13,いわき平,3,4,014037,橋本 勝弘,愛 媛,43,89,A2,A2,追,83.27,11.0,16.0,44.0,0,0,3,0,0,0,2
20260731_いわき平_3R,20260731,13,いわき平,3,5,014302,武田 憲祐,神奈川,43,93,A1,A1,追,87.42,7.0,38.0,61.0,0,0,3,7,0,0,7
20260731_いわき平_3R,20260731,13,いわき平,3,6,014125,坂本 昌宏,青 森,42,91,A2,A2,追,81.72,0.0,4.0,36.0,0,0,0,1,0,0,0
20260731_いわき平_3R,20260731,13,いわき平,3,7,014952,多田 晃紀,岡 山,33,103,A1,A1,逃,89.8,47.0,57.0,66.0,2,8,2,0,9,9,1
20260731_いわき平_4R,20260731,13,いわき平,4,1,015875,邊見 竜馬,福 島,24,127,A2,A2,逃,93.0,76.0,90.0,100.0,12,4,3,0,15,11,2
20260731_いわき平_4R,20260731,13,いわき平,4,2,014579,齋藤 一茂,群 馬,37,97,A2,A1,逃,85.08,33.0,41.0,50.0,8,1,0,1,12,15,0
20260731_いわき平_4R,20260731,13,いわき平,4,3,012960,水書 義弘,千 葉,53,75,A2,A1,追,82.8,9.0,9.0,38.0,0,1,1,0,0,0,0
20260731_いわき平_4R,20260731,13,いわき平,4,4,014058,佐藤 謙,栃 木,41,90,A2,A2,追,83.82,3.0,13.0,31.0,0,0,2,2,0,0,3
20260731_いわき平_4R,20260731,13,いわき平,4,5,013834,平石 浩之,茨 城,48,87,A1,A1,追,86.52,9.0,28.0,57.0,0,0,2,4,0,0,4
20260731_いわき平_4R,20260731,13,いわき平,4,6,012132,甲斐下 智,広 島,57,64,A2,A3,追,70.0,0.0,0.0,7.0,0,0,0,0,0,0,5
20260731_いわき平_4R,20260731,13,いわき平,4,7,012937,十文字 菊雄,福 島,55,75,A1,A2,追,81.73,13.0,20.0,40.0,0,0,2,1,0,0,0
20260731_いわき平_5R,20260731,13,いわき平,5,1,015424,中村 隆生,栃 木,26,117,A1,S2,逃,94.16,11.0,11.0,22.0,2,0,0,0,12,10,4
20260731_いわき平_5R,20260731,13,いわき平,5,2,014082,高橋 雅之,千 葉,44,90,A1,S2,追,95.73,4.0,16.0,37.0,0,0,1,3,0,0,3
20260731_いわき平_5R,20260731,13,いわき平,5,3,013955,三宅 裕武,三 重,44,88,A1,S2,追,96.52,5.0,20.0,45.0,0,0,2,2,0,0,1
20260731_いわき平_5R,20260731,13,いわき平,5,4,015415,坂本 紘規,青 森,29,117,A1,S2,逃,94.36,13.0,22.0,27.0,1,1,3,0,6,7,2
