race_key,date,jo_code,jo_name,race_no,car_no,player_id,player_name,prefecture,age,term,class,previous_class,style,average_score,win_rate,quinella_rate,trio_rate,escape_count,makuri_count,sashi_count,mark_count,back_count,home_count,start_count
20260724_前橋_1R,20260724,22,前橋,1,1,015957,成海 綾香,沖 縄,25,128,L1,L1,両,48.05,0.0,5.0,10.0,0,0,0,1,0,3,2
20260724_前橋_1R,20260724,22,前橋,1,2,015498,國村 美留莉,山 口,26,118,L1,L1,追,50.85,14.0,29.0,48.0,0,1,4,3,0,0,0
20260724_前橋_1R,20260724,22,前橋,1,3,015673,塩田 日海,神奈川,27,122,L1,L1,追,47.29,0.0,8.0,16.0,0,1,1,0,1,0,3
20260724_前橋_1R,20260724,22,前橋,1,4,015945,橋本 のこ,愛 知,21,128,L1,L1,両,45.48,0.0,0.0,6.0,0,0,0,0,1,4,0
20260724_前橋_1R,20260724,22,前橋,1,5,015217,南 彩乃,群 馬,28,112,L1,L1,追,46.5,0.0,8.0,8.0,0,0,0,1,0,0,0
20260724_前橋_1R,20260724,22,前橋,1,6,015946,伊藤 木々音,岐 阜,23,128,L1,L1,両,45.53,0.0,0.0,6.0,0,0,0,0,0,2,2
20260724_前橋_1R,20260724,22,前橋,1,7,014966,田中 まい,千 葉,36,104,L1,L1,両,51.81,11.0,33.0,59.0,3,1,2,3,7,12,7
20260724_前橋_2R,20260724,22,前橋,2,1,015017,青木 美優,栃 木,32,106,L1,L1,追,47.59,7.0,11.0,25.0,0,0,2,1,0,0,4
20260724_前橋_2R,20260724,22,前橋,2,2,015317,佐伯 智恵,愛 媛,27,114,L1,L1,両,47.16,0.0,6.0,10.0,0,0,0,2,0,3,7
20260724_前橋_2R,20260724,22,前橋,2,3,015774,金田 舞夏,福 岡,23,124,L1,L1,両,48.16,6.0,16.0,29.0,0,3,1,1,3,3,1
20260724_前橋_2R,20260724,22,前橋,2,4,015944,赤池 七虹,静 岡,23,128,L1,L1,両,48.39,0.0,7.0,25.0,0,0,2,0,1,5,11
20260724_前橋_2R,20260724,22,前橋,2,5,015226,成田 可菜絵,大 阪,39,112,L1,L1,両,48.27,6.0,17.0,31.0,3,1,1,0,9,12,0
20260724_前橋_2R,20260724,22,前橋,2,6,015399,高木 佑真,神奈川,27,116,L1,L1,両,50.48,3.0,19.0,42.0,0,2,1,2,1,2,3
20260724_前橋_2R,20260724,22,前橋,2,7,015309,黒沢 夢姫,埼 玉,28,114,L1,L1,追,48.6,0.0,6.0,20.0,0,0,0,1,0,0,0
20260724_前橋_3R,20260724,22,前橋,3,1,014631,佐方 良行,熊 本,45,97,S2,S2,追,97.0,0.0,0.0,0.0,0,0,0,0,0,0,0
20260724_前橋_3R,20260724,22,前橋,3,2,015604,安彦 統賀,埼 玉,27,121,S2,S2,両,103.72,13.0,34.0,55.0,1,5,3,1,8,7,10
