race_key,date,jo_code,jo_name,race_no,car_no,player_id,player_name,prefecture,age,term,class,previous_class,style,average_score,win_rate,quinella_rate,trio_rate,escape_count,makuri_count,sashi_count,mark_count,back_count,home_count,start_count
20260925_伊東_1R,20260925,37,伊東,1,1,011634,中澤 央治,大 阪,59,59,A2,A1,追,85.5,5.0,15.0,36.0,0,0,2,1,0,0,1
20260925_伊東_1R,20260925,37,伊東,1,2,013147,米嶋 賢二,長 崎,52,77,A2,A2,追,79.26,0.0,3.0,26.0,0,0,0,1,0,0,0
20260925_伊東_1R,20260925,37,伊東,1,3,015883,吉田 夢希斗,埼 玉,21,127,A2,A3,逃,78.55,7.0,25.0,40.0,4,3,0,0,12,12,11
20260925_伊東_1R,20260925,37,伊東,1,4,012850,渡邉 満,福 岡,54,73,A2,A3,追,76.54,4.0,12.0,20.0,0,0,2,1,0,0,2
20260925_伊東_1R,20260925,37,伊東,1,5,015126,高山 雄丞,愛 媛,33,109,A2,A2,両,82.91,12.0,12.0,25.0,1,1,1,0,1,1,3
20260925_伊東_1R,20260925,37,伊東,1,6,014533,加藤 正法,愛 知,37,96,A2,A3,追,74.62,0.0,3.0,22.0,0,0,0,1,0,0,0
20260925_伊東_1R,20260925,37,伊東,1,7,013385,鎌田 聡,宮 城,48,81,A2,A2,追,80.36,9.0,9.0,9.0,0,0,1,0,0,0,0
20260925_伊東_2R,20260925,37,伊東,2,1,013039,松山 正和,静 岡,55,76,A2,A2,追,78.1,0.0,0.0,10.0,0,0,0,0,1,1,2
20260925_伊東_2R,20260925,37,伊東,2,2,012681,辻 力,石 川,52,71,A2,A3,追,77.23,0.0,10.0,23.0,0,0,1,2,1,2,0
20260925_伊東_2R,20260925,37,伊東,2,3,012466,郡 英治,広 島,56,68,A2,A2,追,80.64,5.0,5.0,29.0,0,0,1,0,0,0,1
20260925_伊東_2R,20260925,37,伊東,2,4,013042,渡邊 健,愛 知,53,76,A1,A1,追,87.22,14.0,33.0,51.0,0,0,5,4,0,0,7
20260925_伊東_2R,20260925,37,伊東,2,5,015119,佐伯 辰哉,広 島,30,109,A1,A2,両,76.41,0.0,0.0,0.0,0,0,0,0,0,0,2
20260925_伊東_2R,20260925,37,伊東,2,6,015112,日浦 崇道,和歌山,35,109,A2,A3,逃,73.92,3.0,14.0,25.0,4,0,0,0,5,12,3
20260925_伊東_2R,20260925,37,伊東,2,7,014303,小川 達也,静 岡,39,93,A1,A1,逃,78.62,0.0,3.0,14.0,1,0,0,0,15,20,0
20260925_伊東_3R,20260925,37,伊東,3,1,015833,野村 賢,山 口,22,125,A1,A2,逃,86.51,18.0,37.0,48.0,8,1,1,0,17,21,7
20260925_伊東_3R,20260925,37,伊東,3,2,015652,橋本 陸,福 岡,29,121,A1,A1,逃,87.43,30.0,50.0,53.0,9,6,0,0,15,15,3
20260925_伊東_3R,20260925,37,伊東,3,3,014502,相笠 翔太,福 島,36,96,A2,A2,両,85.2,33.0,36.0,40.0,0,5,6,0,1,2,1
