race_key,date,jo_code,jo_name,race_no,car_no,player_id,player_name,prefecture,age,term,class,previous_class,style,average_score,win_rate,quinella_rate,trio_rate,escape_count,makuri_count,sashi_count,mark_count,back_count,home_count,start_count
20260725_豊橋_1R,20260725,45,豊橋,1,1,015521,中島 詩音,山 梨,28,119,S2,S2,逃,105.65,15.0,30.0,57.0,1,6,0,1,2,3,4
20260725_豊橋_1R,20260725,45,豊橋,1,2,014212,山崎 将幸,宮 城,39,92,S2,S2,追,101.03,19.0,32.0,41.0,0,0,9,1,0,0,12
20260725_豊橋_1R,20260725,45,豊橋,1,3,014791,木村 弘,青 森,34,100,S2,S1,逃,102.11,15.0,34.0,38.0,4,5,0,0,13,14,0
20260725_豊橋_1R,20260725,45,豊橋,1,4,014956,小川 賢人,福 岡,41,103,S1,A1,両,95.44,14.0,37.0,62.0,1,4,3,2,1,1,3
20260725_豊橋_1R,20260725,45,豊橋,1,5,014221,古川 尚耶,栃 木,40,92,S2,S2,追,99.0,5.0,23.0,28.0,0,0,4,5,0,0,1
20260725_豊橋_1R,20260725,45,豊橋,1,6,014325,蓮井 祐輝,香 川,43,93,S2,A1,追,92.33,5.0,22.0,55.0,0,0,1,3,0,0,2
20260725_豊橋_1R,20260725,45,豊橋,1,7,015520,桑名 僚也,埼 玉,28,119,S2,S2,追,105.5,21.0,50.0,67.0,0,0,8,6,0,0,10
20260725_豊橋_1R,20260725,45,豊橋,1,8,014889,津村 洸次郎,福 岡,35,101,S2,S2,両,94.42,3.0,17.0,21.0,1,1,0,3,7,10,7
20260725_豊橋_1R,20260725,45,豊橋,1,9,013619,竹内 智彦,宮 城,49,84,S1,S1,追,107.23,10.0,36.0,57.0,0,0,5,2,0,0,0
20260725_豊橋_2R,20260725,45,豊橋,2,1,014757,藤井 昭吾,滋 賀,40,99,S1,S2,両,101.97,5.0,27.0,50.0,1,4,3,2,7,10,5
20260725_豊橋_2R,20260725,45,豊橋,2,2,013115,望月 永悟,静 岡,49,77,S2,S2,追,99.48,0.0,17.0,37.0,0,0,2,3,0,0,0
