race_key,date,jo_code,jo_name,event_name,grade,race_no,track_length,straight_length,bank_angle,race_type,session,weather,wind_speed
20260825_青森_1R,20260825,12,青森,前検日コメならウィンチケット杯,F2,1,400,58.9,32.2519,Ａ級チ一般,ミッドナイト,曇,1.0
20260825_青森_2R,20260825,12,青森,前検日コメならウィンチケット杯,F2,2,400,58.9,32.2519,Ａ級チ一般,ミッドナイト,曇,1.0
20260825_青森_3R,20260825,12,青森,前検日コメならウィンチケット杯,F2,3,400,58.9,32.2519,Ａ級チ選抜,ミッドナイト,曇,1.0
20260825_青森_4R,20260825,12,青森,前検日コメならウィンチケット杯,F2,4,400,58.9,32.2519,Ａ級チ選抜,ミッドナイト,曇,1.0
20260825_青森_5R,20260825,12,青森,前検日コメならウィンチケット杯,F2,5,400,58.9,32.2519,Ａ級チ準決,ミッドナイト,曇,1.0
20260825_青森_6R,20260825,12,青森,前検日コメならウィンチケット杯,F2,6,400,58.9,32.2519,Ａ級チ準決,ミッドナイト,曇,1.0
20260825_青森_7R,20260825,12,青森,前検日コメならウィンチケット杯,F2,7,400,58.9,32.2519,Ａ級チ準決,ミッドナイト,曇,1.0
20260825_宇都宮_1R,20260825,24,宇都宮,オッズパーク杯,F2,1,500,63.3,25.7956,Ａ級チ一般,ミッドナイト,晴,0.0
20260825_宇都宮_2R,20260825,24,宇都宮,オッズパーク杯,F2,2,500,63.3,25.7956,Ａ級チ一般,ミッドナイト,晴,0.0
20260825_宇都宮_3R,20260825,24,宇都宮,オッズパーク杯,F2,3,500,63.3,25.7956,Ａ級チ選抜,ミッドナイト,晴,0.0
20260825_宇都宮_4R,20260825,24,宇都宮,オッズパーク杯,F2,4,500,63.3,25.7956,Ａ級チ選抜,ミッドナイト,晴,0.0
20260825_宇都宮_5R,20260825,24,宇都宮,オッズパーク杯,F2,5,500,63.3,25.7956,Ａ級チ準決,ミッドナイト,晴,0.0
20260825_宇都宮_6R,20260825,24,宇都宮,オッズパーク杯,F2,6,500,63.3,25.7956,Ａ級チ準決,ミッドナイト,晴,0.0
20260825_宇都宮_7R,20260825,24,宇都宮,オッズパーク杯,F2,7,500,63.3,25.7956,Ａ級チ準決,ミッドナイト,晴,0.0
20260825_松戸_1R,20260825,31,松戸,燦燦ダイヤモンド滝澤正光杯,G3,1,333,38.2,29.745,Ｓ級一般,ナイター,晴,1.5
20260825_松戸_2R,20260825,31,松戸,燦燦ダイヤモンド滝澤正光杯,G3,2,333,38.2,29.745,Ｓ級一般,ナイター,晴,1.5
20260825_松戸_3R,20260825,31,松戸,燦燦ダイヤモンド滝澤正光杯,G3,3,333,38.2,29.745,Ｓ級一般,ナイター,晴,1.5
20260825_松戸_4R,20260825,31,松戸,燦燦ダイヤモンド滝澤正光杯,G3,4,333,38.2,29.745,Ｓ級選抜,ナイター,晴,1.5
20260825_松戸_5R,20260825,31,松戸,燦燦ダイヤモンド滝澤正光杯,G3,5,333,38.2,29.745,Ｓ級選抜,ナイター,晴,1.5
20260825_松戸_6R,20260825,31,松戸,燦燦ダイヤモンド滝澤正光杯,G3,6,333,38.2,29.745,Ｓ級選抜,ナイター,晴,2.0
20260825_松戸_7R,20260825,31,松戸,燦燦ダイヤモンド滝澤正光杯,G3,7,333,38.2,29.745,Ｓ級特選,ナイター,晴,1.5
20260825_松戸_8R,20260825,31,松戸,燦燦ダイヤモンド滝澤正光杯,G3,8,333,38.2,29.745,Ｓ級特選,ナイター,晴,1.5
20260825_松戸_9R,20260825,31,松戸,燦燦ダイヤモンド滝澤正光杯,G3,9,333,38.2,29.745,Ｓ級特選,ナイター,晴,1.5
20260825_松戸_10R,20260825,31,松戸,燦燦ダイヤモンド滝澤正光杯,G3,10,333,38.2,29.745,Ｓ級特秀,ナイター,晴,1.0
20260825_松戸_11R,20260825,31,松戸,燦燦ダイヤモンド滝澤正光杯,G3,11,333,38.2,29.745,Ｓ級特秀,ナイター,晴,1.0
20260825_松戸_12R,20260825,31,松戸,燦燦ダイヤモンド滝澤正光杯,G3,12,333,38.2,29.745,Ｓ級決勝,ナイター,晴,1.0
20260825_岐阜_1R,20260825,43,岐阜,ワールドシリーズ　スピチャン杯,F1,1,400,59.3,32.2519,Ａ級一般,デイ,曇,0.3
20260825_岐阜_2R,20260825,43,岐阜,ワールドシリーズ　スピチャン杯,F1,2,400,59.3,32.2519,Ａ級一般,デイ,曇,0.5
20260825_岐阜_3R,20260825,43,岐阜,ワールドシリーズ　スピチャン杯,F1,3,400,59.3,32.2519,Ａ級準決勝,デイ,曇,0.5
20260825_岐阜_4R,20260825,43,岐阜,ワールドシリーズ　スピチャン杯,F1,4,400,59.3,32.2519,Ａ級準決勝,デイ,曇,0.5
20260825_岐阜_5R,20260825,43,岐阜,ワールドシリーズ　スピチャン杯,F1,5,400,59.3,32.2519,Ａ級準決勝,デイ,曇,0.3
20260825_岐阜_6R,20260825,43,岐阜,ワールドシリーズ　スピチャン杯,F1,6,400,59.3,32.2519,Ｌ級ガ予２,デイ,晴,0.3
20260825_岐阜_7R,20260825,43,岐阜,ワールドシリーズ　スピチャン杯,F1,7,400,59.3,32.2519,Ｌ級ガ予２,デイ,晴,0.3
20260825_岐阜_8R,20260825,43,岐阜,ワールドシリーズ　スピチャン杯,F1,8,400,59.3,32.2519,Ｓ級一般,デイ,晴,0.3
20260825_岐阜_9R,20260825,43,岐阜,ワールドシリーズ　スピチャン杯,F1,9,400,59.3,32.2519,Ｓ級一般,デイ,晴,0.3
20260825_岐阜_10R,20260825,43,岐阜,ワールドシリーズ　スピチャン杯,F1,10,400,59.3,32.2519,Ｓ級準決勝,デイ,晴,0.3
