race_key,date,jo_code,jo_name,event_name,grade,race_no,track_length,straight_length,bank_angle,race_type,session,weather,wind_speed
20260922_青森_1R,20260922,12,青森,ＴＩＰＳＴＡＲ杯　週刊大衆杯,F1,1,400,58.9,32.2519,Ａ級一般,ナイター,晴,1.0
20260922_青森_2R,20260922,12,青森,ＴＩＰＳＴＡＲ杯　週刊大衆杯,F1,2,400,58.9,32.2519,Ａ級一般,ナイター,晴,1.0
20260922_青森_3R,20260922,12,青森,ＴＩＰＳＴＡＲ杯　週刊大衆杯,F1,3,400,58.9,32.2519,Ａ級準決勝,ナイター,晴,1.0
20260922_青森_4R,20260922,12,青森,ＴＩＰＳＴＡＲ杯　週刊大衆杯,F1,4,400,58.9,32.2519,Ａ級準決勝,ナイター,晴,1.0
20260922_青森_5R,20260922,12,青森,ＴＩＰＳＴＡＲ杯　週刊大衆杯,F1,5,400,58.9,32.2519,Ａ級準決勝,ナイター,晴,1.0
20260922_青森_6R,20260922,12,青森,ＴＩＰＳＴＡＲ杯　週刊大衆杯,F1,6,400,58.9,32.2519,Ｓ級一般,ナイター,晴,1.0
20260922_青森_7R,20260922,12,青森,ＴＩＰＳＴＡＲ杯　週刊大衆杯,F1,7,400,58.9,32.2519,Ｓ級一般,ナイター,晴,1.0
20260922_青森_8R,20260922,12,青森,ＴＩＰＳＴＡＲ杯　週刊大衆杯,F1,8,400,58.9,32.2519,Ｓ級選抜,ナイター,晴,1.0
20260922_青森_9R,20260922,12,青森,ＴＩＰＳＴＡＲ杯　週刊大衆杯,F1,9,400,58.9,32.2519,Ｓ級選抜,ナイター,晴,1.0
20260922_青森_10R,20260922,12,青森,ＴＩＰＳＴＡＲ杯　週刊大衆杯,F1,10,400,58.9,32.2519,Ｓ級準決勝,ナイター,晴,1.0
20260922_青森_11R,20260922,12,青森,ＴＩＰＳＴＡＲ杯　週刊大衆杯,F1,11,400,58.9,32.2519,Ｓ級準決勝,ナイター,晴,1.0
20260922_青森_12R,20260922,12,青森,ＴＩＰＳＴＡＲ杯　週刊大衆杯,F1,12,400,58.9,32.2519,Ｓ級準決勝,ナイター,晴,1.0
20260922_大宮_1R,20260922,25,大宮,スピードチャンネル・スカパー杯,F2,1,500,66.7,26.2778,Ａ級チ一般,モーニング,晴,3.0
20260922_大宮_2R,20260922,25,大宮,スピードチャンネル・スカパー杯,F2,2,500,66.7,26.2778,Ａ級チ一般,モーニング,晴,4.0
20260922_大宮_3R,20260922,25,大宮,スピードチャンネル・スカパー杯,F2,3,500,66.7,26.2778,Ａ級チ選抜,モーニング,晴,2.0
20260922_大宮_4R,20260922,25,大宮,スピードチャンネル・スカパー杯,F2,4,500,66.7,26.2778,Ａ級チ選抜,モーニング,晴,3.0
20260922_大宮_5R,20260922,25,大宮,スピードチャンネル・スカパー杯,F2,5,500,66.7,26.2778,Ａ級チ準決,モーニング,晴,3.0
20260922_大宮_6R,20260922,25,大宮,スピードチャンネル・スカパー杯,F2,6,500,66.7,26.2778,Ａ級チ準決,モーニング,晴,3.0
20260922_大宮_7R,20260922,25,大宮,スピードチャンネル・スカパー杯,F2,7,500,66.7,26.2778,Ａ級チ準決,モーニング,晴,2.0
20260922_立川_1R,20260922,28,立川,報知ゴールドカップ・山口健治杯,F1,1,400,58,31.2183,Ａ級予選,デイ,晴,2.0
20260922_立川_2R,20260922,28,立川,報知ゴールドカップ・山口健治杯,F1,2,400,58,31.2183,Ａ級予選,デイ,晴,2.0
20260922_立川_3R,20260922,28,立川,報知ゴールドカップ・山口健治杯,F1,3,400,58,31.2183,Ａ級予選,デイ,晴,2.0
20260922_立川_4R,20260922,28,立川,報知ゴールドカップ・山口健治杯,F1,4,400,58,31.2183,Ａ級予選,デイ,晴,2.0
20260922_立川_5R,20260922,28,立川,報知ゴールドカップ・山口健治杯,F1,5,400,58,31.2183,Ａ級初特選,デイ,晴,2.0
20260922_立川_6R,20260922,28,立川,報知ゴールドカップ・山口健治杯,F1,6,400,58,31.2183,Ｓ級予選,デイ,晴,2.0
20260922_立川_7R,20260922,28,立川,報知ゴールドカップ・山口健治杯,F1,7,400,58,31.2183,Ｓ級予選,デイ,晴,2.0
