race_key,date,jo_code,jo_name,event_name,grade,race_no,track_length,straight_length,bank_angle,race_type,session,weather,wind_speed
20260725_青森_1R,20260725,12,青森,坂本勉カップ争奪戦　サンスポ杯,F1,1,400,58.9,32.2519,Ａ級一般,デイ,曇,1.0
20260725_青森_2R,20260725,12,青森,坂本勉カップ争奪戦　サンスポ杯,F1,2,400,58.9,32.2519,Ａ級一般,デイ,曇,1.0
20260725_青森_3R,20260725,12,青森,坂本勉カップ争奪戦　サンスポ杯,F1,3,400,58.9,32.2519,Ａ級特選,デイ,曇,1.0
20260725_青森_4R,20260725,12,青森,坂本勉カップ争奪戦　サンスポ杯,F1,4,400,58.9,32.2519,Ａ級特選,デイ,曇,1.0
20260725_青森_5R,20260725,12,青森,坂本勉カップ争奪戦　サンスポ杯,F1,5,400,58.9,32.2519,Ｓ級一般,デイ,曇,1.0
20260725_青森_6R,20260725,12,青森,坂本勉カップ争奪戦　サンスポ杯,F1,6,400,58.9,32.2519,Ｓ級一般,デイ,曇,1.0
20260725_青森_7R,20260725,12,青森,坂本勉カップ争奪戦　サンスポ杯,F1,7,400,58.9,32.2519,Ｓ級一般,デイ,曇,1.0
20260725_青森_8R,20260725,12,青森,坂本勉カップ争奪戦　サンスポ杯,F1,8,400,58.9,32.2519,Ｓ級特選,デイ,曇,1.0
20260725_青森_9R,20260725,12,青森,坂本勉カップ争奪戦　サンスポ杯,F1,9,400,58.9,32.2519,Ｓ級特選,デイ,曇,1.0
20260725_青森_10R,20260725,12,青森,坂本勉カップ争奪戦　サンスポ杯,F1,10,400,58.9,32.2519,Ｓ級特選,デイ,曇,1.0
20260725_青森_11R,20260725,12,青森,坂本勉カップ争奪戦　サンスポ杯,F1,11,400,58.9,32.2519,Ａ級決勝,デイ,曇,1.0
20260725_青森_12R,20260725,12,青森,坂本勉カップ争奪戦　サンスポ杯,F1,12,400,58.9,32.2519,Ｓ級決勝,デイ,曇,1.0
20260725_小田原_1R,20260725,36,小田原,デイリースポーツ杯,F2,1,333,36.1,35.57,Ａ級一般,モーニング,晴,1.0
20260725_小田原_2R,20260725,36,小田原,デイリースポーツ杯,F2,2,333,36.1,35.57,Ａ級一般,モーニング,晴,1.0
20260725_小田原_3R,20260725,36,小田原,デイリースポーツ杯,F2,3,333,36.1,35.57,Ａ級一般,モーニング,晴,1.0
20260725_小田原_4R,20260725,36,小田原,デイリースポーツ杯,F2,4,333,36.1,35.57,Ａ級特選,モーニング,晴,1.0
20260725_小田原_5R,20260725,36,小田原,デイリースポーツ杯,F2,5,333,36.1,35.57,Ａ級特選,モーニング,晴,1.0
20260725_小田原_6R,20260725,36,小田原,デイリースポーツ杯,F2,6,333,36.1,35.57,Ａ級特選,モーニング,晴,1.5
20260725_小田原_7R,20260725,36,小田原,デイリースポーツ杯,F2,7,333,36.1,35.57,Ａ級決勝,モーニング,晴,1.5
20260725_豊橋_1R,20260725,45,豊橋,開設７７周年記念ちぎり賞争奪戦,G3,1,400,60.3,33.8394,Ｓ級一予選,デイ,晴,2.5
20260725_豊橋_2R,20260725,45,豊橋,開設７７周年記念ちぎり賞争奪戦,G3,2,400,60.3,33.8394,Ｓ級一予選,デイ,晴,2.3
20260725_豊橋_3R,20260725,45,豊橋,開設７７周年記念ちぎり賞争奪戦,G3,3,400,60.3,33.8394,Ｓ級一予選,デイ,晴,2.6
20260725_豊橋_4R,20260725,45,豊橋,開設７７周年記念ちぎり賞争奪戦,G3,4,400,60.3,33.8394,Ｓ級一予選,デイ,晴,2.7
20260725_豊橋_5R,20260725,45,豊橋,開設７７周年記念ちぎり賞争奪戦,G3,5,400,60.3,33.8394,Ｓ級一予選,デイ,晴,2.4
20260725_豊橋_6R,20260725,45,豊橋,開設７７周年記念ちぎり賞争奪戦,G3,6,400,60.3,33.8394,Ｓ級一予選,デイ,晴,2.9
20260725_豊橋_7R,20260725,45,豊橋,開設７７周年記念ちぎり賞争奪戦,G3,7,400,60.3,33.8394,Ｓ級一予選,デイ,晴,1.5
20260725_豊橋_8R,20260725,45,豊橋,開設７７周年記念ちぎり賞争奪戦,G3,8,400,60.3,33.8394,Ｓ級一予選,デイ,晴,1.7
20260725_豊橋_9R,20260725,45,豊橋,開設７７周年記念ちぎり賞争奪戦,G3,9,400,60.3,33.8394,Ｓ級一予選,デイ,晴,1.8
20260725_豊橋_10R,20260725,45,豊橋,開設７７周年記念ちぎり賞争奪戦,G3,10,400,60.3,33.8394,Ｓ級一予選,デイ,晴,1.8
20260725_豊橋_11R,20260725,45,豊橋,開設７７周年記念ちぎり賞争奪戦,G3,11,400,60.3,33.8394,Ｓ級一予選,デイ,晴,2.0
20260725_豊橋_12R,20260725,45,豊橋,開設７７周年記念ちぎり賞争奪戦,G3,12,400,60.3,33.8394,Ｓ級初特選,デイ,晴,1.8
20260725_奈良_1R,20260725,53,奈良,スポーツニッポン杯争奪　三笠賞,F1,1,333,38,33.4297,Ａ級予選,ナイター,晴,0.9
20260725_奈良_2R,20260725,53,奈良,スポーツニッポン杯争奪　三笠賞,F1,2,333,38,33.4297,Ａ級予選,ナイター,晴,0.7
20260725_奈良_3R,20260725,53,奈良,スポーツニッポン杯争奪　三笠賞,F1,3,333,38,33.4297,Ａ級予選,ナイター,晴,0.7
20260725_奈良_4R,20260725,53,奈良,スポーツニッポン杯争奪　三笠賞,F1,4,333,38,33.4297,Ａ級予選,ナイター,晴,1.0
20260725_奈良_5R,20260725,53,奈良,スポーツニッポン杯争奪　三笠賞,F1,5,333,38,33.4297,Ａ級初特選,ナイター,晴,0.9
20260725_奈良_6R,20260725,53,奈良,スポーツニッポン杯争奪　三笠賞,F1,6,333,38,33.4297,Ｌ級ガ予１,ナイター,晴,0.8
20260725_奈良_7R,20260725,53,奈良,スポーツニッポン杯争奪　三笠賞,F1,7,333,38,33.4297,Ｌ級ガ予１,ナイター,晴,0.6
20260725_奈良_8R,20260725,53,奈良,スポーツニッポン杯争奪　三笠賞,F1,8,333,38,33.4297,Ｓ級予選,ナイター,晴,0.6
20260725_奈良_9R,20260725,53,奈良,スポーツニッポン杯争奪　三笠賞,F1,9,333,38,33.4297,Ｓ級予選,ナイター,晴,0.6
20260725_奈良_10R,20260725,53,奈良,スポーツニッポン杯争奪　三笠賞,F1,10,333,38,33.4297,Ｓ級予選,ナイター,晴,0.5
20260725_奈良_11R,20260725,53,奈良,スポーツニッポン杯争奪　三笠賞,F1,11,333,38,33.4297,Ｓ級予選,ナイター,晴,0.5
20260725_奈良_12R,20260725,53,奈良,スポーツニッポン杯争奪　三笠賞,F1,12,333,38,33.4297,Ｓ級初特選,ナイター,晴,0.5
20260725_和歌山_1R,20260725,55,和歌山,ＲＣケイリン賞パチ７カップ,F2,1,400,59.9,32.2519,Ａ級チ一般,デイ,晴,1.8
