race_key,date,jo_code,jo_name,event_name,grade,race_no,track_length,straight_length,bank_angle,race_type,session,weather,wind_speed
20260919_弥彦_1R,20260919,21,弥彦,日刊スポーツ賞,F1,1,400,63.1,32.4047,Ａ級予選,デイ,晴,0.5
20260919_弥彦_2R,20260919,21,弥彦,日刊スポーツ賞,F1,2,400,63.1,32.4047,Ａ級予選,デイ,晴,0.3
20260919_弥彦_3R,20260919,21,弥彦,日刊スポーツ賞,F1,3,400,63.1,32.4047,Ａ級予選,デイ,晴,1.0
20260919_弥彦_4R,20260919,21,弥彦,日刊スポーツ賞,F1,4,400,63.1,32.4047,Ａ級予選,デイ,晴,0.5
20260919_弥彦_5R,20260919,21,弥彦,日刊スポーツ賞,F1,5,400,63.1,32.4047,Ａ級初特選,デイ,晴,1.1
20260919_弥彦_6R,20260919,21,弥彦,日刊スポーツ賞,F1,6,400,63.1,32.4047,Ｓ級予選,デイ,晴,1.3
20260919_弥彦_7R,20260919,21,弥彦,日刊スポーツ賞,F1,7,400,63.1,32.4047,Ｓ級予選,デイ,晴,0.4
20260919_弥彦_8R,20260919,21,弥彦,日刊スポーツ賞,F1,8,400,63.1,32.4047,Ｓ級予選,デイ,晴,0.6
20260919_弥彦_9R,20260919,21,弥彦,日刊スポーツ賞,F1,9,400,63.1,32.4047,Ｓ級予選,デイ,晴,1.3
20260919_弥彦_10R,20260919,21,弥彦,日刊スポーツ賞,F1,10,400,63.1,32.4047,Ｓ級予選,デイ,晴,1.0
20260919_弥彦_11R,20260919,21,弥彦,日刊スポーツ賞,F1,11,400,63.1,32.4047,Ｓ級予選,デイ,曇,1.5
20260919_弥彦_12R,20260919,21,弥彦,日刊スポーツ賞,F1,12,400,63.1,32.4047,Ｓ級初特選,デイ,曇,1.3
20260919_川崎_1R,20260919,34,川崎,前検コメはウィンチケット杯,F2,1,400,58,32.1706,Ａ級チ一般,ミッドナイト,雨,1.5
20260919_川崎_2R,20260919,34,川崎,前検コメはウィンチケット杯,F2,2,400,58,32.1706,Ａ級チ一般,ミッドナイト,曇,1.5
20260919_川崎_3R,20260919,34,川崎,前検コメはウィンチケット杯,F2,3,400,58,32.1706,Ａ級チ選抜,ミッドナイト,曇,1.5
20260919_川崎_4R,20260919,34,川崎,前検コメはウィンチケット杯,F2,4,400,58,32.1706,Ａ級特一般,ミッドナイト,曇,1.5
20260919_川崎_5R,20260919,34,川崎,前検コメはウィンチケット杯,F2,5,400,58,32.1706,Ａ級特一般,ミッドナイト,曇,1.0
20260919_川崎_6R,20260919,34,川崎,前検コメはウィンチケット杯,F2,6,400,58,32.1706,Ａ級特選,ミッドナイト,雨,1.5
20260919_川崎_7R,20260919,34,川崎,前検コメはウィンチケット杯,F2,7,400,58,32.1706,Ａ級特選,ミッドナイト,雨,1.0
20260919_川崎_8R,20260919,34,川崎,前検コメはウィンチケット杯,F2,8,400,58,32.1706,Ａ級チ決勝,ミッドナイト,曇,1.0
20260919_川崎_9R,20260919,34,川崎,前検コメはウィンチケット杯,F2,9,400,58,32.1706,Ａ級決勝,ミッドナイト,雨,1.0
20260919_静岡_1R,20260919,38,静岡,オタクなリンカイ！と臥龍梅杯,F1,1,400,56.4,30.7228,Ａ級一般,ナイター,曇,1.5
20260919_静岡_2R,20260919,38,静岡,オタクなリンカイ！と臥龍梅杯,F1,2,400,56.4,30.7228,Ａ級一般,ナイター,曇,2.0
20260919_静岡_3R,20260919,38,静岡,オタクなリンカイ！と臥龍梅杯,F1,3,400,56.4,30.7228,Ａ級準決勝,ナイター,,0.0
20260919_静岡_4R,20260919,38,静岡,オタクなリンカイ！と臥龍梅杯,F1,4,400,56.4,30.7228,Ａ級準決勝,ナイター,曇,2.0
20260919_静岡_5R,20260919,38,静岡,オタクなリンカイ！と臥龍梅杯,F1,5,400,56.4,30.7228,Ａ級準決勝,ナイター,曇,1.0
20260919_静岡_6R,20260919,38,静岡,オタクなリンカイ！と臥龍梅杯,F1,6,400,56.4,30.7228,Ｌ級ガ予２,ナイター,曇,1.0
20260919_静岡_7R,20260919,38,静岡,オタクなリンカイ！と臥龍梅杯,F1,7,400,56.4,30.7228,Ｌ級ガ予２,ナイター,曇,1.5
20260919_静岡_8R,20260919,38,静岡,オタクなリンカイ！と臥龍梅杯,F1,8,400,56.4,30.7228,Ｓ級一般,ナイター,曇,1.5
20260919_静岡_9R,20260919,38,静岡,オタクなリンカイ！と臥龍梅杯,F1,9,400,56.4,30.7228,Ｓ級一般,ナイター,曇,1.5
20260919_静岡_10R,20260919,38,静岡,オタクなリンカイ！と臥龍梅杯,F1,10,400,56.4,30.7228,Ｓ級準決勝,ナイター,曇,0.5
20260919_静岡_11R,20260919,38,静岡,オタクなリンカイ！と臥龍梅杯,F1,11,400,56.4,30.7228,Ｓ級準決勝,ナイター,曇,0.5
20260919_静岡_12R,20260919,38,静岡,オタクなリンカイ！と臥龍梅杯,F1,12,400,56.4,30.7228,Ｓ級準決勝,ナイター,曇,0.5
20260919_富山_1R,20260919,46,富山,共同通信社杯競輪,G2,1,333,43,33.69,Ｓ級特一般,デイ,晴,1.2
20260919_富山_2R,20260919,46,富山,共同通信社杯競輪,G2,2,333,43,33.69,Ｓ級特一般,デイ,晴,1.0
