race_key,date,jo_code,jo_name,event_name,grade,race_no,track_length,straight_length,bank_angle,race_type,session,weather,wind_speed
20260904_青森_1R,20260904,12,青森,みちのく記念　善知鳥杯争奪戦,G3,1,400,58.9,32.2519,Ｓ級選抜,デイ,晴,1.0
20260904_青森_2R,20260904,12,青森,みちのく記念　善知鳥杯争奪戦,G3,2,400,58.9,32.2519,Ｓ級選抜,デイ,晴,1.0
20260904_青森_3R,20260904,12,青森,みちのく記念　善知鳥杯争奪戦,G3,3,400,58.9,32.2519,Ｓ級選抜,デイ,晴,1.0
20260904_青森_4R,20260904,12,青森,みちのく記念　善知鳥杯争奪戦,G3,4,400,58.9,32.2519,Ｓ級選抜,デイ,晴,1.0
20260904_青森_5R,20260904,12,青森,みちのく記念　善知鳥杯争奪戦,G3,5,400,58.9,32.2519,Ｓ級選抜,デイ,晴,1.0
20260904_青森_6R,20260904,12,青森,みちのく記念　善知鳥杯争奪戦,G3,6,400,58.9,32.2519,Ｓ級二予選,デイ,晴,1.0
20260904_青森_7R,20260904,12,青森,みちのく記念　善知鳥杯争奪戦,G3,7,400,58.9,32.2519,Ｓ級二予選,デイ,晴,1.0
20260904_青森_8R,20260904,12,青森,みちのく記念　善知鳥杯争奪戦,G3,8,400,58.9,32.2519,Ｓ級二予選,デイ,晴,1.0
20260904_青森_9R,20260904,12,青森,みちのく記念　善知鳥杯争奪戦,G3,9,400,58.9,32.2519,Ｓ級二予選,デイ,晴,1.0
20260904_青森_10R,20260904,12,青森,みちのく記念　善知鳥杯争奪戦,G3,10,400,58.9,32.2519,Ｓ級二予選,デイ,晴,1.0
20260904_青森_11R,20260904,12,青森,みちのく記念　善知鳥杯争奪戦,G3,11,400,58.9,32.2519,Ｓ級二予選,デイ,晴,1.0
20260904_青森_12R,20260904,12,青森,みちのく記念　善知鳥杯争奪戦,G3,12,400,58.9,32.2519,Ｓ級二予選,デイ,晴,1.0
20260904_弥彦_1R,20260904,21,弥彦,前検日コメならウィンチケット杯,F2,1,400,63.1,32.4047,Ａ級チ一般,ミッドナイト,曇,0.0
20260904_弥彦_2R,20260904,21,弥彦,前検日コメならウィンチケット杯,F2,2,400,63.1,32.4047,Ａ級チ一般,ミッドナイト,曇,0.0
20260904_弥彦_3R,20260904,21,弥彦,前検日コメならウィンチケット杯,F2,3,400,63.1,32.4047,Ａ級チ一般,ミッドナイト,曇,0.0
20260904_弥彦_4R,20260904,21,弥彦,前検日コメならウィンチケット杯,F2,4,400,63.1,32.4047,Ａ級チ選抜,ミッドナイト,曇,0.0
20260904_弥彦_5R,20260904,21,弥彦,前検日コメならウィンチケット杯,F2,5,400,63.1,32.4047,Ａ級チ選抜,ミッドナイト,曇,0.0
20260904_弥彦_6R,20260904,21,弥彦,前検日コメならウィンチケット杯,F2,6,400,63.1,32.4047,Ａ級チ選抜,ミッドナイト,曇,0.0
20260904_弥彦_7R,20260904,21,弥彦,前検日コメならウィンチケット杯,F2,7,400,63.1,32.4047,Ａ級チ決勝,ミッドナイト,曇,0.0
20260904_立川_1R,20260904,28,立川,楽天Ｋドリームス杯,F1,1,400,58,31.2183,Ａ級一般,デイ,雨,1.0
20260904_立川_2R,20260904,28,立川,楽天Ｋドリームス杯,F1,2,400,58,31.2183,Ａ級一般,デイ,曇,1.0
20260904_立川_3R,20260904,28,立川,楽天Ｋドリームス杯,F1,3,400,58,31.2183,Ａ級準決勝,デイ,曇,1.0
20260904_立川_4R,20260904,28,立川,楽天Ｋドリームス杯,F1,4,400,58,31.2183,Ａ級準決勝,デイ,曇,1.0
20260904_立川_5R,20260904,28,立川,楽天Ｋドリームス杯,F1,5,400,58,31.2183,Ａ級準決勝,デイ,曇,1.0
20260904_立川_6R,20260904,28,立川,楽天Ｋドリームス杯,F1,6,400,58,31.2183,Ｓ級一般,デイ,曇,1.0
20260904_立川_7R,20260904,28,立川,楽天Ｋドリームス杯,F1,7,400,58,31.2183,Ｓ級一般,デイ,曇,1.0
20260904_立川_8R,20260904,28,立川,楽天Ｋドリームス杯,F1,8,400,58,31.2183,Ｓ級選抜,デイ,曇,1.0
20260904_立川_9R,20260904,28,立川,楽天Ｋドリームス杯,F1,9,400,58,31.2183,Ｓ級選抜,デイ,雨,1.0
20260904_立川_10R,20260904,28,立川,楽天Ｋドリームス杯,F1,10,400,58,31.2183,Ｓ級準決勝,デイ,雨,1.0
20260904_立川_11R,20260904,28,立川,楽天Ｋドリームス杯,F1,11,400,58,31.2183,Ｓ級準決勝,デイ,雨,1.0
20260904_立川_12R,20260904,28,立川,楽天Ｋドリームス杯,F1,12,400,58,31.2183,Ｓ級準決勝,デイ,雨,1.0
20260904_伊東_1R,20260904,37,伊東,ＣＴＣは３分前杯,F2,1,333,46.6,34.6858,Ａ級チ一般,ミッドナイト,雨,0.5
20260904_伊東_2R,20260904,37,伊東,ＣＴＣは３分前杯,F2,2,333,46.6,34.6858,Ａ級チ一般,ミッドナイト,雨,0.5
