race_key,date,jo_code,jo_name,event_name,grade,race_no,track_length,straight_length,bank_angle,race_type,session,weather,wind_speed
20260716_函館_1R,20260716,11,函館,ノースランドＣ＆報知新聞社杯,F1,1,400,51.3,30.6142,Ａ級一般,ナイター,晴,3.0
20260716_函館_2R,20260716,11,函館,ノースランドＣ＆報知新聞社杯,F1,2,400,51.3,30.6142,Ａ級一般,ナイター,晴,3.0
20260716_函館_3R,20260716,11,函館,ノースランドＣ＆報知新聞社杯,F1,3,400,51.3,30.6142,Ａ級特選,ナイター,晴,3.0
20260716_函館_4R,20260716,11,函館,ノースランドＣ＆報知新聞社杯,F1,4,400,51.3,30.6142,Ａ級特選,ナイター,晴,3.0
20260716_函館_5R,20260716,11,函館,ノースランドＣ＆報知新聞社杯,F1,5,400,51.3,30.6142,Ｌ級ガ一般,ナイター,晴,2.0
20260716_函館_6R,20260716,11,函館,ノースランドＣ＆報知新聞社杯,F1,6,400,51.3,30.6142,Ｓ級一般,ナイター,晴,2.0
20260716_函館_7R,20260716,11,函館,ノースランドＣ＆報知新聞社杯,F1,7,400,51.3,30.6142,Ｓ級一般,ナイター,晴,2.0
20260716_函館_8R,20260716,11,函館,ノースランドＣ＆報知新聞社杯,F1,8,400,51.3,30.6142,Ｓ級特選,ナイター,晴,2.0
20260716_函館_9R,20260716,11,函館,ノースランドＣ＆報知新聞社杯,F1,9,400,51.3,30.6142,Ｓ級特選,ナイター,晴,1.0
20260716_函館_10R,20260716,11,函館,ノースランドＣ＆報知新聞社杯,F1,10,400,51.3,30.6142,Ａ級決勝,ナイター,晴,1.0
20260716_函館_11R,20260716,11,函館,ノースランドＣ＆報知新聞社杯,F1,11,400,51.3,30.6142,Ｌ級ガ決勝,ナイター,晴,1.0
20260716_函館_12R,20260716,11,函館,ノースランドＣ＆報知新聞社杯,F1,12,400,51.3,30.6142,Ｓ級決勝,ナイター,晴,1.0
20260716_いわき平_1R,20260716,13,いわき平,チャリロト杯,F2,1,400,62.7,32.9125,Ｌ級ガ予１,ミッドナイト,曇,1.0
20260716_いわき平_2R,20260716,13,いわき平,チャリロト杯,F2,2,400,62.7,32.9125,Ｌ級ガ予１,ミッドナイト,曇,1.0
