race_key,date,jo_code,jo_name,event_name,grade,race_no,track_length,straight_length,bank_angle,race_type,session,weather,wind_speed
20260807_いわき平_1R,20260807,13,いわき平,福島民友杯・リンカイ！颯来杯,F2,1,400,62.7,32.9125,Ａ級チ一般,ナイター,晴,1.0
20260807_いわき平_2R,20260807,13,いわき平,福島民友杯・リンカイ！颯来杯,F2,2,400,62.7,32.9125,Ａ級チ一般,ナイター,晴,1.0
20260807_いわき平_3R,20260807,13,いわき平,福島民友杯・リンカイ！颯来杯,F2,3,400,62.7,32.9125,Ａ級チ準決,ナイター,晴,1.0
20260807_いわき平_4R,20260807,13,いわき平,福島民友杯・リンカイ！颯来杯,F2,4,400,62.7,32.9125,Ａ級チ準決,ナイター,晴,1.0
20260807_いわき平_5R,20260807,13,いわき平,福島民友杯・リンカイ！颯来杯,F2,5,400,62.7,32.9125,Ｌ級ガ予２,ナイター,晴,1.0
20260807_いわき平_6R,20260807,13,いわき平,福島民友杯・リンカイ！颯来杯,F2,6,400,62.7,32.9125,Ｌ級ガ予２,ナイター,晴,1.0
20260807_いわき平_7R,20260807,13,いわき平,福島民友杯・リンカイ！颯来杯,F2,7,400,62.7,32.9125,Ａ級特一般,ナイター,晴,1.0
20260807_いわき平_8R,20260807,13,いわき平,福島民友杯・リンカイ！颯来杯,F2,8,400,62.7,32.9125,Ａ級特一般,ナイター,晴,1.0
20260807_いわき平_9R,20260807,13,いわき平,福島民友杯・リンカイ！颯来杯,F2,9,400,62.7,32.9125,Ａ級準決勝,ナイター,晴,1.0
20260807_いわき平_10R,20260807,13,いわき平,福島民友杯・リンカイ！颯来杯,F2,10,400,62.7,32.9125,Ａ級準決勝,ナイター,晴,1.0
20260807_いわき平_11R,20260807,13,いわき平,福島民友杯・リンカイ！颯来杯,F2,11,400,62.7,32.9125,Ａ級準決勝,ナイター,晴,1.0
20260807_宇都宮_1R,20260807,24,宇都宮,前検日コメならウィンチケット杯,F2,1,500,63.3,25.7956,Ｌ級ガ予２,ミッドナイト,晴,1.0
20260807_宇都宮_2R,20260807,24,宇都宮,前検日コメならウィンチケット杯,F2,2,500,63.3,25.7956,Ｌ級ガ予２,ミッドナイト,晴,0.0
20260807_宇都宮_3R,20260807,24,宇都宮,前検日コメならウィンチケット杯,F2,3,500,63.3,25.7956,Ａ級一般,ミッドナイト,晴,0.0
20260807_宇都宮_4R,20260807,24,宇都宮,前検日コメならウィンチケット杯,F2,4,500,63.3,25.7956,Ａ級一般,ミッドナイト,晴,0.0
20260807_宇都宮_5R,20260807,24,宇都宮,前検日コメならウィンチケット杯,F2,5,500,63.3,25.7956,Ａ級選抜,ミッドナイト,晴,1.0
20260807_宇都宮_6R,20260807,24,宇都宮,前検日コメならウィンチケット杯,F2,6,500,63.3,25.7956,Ａ級選抜,ミッドナイト,晴,1.0
20260807_宇都宮_7R,20260807,24,宇都宮,前検日コメならウィンチケット杯,F2,7,500,63.3,25.7956,Ａ級準決勝,ミッドナイト,晴,0.0
20260807_宇都宮_8R,20260807,24,宇都宮,前検日コメならウィンチケット杯,F2,8,500,63.3,25.7956,Ａ級準決勝,ミッドナイト,晴,1.0
20260807_宇都宮_9R,20260807,24,宇都宮,前検日コメならウィンチケット杯,F2,9,500,63.3,25.7956,Ａ級準決勝,ミッドナイト,晴,0.0
20260807_伊東_1R,20260807,37,伊東,ニッカン・コム杯,F2,1,333,46.6,34.6858,Ａ級チ一般,ミッドナイト,晴,0.5
20260807_伊東_2R,20260807,37,伊東,ニッカン・コム杯,F2,2,333,46.6,34.6858,Ａ級チ一般,ミッドナイト,晴,0.5
20260807_伊東_3R,20260807,37,伊東,ニッカン・コム杯,F2,3,333,46.6,34.6858,Ａ級チ準決,ミッドナイト,晴,0.5
20260807_伊東_4R,20260807,37,伊東,ニッカン・コム杯,F2,4,333,46.6,34.6858,Ａ級チ準決,ミッドナイト,晴,0.5
20260807_伊東_5R,20260807,37,伊東,ニッカン・コム杯,F2,5,333,46.6,34.6858,Ａ級特一般,ミッドナイト,晴,0.5
20260807_伊東_6R,20260807,37,伊東,ニッカン・コム杯,F2,6,333,46.6,34.6858,Ａ級特一般,ミッドナイト,晴,0.5
20260807_伊東_7R,20260807,37,伊東,ニッカン・コム杯,F2,7,333,46.6,34.6858,Ａ級準決勝,ミッドナイト,晴,0.5
20260807_伊東_8R,20260807,37,伊東,ニッカン・コム杯,F2,8,333,46.6,34.6858,Ａ級準決勝,ミッドナイト,晴,1.0
20260807_伊東_9R,20260807,37,伊東,ニッカン・コム杯,F2,9,333,46.6,34.6858,Ａ級準決勝,ミッドナイト,晴,0.5
20260807_岐阜_1R,20260807,43,岐阜,ウィンチケット杯,F2,1,400,59.3,32.2519,Ａ級予選,モーニング,曇,0.2
20260807_岐阜_2R,20260807,43,岐阜,ウィンチケット杯,F2,2,400,59.3,32.2519,Ａ級予選,モーニング,曇,0.2
20260807_岐阜_3R,20260807,43,岐阜,ウィンチケット杯,F2,3,400,59.3,32.2519,Ａ級予選,モーニング,曇,0.4
20260807_岐阜_4R,20260807,43,岐阜,ウィンチケット杯,F2,4,400,59.3,32.2519,Ａ級予選,モーニング,晴,0.2
20260807_岐阜_5R,20260807,43,岐阜,ウィンチケット杯,F2,5,400,59.3,32.2519,Ａ級予選,モーニング,曇,0.2
20260807_岐阜_6R,20260807,43,岐阜,ウィンチケット杯,F2,6,400,59.3,32.2519,Ａ級予選,モーニング,曇,0.2
20260807_岐阜_7R,20260807,43,岐阜,ウィンチケット杯,F2,7,400,59.3,32.2519,Ａ級初特選,モーニング,曇,0.2
20260807_豊橋_1R,20260807,45,豊橋,日刊スポーツ杯,F2,1,400,60.3,33.8394,Ａ級チ一般,デイ,晴,2.1
20260807_豊橋_2R,20260807,45,豊橋,日刊スポーツ杯,F2,2,400,60.3,33.8394,Ａ級チ一般,デイ,晴,2.0
20260807_豊橋_3R,20260807,45,豊橋,日刊スポーツ杯,F2,3,400,60.3,33.8394,Ａ級チ選抜,デイ,晴,3.2
20260807_豊橋_4R,20260807,45,豊橋,日刊スポーツ杯,F2,4,400,60.3,33.8394,Ｌ級ガ一般,デイ,晴,3.2
20260807_豊橋_5R,20260807,45,豊橋,日刊スポーツ杯,F2,5,400,60.3,33.8394,Ａ級特一般,デイ,晴,2.2
20260807_豊橋_6R,20260807,45,豊橋,日刊スポーツ杯,F2,6,400,60.3,33.8394,Ａ級特一般,デイ,晴,2.4
20260807_豊橋_7R,20260807,45,豊橋,日刊スポーツ杯,F2,7,400,60.3,33.8394,Ａ級特選,デイ,晴,2.8
20260807_豊橋_8R,20260807,45,豊橋,日刊スポーツ杯,F2,8,400,60.3,33.8394,Ａ級特選,デイ,晴,2.9
20260807_豊橋_9R,20260807,45,豊橋,日刊スポーツ杯,F2,9,400,60.3,33.8394,Ａ級チ決勝,デイ,晴,2.2
20260807_豊橋_10R,20260807,45,豊橋,日刊スポーツ杯,F2,10,400,60.3,33.8394,Ｌ級ガ決勝,デイ,晴,2.5
20260807_豊橋_11R,20260807,45,豊橋,日刊スポーツ杯,F2,11,400,60.3,33.8394,Ａ級決勝,デイ,晴,2.2
20260807_和歌山_1R,20260807,55,和歌山,ワールドサイクリスト支援競輪,G3,1,400,59.9,32.2519,Ｓ級選抜,デイ,曇,2.7
20260807_和歌山_2R,20260807,55,和歌山,ワールドサイクリスト支援競輪,G3,2,400,59.9,32.2519,Ｓ級選抜,デイ,晴,2.2
20260807_和歌山_3R,20260807,55,和歌山,ワールドサイクリスト支援競輪,G3,3,400,59.9,32.2519,Ｓ級選抜,デイ,晴,2.7
20260807_和歌山_4R,20260807,55,和歌山,ワールドサイクリスト支援競輪,G3,4,400,59.9,32.2519,Ｓ級選抜,デイ,曇,3.1
20260807_和歌山_5R,20260807,55,和歌山,ワールドサイクリスト支援競輪,G3,5,400,59.9,32.2519,Ｓ級選抜,デイ,晴,3.1
