race_key,date,jo_code,jo_name,event_name,grade,race_no,track_length,straight_length,bank_angle,race_type,session,weather,wind_speed
20260727_取手_1R,20260727,23,取手,￥ＪＯＹ×プロスポーツ杯,F2,1,400,54.8,31.5069,Ａ級チ一般,モーニング,曇,1.0
20260727_取手_2R,20260727,23,取手,￥ＪＯＹ×プロスポーツ杯,F2,2,400,54.8,31.5069,Ａ級チ一般,モーニング,曇,1.0
20260727_取手_3R,20260727,23,取手,￥ＪＯＹ×プロスポーツ杯,F2,3,400,54.8,31.5069,Ａ級チ選抜,モーニング,曇,1.0
20260727_取手_4R,20260727,23,取手,￥ＪＯＹ×プロスポーツ杯,F2,4,400,54.8,31.5069,Ａ級チ選抜,モーニング,曇,1.0
20260727_取手_5R,20260727,23,取手,￥ＪＯＹ×プロスポーツ杯,F2,5,400,54.8,31.5069,Ａ級チ準決,モーニング,曇,2.0
20260727_取手_6R,20260727,23,取手,￥ＪＯＹ×プロスポーツ杯,F2,6,400,54.8,31.5069,Ａ級チ準決,モーニング,曇,1.0
20260727_取手_7R,20260727,23,取手,￥ＪＯＹ×プロスポーツ杯,F2,7,400,54.8,31.5069,Ａ級チ準決,モーニング,曇,2.0
20260727_立川_1R,20260727,28,立川,競輪ワールドシリーズ,F1,1,400,58,31.2183,Ａ級予選,デイ,曇,2.0
20260727_立川_2R,20260727,28,立川,競輪ワールドシリーズ,F1,2,400,58,31.2183,Ａ級予選,デイ,曇,2.5
20260727_立川_3R,20260727,28,立川,競輪ワールドシリーズ,F1,3,400,58,31.2183,Ａ級予選,デイ,曇,2.0
20260727_立川_4R,20260727,28,立川,競輪ワールドシリーズ,F1,4,400,58,31.2183,Ａ級予選,デイ,曇,1.5
20260727_立川_5R,20260727,28,立川,競輪ワールドシリーズ,F1,5,400,58,31.2183,Ａ級初特選,デイ,曇,1.5
20260727_立川_6R,20260727,28,立川,競輪ワールドシリーズ,F1,6,400,58,31.2183,Ｌ級ガ予１,デイ,曇,1.5
20260727_立川_7R,20260727,28,立川,競輪ワールドシリーズ,F1,7,400,58,31.2183,Ｌ級ガ予１,デイ,曇,2.0
20260727_立川_8R,20260727,28,立川,競輪ワールドシリーズ,F1,8,400,58,31.2183,Ｓ級予選,デイ,曇,2.0
