race_key,date,jo_code,jo_name,event_name,grade,race_no,track_length,straight_length,bank_angle,race_type,session,weather,wind_speed
20260822_西武園_1R,20260822,26,西武園,日刊スポーツ杯争奪戦,F1,1,400,47.6,29.4483,Ａ級一般,デイ,曇,0.5
20260822_西武園_2R,20260822,26,西武園,日刊スポーツ杯争奪戦,F1,2,400,47.6,29.4483,Ａ級一般,デイ,曇,0.5
20260822_西武園_3R,20260822,26,西武園,日刊スポーツ杯争奪戦,F1,3,400,47.6,29.4483,Ａ級準決勝,デイ,曇,0.5
20260822_西武園_4R,20260822,26,西武園,日刊スポーツ杯争奪戦,F1,4,400,47.6,29.4483,Ａ級準決勝,デイ,曇,0.5
20260822_西武園_5R,20260822,26,西武園,日刊スポーツ杯争奪戦,F1,5,400,47.6,29.4483,Ａ級準決勝,デイ,曇,0.5
20260822_西武園_6R,20260822,26,西武園,日刊スポーツ杯争奪戦,F1,6,400,47.6,29.4483,Ｓ級一般,デイ,曇,0.5
20260822_西武園_7R,20260822,26,西武園,日刊スポーツ杯争奪戦,F1,7,400,47.6,29.4483,Ｓ級一般,デイ,曇,0.5
20260822_西武園_8R,20260822,26,西武園,日刊スポーツ杯争奪戦,F1,8,400,47.6,29.4483,Ｓ級選抜,デイ,曇,0.5
20260822_西武園_9R,20260822,26,西武園,日刊スポーツ杯争奪戦,F1,9,400,47.6,29.4483,Ｓ級選抜,デイ,曇,0.5
20260822_西武園_10R,20260822,26,西武園,日刊スポーツ杯争奪戦,F1,10,400,47.6,29.4483,Ｓ級準決勝,デイ,曇,0.5
20260822_西武園_11R,20260822,26,西武園,日刊スポーツ杯争奪戦,F1,11,400,47.6,29.4483,Ｓ級準決勝,デイ,曇,0.5
20260822_西武園_12R,20260822,26,西武園,日刊スポーツ杯争奪戦,F1,12,400,47.6,29.4483,Ｓ級準決勝,デイ,曇,0.5
20260822_立川_1R,20260822,28,立川,サンケイスポーツ杯,F2,1,400,58,31.2183,Ａ級チ予選,モーニング,晴,0.5
20260822_立川_2R,20260822,28,立川,サンケイスポーツ杯,F2,2,400,58,31.2183,Ａ級チ予選,モーニング,晴,1.0
20260822_立川_3R,20260822,28,立川,サンケイスポーツ杯,F2,3,400,58,31.2183,Ａ級チ予選,モーニング,晴,1.0
20260822_立川_4R,20260822,28,立川,サンケイスポーツ杯,F2,4,400,58,31.2183,Ａ級チ予選,モーニング,晴,1.0
20260822_立川_5R,20260822,28,立川,サンケイスポーツ杯,F2,5,400,58,31.2183,Ａ級チ予選,モーニング,晴,1.0
20260822_立川_6R,20260822,28,立川,サンケイスポーツ杯,F2,6,400,58,31.2183,Ａ級チ予選,モーニング,晴,1.0
20260822_立川_7R,20260822,28,立川,サンケイスポーツ杯,F2,7,400,58,31.2183,Ａ級チ予選,モーニング,晴,1.0
20260822_松戸_1R,20260822,31,松戸,燦燦ダイヤモンド滝澤正光杯,G3,1,333,38.2,29.745,Ｓ級一予選,ナイター,曇,0.5
20260822_松戸_2R,20260822,31,松戸,燦燦ダイヤモンド滝澤正光杯,G3,2,333,38.2,29.745,Ｓ級一予選,ナイター,曇,0.5
20260822_松戸_3R,20260822,31,松戸,燦燦ダイヤモンド滝澤正光杯,G3,3,333,38.2,29.745,Ｓ級一予選,ナイター,雨,0.5
20260822_松戸_4R,20260822,31,松戸,燦燦ダイヤモンド滝澤正光杯,G3,4,333,38.2,29.745,Ｓ級一予選,ナイター,雨,0.5
20260822_松戸_5R,20260822,31,松戸,燦燦ダイヤモンド滝澤正光杯,G3,5,333,38.2,29.745,Ｓ級一予選,ナイター,雨,0.5
20260822_松戸_6R,20260822,31,松戸,燦燦ダイヤモンド滝澤正光杯,G3,6,333,38.2,29.745,Ｓ級一予選,ナイター,雨,0.5
20260822_松戸_7R,20260822,31,松戸,燦燦ダイヤモンド滝澤正光杯,G3,7,333,38.2,29.745,Ｓ級一予選,ナイター,雨,0.5
20260822_松戸_8R,20260822,31,松戸,燦燦ダイヤモンド滝澤正光杯,G3,8,333,38.2,29.745,Ｓ級一予選,ナイター,雨,0.5
20260822_松戸_9R,20260822,31,松戸,燦燦ダイヤモンド滝澤正光杯,G3,9,333,38.2,29.745,Ｓ級一予選,ナイター,雨,0.5
20260822_松戸_10R,20260822,31,松戸,燦燦ダイヤモンド滝澤正光杯,G3,10,333,38.2,29.745,Ｓ級一予選,ナイター,雨,0.5
20260822_松戸_11R,20260822,31,松戸,燦燦ダイヤモンド滝澤正光杯,G3,11,333,38.2,29.745,Ｓ級一予選,ナイター,雨,0.5
20260822_松戸_12R,20260822,31,松戸,燦燦ダイヤモンド滝澤正光杯,G3,12,333,38.2,29.745,Ｓ級初特選,ナイター,曇,0.5
20260822_大垣_1R,20260822,44,大垣,Ｋドリームス杯サテライト姫路賞,F2,1,400,56,30.6189,Ｌ級ガ予２,ミッドナイト,曇,1.0
20260822_大垣_2R,20260822,44,大垣,Ｋドリームス杯サテライト姫路賞,F2,2,400,56,30.6189,Ｌ級ガ予２,ミッドナイト,曇,1.2
20260822_大垣_3R,20260822,44,大垣,Ｋドリームス杯サテライト姫路賞,F2,3,400,56,30.6189,Ａ級一般,ミッドナイト,曇,0.8
20260822_大垣_4R,20260822,44,大垣,Ｋドリームス杯サテライト姫路賞,F2,4,400,56,30.6189,Ａ級一般,ミッドナイト,曇,1.0
20260822_大垣_5R,20260822,44,大垣,Ｋドリームス杯サテライト姫路賞,F2,5,400,56,30.6189,Ａ級選抜,ミッドナイト,曇,1.2
20260822_大垣_6R,20260822,44,大垣,Ｋドリームス杯サテライト姫路賞,F2,6,400,56,30.6189,Ａ級選抜,ミッドナイト,曇,0.7
20260822_大垣_7R,20260822,44,大垣,Ｋドリームス杯サテライト姫路賞,F2,7,400,56,30.6189,Ａ級準決勝,ミッドナイト,曇,0.8
20260822_大垣_8R,20260822,44,大垣,Ｋドリームス杯サテライト姫路賞,F2,8,400,56,30.6189,Ａ級準決勝,ミッドナイト,曇,1.0
20260822_大垣_9R,20260822,44,大垣,Ｋドリームス杯サテライト姫路賞,F2,9,400,56,30.6189,Ａ級準決勝,ミッドナイト,曇,1.0
20260822_富山_1R,20260822,46,富山,富山新聞杯,F1,1,333,43,33.69,Ａ級一般,デイ,曇,1.3
20260822_富山_2R,20260822,46,富山,富山新聞杯,F1,2,333,43,33.69,Ａ級一般,デイ,晴,1.0
20260822_富山_3R,20260822,46,富山,富山新聞杯,F1,3,333,43,33.69,Ａ級特選,デイ,曇,1.0
20260822_富山_4R,20260822,46,富山,富山新聞杯,F1,4,333,43,33.69,Ａ級特選,デイ,曇,1.0
20260822_富山_5R,20260822,46,富山,富山新聞杯,F1,5,333,43,33.69,Ｓ級一般,デイ,曇,1.0
20260822_富山_6R,20260822,46,富山,富山新聞杯,F1,6,333,43,33.69,Ｓ級一般,デイ,晴,1.0
20260822_富山_7R,20260822,46,富山,富山新聞杯,F1,7,333,43,33.69,Ｓ級一般,デイ,晴,1.0
20260822_富山_8R,20260822,46,富山,富山新聞杯,F1,8,333,43,33.69,Ｓ級特選,デイ,晴,1.0
20260822_富山_9R,20260822,46,富山,富山新聞杯,F1,9,333,43,33.69,Ｓ級特選,デイ,晴,1.0
20260822_富山_10R,20260822,46,富山,富山新聞杯,F1,10,333,43,33.69,Ｓ級特選,デイ,晴,1.2
20260822_富山_11R,20260822,46,富山,富山新聞杯,F1,11,333,43,33.69,Ａ級決勝,デイ,晴,1.0
20260822_富山_12R,20260822,46,富山,富山新聞杯,F1,12,333,43,33.69,Ｓ級決勝,デイ,晴,1.3
20260822_奈良_1R,20260822,53,奈良,前検日コメならウィンチケット杯,F2,1,333,38,33.4297,Ａ級チ一般,デイ,晴,0.9
20260822_奈良_2R,20260822,53,奈良,前検日コメならウィンチケット杯,F2,2,333,38,33.4297,Ａ級チ一般,デイ,晴,0.8
20260822_奈良_3R,20260822,53,奈良,前検日コメならウィンチケット杯,F2,3,333,38,33.4297,Ａ級チ選抜,デイ,晴,0.9
20260822_奈良_4R,20260822,53,奈良,前検日コメならウィンチケット杯,F2,4,333,38,33.4297,Ａ級チ決勝,デイ,晴,0.7
