race_key,date,jo_code,jo_name,event_name,grade,race_no,track_length,straight_length,bank_angle,race_type,session,weather,wind_speed
20260806_いわき平_1R,20260806,13,いわき平,福島民友杯・リンカイ！颯来杯,F2,1,400,62.7,32.9125,Ａ級チ予選,ナイター,晴,1.0
20260806_いわき平_2R,20260806,13,いわき平,福島民友杯・リンカイ！颯来杯,F2,2,400,62.7,32.9125,Ａ級チ予選,ナイター,晴,1.0
20260806_いわき平_3R,20260806,13,いわき平,福島民友杯・リンカイ！颯来杯,F2,3,400,62.7,32.9125,Ａ級チ予選,ナイター,晴,1.0
20260806_いわき平_4R,20260806,13,いわき平,福島民友杯・リンカイ！颯来杯,F2,4,400,62.7,32.9125,Ａ級チ予選,ナイター,晴,1.0
20260806_いわき平_5R,20260806,13,いわき平,福島民友杯・リンカイ！颯来杯,F2,5,400,62.7,32.9125,Ｌ級ガ予１,ナイター,晴,1.0
20260806_いわき平_6R,20260806,13,いわき平,福島民友杯・リンカイ！颯来杯,F2,6,400,62.7,32.9125,Ｌ級ガ予１,ナイター,晴,1.0
20260806_いわき平_7R,20260806,13,いわき平,福島民友杯・リンカイ！颯来杯,F2,7,400,62.7,32.9125,Ａ級特予選,ナイター,晴,1.0
20260806_いわき平_8R,20260806,13,いわき平,福島民友杯・リンカイ！颯来杯,F2,8,400,62.7,32.9125,Ａ級特予選,ナイター,晴,1.0
20260806_いわき平_9R,20260806,13,いわき平,福島民友杯・リンカイ！颯来杯,F2,9,400,62.7,32.9125,Ａ級特予選,ナイター,晴,1.0
20260806_いわき平_10R,20260806,13,いわき平,福島民友杯・リンカイ！颯来杯,F2,10,400,62.7,32.9125,Ａ級特予選,ナイター,晴,1.0
20260806_いわき平_11R,20260806,13,いわき平,福島民友杯・リンカイ！颯来杯,F2,11,400,62.7,32.9125,Ａ級初特選,ナイター,晴,1.0
20260806_宇都宮_1R,20260806,24,宇都宮,前検日コメならウィンチケット杯,F2,1,500,63.3,25.7956,Ｌ級ガ予１,ミッドナイト,晴,1.0
20260806_宇都宮_2R,20260806,24,宇都宮,前検日コメならウィンチケット杯,F2,2,500,63.3,25.7956,Ｌ級ガ予１,ミッドナイト,晴,1.0
20260806_宇都宮_3R,20260806,24,宇都宮,前検日コメならウィンチケット杯,F2,3,500,63.3,25.7956,Ａ級予選,ミッドナイト,晴,0.0
20260806_宇都宮_4R,20260806,24,宇都宮,前検日コメならウィンチケット杯,F2,4,500,63.3,25.7956,Ａ級予選,ミッドナイト,晴,0.0
20260806_宇都宮_5R,20260806,24,宇都宮,前検日コメならウィンチケット杯,F2,5,500,63.3,25.7956,Ａ級予選,ミッドナイト,晴,1.0
20260806_宇都宮_6R,20260806,24,宇都宮,前検日コメならウィンチケット杯,F2,6,500,63.3,25.7956,Ａ級予選,ミッドナイト,晴,1.0
20260806_宇都宮_7R,20260806,24,宇都宮,前検日コメならウィンチケット杯,F2,7,500,63.3,25.7956,Ａ級予選,ミッドナイト,晴,1.0
20260806_宇都宮_8R,20260806,24,宇都宮,前検日コメならウィンチケット杯,F2,8,500,63.3,25.7956,Ａ級予選,ミッドナイト,晴,1.0
20260806_宇都宮_9R,20260806,24,宇都宮,前検日コメならウィンチケット杯,F2,9,500,63.3,25.7956,Ａ級初特選,ミッドナイト,晴,1.0
20260806_伊東_1R,20260806,37,伊東,ニッカン・コム杯,F2,1,333,46.6,34.6858,Ａ級チ予選,ミッドナイト,曇,0.5
20260806_伊東_2R,20260806,37,伊東,ニッカン・コム杯,F2,2,333,46.6,34.6858,Ａ級チ予選,ミッドナイト,曇,0.5
20260806_伊東_3R,20260806,37,伊東,ニッカン・コム杯,F2,3,333,46.6,34.6858,Ａ級チ予選,ミッドナイト,曇,0.5
20260806_伊東_4R,20260806,37,伊東,ニッカン・コム杯,F2,4,333,46.6,34.6858,Ａ級チ予選,ミッドナイト,曇,0.5
20260806_伊東_5R,20260806,37,伊東,ニッカン・コム杯,F2,5,333,46.6,34.6858,Ａ級特予選,ミッドナイト,曇,0.5
20260806_伊東_6R,20260806,37,伊東,ニッカン・コム杯,F2,6,333,46.6,34.6858,Ａ級特予選,ミッドナイト,曇,0.5
20260806_伊東_7R,20260806,37,伊東,ニッカン・コム杯,F2,7,333,46.6,34.6858,Ａ級特予選,ミッドナイト,曇,0.5
20260806_伊東_8R,20260806,37,伊東,ニッカン・コム杯,F2,8,333,46.6,34.6858,Ａ級特予選,ミッドナイト,曇,0.5
20260806_伊東_9R,20260806,37,伊東,ニッカン・コム杯,F2,9,333,46.6,34.6858,Ａ級初特選,ミッドナイト,曇,0.5
20260806_名古屋_1R,20260806,42,名古屋,中京スポーツ杯Ｓ四国中央寒川Ｃ,F1,1,400,58.8,34.0297,Ａ級一般,ナイター,晴,1.5
20260806_名古屋_2R,20260806,42,名古屋,中京スポーツ杯Ｓ四国中央寒川Ｃ,F1,2,400,58.8,34.0297,Ａ級一般,ナイター,晴,0.5
20260806_名古屋_3R,20260806,42,名古屋,中京スポーツ杯Ｓ四国中央寒川Ｃ,F1,3,400,58.8,34.0297,Ａ級特選,ナイター,晴,1.2
20260806_名古屋_4R,20260806,42,名古屋,中京スポーツ杯Ｓ四国中央寒川Ｃ,F1,4,400,58.8,34.0297,Ａ級特選,ナイター,晴,1.5
20260806_名古屋_5R,20260806,42,名古屋,中京スポーツ杯Ｓ四国中央寒川Ｃ,F1,5,400,58.8,34.0297,Ｓ級一般,ナイター,晴,1.0
20260806_名古屋_6R,20260806,42,名古屋,中京スポーツ杯Ｓ四国中央寒川Ｃ,F1,6,400,58.8,34.0297,Ｓ級一般,ナイター,晴,0.5
20260806_名古屋_7R,20260806,42,名古屋,中京スポーツ杯Ｓ四国中央寒川Ｃ,F1,7,400,58.8,34.0297,Ｓ級一般,ナイター,晴,1.3
20260806_名古屋_8R,20260806,42,名古屋,中京スポーツ杯Ｓ四国中央寒川Ｃ,F1,8,400,58.8,34.0297,Ｓ級特選,ナイター,晴,0.5
20260806_名古屋_9R,20260806,42,名古屋,中京スポーツ杯Ｓ四国中央寒川Ｃ,F1,9,400,58.8,34.0297,Ｓ級特選,ナイター,晴,1.0
20260806_名古屋_10R,20260806,42,名古屋,中京スポーツ杯Ｓ四国中央寒川Ｃ,F1,10,400,58.8,34.0297,Ｓ級特選,ナイター,晴,0.5
20260806_名古屋_11R,20260806,42,名古屋,中京スポーツ杯Ｓ四国中央寒川Ｃ,F1,11,400,58.8,34.0297,Ａ級決勝,ナイター,晴,0.8
20260806_名古屋_12R,20260806,42,名古屋,中京スポーツ杯Ｓ四国中央寒川Ｃ,F1,12,400,58.8,34.0297,Ｓ級決勝,ナイター,晴,0.3
20260806_豊橋_1R,20260806,45,豊橋,日刊スポーツ杯,F2,1,400,60.3,33.8394,Ａ級チ一般,デイ,晴,2.6
20260806_豊橋_2R,20260806,45,豊橋,日刊スポーツ杯,F2,2,400,60.3,33.8394,Ａ級チ一般,デイ,晴,3.2
20260806_豊橋_3R,20260806,45,豊橋,日刊スポーツ杯,F2,3,400,60.3,33.8394,Ａ級チ準決,デイ,晴,3.0
