race_key,date,jo_code,jo_name,event_name,grade,race_no,track_length,straight_length,bank_angle,race_type,session,weather,wind_speed
20260802_いわき平_1R,20260802,13,いわき平,東スポ・スピチャン・スカパー杯,F1,1,400,62.7,32.9125,Ａ級一般,ナイター,曇,1.0
20260802_いわき平_2R,20260802,13,いわき平,東スポ・スピチャン・スカパー杯,F1,2,400,62.7,32.9125,Ａ級一般,ナイター,曇,1.0
20260802_いわき平_3R,20260802,13,いわき平,東スポ・スピチャン・スカパー杯,F1,3,400,62.7,32.9125,Ａ級特選,ナイター,曇,1.0
20260802_いわき平_4R,20260802,13,いわき平,東スポ・スピチャン・スカパー杯,F1,4,400,62.7,32.9125,Ａ級特選,ナイター,曇,1.0
20260802_いわき平_5R,20260802,13,いわき平,東スポ・スピチャン・スカパー杯,F1,5,400,62.7,32.9125,Ｓ級一般,ナイター,曇,1.0
20260802_いわき平_6R,20260802,13,いわき平,東スポ・スピチャン・スカパー杯,F1,6,400,62.7,32.9125,Ｓ級一般,ナイター,曇,1.0
20260802_いわき平_7R,20260802,13,いわき平,東スポ・スピチャン・スカパー杯,F1,7,400,62.7,32.9125,Ｓ級一般,ナイター,曇,1.0
20260802_いわき平_8R,20260802,13,いわき平,東スポ・スピチャン・スカパー杯,F1,8,400,62.7,32.9125,Ｓ級特選,ナイター,曇,1.0
20260802_いわき平_9R,20260802,13,いわき平,東スポ・スピチャン・スカパー杯,F1,9,400,62.7,32.9125,Ｓ級特選,ナイター,曇,1.0
20260802_いわき平_10R,20260802,13,いわき平,東スポ・スピチャン・スカパー杯,F1,10,400,62.7,32.9125,Ｓ級特選,ナイター,曇,1.0
20260802_いわき平_11R,20260802,13,いわき平,東スポ・スピチャン・スカパー杯,F1,11,400,62.7,32.9125,Ａ級決勝,ナイター,曇,1.0
20260802_いわき平_12R,20260802,13,いわき平,東スポ・スピチャン・スカパー杯,F1,12,400,62.7,32.9125,Ｓ級決勝,ナイター,曇,1.0
20260802_京王閣_1R,20260802,27,京王閣,前検日コメならウィンチケット杯,F2,1,400,51.5,32.1761,Ａ級一般,ミッドナイト,曇,1.0
20260802_京王閣_2R,20260802,27,京王閣,前検日コメならウィンチケット杯,F2,2,400,51.5,32.1761,Ａ級一般,ミッドナイト,曇,1.0
20260802_京王閣_3R,20260802,27,京王閣,前検日コメならウィンチケット杯,F2,3,400,51.5,32.1761,Ａ級一般,ミッドナイト,曇,1.0
