race_key,date,jo_code,jo_name,event_name,grade,race_no,track_length,straight_length,bank_angle,race_type,session,weather,wind_speed
20260801_青森_1R,20260801,12,青森,ウィンチケット　ニッカン・コム,F2,1,400,58.9,32.2519,Ａ級チ一般,モーニング,雨,1.0
20260801_青森_2R,20260801,12,青森,ウィンチケット　ニッカン・コム,F2,2,400,58.9,32.2519,Ａ級チ一般,モーニング,雨,1.0
20260801_青森_3R,20260801,12,青森,ウィンチケット　ニッカン・コム,F2,3,400,58.9,32.2519,Ａ級チ選抜,モーニング,雨,1.0
20260801_青森_4R,20260801,12,青森,ウィンチケット　ニッカン・コム,F2,4,400,58.9,32.2519,Ａ級チ選抜,モーニング,雨,1.0
20260801_青森_5R,20260801,12,青森,ウィンチケット　ニッカン・コム,F2,5,400,58.9,32.2519,Ｌ級ガ一般,モーニング,雨,1.0
20260801_青森_6R,20260801,12,青森,ウィンチケット　ニッカン・コム,F2,6,400,58.9,32.2519,Ａ級チ決勝,モーニング,雨,1.0
20260801_青森_7R,20260801,12,青森,ウィンチケット　ニッカン・コム,F2,7,400,58.9,32.2519,Ｌ級ガ決勝,モーニング,雨,1.0
20260801_いわき平_1R,20260801,13,いわき平,東スポ・スピチャン・スカパー杯,F1,1,400,62.7,32.9125,Ａ級一般,ナイター,曇,1.0
20260801_いわき平_2R,20260801,13,いわき平,東スポ・スピチャン・スカパー杯,F1,2,400,62.7,32.9125,Ａ級一般,ナイター,曇,1.0
20260801_いわき平_3R,20260801,13,いわき平,東スポ・スピチャン・スカパー杯,F1,3,400,62.7,32.9125,Ａ級準決勝,ナイター,曇,1.0
20260801_いわき平_4R,20260801,13,いわき平,東スポ・スピチャン・スカパー杯,F1,4,400,62.7,32.9125,Ａ級準決勝,ナイター,曇,1.0
20260801_いわき平_5R,20260801,13,いわき平,東スポ・スピチャン・スカパー杯,F1,5,400,62.7,32.9125,Ａ級準決勝,ナイター,曇,1.0
20260801_いわき平_6R,20260801,13,いわき平,東スポ・スピチャン・スカパー杯,F1,6,400,62.7,32.9125,Ｓ級一般,ナイター,曇,1.0
20260801_いわき平_7R,20260801,13,いわき平,東スポ・スピチャン・スカパー杯,F1,7,400,62.7,32.9125,Ｓ級一般,ナイター,曇,1.0
20260801_いわき平_8R,20260801,13,いわき平,東スポ・スピチャン・スカパー杯,F1,8,400,62.7,32.9125,Ｓ級選抜,ナイター,曇,1.0
20260801_いわき平_9R,20260801,13,いわき平,東スポ・スピチャン・スカパー杯,F1,9,400,62.7,32.9125,Ｓ級選抜,ナイター,曇,1.0
20260801_いわき平_10R,20260801,13,いわき平,東スポ・スピチャン・スカパー杯,F1,10,400,62.7,32.9125,Ｓ級準決勝,ナイター,曇,1.0
20260801_いわき平_11R,20260801,13,いわき平,東スポ・スピチャン・スカパー杯,F1,11,400,62.7,32.9125,Ｓ級準決勝,ナイター,曇,1.0
20260801_いわき平_12R,20260801,13,いわき平,東スポ・スピチャン・スカパー杯,F1,12,400,62.7,32.9125,Ｓ級準決勝,ナイター,曇,1.0
20260801_弥彦_1R,20260801,21,弥彦,新潟スポーツ賞　ＹＥＬＬカップ,F1,1,400,63.1,32.4047,Ａ級一般,ナイター,曇,1.0
20260801_弥彦_2R,20260801,21,弥彦,新潟スポーツ賞　ＹＥＬＬカップ,F1,2,400,63.1,32.4047,Ａ級一般,ナイター,曇,1.0
20260801_弥彦_3R,20260801,21,弥彦,新潟スポーツ賞　ＹＥＬＬカップ,F1,3,400,63.1,32.4047,Ａ級特選,ナイター,曇,2.2
20260801_弥彦_4R,20260801,21,弥彦,新潟スポーツ賞　ＹＥＬＬカップ,F1,4,400,63.1,32.4047,Ａ級特選,ナイター,曇,2.5
20260801_弥彦_5R,20260801,21,弥彦,新潟スポーツ賞　ＹＥＬＬカップ,F1,5,400,63.1,32.4047,Ｓ級一般,ナイター,曇,1.5
20260801_弥彦_6R,20260801,21,弥彦,新潟スポーツ賞　ＹＥＬＬカップ,F1,6,400,63.1,32.4047,Ｓ級一般,ナイター,曇,2.5
20260801_弥彦_7R,20260801,21,弥彦,新潟スポーツ賞　ＹＥＬＬカップ,F1,7,400,63.1,32.4047,Ｓ級一般,ナイター,曇,2.0
20260801_弥彦_8R,20260801,21,弥彦,新潟スポーツ賞　ＹＥＬＬカップ,F1,8,400,63.1,32.4047,Ｓ級特選,ナイター,曇,2.3
20260801_弥彦_9R,20260801,21,弥彦,新潟スポーツ賞　ＹＥＬＬカップ,F1,9,400,63.1,32.4047,Ｓ級特選,ナイター,曇,1.8
20260801_弥彦_10R,20260801,21,弥彦,新潟スポーツ賞　ＹＥＬＬカップ,F1,10,400,63.1,32.4047,Ｓ級特選,ナイター,曇,2.6
20260801_弥彦_11R,20260801,21,弥彦,新潟スポーツ賞　ＹＥＬＬカップ,F1,11,400,63.1,32.4047,Ａ級決勝,ナイター,曇,2.4
20260801_弥彦_12R,20260801,21,弥彦,新潟スポーツ賞　ＹＥＬＬカップ,F1,12,400,63.1,32.4047,Ｓ級決勝,ナイター,曇,2.8
20260801_京王閣_1R,20260801,27,京王閣,前検日コメならウィンチケット杯,F2,1,400,51.5,32.1761,Ａ級一般,ミッドナイト,曇,0.5
20260801_京王閣_2R,20260801,27,京王閣,前検日コメならウィンチケット杯,F2,2,400,51.5,32.1761,Ａ級一般,ミッドナイト,曇,0.0
20260801_京王閣_3R,20260801,27,京王閣,前検日コメならウィンチケット杯,F2,3,400,51.5,32.1761,Ａ級選抜,ミッドナイト,曇,0.0
20260801_京王閣_4R,20260801,27,京王閣,前検日コメならウィンチケット杯,F2,4,400,51.5,32.1761,Ａ級選抜,ミッドナイト,曇,0.0
20260801_京王閣_5R,20260801,27,京王閣,前検日コメならウィンチケット杯,F2,5,400,51.5,32.1761,Ａ級準決勝,ミッドナイト,曇,0.0
