race_key,date,jo_code,jo_name,event_name,grade,race_no,track_length,straight_length,bank_angle,race_type,session,weather,wind_speed
20260906_青森_1R,20260906,12,青森,みちのく記念　善知鳥杯争奪戦,G3,1,400,58.9,32.2519,Ｓ級一般,デイ,曇,1.0
20260906_青森_2R,20260906,12,青森,みちのく記念　善知鳥杯争奪戦,G3,2,400,58.9,32.2519,Ｓ級一般,デイ,曇,1.0
20260906_青森_3R,20260906,12,青森,みちのく記念　善知鳥杯争奪戦,G3,3,400,58.9,32.2519,Ｓ級一般,デイ,曇,1.0
20260906_青森_4R,20260906,12,青森,みちのく記念　善知鳥杯争奪戦,G3,4,400,58.9,32.2519,Ｓ級選抜,デイ,曇,1.0
20260906_青森_5R,20260906,12,青森,みちのく記念　善知鳥杯争奪戦,G3,5,400,58.9,32.2519,Ｓ級選抜,デイ,曇,1.0
20260906_青森_6R,20260906,12,青森,みちのく記念　善知鳥杯争奪戦,G3,6,400,58.9,32.2519,Ｓ級選抜,デイ,曇,1.0
20260906_青森_7R,20260906,12,青森,みちのく記念　善知鳥杯争奪戦,G3,7,400,58.9,32.2519,Ｓ級特選,デイ,曇,1.0
20260906_青森_8R,20260906,12,青森,みちのく記念　善知鳥杯争奪戦,G3,8,400,58.9,32.2519,Ｓ級特選,デイ,曇,1.0
20260906_青森_9R,20260906,12,青森,みちのく記念　善知鳥杯争奪戦,G3,9,400,58.9,32.2519,Ｓ級特選,デイ,曇,1.0
20260906_青森_10R,20260906,12,青森,みちのく記念　善知鳥杯争奪戦,G3,10,400,58.9,32.2519,Ｓ級特秀,デイ,曇,1.0
20260906_青森_11R,20260906,12,青森,みちのく記念　善知鳥杯争奪戦,G3,11,400,58.9,32.2519,Ｓ級特秀,デイ,曇,1.0
20260906_青森_12R,20260906,12,青森,みちのく記念　善知鳥杯争奪戦,G3,12,400,58.9,32.2519,Ｓ級決勝,デイ,曇,1.0
20260906_西武園_1R,20260906,26,西武園,東京スポーツ杯,F2,1,400,47.6,29.4483,Ａ級チ予選,ナイター,雨,1.0
20260906_西武園_2R,20260906,26,西武園,東京スポーツ杯,F2,2,400,47.6,29.4483,Ａ級チ予選,ナイター,雨,2.0
