race_key,date,jo_code,jo_name,event_name,grade,race_no,track_length,straight_length,bank_angle,race_type,session,weather,wind_speed
20260728_取手_1R,20260728,23,取手,￥ＪＯＹ×プロスポーツ杯,F2,1,400,54.8,31.5069,Ａ級チ一般,モーニング,曇,1.0
20260728_取手_2R,20260728,23,取手,￥ＪＯＹ×プロスポーツ杯,F2,2,400,54.8,31.5069,Ａ級チ一般,モーニング,曇,1.0
20260728_取手_3R,20260728,23,取手,￥ＪＯＹ×プロスポーツ杯,F2,3,400,54.8,31.5069,Ａ級チ選抜,モーニング,曇,1.0
20260728_取手_4R,20260728,23,取手,￥ＪＯＹ×プロスポーツ杯,F2,4,400,54.8,31.5069,Ａ級チ選抜,モーニング,曇,1.0
20260728_取手_5R,20260728,23,取手,￥ＪＯＹ×プロスポーツ杯,F2,5,400,54.8,31.5069,Ａ級チ選抜,モーニング,曇,1.0
20260728_取手_6R,20260728,23,取手,￥ＪＯＹ×プロスポーツ杯,F2,6,400,54.8,31.5069,Ａ級チ決勝,モーニング,曇,1.0
20260728_西武園_1R,20260728,26,西武園,前検日コメならウィンチケット杯,F2,1,400,47.6,29.4483,Ａ級チ予選,ミッドナイト,曇,0.0
20260728_西武園_2R,20260728,26,西武園,前検日コメならウィンチケット杯,F2,2,400,47.6,29.4483,Ａ級チ予選,ミッドナイト,曇,0.0
20260728_西武園_3R,20260728,26,西武園,前検日コメならウィンチケット杯,F2,3,400,47.6,29.4483,Ａ級チ予選,ミッドナイト,曇,0.0
20260728_西武園_4R,20260728,26,西武園,前検日コメならウィンチケット杯,F2,4,400,47.6,29.4483,Ａ級チ予選,ミッドナイト,曇,0.0
20260728_西武園_5R,20260728,26,西武園,前検日コメならウィンチケット杯,F2,5,400,47.6,29.4483,Ａ級特予選,ミッドナイト,曇,0.0
20260728_西武園_6R,20260728,26,西武園,前検日コメならウィンチケット杯,F2,6,400,47.6,29.4483,Ａ級特予選,ミッドナイト,曇,0.0
20260728_西武園_7R,20260728,26,西武園,前検日コメならウィンチケット杯,F2,7,400,47.6,29.4483,Ａ級特予選,ミッドナイト,曇,0.0
20260728_西武園_8R,20260728,26,西武園,前検日コメならウィンチケット杯,F2,8,400,47.6,29.4483,Ａ級特予選,ミッドナイト,曇,0.0
20260728_西武園_9R,20260728,26,西武園,前検日コメならウィンチケット杯,F2,9,400,47.6,29.4483,Ａ級初特選,ミッドナイト,曇,0.0
20260728_立川_1R,20260728,28,立川,競輪ワールドシリーズ,F1,1,400,58,31.2183,Ａ級一般,デイ,曇,1.5
20260728_立川_2R,20260728,28,立川,競輪ワールドシリーズ,F1,2,400,58,31.2183,Ａ級一般,デイ,曇,2.0
20260728_立川_3R,20260728,28,立川,競輪ワールドシリーズ,F1,3,400,58,31.2183,Ａ級準決勝,デイ,曇,2.0
20260728_立川_4R,20260728,28,立川,競輪ワールドシリーズ,F1,4,400,58,31.2183,Ａ級準決勝,デイ,曇,2.0
20260728_立川_5R,20260728,28,立川,競輪ワールドシリーズ,F1,5,400,58,31.2183,Ａ級準決勝,デイ,曇,1.5
20260728_立川_6R,20260728,28,立川,競輪ワールドシリーズ,F1,6,400,58,31.2183,Ｌ級ガ予２,デイ,曇,1.5
20260728_立川_7R,20260728,28,立川,競輪ワールドシリーズ,F1,7,400,58,31.2183,Ｌ級ガ予２,デイ,曇,1.5
20260728_立川_8R,20260728,28,立川,競輪ワールドシリーズ,F1,8,400,58,31.2183,Ｓ級一般,デイ,曇,2.0
20260728_立川_9R,20260728,28,立川,競輪ワールドシリーズ,F1,9,400,58,31.2183,Ｓ級一般,デイ,雨,1.5
20260728_立川_10R,20260728,28,立川,競輪ワールドシリーズ,F1,10,400,58,31.2183,Ｓ級準決勝,デイ,雨,1.5
20260728_立川_11R,20260728,28,立川,競輪ワールドシリーズ,F1,11,400,58,31.2183,Ｓ級準決勝,デイ,曇,2.0
20260728_立川_12R,20260728,28,立川,競輪ワールドシリーズ,F1,12,400,58,31.2183,Ｓ級準決勝,デイ,曇,1.0
20260728_平塚_1R,20260728,35,平塚,湘南クリーンサイクル杯,F2,1,400,54.2,31.4769,Ａ級チ予選,ナイター,曇,1.0
20260728_平塚_2R,20260728,35,平塚,湘南クリーンサイクル杯,F2,2,400,54.2,31.4769,Ａ級チ予選,ナイター,曇,1.0
20260728_平塚_3R,20260728,35,平塚,湘南クリーンサイクル杯,F2,3,400,54.2,31.4769,Ａ級チ予選,ナイター,曇,1.0
20260728_平塚_4R,20260728,35,平塚,湘南クリーンサイクル杯,F2,4,400,54.2,31.4769,Ａ級チ予選,ナイター,雨,1.5
20260728_平塚_5R,20260728,35,平塚,湘南クリーンサイクル杯,F2,5,400,54.2,31.4769,Ｌ級ガ予１,ナイター,雨,1.5
20260728_平塚_6R,20260728,35,平塚,湘南クリーンサイクル杯,F2,6,400,54.2,31.4769,Ｌ級ガ予１,ナイター,雨,1.5
20260728_平塚_7R,20260728,35,平塚,湘南クリーンサイクル杯,F2,7,400,54.2,31.4769,Ａ級特予選,ナイター,雨,1.5
20260728_平塚_8R,20260728,35,平塚,湘南クリーンサイクル杯,F2,8,400,54.2,31.4769,Ａ級特予選,ナイター,雨,1.5
20260728_平塚_9R,20260728,35,平塚,湘南クリーンサイクル杯,F2,9,400,54.2,31.4769,Ａ級特予選,ナイター,曇,1.0
20260728_平塚_10R,20260728,35,平塚,湘南クリーンサイクル杯,F2,10,400,54.2,31.4769,Ａ級特予選,ナイター,雨,0.5
20260728_平塚_11R,20260728,35,平塚,湘南クリーンサイクル杯,F2,11,400,54.2,31.4769,Ａ級初特選,ナイター,雨,0.5
20260728_伊東_1R,20260728,37,伊東,ｎｅｔｋｅｉｒｉｎ杯,F2,1,333,46.6,34.6858,Ｌ級ガ予１,ミッドナイト,雨,1.0
20260728_伊東_2R,20260728,37,伊東,ｎｅｔｋｅｉｒｉｎ杯,F2,2,333,46.6,34.6858,Ｌ級ガ予１,ミッドナイト,曇,1.0
20260728_伊東_3R,20260728,37,伊東,ｎｅｔｋｅｉｒｉｎ杯,F2,3,333,46.6,34.6858,Ａ級予選,ミッドナイト,曇,1.0
20260728_伊東_4R,20260728,37,伊東,ｎｅｔｋｅｉｒｉｎ杯,F2,4,333,46.6,34.6858,Ａ級予選,ミッドナイト,曇,0.5
20260728_伊東_5R,20260728,37,伊東,ｎｅｔｋｅｉｒｉｎ杯,F2,5,333,46.6,34.6858,Ａ級予選,ミッドナイト,曇,0.5
20260728_伊東_6R,20260728,37,伊東,ｎｅｔｋｅｉｒｉｎ杯,F2,6,333,46.6,34.6858,Ａ級予選,ミッドナイト,曇,1.0
20260728_伊東_7R,20260728,37,伊東,ｎｅｔｋｅｉｒｉｎ杯,F2,7,333,46.6,34.6858,Ａ級予選,ミッドナイト,曇,1.0
20260728_伊東_8R,20260728,37,伊東,ｎｅｔｋｅｉｒｉｎ杯,F2,8,333,46.6,34.6858,Ａ級予選,ミッドナイト,曇,1.0
20260728_伊東_9R,20260728,37,伊東,ｎｅｔｋｅｉｒｉｎ杯,F2,9,333,46.6,34.6858,Ａ級初特選,ミッドナイト,晴,1.0
20260728_豊橋_1R,20260728,45,豊橋,開設７７周年記念ちぎり賞争奪戦,G3,1,400,60.3,33.8394,Ｓ級一般,デイ,晴,1.2
20260728_豊橋_2R,20260728,45,豊橋,開設７７周年記念ちぎり賞争奪戦,G3,2,400,60.3,33.8394,Ｓ級一般,デイ,晴,1.5
20260728_豊橋_3R,20260728,45,豊橋,開設７７周年記念ちぎり賞争奪戦,G3,3,400,60.3,33.8394,Ｓ級一般,デイ,晴,2.0
20260728_豊橋_4R,20260728,45,豊橋,開設７７周年記念ちぎり賞争奪戦,G3,4,400,60.3,33.8394,Ｓ級選抜,デイ,晴,2.5
20260728_豊橋_5R,20260728,45,豊橋,開設７７周年記念ちぎり賞争奪戦,G3,5,400,60.3,33.8394,Ｓ級選抜,デイ,晴,2.3
20260728_豊橋_6R,20260728,45,豊橋,開設７７周年記念ちぎり賞争奪戦,G3,6,400,60.3,33.8394,Ｓ級選抜,デイ,晴,2.5
20260728_豊橋_7R,20260728,45,豊橋,開設７７周年記念ちぎり賞争奪戦,G3,7,400,60.3,33.8394,Ｓ級特選,デイ,晴,2.5
20260728_豊橋_8R,20260728,45,豊橋,開設７７周年記念ちぎり賞争奪戦,G3,8,400,60.3,33.8394,Ｓ級特選,デイ,晴,2.7
20260728_豊橋_9R,20260728,45,豊橋,開設７７周年記念ちぎり賞争奪戦,G3,9,400,60.3,33.8394,Ｓ級特選,デイ,曇,2.8
20260728_豊橋_10R,20260728,45,豊橋,開設７７周年記念ちぎり賞争奪戦,G3,10,400,60.3,33.8394,Ｓ級特秀,デイ,曇,2.5
20260728_豊橋_11R,20260728,45,豊橋,開設７７周年記念ちぎり賞争奪戦,G3,11,400,60.3,33.8394,Ｓ級特秀,デイ,,0.0
20260728_豊橋_12R,20260728,45,豊橋,開設７７周年記念ちぎり賞争奪戦,G3,12,400,60.3,33.8394,Ｓ級決勝,デイ,雨,1.5
20260728_玉野_1R,20260728,61,玉野,前検日コメならウィンチケット杯,F1,1,400,47.9,30.6258,Ａ級一般,ナイター,晴,3.6
20260728_玉野_2R,20260728,61,玉野,前検日コメならウィンチケット杯,F1,2,400,47.9,30.6258,Ａ級一般,ナイター,晴,3.1
20260728_玉野_3R,20260728,61,玉野,前検日コメならウィンチケット杯,F1,3,400,47.9,30.6258,Ａ級準決勝,ナイター,晴,2.7
20260728_玉野_4R,20260728,61,玉野,前検日コメならウィンチケット杯,F1,4,400,47.9,30.6258,Ａ級準決勝,ナイター,晴,2.2
