race_key,date,jo_code,jo_name,event_name,grade,race_no,track_length,straight_length,bank_angle,race_type,session,weather,wind_speed
20260823_西武園_1R,20260823,26,西武園,日刊スポーツ杯争奪戦,F1,1,400,47.6,29.4483,Ａ級一般,デイ,曇,0.0
20260823_西武園_2R,20260823,26,西武園,日刊スポーツ杯争奪戦,F1,2,400,47.6,29.4483,Ａ級一般,デイ,曇,0.0
20260823_西武園_3R,20260823,26,西武園,日刊スポーツ杯争奪戦,F1,3,400,47.6,29.4483,Ａ級特選,デイ,曇,0.0
20260823_西武園_4R,20260823,26,西武園,日刊スポーツ杯争奪戦,F1,4,400,47.6,29.4483,Ａ級特選,デイ,曇,0.0
20260823_西武園_5R,20260823,26,西武園,日刊スポーツ杯争奪戦,F1,5,400,47.6,29.4483,Ｓ級一般,デイ,曇,0.0
20260823_西武園_6R,20260823,26,西武園,日刊スポーツ杯争奪戦,F1,6,400,47.6,29.4483,Ｓ級一般,デイ,曇,0.5
20260823_西武園_7R,20260823,26,西武園,日刊スポーツ杯争奪戦,F1,7,400,47.6,29.4483,Ｓ級一般,デイ,曇,0.5
20260823_西武園_8R,20260823,26,西武園,日刊スポーツ杯争奪戦,F1,8,400,47.6,29.4483,Ｓ級特選,デイ,曇,0.5
20260823_西武園_9R,20260823,26,西武園,日刊スポーツ杯争奪戦,F1,9,400,47.6,29.4483,Ｓ級特選,デイ,曇,0.5
20260823_西武園_10R,20260823,26,西武園,日刊スポーツ杯争奪戦,F1,10,400,47.6,29.4483,Ｓ級特選,デイ,曇,0.5
20260823_西武園_11R,20260823,26,西武園,日刊スポーツ杯争奪戦,F1,11,400,47.6,29.4483,Ａ級決勝,デイ,曇,0.5
20260823_西武園_12R,20260823,26,西武園,日刊スポーツ杯争奪戦,F1,12,400,47.6,29.4483,Ｓ級決勝,デイ,曇,0.5
20260823_立川_1R,20260823,28,立川,サンケイスポーツ杯,F2,1,400,58,31.2183,Ａ級チ一般,モーニング,曇,1.0
20260823_立川_2R,20260823,28,立川,サンケイスポーツ杯,F2,2,400,58,31.2183,Ａ級チ一般,モーニング,曇,1.0
20260823_立川_3R,20260823,28,立川,サンケイスポーツ杯,F2,3,400,58,31.2183,Ａ級チ選抜,モーニング,曇,1.0
20260823_立川_4R,20260823,28,立川,サンケイスポーツ杯,F2,4,400,58,31.2183,Ａ級チ選抜,モーニング,曇,1.0
20260823_立川_5R,20260823,28,立川,サンケイスポーツ杯,F2,5,400,58,31.2183,Ａ級チ準決,モーニング,曇,1.0
20260823_立川_6R,20260823,28,立川,サンケイスポーツ杯,F2,6,400,58,31.2183,Ａ級チ準決,モーニング,曇,1.0
20260823_立川_7R,20260823,28,立川,サンケイスポーツ杯,F2,7,400,58,31.2183,Ａ級チ準決,モーニング,曇,1.0
20260823_松戸_1R,20260823,31,松戸,燦燦ダイヤモンド滝澤正光杯,G3,1,333,38.2,29.745,Ｓ級選抜,ナイター,曇,0.5
20260823_松戸_2R,20260823,31,松戸,燦燦ダイヤモンド滝澤正光杯,G3,2,333,38.2,29.745,Ｓ級選抜,ナイター,曇,0.5
20260823_松戸_3R,20260823,31,松戸,燦燦ダイヤモンド滝澤正光杯,G3,3,333,38.2,29.745,Ｓ級選抜,ナイター,曇,0.5
20260823_松戸_4R,20260823,31,松戸,燦燦ダイヤモンド滝澤正光杯,G3,4,333,38.2,29.745,Ｓ級選抜,ナイター,曇,0.5
20260823_松戸_5R,20260823,31,松戸,燦燦ダイヤモンド滝澤正光杯,G3,5,333,38.2,29.745,Ｓ級選抜,ナイター,曇,0.5
20260823_松戸_6R,20260823,31,松戸,燦燦ダイヤモンド滝澤正光杯,G3,6,333,38.2,29.745,Ｓ級二予選,ナイター,曇,0.5
20260823_松戸_7R,20260823,31,松戸,燦燦ダイヤモンド滝澤正光杯,G3,7,333,38.2,29.745,Ｓ級二予選,ナイター,曇,0.5
20260823_松戸_8R,20260823,31,松戸,燦燦ダイヤモンド滝澤正光杯,G3,8,333,38.2,29.745,Ｓ級二予選,ナイター,曇,0.5
20260823_松戸_9R,20260823,31,松戸,燦燦ダイヤモンド滝澤正光杯,G3,9,333,38.2,29.745,Ｓ級二予選,ナイター,曇,0.5
20260823_松戸_10R,20260823,31,松戸,燦燦ダイヤモンド滝澤正光杯,G3,10,333,38.2,29.745,Ｓ級二予選,ナイター,曇,0.5
20260823_松戸_11R,20260823,31,松戸,燦燦ダイヤモンド滝澤正光杯,G3,11,333,38.2,29.745,Ｓ級二予選,ナイター,曇,0.5
20260823_松戸_12R,20260823,31,松戸,燦燦ダイヤモンド滝澤正光杯,G3,12,333,38.2,29.745,Ｓ級二予選,ナイター,曇,0.5
20260823_大垣_1R,20260823,44,大垣,Ｋドリームス杯サテライト姫路賞,F2,1,400,56,30.6189,Ｌ級ガ一般,ミッドナイト,曇,1.0
20260823_大垣_2R,20260823,44,大垣,Ｋドリームス杯サテライト姫路賞,F2,2,400,56,30.6189,Ａ級一般,ミッドナイト,曇,1.2
20260823_大垣_3R,20260823,44,大垣,Ｋドリームス杯サテライト姫路賞,F2,3,400,56,30.6189,Ａ級一般,ミッドナイト,曇,1.8
20260823_大垣_4R,20260823,44,大垣,Ｋドリームス杯サテライト姫路賞,F2,4,400,56,30.6189,Ａ級一般,ミッドナイト,曇,1.5
20260823_大垣_5R,20260823,44,大垣,Ｋドリームス杯サテライト姫路賞,F2,5,400,56,30.6189,Ａ級特選,ミッドナイト,曇,1.2
20260823_大垣_6R,20260823,44,大垣,Ｋドリームス杯サテライト姫路賞,F2,6,400,56,30.6189,Ａ級特選,ミッドナイト,曇,0.9
20260823_大垣_7R,20260823,44,大垣,Ｋドリームス杯サテライト姫路賞,F2,7,400,56,30.6189,Ａ級特選,ミッドナイト,曇,1.2
20260823_大垣_8R,20260823,44,大垣,Ｋドリームス杯サテライト姫路賞,F2,8,400,56,30.6189,Ｌ級ガ決勝,ミッドナイト,曇,0.8
20260823_大垣_9R,20260823,44,大垣,Ｋドリームス杯サテライト姫路賞,F2,9,400,56,30.6189,Ａ級決勝,ミッドナイト,曇,0.5
20260823_和歌山_1R,20260823,55,和歌山,バイチャカップＫドリームス杯,F2,1,400,59.9,32.2519,Ａ級チ予選,デイ,晴,3.1
20260823_和歌山_2R,20260823,55,和歌山,バイチャカップＫドリームス杯,F2,2,400,59.9,32.2519,Ａ級チ予選,デイ,晴,3.1
20260823_和歌山_3R,20260823,55,和歌山,バイチャカップＫドリームス杯,F2,3,400,59.9,32.2519,Ａ級チ予選,デイ,晴,3.1
20260823_和歌山_4R,20260823,55,和歌山,バイチャカップＫドリームス杯,F2,4,400,59.9,32.2519,Ａ級チ予選,デイ,晴,3.1
20260823_和歌山_5R,20260823,55,和歌山,バイチャカップＫドリームス杯,F2,5,400,59.9,32.2519,Ｌ級ガ予１,デイ,晴,3.1
20260823_和歌山_6R,20260823,55,和歌山,バイチャカップＫドリームス杯,F2,6,400,59.9,32.2519,Ｌ級ガ予１,デイ,晴,2.7
20260823_和歌山_7R,20260823,55,和歌山,バイチャカップＫドリームス杯,F2,7,400,59.9,32.2519,Ａ級特予選,デイ,晴,3.1
20260823_和歌山_8R,20260823,55,和歌山,バイチャカップＫドリームス杯,F2,8,400,59.9,32.2519,Ａ級特予選,デイ,晴,3.1
20260823_和歌山_9R,20260823,55,和歌山,バイチャカップＫドリームス杯,F2,9,400,59.9,32.2519,Ａ級特予選,デイ,晴,3.1
20260823_和歌山_10R,20260823,55,和歌山,バイチャカップＫドリームス杯,F2,10,400,59.9,32.2519,Ａ級特予選,デイ,晴,2.7
20260823_和歌山_11R,20260823,55,和歌山,バイチャカップＫドリームス杯,F2,11,400,59.9,32.2519,Ａ級初特選,デイ,晴,3.1
20260823_防府_1R,20260823,63,防府,山頭火賞争奪戦／ｔｙｓ杯,F1,1,333,42.5,34.6858,Ａ級予選,デイ,晴,0.3
20260823_防府_2R,20260823,63,防府,山頭火賞争奪戦／ｔｙｓ杯,F1,2,333,42.5,34.6858,Ａ級予選,デイ,晴,0.5
20260823_防府_3R,20260823,63,防府,山頭火賞争奪戦／ｔｙｓ杯,F1,3,333,42.5,34.6858,Ａ級予選,デイ,晴,0.3
20260823_防府_4R,20260823,63,防府,山頭火賞争奪戦／ｔｙｓ杯,F1,4,333,42.5,34.6858,Ａ級予選,デイ,晴,0.5
20260823_防府_5R,20260823,63,防府,山頭火賞争奪戦／ｔｙｓ杯,F1,5,333,42.5,34.6858,Ａ級初特選,デイ,晴,0.5
20260823_防府_6R,20260823,63,防府,山頭火賞争奪戦／ｔｙｓ杯,F1,6,333,42.5,34.6858,Ｓ級予選,デイ,晴,0.3
20260823_防府_7R,20260823,63,防府,山頭火賞争奪戦／ｔｙｓ杯,F1,7,333,42.5,34.6858,Ｓ級予選,デイ,晴,0.6
20260823_防府_8R,20260823,63,防府,山頭火賞争奪戦／ｔｙｓ杯,F1,8,333,42.5,34.6858,Ｓ級予選,デイ,晴,0.6
20260823_防府_9R,20260823,63,防府,山頭火賞争奪戦／ｔｙｓ杯,F1,9,333,42.5,34.6858,Ｓ級予選,デイ,晴,0.4
20260823_防府_10R,20260823,63,防府,山頭火賞争奪戦／ｔｙｓ杯,F1,10,333,42.5,34.6858,Ｓ級予選,デイ,晴,0.4
20260823_防府_11R,20260823,63,防府,山頭火賞争奪戦／ｔｙｓ杯,F1,11,333,42.5,34.6858,Ｓ級予選,デイ,晴,0.3
20260823_防府_12R,20260823,63,防府,山頭火賞争奪戦／ｔｙｓ杯,F1,12,333,42.5,34.6858,Ｓ級初特選,デイ,晴,0.5
20260823_松山_1R,20260823,75,松山,前検日コメならウィンチケット杯,F2,1,400,58.6,34.03,Ａ級チ一般,ミッドナイト,晴,0.4
20260823_松山_2R,20260823,75,松山,前検日コメならウィンチケット杯,F2,2,400,58.6,34.03,Ａ級チ一般,ミッドナイト,晴,0.5
20260823_松山_3R,20260823,75,松山,前検日コメならウィンチケット杯,F2,3,400,58.6,34.03,Ａ級チ選抜,ミッドナイト,晴,0.7
20260823_松山_4R,20260823,75,松山,前検日コメならウィンチケット杯,F2,4,400,58.6,34.03,Ａ級特一般,ミッドナイト,晴,0.9
20260823_松山_5R,20260823,75,松山,前検日コメならウィンチケット杯,F2,5,400,58.6,34.03,Ａ級特一般,ミッドナイト,晴,1.0
20260823_松山_6R,20260823,75,松山,前検日コメならウィンチケット杯,F2,6,400,58.6,34.03,Ａ級特選,ミッドナイト,晴,1.2
20260823_松山_7R,20260823,75,松山,前検日コメならウィンチケット杯,F2,7,400,58.6,34.03,Ａ級特選,ミッドナイト,晴,1.0
20260823_松山_8R,20260823,75,松山,前検日コメならウィンチケット杯,F2,8,400,58.6,34.03,Ａ級チ決勝,ミッドナイト,晴,0.6
20260823_松山_9R,20260823,75,松山,前検日コメならウィンチケット杯,F2,9,400,58.6,34.03,Ａ級決勝,ミッドナイト,晴,1.0
20260823_武雄_1R,20260823,84,武雄,オッズパーク杯,F2,1,400,64.4,32.0053,Ａ級一般,モーニング,晴,1.0
20260823_武雄_2R,20260823,84,武雄,オッズパーク杯,F2,2,400,64.4,32.0053,Ａ級一般,モーニング,晴,0.5
20260823_武雄_3R,20260823,84,武雄,オッズパーク杯,F2,3,400,64.4,32.0053,Ａ級一般,モーニング,晴,0.5
20260823_武雄_4R,20260823,84,武雄,オッズパーク杯,F2,4,400,64.4,32.0053,Ａ級特選,モーニング,晴,1.0
20260823_武雄_5R,20260823,84,武雄,オッズパーク杯,F2,5,400,64.4,32.0053,Ａ級特選,モーニング,晴,1.5
20260823_武雄_6R,20260823,84,武雄,オッズパーク杯,F2,6,400,64.4,32.0053,Ａ級特選,モーニング,晴,0.5
20260823_武雄_7R,20260823,84,武雄,オッズパーク杯,F2,7,400,64.4,32.0053,Ａ級決勝,モーニング,晴,1.0
