race_key,date,jo_code,jo_name,event_name,grade,race_no,track_length,straight_length,bank_angle,race_type,session,weather,wind_speed
20260809_前橋_1R,20260809,22,前橋,ティーネットエンタープライズＣ,F2,1,335,46.7,36,Ａ級チ予選,ナイター,晴,0.0
20260809_前橋_2R,20260809,22,前橋,ティーネットエンタープライズＣ,F2,2,335,46.7,36,Ａ級チ予選,ナイター,晴,0.0
20260809_前橋_3R,20260809,22,前橋,ティーネットエンタープライズＣ,F2,3,335,46.7,36,Ａ級チ予選,ナイター,晴,0.0
20260809_前橋_4R,20260809,22,前橋,ティーネットエンタープライズＣ,F2,4,335,46.7,36,Ａ級チ予選,ナイター,晴,0.0
20260809_前橋_5R,20260809,22,前橋,ティーネットエンタープライズＣ,F2,5,335,46.7,36,Ａ級チ予選,ナイター,晴,0.0
20260809_前橋_6R,20260809,22,前橋,ティーネットエンタープライズＣ,F2,6,335,46.7,36,Ａ級特予選,ナイター,晴,0.0
20260809_前橋_7R,20260809,22,前橋,ティーネットエンタープライズＣ,F2,7,335,46.7,36,Ａ級特予選,ナイター,晴,0.0
20260809_前橋_8R,20260809,22,前橋,ティーネットエンタープライズＣ,F2,8,335,46.7,36,Ａ級特予選,ナイター,晴,0.0
20260809_前橋_9R,20260809,22,前橋,ティーネットエンタープライズＣ,F2,9,335,46.7,36,Ａ級特予選,ナイター,雨,0.0
20260809_前橋_10R,20260809,22,前橋,ティーネットエンタープライズＣ,F2,10,335,46.7,36,Ａ級特予選,ナイター,雨,0.0
20260809_前橋_11R,20260809,22,前橋,ティーネットエンタープライズＣ,F2,11,335,46.7,36,Ａ級初特選,ナイター,雨,0.0
20260809_立川_1R,20260809,28,立川,スポーツニッポン杯,F1,1,400,58,31.2183,Ａ級一般,デイ,晴,1.0
20260809_立川_2R,20260809,28,立川,スポーツニッポン杯,F1,2,400,58,31.2183,Ａ級一般,デイ,晴,1.0
20260809_立川_3R,20260809,28,立川,スポーツニッポン杯,F1,3,400,58,31.2183,Ａ級準決勝,デイ,晴,1.0
20260809_立川_4R,20260809,28,立川,スポーツニッポン杯,F1,4,400,58,31.2183,Ａ級準決勝,デイ,晴,1.0
20260809_立川_5R,20260809,28,立川,スポーツニッポン杯,F1,5,400,58,31.2183,Ａ級準決勝,デイ,晴,1.0
20260809_立川_6R,20260809,28,立川,スポーツニッポン杯,F1,6,400,58,31.2183,Ｓ級一般,デイ,晴,1.0
20260809_立川_7R,20260809,28,立川,スポーツニッポン杯,F1,7,400,58,31.2183,Ｓ級一般,デイ,晴,1.0
20260809_立川_8R,20260809,28,立川,スポーツニッポン杯,F1,8,400,58,31.2183,Ｓ級選抜,デイ,晴,1.0
20260809_立川_9R,20260809,28,立川,スポーツニッポン杯,F1,9,400,58,31.2183,Ｓ級選抜,デイ,晴,1.5
20260809_立川_10R,20260809,28,立川,スポーツニッポン杯,F1,10,400,58,31.2183,Ｓ級準決勝,デイ,晴,1.5
20260809_立川_11R,20260809,28,立川,スポーツニッポン杯,F1,11,400,58,31.2183,Ｓ級準決勝,デイ,晴,1.5
20260809_立川_12R,20260809,28,立川,スポーツニッポン杯,F1,12,400,58,31.2183,Ｓ級準決勝,デイ,晴,1.5
