race_key,date,jo_code,jo_name,event_name,grade,race_no,track_length,straight_length,bank_angle,race_type,session,weather,wind_speed
20260912_前橋_1R,20260912,22,前橋,ＣＴＣなら３分前まで買える杯,F2,1,335,46.7,36,Ｌ級ガ予２,ミッドナイト,曇,0.0
20260912_前橋_2R,20260912,22,前橋,ＣＴＣなら３分前まで買える杯,F2,2,335,46.7,36,Ｌ級ガ予２,ミッドナイト,曇,0.0
20260912_前橋_3R,20260912,22,前橋,ＣＴＣなら３分前まで買える杯,F2,3,335,46.7,36,Ａ級一般,ミッドナイト,曇,0.0
20260912_前橋_4R,20260912,22,前橋,ＣＴＣなら３分前まで買える杯,F2,4,335,46.7,36,Ａ級一般,ミッドナイト,曇,0.0
20260912_前橋_5R,20260912,22,前橋,ＣＴＣなら３分前まで買える杯,F2,5,335,46.7,36,Ａ級選抜,ミッドナイト,曇,0.0
20260912_前橋_6R,20260912,22,前橋,ＣＴＣなら３分前まで買える杯,F2,6,335,46.7,36,Ａ級選抜,ミッドナイト,曇,0.0
20260912_前橋_7R,20260912,22,前橋,ＣＴＣなら３分前まで買える杯,F2,7,335,46.7,36,Ａ級準決勝,ミッドナイト,曇,0.0
20260912_前橋_8R,20260912,22,前橋,ＣＴＣなら３分前まで買える杯,F2,8,335,46.7,36,Ａ級準決勝,ミッドナイト,曇,0.0
20260912_前橋_9R,20260912,22,前橋,ＣＴＣなら３分前まで買える杯,F2,9,335,46.7,36,Ａ級準決勝,ミッドナイト,曇,0.0
20260912_川崎_1R,20260912,34,川崎,オッズパーク杯,F2,1,400,58,32.1706,Ａ級チ一般,ナイター,曇,1.0
20260912_川崎_2R,20260912,34,川崎,オッズパーク杯,F2,2,400,58,32.1706,Ａ級チ一般,ナイター,曇,1.0
20260912_川崎_3R,20260912,34,川崎,オッズパーク杯,F2,3,400,58,32.1706,Ａ級チ選抜,ナイター,曇,1.0
20260912_川崎_4R,20260912,34,川崎,オッズパーク杯,F2,4,400,58,32.1706,Ｌ級ガ一般,ナイター,雨,1.5
20260912_川崎_5R,20260912,34,川崎,オッズパーク杯,F2,5,400,58,32.1706,Ａ級特一般,ナイター,雨,1.5
20260912_川崎_6R,20260912,34,川崎,オッズパーク杯,F2,6,400,58,32.1706,Ａ級特一般,ナイター,雨,1.0
20260912_川崎_7R,20260912,34,川崎,オッズパーク杯,F2,7,400,58,32.1706,Ａ級特選,ナイター,曇,1.0
20260912_川崎_8R,20260912,34,川崎,オッズパーク杯,F2,8,400,58,32.1706,Ａ級特選,ナイター,雨,1.0
20260912_川崎_9R,20260912,34,川崎,オッズパーク杯,F2,9,400,58,32.1706,Ａ級チ決勝,ナイター,曇,1.0
20260912_川崎_10R,20260912,34,川崎,オッズパーク杯,F2,10,400,58,32.1706,Ｌ級ガ決勝,ナイター,曇,1.0
20260912_川崎_11R,20260912,34,川崎,オッズパーク杯,F2,11,400,58,32.1706,Ａ級決勝,ナイター,曇,1.0
20260912_豊橋_1R,20260912,45,豊橋,ＷＩＮＴＩＣＫＥＴ杯,F2,1,400,60.3,33.8394,Ａ級チ一般,ミッドナイト,曇,0.2
20260912_豊橋_2R,20260912,45,豊橋,ＷＩＮＴＩＣＫＥＴ杯,F2,2,400,60.3,33.8394,Ａ級チ一般,ミッドナイト,曇,0.2
20260912_豊橋_3R,20260912,45,豊橋,ＷＩＮＴＩＣＫＥＴ杯,F2,3,400,60.3,33.8394,Ａ級チ準決,ミッドナイト,曇,0.2
20260912_豊橋_4R,20260912,45,豊橋,ＷＩＮＴＩＣＫＥＴ杯,F2,4,400,60.3,33.8394,Ａ級チ準決,ミッドナイト,曇,0.2
20260912_豊橋_5R,20260912,45,豊橋,ＷＩＮＴＩＣＫＥＴ杯,F2,5,400,60.3,33.8394,Ａ級特一般,ミッドナイト,曇,0.2
20260912_豊橋_6R,20260912,45,豊橋,ＷＩＮＴＩＣＫＥＴ杯,F2,6,400,60.3,33.8394,Ａ級特一般,ミッドナイト,曇,0.2
20260912_豊橋_7R,20260912,45,豊橋,ＷＩＮＴＩＣＫＥＴ杯,F2,7,400,60.3,33.8394,Ａ級準決勝,ミッドナイト,曇,0.2
20260912_豊橋_8R,20260912,45,豊橋,ＷＩＮＴＩＣＫＥＴ杯,F2,8,400,60.3,33.8394,Ａ級準決勝,ミッドナイト,曇,0.2
20260912_豊橋_9R,20260912,45,豊橋,ＷＩＮＴＩＣＫＥＴ杯,F2,9,400,60.3,33.8394,Ａ級準決勝,ミッドナイト,曇,0.2
20260912_富山_1R,20260912,46,富山,ニッカン・コム杯,F2,1,333,43,33.69,Ａ級チ一般,デイ,晴,0.8
20260912_富山_2R,20260912,46,富山,ニッカン・コム杯,F2,2,333,43,33.69,Ａ級チ一般,デイ,晴,0.8
20260912_富山_3R,20260912,46,富山,ニッカン・コム杯,F2,3,333,43,33.69,Ａ級チ選抜,デイ,晴,1.8
20260912_富山_4R,20260912,46,富山,ニッカン・コム杯,F2,4,333,43,33.69,Ｌ級ガ一般,デイ,晴,1.0
20260912_富山_5R,20260912,46,富山,ニッカン・コム杯,F2,5,333,43,33.69,Ａ級特一般,デイ,晴,1.8
20260912_富山_6R,20260912,46,富山,ニッカン・コム杯,F2,6,333,43,33.69,Ａ級特一般,デイ,晴,0.5
20260912_富山_7R,20260912,46,富山,ニッカン・コム杯,F2,7,333,43,33.69,Ａ級特選,デイ,晴,1.5
20260912_富山_8R,20260912,46,富山,ニッカン・コム杯,F2,8,333,43,33.69,Ａ級特選,デイ,晴,1.2
20260912_富山_9R,20260912,46,富山,ニッカン・コム杯,F2,9,333,43,33.69,Ａ級チ決勝,デイ,晴,1.8
20260912_富山_10R,20260912,46,富山,ニッカン・コム杯,F2,10,333,43,33.69,Ｌ級ガ決勝,デイ,晴,1.9
20260912_富山_11R,20260912,46,富山,ニッカン・コム杯,F2,11,333,43,33.69,Ａ級決勝,デイ,曇,0.8
20260912_奈良_1R,20260912,53,奈良,７６周年記念平安賞ｉｎ奈良,G3,1,333,38,33.4297,Ｓ級一般,デイ,曇,0.7
20260912_奈良_2R,20260912,53,奈良,７６周年記念平安賞ｉｎ奈良,G3,2,333,38,33.4297,Ｓ級一般,デイ,曇,0.5
20260912_奈良_3R,20260912,53,奈良,７６周年記念平安賞ｉｎ奈良,G3,3,333,38,33.4297,Ｓ級一般,デイ,曇,0.8
20260912_奈良_4R,20260912,53,奈良,７６周年記念平安賞ｉｎ奈良,G3,4,333,38,33.4297,Ｓ級選抜,デイ,曇,0.7
20260912_奈良_5R,20260912,53,奈良,７６周年記念平安賞ｉｎ奈良,G3,5,333,38,33.4297,Ｓ級選抜,デイ,曇,0.6
20260912_奈良_6R,20260912,53,奈良,７６周年記念平安賞ｉｎ奈良,G3,6,333,38,33.4297,Ｓ級選抜,デイ,晴,0.9
